Samples	ID83A	ID83B	ID83C	ID83D	ID83E	ID83F	ID83G	ID83H	ID83I	ID83J	ID83K	ID83L	ID83M	ID83N
V82	457	35	43	8	0	95	0	0	112	100	0	134	0	0
V83	0	0	35	4	1	1	4	0	18	8	0	0	0	0
V84	26	55	44	8	3	7	0	53	40	20	0	0	0	20
V85	117	29	1	8	10	131	58	53	3	0	7	0	13	0
V86	36	2	15	11	10	5	10	0	11	0	1	5	5	9
V87	63	30	92	7	26	70	11	38	34	4	1	20	0	0
V88	44	7	33	0	12	59	40	20	8	0	0	18	0	0
V89	34	50	114	8	11	3	0	0	43	15	0	17	34	10
V90	18	105	15	32	0	61	0	48	2	2	17	19	0	6
V91	0	7	7	7	42	1	14	0	9	2	4	27	10	0
V92	203	160	17	18	8	27	18	25	3	56	0	16	0	67
V93	43	89	1	9	11	0	2	2	0	5	1	0	0	0
V94	21	63	0	6	15	4	9	34	0	12	0	0	0	0
V95	0	3	21	11	49	60	5	25	47	3	10	9	3	0
V96	62	8	0	20	54	0	9	0	4	1	12	0	0	0
V97	61	258	0	64	0	26	0	27	0	0	11	1	23	0
V98	98	207	34	12	2	0	0	0	5	7	1	0	0	0
V99	17	16	0	0	2	3	0	1	0	6	0	0	0	8
V100	48	34	10	0	92	16	0	86	6	28	0	3	0	0
