Samples	ID83A	ID83B	ID83C	ID83D	ID83E	ID83F
V59	2.77E+00	3.16E+00	1.62E+00	0.00E+00	6.67E-01	2.49E+00
V60	1.49E+00	9.80E-01	0.00E+00	1.59E+00	1.71E+00	6.80E-01
V61	7.75E-01	3.15E+00	1.05E+00	3.43E+00	0.00E+00	8.36E-01
V62	3.06E-01	9.67E-01	8.30E-01	1.49E+00	1.90E+00	1.51E+00
V63	1.34E+00	3.01E+00	2.73E+00	4.60E+00	4.14E+00	2.48E+00
V64	2.94E+00	5.47E-01	2.87E+00	1.18E+00	1.59E+00	1.86E+00
V65	1.60E+00	2.60E-01	8.19E-01	1.45E+00	9.83E-01	1.80E+00
V66	1.39E+00	4.96E-01	1.67E-01	9.55E-01	1.65E+00	9.91E-01
V67	7.42E-01	1.89E+00	1.55E+00	3.54E+00	2.46E+00	2.57E+00
V68	2.21E+00	2.31E+00	9.36E-01	2.00E-01	1.33E+00	0.00E+00
V69	1.64E+00	1.26E+00	3.71E-01	7.92E-01	1.07E+00	2.52E+00
V70	2.11E+00	2.85E+00	2.13E+00	1.53E+00	0.00E+00	1.79E+00
V71	1.41E+00	7.92E-01	3.28E+00	1.01E+00	2.77E+00	1.48E+00
V72	0.00E+00	3.40E-01	6.57E-01	5.42E-01	8.23E-01	3.14E-01
V73	2.10E+00	4.82E-01	4.99E-01	1.57E+00	0.00E+00	3.13E+00
V74	9.89E-01	0.00E+00	1.56E+00	1.09E+00	1.56E+00	7.72E-01
V75	1.84E+00	2.91E-01	1.21E+00	1.25E+00	1.81E+00	9.45E-01
V76	1.76E+00	2.06E+00	1.73E+00	1.30E+00	1.80E+00	2.27E+00
V77	1.23E+00	1.13E+00	6.96E-01	0.00E+00	4.77E-01	1.91E+00
V78	2.17E+00	5.12E-01	1.47E+00	1.12E+00	2.43E+00	7.92E-01
V79	1.64E+00	4.82E-01	4.76E-01	1.41E+00	1.64E+00	3.14E-01
V80	2.38E+00	1.33E+00	2.81E+00	2.70E+00	1.57E+00	0.00E+00
V81	1.65E+00	3.49E+00	0.00E+00	2.23E+00	3.44E+00	1.19E+00
V82	2.14E+00	2.08E+00	1.10E+00	9.24E-01	1.86E+00	9.22E-01
V83	8.46E-01	9.29E-01	0.00E+00	1.33E-01	0.00E+00	1.08E+00
V84	0.00E+00	1.81E+00	2.42E+00	9.21E-01	2.65E+00	1.09E+00
V85	7.12E-01	4.27E-01	6.67E-01	2.00E+00	2.04E+00	0.00E+00
V86	2.67E+00	1.34E+00	1.28E+00	1.77E+00	3.10E+00	1.27E+00
V87	1.21E+00	4.16E-01	6.11E-01	2.50E+00	2.68E+00	1.37E+00
V88	8.17E-01	8.35E+00	8.01E+00	9.83E-01	5.59E-01	8.06E-01
V89	5.86E-01	1.58E+00	1.71E+00	2.00E-01	0.00E+00	5.47E-01
V90	0.00E+00	9.75E-01	1.63E+00	3.26E+00	3.76E+00	1.46E+00
V91	2.32E+00	2.90E+00	3.41E+00	4.51E+00	0.00E+00	2.63E+00
V92	2.49E+00	2.21E+00	3.14E+00	2.49E+00	4.11E+00	7.67E-01
V93	9.32E-01	2.85E+00	3.49E+00	4.53E+00	5.16E+00	1.03E+00
V94	2.21E+00	1.91E+00	0.00E+00	1.50E+00	6.36E-01	1.12E+00
V95	1.90E+00	5.67E-01	3.41E+00	3.48E+00	3.18E+00	8.09E-01
V96	8.33E-01	8.72E-01	8.49E-01	3.38E+00	4.33E-01	3.31E+00
V97	1.52E+00	1.94E+00	2.76E+00	2.69E-01	1.67E+00	4.23E-01
V98	1.04E+00	1.87E+00	1.27E+00	1.21E+00	4.07E-01	5.17E-01
V99	1.57E+00	7.60E-01	2.12E+00	3.02E+00	1.57E+00	6.70E-01
V100	3.30E+00	0.00E+00	4.48E-01	6.63E-01	3.58E+00	3.67E-01
