Samples	ID83A	ID83B	ID83C	ID83D	ID83E	ID83F	ID83G	ID83H	ID83I	ID83J	ID83K	ID83L	ID83M	ID83N	ID83O	ID83P
V59	22	83	2	2	2	20	12	21	22	9	49	57	0	0	0	0
V60	282	0	3	31	3	5	14	0	2	0	0	0	28	0	0	17
V61	2	31	98	7	73	113	94	0	0	0	85	0	0	114	0	0
V62	41	40	19	159	37	32	104	22	17	5	1	0	75	0	10	0
V63	343	4	200	13	96	19	84	0	4	0	51	12	0	25	21	0
V64	20	121	89	18	18	33	11	3	6	8	0	1	7	1	0	0
V65	8	0	104	16	34	38	23	10	6	6	0	0	8	6	55	5
V66	87	478	92	12	32	7	4	43	89	87	0	6	2	0	0	24
V67	2	10	11	37	21	2	9	0	8	6	5	0	0	5	3	0
V68	16	240	117	84	37	21	17	0	0	25	0	0	22	0	9	0
V69	21	6	80	24	23	45	16	0	25	6	64	6	5	22	0	0
V70	1	60	44	40	4	9	0	0	0	17	0	0	0	0	0	1
V71	30	3	0	40	2	1	1	0	0	0	0	0	1	0	0	0
V72	87	0	2	31	0	2	0	0	8	2	2	0	8	4	1	2
V73	38	3	0	127	2	2	7	0	0	0	0	0	75	0	6	4
V74	36	6	13	72	0	3	0	61	38	53	11	0	20	25	0	0
V75	65	98	3	0	7	5	1	11	11	13	0	27	0	0	0	8
V76	35	0	292	72	20	44	5	26	62	22	0	20	4	0	1	2
V77	0	15	24	14	18	46	61	0	0	0	13	0	17	91	0	0
V78	7	34	0	3	0	1	0	0	27	3	3	13	0	6	0	0
V79	56	0	6	43	37	0	22	67	11	17	0	20	15	68	3	0
V80	73	12	12	17	4	5	0	38	20	67	8	19	0	0	39	6
V81	724	6	4	10	0	0	0	0	2	1	0	0	2	0	0	51
V82	70	0	28	44	8	93	94	24	98	35	144	32	1	0	0	0
V83	0	61	109	178	13	28	0	123	30	24	1	6	30	0	0	0
V84	8	2	122	1	10	23	6	0	3	0	0	0	0	0	0	0
V85	10	245	6	19	6	6	4	0	2	9	0	2	7	1	15	2
V86	23	286	2	0	3	2	8	5	11	12	0	14	0	0	48	0
V87	32	2	1	25	4	1	2	0	1	0	0	9	12	0	4	2
V88	4	31	7	2	7	16	25	7	0	1	2	0	5	0	4	0
V89	52	1	109	1	3	12	22	4	20	16	25	8	0	16	16	7
V90	2	97	7	4	1	1	0	20	24	24	5	0	4	0	49	7
V91	17	12	14	33	62	35	145	21	1	0	0	12	0	0	0	2
V92	68	0	22	0	56	28	20	49	34	0	0	59	1	7	11	3
V93	0	44	23	1	7	1	25	0	8	8	20	0	0	0	22	1
V94	89	54	1	17	0	0	0	0	51	43	0	52	0	1	0	2
V95	3	5	39	5	38	3	7	0	7	1	0	5	0	0	0	0
V96	182	2	1	10	27	31	0	96	32	0	98	21	0	27	0	0
V97	18	24	54	7	54	23	72	23	7	0	11	0	0	0	3	5
V98	13	29	27	36	9	9	0	12	18	13	5	12	5	0	28	0
V99	3	17	112	17	11	44	0	23	39	2	0	0	19	0	7	0
V100	0	5	2	91	42	14	46	0	1	0	0	3	0	14	0	0
