Samples	ID83A	ID83B	ID83C	ID83D	ID83E	ID83F	ID83G	ID83H	ID83I	ID83J	ID83K	ID83L	ID83M	ID83N	ID83O	ID83P	ID83Q	ID83R	ID83S
V27	20	93	1	32	23	0	0	26	1	0	28	0	0	0	0	19	0	3	0
V28	53	2	41	19	5	0	0	2	1	0	6	0	0	0	0	0	2	0	1
V29	0	0	115	32	3	113	112	28	17	53	9	14	0	36	4	28	0	13	29
V30	12	10	25	65	3	22	16	262	10	0	35	1	13	49	0	7	7	5	0
V31	60	12	4	19	15	1	0	4	0	0	0	0	0	0	0	0	0	4	2
V32	4	0	120	2	2	38	0	0	0	15	1	10	1	0	0	1	0	0	1
V33	111	19	17	14	21	0	35	13	23	0	49	17	0	13	0	6	0	5	0
V34	25	109	0	77	35	1	2	49	8	0	24	0	0	0	1	0	17	0	0
V35	103	33	10	267	72	7	69	29	46	8	105	18	1	21	53	0	0	0	0
V36	0	0	22	4	0	3	0	1	5	4	1	1	12	4	0	0	2	6	0
V37	0	230	115	13	7	10	35	5	50	0	7	7	16	30	0	0	25	70	67
V38	2	59	1	12	0	11	4	0	2	25	0	9	10	0	0	5	11	0	0
V39	0	0	124	0	0	5	15	0	13	0	1	9	7	1	7	0	0	13	0
V40	7	63	30	0	2	33	14	0	16	0	0	32	0	6	0	6	2	0	12
V41	122	20	23	49	144	0	5	19	28	0	7	0	4	7	0	1	0	2	0
V42	3	2	16	0	6	37	2	0	4	4	0	14	18	3	0	18	0	13	0
V43	0	1	11	0	1	4	25	1	21	6	0	0	3	5	3	11	5	11	8
V44	16	6	52	20	10	9	18	21	0	12	10	20	0	5	22	7	5	11	0
V45	70	12	7	9	25	18	113	1	33	15	7	0	0	48	0	0	32	0	0
V46	0	0	33	24	5	6	40	13	29	0	2	1	0	57	39	0	6	0	0
V47	26	0	43	0	44	7	8	0	9	9	0	0	47	25	96	4	0	6	0
V48	30	0	64	35	36	0	30	22	42	0	13	6	18	31	19	0	0	1	0
V49	53	0	156	2	21	79	1	7	3	53	12	28	30	0	0	29	0	37	0
V50	85	24	30	0	25	6	51	0	55	27	0	11	33	60	77	9	0	0	2
V51	0	97	20	2	2	7	6	0	0	34	3	52	31	0	0	3	34	3	20
V52	22	60	24	35	6	13	0	11	1	18	20	9	0	0	0	14	34	0	15
V53	124	3	4	0	20	0	5	0	3	0	0	0	3	1	39	4	14	0	0
V54	6	2	26	14	1	6	11	13	0	2	6	0	5	1	0	0	0	0	0
V55	11	341	4	13	10	0	1	19	0	23	6	0	0	0	0	29	38	0	1
V56	34	98	14	26	76	10	4	27	0	33	0	42	6	0	0	10	24	0	24
V57	11	9	0	63	5	1	36	23	10	0	6	2	0	14	0	0	3	0	0
V58	35	206	22	259	12	1	3	55	1	5	11	6	0	7	0	12	2	15	4
V59	5	9	85	18	2	11	0	4	0	0	5	0	11	0	0	3	1	0	0
V60	80	87	15	14	22	116	1	7	5	89	20	18	19	0	0	34	12	0	0
V61	3	46	117	136	0	11	2	45	0	1	16	3	20	0	0	13	7	0	38
V62	1	20	5	15	2	2	0	4	2	0	4	1	10	0	0	3	1	4	0
V63	140	20	3	138	58	58	5	123	4	52	31	13	7	0	18	13	0	0	0
V64	3	51	7	0	5	19	57	0	19	10	0	24	19	0	0	0	0	7	0
V65	95	61	4	63	43	55	17	10	29	30	1	14	6	16	133	10	37	9	0
V66	0	0	120	2	0	0	1	0	1	3	0	1	0	0	0	3	0	1	4
V67	4	7	9	0	5	46	126	0	47	20	0	82	23	39	0	35	0	0	0
V68	25	1	16	58	6	0	0	31	1	0	15	0	0	0	0	0	0	29	0
V69	9	287	0	110	6	30	37	52	22	22	15	13	0	31	0	9	181	0	0
V70	54	18	0	8	13	4	1	4	0	3	2	2	6	1	0	6	13	2	0
V71	13	12	3	36	9	3	24	0	21	1	1	0	1	0	0	2	0	0	0
V72	15	2	0	4	9	24	5	0	10	3	1	17	15	7	1	8	0	0	0
V73	29	9	36	27	18	126	0	3	9	44	4	1	39	0	0	30	6	0	16
V74	81	67	8	13	58	3	1	1	4	0	5	0	0	2	19	10	0	0	0
V75	23	65	20	19	23	3	3	9	11	2	23	0	4	3	0	0	0	10	0
V76	58	7	14	0	43	6	23	0	10	0	0	6	4	11	16	0	2	1	0
V77	66	0	0	10	87	24	10	6	16	16	13	12	19	7	14	14	0	0	0
V78	47	0	54	22	25	0	34	9	24	1	7	8	0	8	0	3	0	37	1
V79	230	9	2	42	27	50	25	4	43	2	26	12	22	9	10	2	0	0	0
V80	5	82	0	54	1	5	5	29	0	1	24	0	3	4	0	0	7	9	0
V81	0	18	90	158	0	34	8	23	4	4	60	26	38	0	3	12	0	23	0
V82	0	2	95	9	1	9	15	6	20	14	1	5	0	31	0	5	2	0	0
V83	8	0	0	13	0	31	4	12	2	28	1	23	0	0	0	5	1	8	0
V84	0	35	0	3	0	5	0	7	0	1	9	4	23	0	0	2	0	0	1
V85	138	19	7	0	218	24	0	0	19	18	0	0	19	2	0	34	0	0	0
V86	0	0	3	58	1	0	0	33	0	0	14	0	0	0	0	1	0	1	0
V87	50	111	0	0	5	0	1	0	1	1	0	0	1	0	0	1	12	4	11
V88	8	0	8	43	16	3	0	16	1	17	12	0	1	0	0	2	0	13	5
V89	1	39	159	40	1	9	31	41	7	2	1	0	10	3	8	0	0	53	0
V90	11	35	42	0	4	91	0	0	2	31	0	60	29	3	0	19	0	0	38
V91	0	0	113	11	3	56	20	16	7	27	8	0	0	16	30	0	0	6	25
V92	81	19	30	5	29	4	0	0	14	0	4	0	0	0	0	5	12	28	0
V93	20	1	5	42	3	25	26	0	47	0	0	12	0	24	35	0	3	0	0
V94	49	0	10	0	10	1	8	0	3	0	0	0	0	3	0	4	0	3	1
V95	0	0	3	15	3	10	70	3	57	3	2	9	0	34	8	9	3	0	1
V96	36	52	138	2	6	1	0	0	0	0	1	0	0	0	0	8	0	10	0
V97	19	34	5	6	9	78	21	1	11	77	9	25	57	8	6	0	0	0	13
V98	10	71	41	0	2	6	1	0	1	3	0	0	4	0	0	4	0	35	0
V99	10	121	105	15	4	9	32	2	5	23	1	6	22	4	12	2	4	0	0
V100	0	39	28	95	0	1	6	9	8	0	18	0	0	8	0	0	62	0	0
