Samples	ID83A	ID83B	ID83C	ID83D	ID83E	ID83F	ID83G	ID83H	ID83I	ID83J
V28	1.87E+00	1.56E+00	7.92E-01	6.67E-01	8.17E-01	3.42E-01	1.03E+00	5.26E-01	1.12E+00	1.66E+00
V29	2.77E-01	8.60E+00	1.12E+00	1.37E+00	9.09E-01	1.53E+00	2.12E+00	4.73E-01	1.09E+00	8.69E+00
V30	6.36E-01	9.40E+00	3.14E-01	2.32E+00	7.22E+00	2.79E+00	4.91E+00	5.00E-01	2.03E+00	1.06E+01
V31	1.44E+00	8.14E-01	0.00E+00	1.92E+00	2.82E+00	7.89E-01	9.24E-01	0.00E+00	1.30E+00	3.57E+00
V32	4.95E+00	3.10E+00	4.02E+00	1.44E+00	5.33E-01	1.98E+00	6.80E-01	4.89E+00	3.59E+00	1.91E+00
V33	5.81E-01	2.19E+00	3.67E+00	2.97E+00	2.64E+00	2.52E+00	1.65E+00	3.14E+00	4.20E+00	2.65E+00
V34	3.00E+00	1.32E+00	1.33E+00	1.18E+01	1.02E+00	9.90E+00	9.02E+00	6.89E+00	7.82E+00	5.31E+00
V35	3.63E+00	1.65E+00	2.57E+00	1.25E+01	4.89E+00	1.11E+01	2.98E+00	1.53E+00	9.25E+00	3.98E+00
V36	2.36E+00	7.64E-01	6.62E+00	1.08E+01	6.84E-01	9.13E+00	4.52E-01	5.53E+00	9.48E+00	3.10E+00
V37	1.35E+00	2.91E-01	5.59E+00	6.65E+00	5.37E-01	8.09E+00	4.33E-01	6.21E+00	1.79E+00	7.00E-01
V38	7.22E-01	2.45E+00	0.00E+00	2.91E+00	2.04E+00	3.42E+00	9.29E-01	0.00E+00	3.01E+00	1.99E+00
V39	7.61E-01	7.90E-01	1.25E+00	3.06E-01	1.63E+00	2.00E-01	7.75E-01	1.35E+00	4.23E-01	1.51E+00
V40	1.07E+00	1.32E+00	2.15E+00	1.49E+00	3.90E+00	9.00E-01	6.96E-01	2.13E+00	9.12E-01	3.61E+00
V41	8.46E+00	1.70E+00	4.24E+00	9.56E+00	6.86E+00	8.53E+00	6.16E-01	2.96E+00	1.63E+01	9.55E-01
V42	3.75E+00	0.00E+00	3.06E+00	5.54E-01	8.33E-01	7.24E+00	7.06E+00	2.27E+00	3.61E+00	7.16E-01
V43	9.07E-01	3.46E+00	7.75E+00	7.07E+00	5.73E-01	6.76E+00	1.85E+00	7.42E+00	2.88E+00	2.12E+00
V44	4.43E+00	5.44E+00	3.22E+00	1.38E+01	5.63E-01	1.24E+01	0.00E+00	4.03E+00	1.20E+01	5.58E+00
V45	8.92E-01	2.38E+00	1.08E+00	6.26E+00	3.38E+00	2.01E+00	2.61E+00	5.03E+00	6.78E+00	6.54E+00
V46	1.42E+00	7.30E-01	3.07E+01	1.64E+00	7.27E-01	4.30E+00	5.26E+00	3.17E+01	6.00E-01	2.20E+00
V47	1.61E+00	8.62E-01	2.25E+00	8.06E-01	4.45E+00	1.00E-01	0.00E+00	1.56E+00	6.05E-01	4.13E+00
V48	0.00E+00	8.70E-01	0.00E+00	4.60E+00	0.00E+00	4.42E+00	3.73E-01	6.00E-01	4.99E+00	1.41E+00
V49	5.21E-01	8.33E-01	1.07E+00	9.14E+00	0.00E+00	8.32E+00	1.97E+00	7.89E-01	3.44E+00	2.63E+00
V50	3.59E-01	2.12E+00	4.95E+00	4.56E+00	2.21E-01	4.16E+00	2.93E+00	4.32E+00	3.92E+00	6.13E+00
V51	1.99E+00	1.49E+00	2.77E+00	1.77E+01	7.37E-01	1.92E+01	1.28E+00	1.97E+00	3.25E+00	1.27E+00
V52	2.73E+00	5.47E-01	1.53E-01	0.00E+00	1.89E+00	1.00E-01	8.75E-01	4.00E-01	1.82E+00	1.06E+00
V53	2.13E-01	9.40E-01	5.30E+00	1.47E+00	7.75E-01	1.34E+00	1.55E+00	5.73E+00	1.17E+00	3.81E+00
V54	7.18E-01	1.50E+00	8.52E+00	9.83E-01	2.25E+00	1.11E+00	0.00E+00	8.73E+00	2.08E+00	2.10E+00
V55	2.12E+00	0.00E+00	2.13E-01	1.26E+01	8.82E-01	1.14E+01	1.32E+00	6.51E-01	6.78E+00	3.20E+00
V56	3.14E-01	1.23E+00	4.11E+00	3.86E+00	7.64E-01	3.44E+00	1.19E+00	3.93E+00	2.62E+00	3.06E+00
V57	1.86E+00	2.77E+00	3.77E+00	7.22E+00	1.07E+00	6.46E+00	3.48E+00	5.61E+00	3.91E+00	1.70E+00
V58	1.67E+00	2.92E+00	2.33E+00	3.63E+00	7.42E-01	4.85E+00	1.33E-01	1.68E+00	3.58E+00	1.72E+00
V59	4.00E+00	4.25E+00	3.04E+00	2.33E+00	0.00E+00	2.00E-01	8.75E-01	2.33E+00	4.27E-01	5.05E+00
V60	3.89E+00	3.10E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	1.00E-01	0.00E+00	2.72E+00	3.20E+00
V61	3.89E-01	2.41E+00	7.22E-01	7.94E+00	4.69E+00	6.04E+00	2.14E+00	6.83E-01	4.95E+00	1.02E+00
V62	4.58E+00	1.41E+00	2.87E+01	1.15E+00	5.92E+00	1.04E+00	3.00E-01	2.73E+01	7.38E+00	1.66E+01
V63	2.51E+00	0.00E+00	1.87E+00	2.94E+01	1.25E+01	1.81E+01	1.61E+00	8.43E-01	2.80E+01	8.94E+00
V64	1.77E+00	7.37E-01	9.45E-01	9.57E-01	9.60E-01	0.00E+00	8.06E-01	5.63E-01	1.59E+00	3.00E-01
V65	1.85E+00	1.17E+00	1.02E+00	2.06E+01	1.29E+00	2.04E+01	1.63E+00	7.22E-01	1.36E+01	1.04E+01
V66	8.70E-01	6.51E-01	7.24E+00	1.16E+00	0.00E+00	2.62E+00	3.07E+00	6.83E+00	1.09E+00	1.00E-01
V67	0.00E+00	1.45E+00	1.63E+00	3.22E+01	1.09E+00	3.26E+01	9.36E-01	4.29E+00	1.70E+01	7.53E+00
V68	2.21E+00	1.57E+00	1.54E+00	7.63E+00	0.00E+00	8.71E+00	8.43E-01	1.88E+00	3.41E+00	2.27E+00
V69	1.56E+00	1.99E+00	1.27E+01	1.81E+01	1.09E+01	1.35E+01	1.39E+00	1.37E+01	1.90E+01	7.60E+00
V70	0.00E+00	4.37E+00	2.21E-01	9.34E-01	9.10E-01	1.68E+00	1.80E+00	5.54E-01	9.80E-01	4.80E+00
V71	5.02E+00	0.00E+00	1.03E+01	1.59E+01	2.76E+00	1.69E+01	1.09E+00	8.96E+00	1.31E+01	7.40E+00
V72	4.15E+00	1.32E+00	6.87E-01	6.80E+00	3.35E-01	7.55E+00	1.41E+00	1.50E+00	4.05E+00	2.23E+00
V73	2.34E+00	2.34E+00	8.54E-01	2.00E+00	2.74E+00	1.51E+00	7.27E-01	1.06E+00	2.06E+00	3.26E+00
V74	4.74E+00	1.17E+01	0.00E+00	2.68E+00	0.00E+00	2.16E+00	3.58E+00	0.00E+00	3.14E+00	1.44E+01
V75	2.46E+00	6.80E-01	2.87E+00	1.17E+01	1.11E+01	7.09E+00	1.20E+00	2.32E+00	7.56E+00	1.50E+01
V76	2.49E+00	1.51E+00	8.56E-01	3.96E+00	8.53E+00	3.19E+00	4.07E+00	4.00E-01	4.48E+00	7.93E+00
V77	1.72E+00	1.81E+00	6.95E+00	7.26E+00	3.86E+00	7.52E+00	3.79E+00	5.85E+00	3.19E+00	4.84E+00
V78	1.39E+00	5.12E-01	2.69E-01	0.00E+00	0.00E+00	4.00E-01	1.55E+00	5.00E-01	0.00E+00	0.00E+00
V79	4.46E+00	3.78E+00	1.65E+00	4.04E+00	2.60E-01	3.01E+00	2.45E+00	1.72E+00	2.67E+00	5.42E+00
V80	2.78E+00	4.28E+00	3.27E+00	7.24E+00	1.33E+00	8.87E+00	6.53E+00	2.06E+00	7.93E+00	4.53E+00
V81	2.38E+00	2.54E+00	0.00E+00	4.63E+00	1.35E+00	3.63E+00	4.75E+00	6.45E+00	3.48E+00	4.98E+00
V82	4.66E+00	1.05E+01	5.59E-01	1.11E+01	1.71E+00	8.92E+00	7.25E+00	6.55E+00	1.05E+01	1.38E+01
V83	6.18E-01	3.12E+00	0.00E+00	1.30E+00	3.56E+00	8.51E+00	7.74E+00	1.27E+00	7.45E-01	2.82E+00
V84	1.10E+01	3.14E-01	2.59E+00	2.38E+00	7.00E-01	2.22E+00	6.29E-01	2.07E+00	1.28E+01	2.10E+00
V85	7.15E-01	0.00E+00	1.10E+00	2.37E+00	6.37E-01	3.73E+00	2.36E+00	1.18E+00	2.20E+00	2.74E+00
V86	6.33E-01	3.84E+00	7.78E-01	2.69E-01	3.14E-01	2.12E+00	2.69E+00	7.90E-01	4.67E-01	4.45E+00
V87	6.49E+00	1.09E+00	3.17E+00	7.80E+00	0.00E+00	7.35E+00	0.00E+00	2.33E+00	6.99E+00	3.52E+00
V88	6.18E-01	7.16E+00	1.37E+00	3.92E+00	3.33E-01	5.32E+00	8.85E-01	1.00E-01	3.05E+00	6.57E+00
V89	3.01E+00	7.78E+00	3.82E+00	0.00E+00	1.10E+01	3.00E-01	1.81E+00	2.96E+00	3.43E+00	9.69E+00
V90	1.38E+00	1.13E+00	3.65E+00	2.97E+01	1.59E+00	2.39E+01	1.50E+00	4.16E+00	1.62E+01	8.13E+00
V91	2.17E+00	3.46E+00	1.27E+00	7.90E-01	2.31E+00	1.54E+00	2.11E+00	4.33E-01	2.32E+00	2.12E+00
V92	2.08E+00	6.96E+00	2.18E+00	1.85E+00	1.43E+01	2.46E+00	1.16E+00	8.67E-01	1.57E+00	1.34E+01
V93	1.41E+00	0.00E+00	4.21E+00	2.00E-01	2.50E+00	8.06E-01	1.70E+00	5.39E+00	1.08E+00	3.10E+00
V94	8.06E-01	5.24E+00	2.96E+00	4.46E+00	8.09E-01	8.61E+00	8.72E+00	6.17E+00	5.42E+00	5.35E+00
V95	1.33E+00	2.95E+00	6.79E+00	1.19E+00	1.19E+00	1.32E+00	6.11E-01	7.83E+00	1.28E+00	2.65E+00
V96	1.28E+00	4.58E+00	6.34E+00	3.65E-01	3.79E-01	5.86E-01	1.07E+00	4.67E+00	5.42E-01	2.78E+00
V97	1.16E+00	0.00E+00	0.00E+00	1.33E+00	7.95E-01	3.36E+00	3.03E+00	1.30E+00	4.27E-01	0.00E+00
V98	2.47E+00	1.41E+00	1.25E+00	5.65E+00	4.00E+00	5.07E+00	4.00E+00	1.17E+00	3.44E+00	8.98E-01
V99	2.50E+00	1.38E+00	1.07E+00	2.46E+00	1.00E+00	2.35E+00	2.53E+00	1.49E+00	4.08E+00	1.12E+00
V100	5.26E-01	4.45E+00	4.71E-01	1.43E+01	6.46E+00	1.42E+01	2.52E+00	1.00E-01	1.00E+01	6.52E+00
