Samples	ID83A	ID83B	ID83C	ID83D	ID83E	ID83F
V25	2.18E+00	4.49E+00	3.27E+00	2.61E+00	5.22E-01	2.91E+00
V26	3.89E+00	5.26E-01	3.02E+00	2.18E+00	3.47E+00	1.09E+00
V27	1.33E+00	3.17E+00	2.43E+00	2.40E+00	0.00E+00	4.42E+00
V28	2.57E+00	1.18E+00	1.57E+00	2.38E+00	8.33E-01	8.95E-01
V29	5.14E+00	6.53E-01	2.68E+00	2.27E+00	4.50E+00	2.59E+00
V30	4.82E+00	4.26E+00	0.00E+00	1.76E+00	7.02E-01	3.79E-01
V31	5.34E+00	2.78E+00	2.83E+00	2.46E+00	4.23E-01	1.18E+00
V32	1.43E+00	1.23E+00	2.91E+00	2.24E+00	0.00E+00	1.01E+00
V33	1.64E+00	2.13E-01	1.66E+00	1.44E+00	2.97E+00	1.33E+00
V34	1.77E+00	2.82E+00	2.58E+00	3.07E+00	2.62E+00	3.24E+00
V35	1.36E+00	2.33E+00	3.70E+00	2.46E+00	2.55E+00	7.06E-01
V36	7.27E-01	1.13E+00	1.68E+00	1.08E+00	1.12E+00	7.61E-01
V37	2.66E+00	1.61E+00	4.22E-01	2.03E+00	4.48E-01	1.79E+00
V38	1.64E+00	8.14E-01	1.97E+00	3.26E+00	2.76E+00	2.23E+00
V39	1.41E+00	1.43E+00	9.75E-01	2.67E-01	0.00E+00	3.89E-01
V40	3.51E+00	1.49E+00	3.74E+00	1.30E+00	0.00E+00	2.08E+00
V41	4.39E+00	9.40E-01	4.13E+00	1.82E+00	1.25E+00	2.02E+00
V42	2.70E+00	2.74E+00	7.34E+00	4.21E+00	4.10E+00	4.31E+00
V43	4.17E+00	9.71E-01	2.48E+00	3.31E+00	8.16E-01	1.33E+00
V44	2.36E+00	2.24E-01	1.64E+00	3.07E+00	2.20E+00	2.27E+00
V45	7.95E-01	1.35E+00	5.47E-01	1.16E+00	1.38E+00	2.96E+00
V46	1.76E+00	9.07E-01	0.00E+00	7.62E+00	6.67E-01	7.92E+00
V47	3.18E+00	1.52E+00	4.08E+00	2.04E+00	2.14E+00	4.67E-01
V48	3.12E+00	4.34E+00	3.22E+00	2.84E+00	2.21E-01	2.20E+00
V49	4.12E+00	2.36E+00	1.39E+00	8.88E-01	0.00E+00	2.11E+00
V50	7.12E-01	2.55E+00	8.30E-01	1.28E+00	1.35E+00	9.64E-01
V51	3.46E+00	3.95E+00	0.00E+00	1.27E+00	2.37E+00	1.75E+00
V52	3.87E+00	3.38E+00	1.20E+00	2.63E+00	2.25E+00	2.76E+00
V53	2.92E+00	1.53E+00	8.67E-01	2.24E+00	2.45E+00	0.00E+00
V54	1.02E+00	3.71E-01	2.08E+00	1.99E+00	0.00E+00	1.13E+00
V55	1.31E+00	2.19E+00	2.74E+00	2.17E+00	5.12E-01	1.34E+00
V56	4.71E-01	5.17E-01	6.29E-01	1.18E+00	0.00E+00	1.41E+00
V57	3.18E+00	2.85E+00	1.56E+00	1.33E+00	1.48E+00	0.00E+00
V58	2.15E+00	4.83E+00	2.25E+00	5.59E-01	4.69E+00	1.03E+00
V59	1.29E+00	1.83E+00	1.03E+00	1.16E+00	1.62E+00	1.15E+00
V60	3.78E+00	8.16E-01	2.92E+00	7.00E-01	1.92E+00	3.09E+00
V61	1.44E+00	5.43E-01	2.73E+00	4.48E-01	1.53E+00	1.69E+00
V62	1.82E+00	1.69E+00	2.60E+00	2.49E+00	3.80E+00	5.33E+00
V63	6.30E+00	4.90E+00	7.95E+00	1.94E+00	0.00E+00	9.92E-01
V64	1.66E+00	1.39E+00	1.44E+00	2.59E+00	0.00E+00	5.12E-01
V65	5.00E-01	2.15E+00	1.95E+00	2.26E+00	2.00E+00	1.03E+00
V66	1.51E+00	2.33E+00	2.24E+00	1.73E+00	1.31E+00	1.61E+00
V67	2.99E+00	1.26E+00	1.89E+00	2.36E+00	2.09E+00	4.33E-01
V68	2.52E+00	2.18E+00	2.06E+00	4.11E+00	5.96E-01	4.16E+00
V69	2.49E+00	2.64E+00	0.00E+00	8.33E-01	0.00E+00	9.71E-01
V70	1.00E+00	9.67E-01	1.51E+00	1.96E+00	2.05E+00	0.00E+00
V71	2.30E+00	1.14E+00	7.30E-01	2.46E+00	4.27E-01	2.02E+00
V72	5.41E+00	5.77E-01	3.40E-01	2.21E-01	5.75E+00	6.54E-01
V73	1.92E+00	0.00E+00	2.20E+00	1.20E+00	2.68E+00	1.11E+00
V74	2.42E+00	2.29E+00	5.12E-01	2.66E+00	7.95E-01	3.46E+00
V75	2.93E+00	5.01E+00	2.43E+00	2.71E+00	1.25E+00	2.49E+00
V76	1.32E+00	1.73E+00	1.40E+00	8.70E-01	0.00E+00	1.50E+00
V77	4.77E-01	6.53E-01	3.14E-01	0.00E+00	1.45E+00	1.02E+00
V78	1.31E+00	1.76E+00	1.00E-01	1.09E+00	1.36E+00	1.42E+00
V79	2.29E+00	2.46E+00	1.10E+00	0.00E+00	3.06E+00	6.90E-01
V80	4.11E+00	4.56E+00	2.45E+00	1.19E+00	9.17E-01	6.01E-01
V81	2.97E+00	7.90E-01	1.21E+00	6.05E-01	2.53E+00	0.00E+00
V82	1.64E+00	5.33E-01	2.01E+00	1.25E+00	3.35E-01	4.48E-01
V83	1.83E+00	7.64E-01	1.82E+00	3.27E-01	7.75E-01	0.00E+00
V84	1.43E+00	0.00E+00	0.00E+00	2.37E+00	0.00E+00	2.13E+00
V85	1.15E+00	3.79E-01	5.37E-01	1.97E+00	0.00E+00	2.25E+00
V86	1.29E+00	1.64E+00	1.69E+00	6.63E-01	9.32E-01	8.00E-01
V87	1.20E+00	1.03E+00	1.67E+00	2.33E-01	8.72E-01	0.00E+00
V88	4.14E+00	2.11E+00	2.51E+00	3.89E+00	2.98E-01	5.34E+00
V89	9.00E-01	1.31E+00	1.33E+00	6.67E-01	1.74E+00	4.82E-01
V90	2.06E+00	2.48E+00	1.74E+00	2.64E+00	8.85E-01	1.47E+00
V91	1.80E+00	0.00E+00	1.45E+00	3.26E+00	1.49E+00	0.00E+00
V92	1.00E-01	9.36E-01	0.00E+00	2.56E+00	8.27E-01	2.47E+00
V93	1.55E+00	1.54E+00	1.49E+00	3.30E+00	2.01E+00	2.56E+00
V94	3.12E+00	2.27E+00	3.06E+00	1.66E+00	9.67E-01	1.67E+00
V95	1.39E+00	4.77E-01	2.02E+00	9.12E-01	1.82E+00	0.00E+00
V96	1.39E+00	5.17E-01	1.11E+00	1.49E+00	9.40E-01	9.52E-01
V97	2.00E-01	3.42E-01	2.32E+00	1.19E+00	2.66E+00	1.66E+00
V98	1.34E+00	1.17E+00	6.00E-01	3.43E+00	1.87E+00	2.70E+00
V99	2.71E+00	1.73E+00	1.58E+00	2.94E+00	9.52E-01	1.07E+00
V100	2.21E-01	2.85E+00	7.45E-01	3.25E+00	9.48E-01	2.41E+00
