Samples	ID83A	ID83B	ID83C	ID83D	ID83E	ID83F	ID83G	ID83H	ID83I	ID83J	ID83K	ID83L	ID83M	ID83N	ID83O	ID83P
V71	14	0	79	36	57	5	9	0	7	6	0	15	14	1	0	1
V72	0	2	12	1	15	0	0	0	8	0	0	5	0	0	0	0
V73	150	1	2	151	0	51	0	16	0	0	0	0	0	0	0	0
V74	7	0	8	5	22	11	12	0	0	0	0	9	0	4	0	0
V75	83	0	12	3	4	18	23	0	1	0	13	60	1	0	1	4
V76	40	46	22	42	4	4	0	0	0	94	10	16	0	3	15	0
V77	47	15	0	119	0	12	0	2	0	0	0	1	13	6	0	1
V78	39	0	18	6	3	16	0	0	12	3	12	23	17	3	0	1
V79	55	0	1	0	0	25	0	2	6	2	8	14	0	0	0	17
V80	32	5	64	0	0	21	82	91	3	16	8	26	0	0	3	0
V81	3	98	0	18	53	9	2	6	17	0	13	8	0	2	0	26
V82	239	73	21	6	0	70	0	0	3	0	0	56	11	9	0	9
V83	7	10	0	24	0	0	1	0	0	0	0	0	0	0	1	0
V84	0	38	75	12	55	0	0	0	6	0	5	7	8	0	0	0
V85	1	2	13	0	9	0	6	0	9	0	14	0	3	2	0	2
V86	45	9	22	10	55	26	9	0	1	0	18	63	4	0	0	0
V87	6	2	0	13	26	8	53	33	0	0	45	48	4	1	0	2
V88	0	187	188	20	0	0	0	0	0	117	0	0	46	13	0	0
V89	12	55	35	5	0	0	0	0	0	93	0	0	1	3	0	0
V90	0	5	3	40	190	0	53	22	0	0	0	25	10	0	0	0
V91	122	9	49	46	0	22	34	24	6	67	0	0	27	0	0	0
V92	44	34	77	0	120	6	12	23	15	24	0	0	3	4	0	21
V93	3	75	61	2	157	0	110	56	46	0	78	10	21	1	55	0
V94	19	99	0	10	3	4	7	9	14	15	0	0	0	0	0	0
V95	0	0	155	3	117	6	0	14	0	3	0	35	32	0	11	5
V96	2	14	0	102	0	0	190	122	61	0	0	0	30	5	0	0
V97	19	31	121	0	0	0	0	0	0	74	25	0	0	6	13	0
V98	13	34	21	3	0	0	25	27	11	0	1	0	8	3	0	0
V99	20	18	122	0	12	4	46	1	9	0	0	22	11	5	11	0
V100	41	0	0	1	27	27	5	0	0	0	22	0	0	4	0	0
