Samples	ID83A	ID83B	ID83C	ID83D	ID83E	ID83F	ID83G	ID83H	ID83I	ID83J	ID83K	ID83L	ID83M	ID83N	ID83O	ID83P	ID83Q	ID83R
V55	228	1	0	0	0	0	10	0	0	0	0	0	68	0	0	0	0	0
V56	21	2	6	0	10	42	4	0	0	0	0	7	12	0	57	0	0	0
V57	10	7	0	0	96	45	0	0	14	30	0	54	0	2	17	0	0	0
V58	4	0	19	5	119	0	160	0	0	14	38	0	0	12	0	25	1	0
V59	129	3	30	85	0	97	16	0	0	34	123	24	0	40	59	0	0	62
V60	4	9	18	7	81	115	0	0	53	82	31	36	0	0	44	3	0	0
V61	12	31	17	60	74	38	0	25	0	5	0	0	0	36	0	0	17	0
V62	28	6	18	111	52	11	20	4	0	16	0	10	14	0	4	0	0	0
V63	28	92	3	0	0	0	0	77	0	0	0	0	14	0	0	0	0	0
V64	36	69	117	239	33	0	1	52	0	0	0	0	0	0	0	23	0	0
V65	60	49	0	0	167	84	58	11	0	5	43	9	21	23	16	0	0	0
V66	53	34	43	47	46	0	0	11	0	0	0	0	0	9	0	3	0	0
V67	84	1	20	0	0	65	7	0	0	4	20	0	0	2	6	15	1	0
V68	11	7	18	8	0	13	9	0	0	2	0	21	0	0	0	0	0	0
V69	6	2	13	0	0	108	20	0	0	26	10	17	10	3	0	0	0	1
V70	21	312	57	0	9	45	0	137	0	0	0	0	0	10	23	11	0	0
V71	37	0	33	17	4	18	34	0	0	19	0	11	0	0	0	0	0	0
V72	51	0	118	46	0	196	12	0	236	90	29	11	4	35	0	7	0	0
V73	11	18	13	204	15	42	4	45	0	0	0	26	0	6	25	4	0	0
V74	3	23	27	11	7	9	1	26	0	0	29	0	0	4	0	13	0	0
V75	3	0	306	46	23	0	0	0	0	0	0	0	0	0	0	51	25	0
V76	152	0	10	0	10	16	8	0	2	2	35	0	0	2	18	0	0	13
V77	96	147	20	0	0	40	0	50	24	2	0	0	34	0	0	0	0	0
V78	0	16	0	15	192	0	63	0	24	2	3	0	2	5	0	10	19	0
V79	1	1	23	0	28	1	0	0	29	0	0	1	2	0	27	0	6	0
V80	31	0	52	22	58	0	0	3	0	2	0	13	0	0	0	6	6	0
V81	52	0	8	0	0	45	0	0	24	30	0	21	11	12	2	0	13	1
V82	77	18	0	7	185	38	133	0	0	11	143	16	0	46	62	0	0	0
V83	39	53	20	18	0	12	0	19	31	24	0	0	11	0	0	1	12	0
V84	0	0	3	0	87	407	0	0	190	108	29	94	0	107	0	4	47	0
V85	260	0	217	10	0	122	22	0	0	20	9	20	14	0	0	42	3	0
V86	3	116	4	0	0	13	28	80	48	26	0	8	0	0	3	0	0	1
V87	14	252	38	0	28	114	79	82	91	101	0	133	7	13	25	3	0	0
V88	2	5	2	0	11	3	0	0	0	4	3	0	0	3	0	5	7	0
V89	28	33	66	13	132	0	7	12	7	4	0	0	0	35	39	16	7	0
V90	214	192	88	0	0	0	23	119	0	0	29	0	48	0	0	0	0	25
V91	3	12	2	0	0	54	0	0	0	5	0	38	0	7	0	0	0	0
V92	0	0	54	14	34	0	3	0	0	7	4	0	0	23	0	0	0	0
V93	9	17	93	139	2	0	71	18	0	0	30	1	12	7	0	18	7	0
V94	1	32	4	50	5	14	0	7	0	5	2	0	0	0	0	0	2	6
V95	37	1	13	0	24	0	0	0	0	0	3	1	15	9	0	0	0	0
V96	0	93	5	0	29	88	0	38	45	31	0	14	0	17	0	3	21	0
V97	55	84	0	0	5	55	138	50	7	0	99	12	20	0	0	0	0	12
V98	0	9	54	16	28	21	82	11	46	0	81	54	0	44	0	15	0	0
V99	7	0	0	0	0	0	5	0	0	6	5	1	0	0	0	0	0	0
V100	49	64	46	20	48	0	1	20	0	0	0	0	0	0	0	2	0	0
