MutationType	ID83A	ID83B	ID83C	ID83D
2:Del:R:4	6.68E-05	3.56E-08	3.80E-08	6.84E-05
2:Del:R:5	4.90E-07	2.19E-04	1.10E-03	1.22E-04
3:Del:R:0	1.66E-04	2.13E-04	1.88E-04	4.82E-04
3:Del:R:1	3.97E-04	4.73E-04	2.51E-04	4.76E-04
3:Del:R:2	1.86E-04	2.01E-04	2.09E-04	3.57E-04
3:Del:R:3	1.57E-04	2.01E-08	3.73E-02	7.45E-02
3:Del:R:4	5.53E-09	4.90E-09	4.83E-09	1.61E-08
3:Del:R:5	3.63E-08	4.46E-08	2.20E-05	7.30E-05
4:Del:R:0	3.26E-04	2.15E-04	1.32E-04	1.64E-04
4:Del:R:1	3.82E-04	3.50E-04	3.60E-04	8.44E-04
4:Del:R:2	9.89E-05	1.07E-04	6.04E-04	2.35E-04
4:Del:R:3	5.53E-09	4.90E-09	4.83E-09	1.61E-08
4:Del:R:4	5.53E-09	4.90E-09	4.83E-09	1.61E-08
4:Del:R:5	2.92E-05	1.09E-05	4.45E-08	3.82E-05
5:Del:R:0	4.98E-03	1.06E-03	1.14E-03	6.12E-03
5:Del:R:1	3.03E-04	2.93E-09	5.38E-04	1.25E-03
5:Del:R:2	1.16E-04	3.31E-05	5.48E-05	1.00E-04
5:Del:R:3	4.36E-08	4.53E-08	2.21E-05	9.74E-05
5:Del:R:4	4.27E-05	3.93E-05	4.82E-08	6.56E-08
5:Del:R:5	5.53E-09	4.90E-09	4.83E-09	1.61E-08
2:Ins:R:0	1.02E-04	4.61E-09	2.83E-05	9.65E-05
2:Ins:R:1	1.57E-04	1.33E-04	6.96E-05	1.53E-04
2:Ins:R:2	1.87E-04	1.73E-04	6.53E-09	4.88E-05
2:Ins:R:3	1.06E-04	1.12E-04	4.62E-05	1.33E-04
2:Ins:R:4	1.20E-04	3.73E-04	7.19E-05	1.40E-04
2:Ins:R:5	6.21E-04	8.93E-04	1.15E-04	4.03E-04
3:Ins:R:0	6.11E-05	1.08E-04	8.73E-09	6.83E-05
3:Ins:R:1	1.65E-04	5.19E-05	1.62E-08	4.87E-05
3:Ins:R:2	1.08E-04	3.50E-05	9.51E-07	3.80E-05
3:Ins:R:3	5.53E-09	4.90E-09	4.83E-09	1.61E-08
3:Ins:R:4	5.53E-05	4.82E-06	2.93E-08	4.18E-08
3:Ins:R:5	1.43E-04	1.36E-04	7.61E-07	7.13E-05
4:Ins:R:0	1.71E-04	3.03E-05	6.32E-05	4.74E-05
4:Ins:R:1	1.07E-04	8.89E-05	1.83E-04	1.43E-04
4:Ins:R:2	2.75E-05	3.78E-05	9.65E-05	3.27E-04
4:Ins:R:3	5.53E-09	4.90E-09	4.83E-09	1.61E-08
4:Ins:R:4	8.77E-05	2.64E-05	7.39E-09	9.93E-05
4:Ins:R:5	4.41E-04	2.91E-04	3.99E-09	1.51E-04
5:Ins:R:0	3.10E-05	7.86E-05	4.35E-05	4.38E-08
5:Ins:R:1	3.05E-04	2.72E-04	1.69E-04	4.45E-04
5:Ins:R:2	5.53E-09	4.90E-09	4.83E-09	1.61E-08
5:Ins:R:3	3.19E-08	4.29E-05	2.76E-04	9.71E-05
5:Ins:R:4	4.82E-05	9.67E-05	6.63E-08	4.91E-05
5:Ins:R:5	5.53E-09	4.90E-09	4.83E-09	1.61E-08
2:Del:M:1	4.01E-04	4.51E-04	2.61E-04	5.29E-04
3:Del:M:1	1.92E-04	3.06E-04	2.54E-04	3.81E-04
3:Del:M:2	2.54E-04	2.84E-04	7.88E-05	1.70E-04
4:Del:M:1	2.75E-04	1.57E-04	2.25E-04	2.20E-04
4:Del:M:2	2.02E-04	1.78E-04	1.33E-04	2.81E-04
4:Del:M:3	2.15E-04	1.51E-04	1.89E-08	8.44E-05
5:Del:M:1	6.56E-03	9.54E-04	1.28E-03	7.12E-03
5:Del:M:2	2.40E-03	4.30E-04	5.16E-04	2.84E-03
5:Del:M:3	7.18E-04	2.20E-04	2.02E-04	7.84E-04
5:Del:M:4	3.96E-04	1.60E-05	1.63E-04	3.47E-04
5:Del:M:5	4.52E-04	2.65E-04	4.29E-05	3.51E-04
