Samples	ID83A	ID83B	ID83C	ID83D	ID83E	ID83F
V54	9.67E-01	7.81E-01	1.75E+00	3.00E-01	1.65E+00	1.51E+00
V55	0.00E+00	2.77E-01	1.31E+00	1.13E+00	7.46E-01	2.11E+00
V56	0.00E+00	1.13E+00	0.00E+00	8.43E-01	1.55E+00	1.89E+00
V57	3.55E+00	3.65E+00	1.24E+00	2.72E+00	4.67E-01	1.46E+00
V58	1.55E+00	3.59E-01	1.14E+00	0.00E+00	5.54E-01	7.77E-01
V59	2.47E+00	6.33E-01	6.58E+00	3.29E+00	1.49E+00	5.45E+00
V60	8.19E-01	1.64E+00	1.73E+00	1.82E+00	3.90E+00	5.12E-01
V61	2.45E+00	1.84E+00	5.22E-01	2.87E+00	2.56E+00	4.27E-01
V62	1.29E+00	6.29E-01	2.11E+00	2.62E+00	1.08E+00	1.84E+00
V63	6.63E-01	2.23E+00	1.42E+00	3.46E+00	2.76E+00	1.60E+00
V64	3.10E+00	1.53E-01	1.73E+00	2.11E+00	0.00E+00	0.00E+00
V65	1.53E+00	1.93E+00	0.00E+00	1.01E+00	2.37E+00	2.44E+00
V66	2.18E+00	4.67E-01	4.99E-01	1.14E+00	2.31E+00	2.39E+00
V67	3.13E+00	1.03E+00	1.82E+00	0.00E+00	1.02E+00	2.10E+00
V68	4.39E+00	4.07E-01	2.04E+00	2.15E+00	1.45E+00	2.36E+00
V69	1.09E+00	1.36E+00	2.49E-01	5.43E-01	1.72E+00	1.16E+00
V70	4.07E-01	0.00E+00	0.00E+00	4.82E-01	2.98E-01	0.00E+00
V71	8.56E-01	5.39E-01	1.42E+00	7.75E-01	9.33E-01	9.48E-01
V72	2.77E-01	1.48E+00	1.56E+00	0.00E+00	2.13E-01	1.86E+00
V73	3.77E+00	6.70E-01	1.90E+00	1.14E+00	1.73E+00	2.84E+00
V74	5.78E-01	6.70E-01	1.55E+00	1.35E+00	1.10E+00	3.48E-01
V75	1.51E+00	4.82E-01	9.48E-01	0.00E+00	0.00E+00	1.18E+00
V76	8.98E-01	1.86E+00	0.00E+00	0.00E+00	4.16E-01	1.73E+00
V77	1.73E+00	1.28E+00	1.42E+00	0.00E+00	6.96E-01	0.00E+00
V78	1.10E+00	1.24E+00	1.42E+00	1.29E+00	1.45E+00	1.85E+00
V79	1.39E+00	2.43E+00	0.00E+00	1.18E+00	2.65E+00	1.98E+00
V80	2.67E-01	1.77E+00	2.55E+00	1.50E+00	1.68E+00	1.24E+00
V81	2.49E+00	0.00E+00	1.92E+00	3.69E+00	9.87E-01	0.00E+00
V82	2.85E+00	3.76E+00	6.70E-01	3.87E+00	1.97E+00	3.48E+00
V83	1.36E+00	1.40E+00	5.73E-01	7.16E-01	0.00E+00	0.00E+00
V84	3.27E+00	0.00E+00	0.00E+00	2.56E+00	2.01E+00	0.00E+00
V85	1.01E+00	0.00E+00	1.80E+00	4.82E-01	1.02E+00	2.06E+00
V86	1.85E+00	2.22E+00	1.04E+00	2.12E+00	2.65E+00	4.01E+00
V87	2.46E+00	1.69E+00	6.87E-01	2.06E+00	1.00E+00	0.00E+00
V88	4.07E-01	1.38E+00	6.87E-01	1.55E+00	1.44E+00	0.00E+00
V89	2.67E-01	1.68E+00	2.74E+00	9.43E-01	1.20E+00	1.16E+00
V90	4.70E+00	1.56E+00	3.97E+00	1.82E+00	2.97E+00	2.57E+00
V91	3.55E+00	1.41E+00	1.53E+00	2.23E+00	3.41E+00	3.47E+00
V92	1.88E+00	1.53E+00	1.08E+00	2.49E-01	6.54E-01	6.54E-01
V93	2.07E+00	1.81E+00	3.16E+00	1.50E+00	4.10E+00	9.55E-01
V94	6.36E-01	2.33E+00	1.04E+00	1.89E+00	2.37E+00	1.62E+00
V95	1.76E+00	3.14E+00	5.39E+00	2.91E+00	4.78E+00	3.27E-01
V96	2.84E+00	1.10E+00	8.09E-01	1.37E+00	2.87E+00	2.91E-01
V97	5.73E-01	2.05E+00	1.68E+00	4.53E-01	1.94E+00	2.42E+00
V98	6.50E-01	2.54E+00	3.73E-01	2.76E+00	1.20E+00	1.68E+00
V99	6.86E-01	9.36E-01	0.00E+00	9.32E-01	7.31E-01	0.00E+00
V100	3.35E-01	6.51E-01	1.15E+00	2.10E+00	1.66E+00	2.10E+00
