MutationType	ID83A	ID83B	ID83C	ID83D	ID83E
5:Del:R:4	1.52E-09	3.52E-09	3.91E-09	2.79E-09	2.73E-09
5:Del:R:5	3.15E-04	4.88E-05	7.54E-05	6.01E-04	0.00E+00
2:Ins:R:0	1.95E-04	0.00E+00	9.82E-05	4.34E-04	1.89E-04
2:Ins:R:1	7.52E-09	1.32E-08	1.48E-08	2.45E-04	1.52E-04
2:Ins:R:2	1.09E-04	8.76E-09	2.06E-05	5.07E-08	2.35E-04
2:Ins:R:3	4.15E-04	3.17E-08	3.56E-03	0.00E+00	9.68E-04
2:Ins:R:4	8.71E-05	2.55E-04	3.56E-04	4.17E-04	1.04E-04
2:Ins:R:5	5.30E-04	5.71E-04	2.01E-04	4.10E-04	1.65E-04
3:Ins:R:0	7.50E-05	4.33E-05	2.67E-07	1.80E-04	1.80E-04
3:Ins:R:1	1.01E-04	1.47E-04	0.00E+00	2.51E-04	0.00E+00
3:Ins:R:2	1.84E-08	4.13E-08	4.61E-08	9.28E-05	9.78E-05
3:Ins:R:3	1.52E-09	3.52E-09	3.91E-09	2.79E-09	2.73E-09
3:Ins:R:4	3.06E-08	4.48E-05	4.76E-08	1.14E-04	5.56E-08
3:Ins:R:5	1.07E-04	3.34E-04	5.34E-05	1.94E-04	4.35E-06
4:Ins:R:0	2.31E-05	9.56E-05	8.32E-09	1.12E-08	5.29E-05
4:Ins:R:1	2.10E-03	0.00E+00	1.03E-03	3.53E-03	4.45E-04
4:Ins:R:2	1.52E-09	3.52E-09	3.91E-09	2.79E-09	2.73E-09
4:Ins:R:3	1.52E-09	3.52E-09	3.91E-09	2.79E-09	2.73E-09
4:Ins:R:4	6.88E-05	4.04E-05	8.48E-05	5.82E-05	8.59E-09
4:Ins:R:5	1.50E-04	9.78E-05	2.35E-05	0.00E+00	1.85E-04
5:Ins:R:0	1.43E-07	5.73E-08	3.89E-04	0.00E+00	1.44E-04
5:Ins:R:1	8.57E-05	2.19E-04	2.88E-09	2.28E-04	4.85E-04
5:Ins:R:2	0.00E+00	9.39E-05	1.20E-08	1.59E-04	2.65E-09
5:Ins:R:3	3.93E-08	8.82E-05	8.32E-05	9.08E-09	5.04E-08
5:Ins:R:4	0.00E+00	1.74E-04	1.63E-04	8.07E-09	4.36E-09
5:Ins:R:5	4.73E-04	1.92E-04	5.90E-09	7.93E-05	2.53E-05
2:Del:M:1	1.10E-04	1.95E-04	1.52E-04	3.95E-04	3.99E-04
3:Del:M:1	1.42E-04	1.55E-04	0.00E+00	4.06E-04	6.90E-04
3:Del:M:2	1.32E-04	3.38E-04	2.21E-04	2.39E-04	3.17E-04
4:Del:M:1	0.00E+00	1.17E-08	2.32E-03	2.46E-04	8.98E-04
4:Del:M:2	1.20E-04	1.89E-04	7.52E-04	4.79E-04	3.65E-04
4:Del:M:3	8.20E-05	7.33E-05	2.51E-04	3.39E-04	2.88E-04
5:Del:M:1	2.58E-08	5.31E-08	7.85E-08	1.00E-07	2.22E-03
5:Del:M:2	6.90E-05	3.39E-05	0.00E+00	1.18E-08	1.79E-03
5:Del:M:3	6.29E-06	2.15E-04	0.00E+00	3.70E-04	1.30E-03
5:Del:M:4	1.31E-04	1.54E-04	1.21E-04	1.79E-05	5.66E-04
5:Del:M:5	1.05E-04	1.15E-04	0.00E+00	9.71E-06	9.17E-04
