MutationType	ID83A	ID83B	ID83C	ID83D	ID83E	ID83F	ID83G
5:Ins:R:1	5.81E-05	2.89E-04	1.47E-08	8.17E-04	3.69E-04	1.21E-08	2.65E-03
5:Ins:R:2	8.25E-05	3.65E-08	5.95E-08	3.87E-08	4.24E-08	5.57E-08	1.34E-04
5:Ins:R:3	3.34E-05	7.24E-08	3.25E-08	1.04E-08	9.57E-05	3.15E-08	3.26E-04
5:Ins:R:4	4.33E-09	3.62E-09	6.08E-09	1.38E-08	4.51E-09	2.69E-08	8.82E-08
5:Ins:R:5	1.09E-04	2.37E-08	4.34E-08	6.32E-05	9.22E-05	4.76E-08	4.45E-08
2:Del:M:1	8.41E-04	1.57E-04	4.59E-04	7.81E-04	9.55E-05	3.58E-04	5.37E-03
3:Del:M:1	2.33E-04	0.00E+00	1.73E-04	8.73E-04	1.33E-04	8.70E-05	1.09E-03
3:Del:M:2	4.40E-04	1.11E-04	2.98E-04	4.34E-04	4.86E-04	3.45E-05	4.99E-03
4:Del:M:1	3.00E-04	1.44E-04	7.74E-05	7.06E-04	3.70E-08	1.12E-08	2.39E-03
4:Del:M:2	5.82E-04	0.00E+00	1.80E-04	2.03E-04	2.41E-04	5.53E-05	2.53E-03
4:Del:M:3	4.43E-04	1.24E-04	2.54E-04	1.82E-04	9.34E-09	4.32E-09	2.31E-03
5:Del:M:1	0.00E+00	2.90E-04	6.94E-08	6.21E-03	1.45E-03	2.32E-04	3.73E-02
5:Del:M:2	8.37E-08	9.67E-05	7.93E-05	3.56E-03	0.00E+00	2.63E-08	5.19E-03
5:Del:M:3	3.64E-04	2.04E-04	4.78E-04	3.70E-03	2.40E-04	4.77E-04	1.10E-02
5:Del:M:4	1.61E-04	3.03E-09	2.39E-04	8.78E-04	0.00E+00	1.22E-08	2.23E-03
5:Del:M:5	6.32E-05	0.00E+00	7.34E-08	8.57E-04	4.39E-07	7.87E-08	4.62E-03
