Samples	ID83A	ID83B	ID83C	ID83D	ID83E	ID83F	ID83G	ID83H	ID83I	ID83J	ID83K	ID83L	ID83M	ID83N	ID83O	ID83P
V38	24	15	39	6	50	21	0	0	11	0	20	18	0	7	0	0
V39	22	9	24	14	62	49	22	0	2	6	0	1	1	0	0	9
V40	1	33	0	77	0	166	33	8	11	14	0	4	21	3	0	22
V41	0	32	1	1	2	7	0	0	1	0	6	0	0	14	0	0
V42	0	2	0	21	3	0	0	2	0	6	0	0	11	0	0	0
V43	0	0	0	16	0	5	0	20	0	5	0	2	15	12	8	0
V44	7	7	28	5	17	19	0	28	3	61	40	0	16	0	0	0
V45	154	291	165	15	122	0	0	0	6	0	0	19	0	0	0	0
V46	92	0	1	85	0	4	28	0	11	21	0	3	0	0	17	0
V47	14	0	0	51	5	24	24	14	2	3	0	0	0	8	0	4
V48	4	10	0	6	0	48	11	15	6	12	0	0	58	0	0	12
V49	15	98	0	1	0	0	9	7	5	1	20	0	0	0	0	0
V50	134	10	7	13	3	0	0	0	79	8	0	48	0	28	0	0
V51	0	0	12	0	1	5	27	5	6	0	7	0	0	19	0	2
V52	11	7	80	0	41	102	51	0	0	0	19	18	0	0	4	30
V53	0	1	30	0	0	183	43	5	0	0	0	0	0	0	0	38
V54	0	1	0	106	3	7	10	63	3	10	0	0	7	0	0	0
V55	2	51	33	2	18	0	0	3	4	9	5	0	0	0	4	0
V56	52	33	0	0	1	0	0	112	12	67	0	22	50	46	0	0
V57	0	14	4	75	1	74	77	65	0	19	97	0	0	29	0	61
V58	0	2	13	34	0	0	0	0	1	2	0	0	0	0	0	0
V59	14	84	40	39	2	73	99	0	0	0	103	10	10	0	0	0
V60	41	8	24	8	11	13	0	21	18	3	25	0	0	0	0	0
V61	0	212	0	52	0	125	170	0	0	0	6	0	9	19	17	19
V62	238	0	17	52	0	5	0	6	82	0	0	0	0	0	0	0
V63	0	40	82	10	33	11	0	74	0	66	3	0	0	0	0	0
V64	0	64	0	73	0	201	107	0	0	0	0	0	25	0	9	32
V65	26	266	49	60	121	0	0	0	8	14	0	0	0	0	16	0
V66	0	57	0	78	5	35	17	0	0	0	0	0	12	0	3	0
V67	26	0	25	52	29	0	0	1	36	0	13	0	0	4	0	0
V68	176	0	10	10	0	4	0	0	43	0	0	24	0	17	0	10
V69	23	97	91	12	72	0	6	0	0	2	6	1	0	0	0	0
V70	0	4	0	4	8	0	0	118	0	78	0	0	69	0	0	0
V71	81	13	0	30	0	49	28	49	0	0	18	6	39	0	58	0
V72	0	121	27	2	15	0	0	26	6	29	6	0	0	12	0	0
V73	64	84	12	144	0	35	62	2	0	0	0	4	0	3	0	0
V74	0	49	39	4	36	2	0	6	0	0	1	0	0	0	5	0
V75	157	96	57	37	74	0	0	1	48	6	0	13	0	0	0	0
V76	55	42	0	22	0	0	0	23	26	0	0	23	0	0	8	0
V77	0	16	0	3	6	0	1	23	0	31	0	0	38	0	0	0
V78	0	2	0	0	0	118	223	9	0	16	0	0	101	0	0	25
V79	146	0	17	1	28	3	0	0	34	1	5	1	0	0	7	0
V80	55	0	47	1	12	20	1	24	29	34	20	44	0	81	0	0
V81	209	60	36	0	6	12	52	22	17	11	28	0	5	0	0	19
V82	146	95	0	23	0	60	20	0	0	0	0	19	0	57	0	0
V83	0	32	212	1	80	0	0	0	0	5	40	20	0	11	3	0
V84	28	1	5	0	5	224	218	3	0	0	3	2	4	0	6	7
V85	39	0	0	32	21	17	16	70	0	69	0	4	0	36	0	0
V86	106	4	0	1	7	6	2	16	16	0	3	0	9	0	0	0
V87	0	25	14	0	7	80	31	0	0	2	16	0	16	20	0	14
V88	89	0	14	0	16	15	16	0	29	7	32	0	0	1	0	0
V89	55	309	58	0	50	11	0	1	46	0	11	35	0	0	0	0
V90	9	0	0	5	13	14	1	39	9	21	0	2	19	4	0	16
V91	14	0	15	31	18	15	8	6	25	8	1	12	0	0	13	0
V92	43	24	43	74	18	3	18	23	30	18	0	31	0	0	3	0
V93	0	184	25	0	14	52	5	0	36	0	0	19	0	0	0	19
V94	44	140	0	1	1	8	21	56	72	17	0	11	35	13	3	0
V95	50	178	0	8	9	0	6	3	4	10	25	12	0	0	7	0
V96	21	147	85	21	118	0	0	0	6	0	16	0	0	0	0	0
V97	31	0	12	0	0	7	9	8	4	5	0	24	0	0	0	0
V98	137	40	0	27	0	2	0	32	0	38	0	40	17	0	41	0
V99	0	77	288	50	253	0	0	18	0	9	0	5	0	0	0	0
V100	15	4	0	0	0	0	5	7	12	1	0	0	17	1	0	0
