Samples	ID83A	ID83B	ID83C	ID83D	ID83E	ID83F
V51	1.13E+00	0.00E+00	7.31E-01	1.27E+00	1.42E+00	1.65E+00
V52	2.34E+00	5.95E+00	3.12E+00	1.00E+01	3.22E+00	2.07E+00
V53	2.58E+00	3.54E+00	2.90E+00	6.03E+00	9.83E-01	6.11E-01
V54	1.13E+00	1.44E+00	2.67E-01	8.17E-01	3.89E-01	9.31E-01
V55	4.33E+00	3.88E+00	3.06E+00	1.42E+00	1.39E+00	2.91E+00
V56	3.58E+00	3.47E+00	2.16E+00	4.66E+00	5.63E-01	2.77E+00
V57	1.60E+00	6.51E-01	2.02E+00	1.25E+00	2.86E+00	2.77E-01
V58	4.90E-01	3.13E+00	3.21E+00	1.14E+00	2.44E+00	9.45E-01
V59	1.10E+00	1.13E+00	2.03E+00	1.38E+00	1.70E+00	3.01E+00
V60	7.06E-01	1.73E+00	1.79E+00	0.00E+00	4.27E-01	3.35E-01
V61	9.52E-01	4.25E+00	3.97E+00	1.76E+00	3.91E+00	2.19E+00
V62	0.00E+00	1.23E+00	1.53E+00	1.26E+00	3.48E-01	4.99E-01
V63	1.68E+00	2.11E+00	2.35E+00	7.92E-01	3.47E+00	6.11E-01
V64	3.98E+00	4.42E-01	2.86E+00	1.81E+00	1.52E+00	2.82E+00
V65	0.00E+00	2.54E+00	1.61E+00	0.00E+00	1.55E+00	1.73E+00
V66	3.55E+00	2.42E+00	2.13E+00	4.19E+00	1.37E+00	2.08E+00
V67	2.46E+00	1.87E+00	2.29E+00	6.74E-01	1.29E+00	1.75E+00
V68	1.21E+00	2.29E+00	1.67E+00	2.26E+00	1.55E+00	1.88E+00
V69	3.62E+00	2.09E+00	2.63E+00	3.72E+00	8.70E-01	1.19E+00
V70	2.30E+00	1.16E+00	1.25E+00	1.86E+00	1.35E+00	1.06E+00
V71	2.70E+00	1.31E+00	7.16E-01	4.16E-01	2.91E+00	1.40E+00
V72	5.26E-01	1.82E+00	4.00E-01	1.35E+00	7.18E-01	6.70E-01
V73	1.38E+00	1.65E+00	4.47E+00	2.83E+00	1.60E+00	6.40E-01
V74	1.25E+00	2.52E+00	2.04E+00	0.00E+00	0.00E+00	1.34E+00
V75	5.15E+00	2.73E+00	4.87E+00	1.23E+00	8.59E-01	2.31E+00
V76	1.41E+00	1.44E+00	1.50E+00	1.27E+00	2.13E-01	1.53E+00
V77	1.44E+00	3.96E+00	3.71E+00	3.34E+00	1.77E+00	2.80E+00
V78	4.58E-01	2.22E+00	0.00E+00	5.26E-01	2.80E+00	8.30E-01
V79	2.04E+00	2.06E+00	7.92E-01	3.81E+00	1.47E+00	8.59E-01
V80	3.07E+00	1.87E+00	4.26E+00	3.62E+00	1.30E+00	1.57E+00
V81	2.57E+00	1.49E+00	5.16E-01	1.58E+00	2.77E+00	1.71E+00
V82	2.47E+00	1.79E+00	2.26E+00	2.10E+00	9.60E-01	1.31E+00
V83	2.62E+00	2.23E+00	1.66E+00	2.17E+00	9.19E-01	2.07E+00
V84	2.13E+00	2.30E+00	7.78E-01	1.55E+00	2.35E+00	1.08E+00
V85	8.14E-01	7.52E-01	1.00E+00	1.98E+00	2.13E+00	1.63E+00
V86	1.82E+00	2.00E+00	4.07E+00	3.10E+00	1.13E+00	9.31E-01
V87	1.71E+00	1.50E+00	1.57E+00	5.93E-01	7.15E-01	1.33E+00
V88	8.03E-01	2.38E+00	2.03E+00	6.01E-01	1.80E+00	2.50E+00
V89	2.03E+00	6.63E-01	3.42E-01	1.14E+00	4.17E+00	2.08E+00
V90	1.12E+00	7.75E-01	1.33E-01	6.32E-01	0.00E+00	8.97E-01
V91	2.00E+00	4.61E+00	6.26E+00	2.97E+00	4.48E-01	1.05E+00
V92	2.31E+00	1.08E+00	2.27E+00	2.13E-01	1.65E+00	5.73E-01
V93	0.00E+00	1.34E+00	2.63E+00	0.00E+00	1.85E+00	4.16E-01
V94	9.75E-01	1.03E+00	1.37E+00	2.91E+00	1.40E+00	6.63E-01
V95	9.60E-01	3.07E-01	2.68E+00	1.00E+00	2.56E+00	0.00E+00
V96	7.35E+00	4.53E+00	2.28E+00	3.03E+00	1.01E+00	5.78E+00
V97	1.43E+00	1.00E+00	1.30E+00	7.27E-01	1.90E+00	3.14E-01
V98	1.63E+00	2.99E+00	5.47E-01	5.16E-01	1.22E+00	2.72E+00
V99	2.49E+00	4.29E+00	2.45E+00	9.22E-01	1.90E+00	2.11E+00
V100	3.67E-01	1.53E+00	1.56E+00	6.57E-01	0.00E+00	4.16E-01
