Samples	ID83A	ID83B	ID83C	ID83D	ID83E	ID83F	ID83G	ID83H	ID83I
V24	4.42E-01	1.96E+00	1.00E-01	3.48E-01	1.10E+00	4.35E+00	2.41E+00	3.52E+00	0.00E+00
V25	1.70E+00	1.18E+00	3.26E+00	5.59E-01	1.64E+00	0.00E+00	5.00E-01	1.17E+00	2.57E+00
V26	1.64E+00	2.86E+00	2.08E+00	0.00E+00	4.12E+00	3.88E+00	3.85E+00	2.48E+00	7.86E-01
V27	1.59E+00	9.89E-01	3.67E-01	7.46E-01	7.04E+00	1.97E+01	2.13E+01	1.68E+01	2.00E-01
V28	2.21E-01	1.01E+00	4.01E-01	2.87E+00	2.21E-01	3.20E+00	2.86E+00	1.74E+00	1.40E+00
V29	1.80E+00	5.62E-01	4.02E+00	1.23E+00	3.07E-01	1.60E+01	1.52E+01	1.99E+01	1.80E+00
V30	1.77E+00	2.99E+00	1.34E+00	1.68E+00	0.00E+00	5.45E+00	3.15E+00	6.26E+00	2.04E+00
V31	1.73E+00	1.98E+00	2.69E+00	1.07E+00	1.93E+00	1.94E+01	1.03E+01	1.76E+01	3.15E+00
V32	2.19E+00	1.35E+00	2.72E+00	2.86E+00	3.71E+00	1.36E+01	1.24E+01	5.92E+00	3.18E+00
V33	4.21E+00	1.34E+00	2.04E+00	4.23E-01	1.35E+00	1.30E+01	1.09E+01	1.13E+01	2.83E+00
V34	7.06E-01	1.61E+00	2.61E+00	2.52E+00	3.10E+00	5.91E+00	5.20E+00	3.39E+00	5.47E+00
V35	3.50E+00	3.16E+00	3.20E+01	1.14E+00	6.99E-01	1.92E+01	3.48E+01	1.65E+01	4.92E+01
V36	6.71E-01	5.16E-01	1.53E+00	3.05E+00	1.14E+00	2.32E+00	3.16E+00	2.26E+00	9.78E-01
V37	5.33E-01	3.26E+00	1.68E+00	2.74E+00	8.09E+00	7.36E+00	7.72E+00	9.48E+00	7.12E-01
V38	1.25E+00	2.60E+00	2.19E+00	4.50E+00	1.39E+00	4.53E+00	4.70E+00	3.36E+00	3.04E+00
V39	3.67E-01	3.36E+00	1.22E+01	4.13E+00	1.19E+01	2.59E+00	2.92E+00	1.05E+01	1.56E+01
V40	2.35E+00	2.25E+00	3.12E+00	1.84E+00	1.26E+00	9.20E+00	6.49E+00	9.14E+00	3.10E+00
V41	1.10E+00	1.52E+00	2.01E+00	4.50E+00	5.53E+00	7.81E-01	3.58E+00	6.21E+00	3.90E+00
V42	5.67E-01	1.56E+00	7.03E+00	1.89E+00	1.53E-01	4.86E+00	3.41E+00	3.12E+00	7.49E+00
V43	2.60E+00	2.28E+00	1.01E+01	3.15E+00	3.08E+00	8.56E-01	3.75E+00	5.06E+00	8.50E+00
V44	3.02E+00	2.78E+00	2.93E+00	4.52E-01	3.64E+00	1.10E+00	2.02E+00	3.71E+00	4.53E+00
V45	1.06E+00	1.43E+00	5.32E+00	3.64E+00	2.35E+01	1.49E+00	2.41E+00	2.25E+01	5.99E+00
V46	2.20E+00	2.60E-01	6.89E+00	4.33E-01	2.38E+00	1.01E+00	2.35E+00	2.98E+00	5.74E+00
V47	8.09E-01	1.08E+00	8.31E+00	1.58E+00	3.56E+00	3.29E+00	4.83E+00	3.67E+00	9.01E+00
V48	1.62E+00	1.53E+00	3.67E+00	4.17E+00	0.00E+00	1.70E+01	8.23E+00	1.69E+01	5.76E+00
V49	1.23E+00	0.00E+00	0.00E+00	6.51E-01	2.21E-01	1.11E+00	1.56E+00	1.06E+00	5.54E-01
V50	8.46E-01	1.76E+00	5.27E+00	1.11E+01	5.54E-01	9.93E+00	1.49E+01	1.16E+01	5.81E+00
V51	1.71E+00	2.03E+00	5.06E+00	0.00E+00	2.07E+00	2.08E+00	2.27E+00	4.62E+00	5.72E+00
V52	1.24E+00	1.29E+00	2.19E+00	1.44E+00	7.67E+00	5.53E+00	4.57E+00	6.29E+00	2.40E+00
V53	2.17E+00	1.00E+00	8.44E+00	1.43E+01	2.91E+00	4.77E-01	1.91E+01	2.95E+00	8.82E+00
V54	1.10E+00	1.00E+00	8.44E+00	1.30E+00	7.72E+00	5.97E-01	1.06E+00	2.82E+00	1.57E+01
V55	2.86E+00	1.95E+00	5.27E+00	2.82E+00	1.43E+00	3.58E+01	2.49E+01	3.29E+01	2.68E+00
V56	2.97E+00	5.78E+00	8.33E+00	9.40E-01	2.66E+01	3.75E+01	8.10E+00	3.74E+01	5.88E+00
V57	8.06E-01	1.64E+00	2.58E+00	2.18E+00	2.36E+01	6.38E+00	3.05E+00	1.99E+01	2.30E+00
V58	6.90E-01	2.49E-01	7.06E+00	2.07E+00	1.78E+00	1.08E+01	8.07E+00	9.32E+00	7.72E+00
V59	4.09E+00	2.46E+00	4.38E+00	1.64E+00	1.14E+00	4.33E-01	5.26E-01	7.45E-01	3.27E+00
V60	2.57E+00	2.71E+00	2.79E+00	8.88E-01	0.00E+00	2.17E+00	1.99E+00	3.11E+00	4.22E+00
V61	1.66E+00	2.29E+00	3.38E+00	5.58E-01	2.21E-01	1.06E+01	9.72E+00	1.50E+01	1.26E+00
V62	9.80E-01	2.08E+00	1.21E+00	2.33E-01	7.60E+00	1.34E+01	8.31E+00	1.36E+01	2.13E-01
V63	1.71E+00	1.59E+00	2.70E+00	0.00E+00	1.53E-01	0.00E+00	0.00E+00	1.09E+00	2.14E+00
V64	2.01E+00	1.72E+00	6.99E+00	2.35E+00	2.44E+00	8.30E-01	7.51E+00	7.58E+00	1.07E+01
V65	3.05E+00	1.28E+00	4.99E-01	1.92E+00	2.93E+00	9.24E+00	4.32E+00	4.31E+00	1.03E+00
V66	2.37E+00	5.73E-01	2.10E+01	6.67E-01	1.26E+01	1.21E+00	1.02E+00	7.59E+00	2.74E+01
V67	6.53E-01	1.19E+00	3.73E-01	8.46E-01	6.87E-01	2.13E-01	1.00E-01	1.53E-01	4.58E-01
V68	6.80E-01	7.75E-01	3.59E-01	0.00E+00	8.95E-01	0.00E+00	3.06E-01	5.26E-01	4.33E-01
V69	9.33E-01	5.33E-01	5.26E-01	9.32E-01	8.88E-01	3.35E+00	2.22E+00	1.62E+00	9.80E-01
V70	4.23E-01	2.06E+00	0.00E+00	1.72E+00	1.09E+01	2.77E-01	0.00E+00	1.10E+01	1.77E+00
V71	4.77E-01	0.00E+00	3.61E+00	2.70E+00	0.00E+00	0.00E+00	9.00E-01	0.00E+00	2.95E+00
V72	1.32E+00	7.02E-01	4.98E+00	2.77E-01	8.31E-01	3.69E+00	2.67E+00	4.30E+00	4.87E+00
V73	0.00E+00	9.75E-01	1.35E+00	2.27E+00	5.45E+00	8.94E-01	2.58E+00	6.18E+00	1.97E+00
V74	1.75E+00	1.54E+00	3.45E+00	8.33E+00	1.27E+00	5.65E+00	9.44E+00	5.44E+00	5.24E+00
V75	1.07E+00	2.21E-01	2.20E+00	1.06E+00	1.09E+00	6.86E-01	1.54E+00	1.31E+00	2.79E+00
V76	3.21E+00	4.22E+00	1.97E+00	1.69E+00	3.48E+01	0.00E+00	0.00E+00	3.55E+01	2.40E+00
V77	9.55E-01	1.02E+00	3.09E+00	1.73E+00	1.22E+00	3.06E-01	1.20E+00	1.65E+00	2.99E+00
V78	1.49E+00	2.11E+00	1.34E+01	7.23E+00	0.00E+00	4.06E+00	7.51E+00	9.06E+00	1.19E+01
V79	1.72E+00	7.61E-01	6.96E+00	3.74E+00	0.00E+00	3.18E+00	3.02E+00	5.07E+00	6.19E+00
V80	1.35E+00	1.31E+00	9.43E-01	7.92E-01	7.64E+00	0.00E+00	3.00E-01	7.41E+00	9.55E-01
V81	2.23E+00	0.00E+00	3.90E+00	0.00E+00	7.33E-01	1.27E+01	6.86E+00	1.52E+01	5.53E+00
V82	2.73E+00	2.97E+00	0.00E+00	0.00E+00	5.86E-01	3.00E-01	0.00E+00	0.00E+00	0.00E+00
V83	8.03E-01	1.18E+00	0.00E+00	1.41E+00	1.18E+00	0.00E+00	0.00E+00	7.00E-01	8.85E-01
V84	1.25E+00	1.88E+00	3.56E+00	2.39E+00	6.74E-01	3.51E+00	4.07E+00	9.32E-01	3.98E+00
V85	0.00E+00	2.91E-01	5.00E-01	1.85E+00	3.12E+00	2.60E+00	2.39E+00	2.88E+00	1.57E+00
V86	2.86E+00	3.79E+00	1.16E+00	2.73E+00	1.17E+00	0.00E+00	4.07E-01	8.27E-01	5.17E-01
V87	1.93E+00	1.45E+00	6.71E+00	7.92E-01	0.00E+00	0.00E+00	1.75E+00	0.00E+00	7.91E+00
V88	1.71E+00	2.12E+00	3.62E+00	2.75E+00	1.03E+00	2.50E+01	1.68E+01	2.65E+01	2.53E+00
V89	2.72E+00	8.85E-01	1.23E+01	4.99E-01	1.94E+00	7.90E+00	3.39E+00	6.04E+00	1.30E+01
V90	1.63E+00	4.22E-01	5.65E+00	3.79E-01	7.19E+00	8.54E-01	8.79E-01	5.90E+00	4.70E+00
V91	1.96E+00	1.77E+00	4.72E+00	1.85E+00	1.04E+00	5.73E-01	2.09E+00	2.51E+00	3.58E+00
V92	5.96E-01	7.02E-01	2.24E+00	1.49E+00	1.90E+00	1.44E+01	6.45E+00	1.52E+01	2.20E+00
V93	0.00E+00	1.64E+00	0.00E+00	1.76E+00	1.01E+00	1.19E+00	2.12E+00	1.00E+00	2.03E+00
V94	1.05E+00	1.02E+00	4.07E-01	5.62E-01	8.23E-01	7.90E-01	8.36E-01	1.40E+00	0.00E+00
V95	7.46E-01	1.06E+00	1.30E+00	2.00E+00	5.29E+00	0.00E+00	1.10E+00	5.17E+00	2.53E+00
V96	2.88E+00	1.61E+00	3.63E+00	1.62E+00	2.43E+00	7.95E-01	2.10E+00	6.33E+00	4.09E+00
V97	2.08E+00	1.63E-01	1.03E+00	3.27E-01	1.77E+00	1.96E+00	7.16E-01	3.22E+00	2.83E+00
V98	9.04E-01	1.40E+00	1.97E+00	7.63E-01	2.13E-01	1.27E+01	4.38E+00	1.44E+01	2.10E+00
V99	9.57E-01	2.30E+00	0.00E+00	2.61E+00	0.00E+00	3.42E-01	3.48E-01	4.82E-01	1.58E+00
V100	9.60E-01	1.44E+00	3.50E+00	3.89E-01	6.05E-01	3.99E+00	5.27E+00	1.84E+00	4.17E+00
