MutationType	ID83A	ID83B	ID83C	ID83D
3:Ins:R:3	1.30E-05	4.54E-05	3.04E-08	2.33E-05
3:Ins:R:4	1.59E-08	5.79E-09	9.54E-09	1.12E-08
3:Ins:R:5	1.09E-04	2.11E-04	1.46E-04	1.32E-04
4:Ins:R:0	8.60E-05	8.55E-05	4.54E-07	1.04E-04
4:Ins:R:1	1.67E-04	8.40E-05	7.92E-05	7.07E-05
4:Ins:R:2	4.70E-08	5.47E-08	4.08E-08	6.12E-05
4:Ins:R:3	1.45E-04	1.23E-04	1.25E-04	1.98E-04
4:Ins:R:4	1.93E-05	4.97E-08	6.61E-05	4.48E-05
4:Ins:R:5	3.06E-04	2.09E-04	1.24E-04	1.47E-04
5:Ins:R:0	7.30E-05	5.33E-05	2.56E-05	2.11E-05
5:Ins:R:1	2.64E-04	3.61E-04	2.14E-04	1.64E-04
5:Ins:R:2	1.74E-08	3.38E-05	1.13E-04	2.11E-06
5:Ins:R:3	3.24E-08	5.67E-06	6.39E-05	2.73E-08
5:Ins:R:4	2.02E-05	5.01E-05	3.56E-05	2.72E-08
5:Ins:R:5	2.87E-08	4.42E-08	1.21E-04	1.86E-05
2:Del:M:1	7.06E-04	4.20E-04	2.03E-04	4.54E-04
3:Del:M:1	5.46E-04	5.63E-04	2.53E-04	2.58E-04
3:Del:M:2	1.92E-04	6.53E-04	1.41E-03	2.13E-03
4:Del:M:1	2.45E-04	1.65E-04	1.73E-04	2.50E-04
4:Del:M:2	3.36E-04	1.73E-04	1.76E-04	1.58E-04
4:Del:M:3	4.08E-04	4.58E-03	3.06E-03	2.45E-04
5:Del:M:1	4.48E-03	9.55E-03	3.38E-03	2.45E-03
5:Del:M:2	2.26E-03	4.76E-03	1.85E-03	7.35E-04
5:Del:M:3	8.37E-04	1.63E-03	5.99E-04	4.10E-04
5:Del:M:4	3.21E-04	6.42E-04	2.88E-04	2.42E-04
5:Del:M:5	3.12E-04	3.39E-04	2.85E-04	2.45E-04
