Samples	ID83A	ID83B	ID83C	ID83D	ID83E	ID83F
V43	1.51E+00	1.45E+00	1.03E+00	1.30E+00	1.49E+00	0.00E+00
V44	1.33E+00	3.79E-01	1.60E+00	1.00E+00	1.02E+00	7.64E-01
V45	1.94E+00	1.29E+00	2.19E+00	1.01E+00	6.11E-01	1.65E+00
V46	0.00E+00	5.58E-01	6.11E-01	0.00E+00	0.00E+00	6.63E-01
V47	2.02E+00	2.92E+00	3.60E+00	2.72E+00	2.65E+00	0.00E+00
V48	2.01E+00	1.26E+00	7.60E-01	1.41E+00	3.42E-01	1.67E+00
V49	3.02E+00	1.26E+00	6.19E-01	1.00E-01	0.00E+00	3.29E+00
V50	3.77E+00	3.20E+00	1.53E+00	2.15E+00	2.40E+00	3.69E+00
V51	3.27E+00	1.29E+00	1.34E+00	2.98E+00	1.59E+00	1.86E+00
V52	3.02E+00	1.26E+00	2.65E+00	2.05E+00	2.15E+00	2.53E+00
V53	2.67E-01	0.00E+00	4.27E-01	1.00E+00	1.19E+00	0.00E+00
V54	7.92E-01	4.33E-01	1.18E+00	2.96E+00	0.00E+00	2.68E+00
V55	5.52E+00	3.10E+00	2.46E+00	2.71E+00	1.76E+00	6.57E+00
V56	3.73E-01	8.97E-01	5.00E-01	6.67E-01	3.67E-01	5.62E-01
V57	0.00E+00	1.09E+00	1.07E+00	1.69E+00	0.00E+00	0.00E+00
V58	4.98E+00	6.54E-01	1.56E+00	8.59E-01	5.96E-01	5.19E+00
V59	1.32E+00	3.89E-01	1.44E+00	1.73E+00	2.02E+00	1.08E+00
V60	2.67E+00	2.22E+00	1.11E+00	1.06E+00	1.59E+00	3.07E+00
V61	4.59E+00	1.31E+00	1.86E+00	8.09E-01	3.47E+00	2.37E+00
V62	2.33E+00	4.68E+00	4.10E+00	1.79E+00	0.00E+00	1.09E+00
V63	2.10E+00	7.31E-01	1.18E+00	3.33E+00	1.09E+00	1.23E+00
V64	2.23E+00	6.70E-01	2.63E+00	3.38E+00	1.71E+00	2.33E+00
V65	3.25E+00	2.62E+00	4.46E+00	1.54E+00	0.00E+00	3.30E+00
V66	3.86E+00	3.08E+00	2.88E+00	1.33E-01	0.00E+00	5.30E+00
V67	3.12E+00	1.10E+00	8.60E-01	2.75E+00	4.91E+00	1.11E+00
V68	1.93E+00	2.22E+00	1.63E+00	2.80E+00	0.00E+00	0.00E+00
V69	2.21E-01	2.65E+00	8.72E-01	2.51E+00	1.53E-01	0.00E+00
V70	1.30E+00	1.26E+00	1.07E+00	1.71E+00	9.83E-01	0.00E+00
V71	3.13E+00	3.79E-01	1.62E+00	7.90E-01	1.42E+00	2.14E+00
V72	1.33E-01	2.04E+00	2.58E+00	8.67E-01	1.58E+00	5.42E-01
V73	3.16E+00	1.60E+00	1.65E+00	1.40E+00	1.67E+00	3.06E-01
V74	5.35E+00	1.64E+00	6.36E-01	2.55E+00	2.74E+00	3.57E+00
V75	4.79E+00	1.97E+00	6.29E-01	2.19E+00	1.24E+00	4.14E+00
V76	3.56E+00	1.65E+00	1.83E+00	3.40E+00	1.25E+00	0.00E+00
V77	3.75E+00	9.45E-01	3.20E+00	1.52E+00	2.34E+00	1.29E+00
V78	4.25E+00	2.00E+00	2.43E+00	2.22E+00	5.26E-01	3.94E+00
V79	2.94E+00	1.80E+00	7.02E-01	1.62E+00	2.13E+00	1.43E+00
V80	1.63E+00	2.01E+00	2.05E+00	9.57E-01	7.19E-01	0.00E+00
V81	1.16E+00	3.80E+00	4.06E+00	1.77E+00	4.96E-01	1.33E+00
V82	1.60E+01	2.60E+00	4.53E+00	2.84E+00	0.00E+00	1.34E+01
V83	6.96E-01	0.00E+00	1.31E+00	6.54E-01	7.75E-01	7.89E-01
V84	1.34E+00	2.22E+00	1.69E+00	1.20E+00	9.89E-01	2.08E+00
V85	5.51E+00	2.01E+00	7.02E-01	3.42E+00	1.70E+00	4.83E+00
V86	1.64E+00	1.18E+00	1.41E+00	1.34E+00	1.62E+00	1.51E+00
V87	2.86E+00	1.65E+00	4.48E+00	1.31E+00	2.13E+00	3.06E+00
V88	3.09E+00	1.12E+00	2.29E+00	0.00E+00	2.68E+00	4.27E+00
V89	2.23E+00	1.80E+00	2.62E+00	1.96E+00	1.43E+00	6.23E-01
V90	3.82E+00	1.65E+00	1.29E+00	1.74E+00	0.00E+00	3.66E+00
V91	3.89E-01	9.91E-01	1.13E+00	1.17E+00	2.10E+00	4.52E-01
V92	7.49E+00	4.76E+00	2.66E+00	2.06E+00	2.01E+00	3.49E+00
V93	1.77E+00	1.62E+00	5.59E-01	1.24E+00	1.35E+00	2.00E-01
V94	1.18E+00	2.19E+00	0.00E+00	9.80E-01	1.44E+00	2.05E+00
V95	0.00E+00	7.33E-01	3.14E+00	1.40E+00	2.59E+00	3.46E+00
V96	1.93E+00	9.57E-01	2.58E-01	1.57E+00	2.16E+00	0.00E+00
V97	3.03E+00	2.98E+00	0.00E+00	2.60E+00	1.00E-01	1.73E+00
V98	4.23E+00	5.50E+00	1.00E+00	1.93E+00	2.67E-01	0.00E+00
V99	1.10E+00	1.24E+00	0.00E+00	0.00E+00	5.22E-01	5.21E-01
V100	5.23E+00	1.62E+00	1.46E+00	1.14E+00	4.28E+00	4.22E+00
