Samples	ID83A	ID83B	ID83C	ID83D	ID83E	ID83F	ID83G	ID83H	ID83I	ID83J	ID83K
e1df938f.1f23.4291.98ef.13db6debb796..Panc.AdenoCA..DO51505	0	96	94	72	8	12	14	42	19	7	39
e4c8c7f0.5bac.4d59.91c4.c98207150548..Panc.AdenoCA..DO221547	0	85	71	125	802	2	67	22	178	48	34
e5193d7e.e8b7.4098.bf98.8b3a62781d13..Panc.AdenoCA..DO49451	99	267	48	65	17	27	21	71	25	67	3
e56b0990.ff67.47c1.b9ad.87ef1d4aa2ae..Panc.AdenoCA..DO33368	119	190	0	45	47	29	127	78	38	33	0
e6eda5db.4d4f.418e.b0d4.ed9b3e5259d3..Panc.AdenoCA..DO51525	1	27	67	0	73	5	67	11	9	23	28
e7048a93.a1ed.4cdc.a1ab.fa507408ca77..Panc.AdenoCA..DO51480	103	40	84	145	10	21	0	0	1	57	25
e7603fc8.9b73.4c17.86f9.46ca1bceeb1d..Panc.AdenoCA..DO51519	59	161	0	52	11	34	41	36	19	5	18
e97ea3d7.9fcd.4df1.9ea8.587cb3be75ec..Panc.AdenoCA..DO49183	135	68	30	112	1	39	35	37	17	19	0
ec646623.6d33.4fbd.888e.89f55d82eb11..Panc.AdenoCA..DO33184	216	202	0	0	28	15	110	73	20	0	5
ec77847e.48fd.4ba5.bc3e.3cd1b149b552..Panc.AdenoCA..DO51475	270	146	0	166	9	14	50	24	4	0	63
ecfe388a.99f5.44b9.9226.a6ae6d892538..Panc.AdenoCA..DO221539	88	186	0	0	5	22	61	63	8	26	43
edac1323.2497.45e6.9148.e9c955292ba2..Panc.AdenoCA..DO33248	93	148	0	126	0	11	9	40	40	0	0
ee5d5e7d.78cf.4a29.a9ee.56aa3da877dd..Panc.AdenoCA..DO32875	25	115	20	8	26	1	22	26	41	91	0
ee8ba991.8c96.476e.b096.49f3aaaffc2f..Panc.AdenoCA..DO32863	144	82	0	56	23	43	43	44	11	56	0
ef002c3d.358f.4fc0.98f3.2f8b89de4374..Panc.AdenoCA..DO51512	17	98	55	0	17	18	0	101	25	6	28
ef3a0ccd.85bc.4e5f.a8c6.5a2e2d9e6717..Panc.AdenoCA..DO49080	139	256	63	213	77	56	52	0	183	0	0
efacd7d6.56cf.4f6a.87f0.1a7ab6b1a643..Panc.AdenoCA..DO51483	220	118	6	250	20	25	0	27	21	0	16
efc39172.083c.4297.b922.3f58df781332..Panc.AdenoCA..DO35198	102	122	46	32	27	23	64	51	33	68	9
f1d9124e.dfa2.415e.b8b8.dd872fd3e2cb..Panc.AdenoCA..DO33408	48	12	0	151	1	14	29	12	14	47	1
f283ed80.8302.4f26.99ed.ea20d101289d..Panc.AdenoCA..DO49420	24	87	23	0	2	13	42	62	17	0	0
f4ada7a2.c4ac.4f89.ada7.4645861002cb..Panc.AdenoCA..DO51530	171	174	0	0	612	11	8	129	125	0	25
f4e673a9.5b85.46e7.bcac.2ce6e1026896..Panc.AdenoCA..DO51502	100	98	17	236	12	50	0	0	0	59	27
f4e926fd.006e.4c85.b71c.1433c325acb0..Panc.AdenoCA..DO49204	8	60	86	109	16	6	12	15	11	30	1
f5bb7ae4.4bb4.4e87.b83c.bc8620584989..Panc.AdenoCA..DO34312	17	172	86	17	7	20	13	111	10	0	0
f7702c0c.9636.4700.a8ae.7a58afd9fa71..Panc.AdenoCA..DO33544	63	234	15	84	13	21	80	55	14	13	0
f94c4f69.8119.4eaf.97c1.5106890c14d4..Panc.AdenoCA..DO35186	145	115	27	37	12	27	59	31	9	4	0
fa54205f.7e51.4e5a.9f0a.5e8a2e40235f..Panc.AdenoCA..DO49178	25	109	0	0	20	13	16	38	37	0	2
fa9a3247.a465.4fdf.bb64.5afaa83a5d76..Panc.AdenoCA..DO35132	0	26	2	14	0	4	0	21	5	0	0
fdbd0277.ddbf.4cc5.8ec3.3644b9553627..Panc.AdenoCA..DO35406	83	91	0	78	13	13	46	38	13	17	5
fe96d91c.3686.4125.af71.b8703a011ad4..Panc.AdenoCA..DO49463	122	747	0	257	24	70	12	12	6	2	2
ffe4bb51.e98a.41a7.a4e1.c3970386889c..Panc.AdenoCA..DO51503	45	62	0	10	10	7	50	48	14	0	37
