Samples	ID83A	ID83B	ID83C	ID83D	ID83E	ID83F	ID83G	ID83H	ID83I	ID83J	ID83K	ID83L	ID83M	ID83N	ID83O	ID83P	ID83Q	ID83R	ID83S
V71	0	23	58	0	131	0	37	5	65	0	14	0	35	0	3	15	0	0	0
V72	73	62	16	2	0	0	0	0	0	6	0	1	0	0	0	0	0	0	0
V73	20	38	0	0	9	0	0	0	6	7	11	4	0	0	3	4	7	0	0
V74	21	45	86	21	176	39	10	0	0	49	2	41	34	9	0	22	0	7	2
V75	0	36	33	0	1	0	0	0	0	0	1	2	0	0	0	0	0	5	0
V76	30	0	274	226	33	24	64	41	0	0	76	6	0	13	0	0	17	32	0
V77	143	2	10	10	0	0	0	0	0	0	0	1	5	0	0	21	34	0	0
V78	50	14	0	0	13	84	46	3	15	16	0	7	22	2	0	7	0	0	0
V79	15	78	63	1	29	0	0	0	0	0	21	12	12	0	12	8	0	0	0
V80	72	197	28	20	15	0	0	0	24	37	23	10	3	40	16	0	0	0	10
V81	45	113	43	0	7	0	0	0	0	0	11	2	0	20	6	0	0	0	0
V82	0	0	31	22	12	0	0	32	0	0	3	0	0	5	10	0	0	22	0
V83	62	39	5	0	50	32	0	15	0	0	12	26	0	0	0	0	0	0	2
V84	0	0	354	8	0	0	29	28	0	0	5	0	0	0	5	0	0	0	0
V85	28	3	116	98	34	0	39	0	93	0	3	3	20	0	0	11	0	0	0
V86	48	41	26	0	71	0	0	16	21	0	37	20	3	4	0	0	0	0	0
V87	93	107	0	36	6	208	61	0	25	0	1	4	2	11	0	30	0	0	0
V88	0	91	0	1	5	18	19	0	0	0	10	0	7	6	0	1	1	0	5
V89	73	66	11	23	24	51	15	29	0	9	0	5	27	0	6	0	0	0	11
V90	212	154	0	18	8	85	49	0	44	23	7	0	32	17	0	0	4	0	0
V91	3	0	34	0	16	34	71	64	11	9	0	1	0	0	2	0	0	0	0
V92	216	25	0	15	0	0	0	0	2	0	0	0	0	15	0	0	20	0	0
V93	90	28	0	0	28	0	0	0	0	26	0	1	0	3	4	10	24	1	0
V94	4	224	83	0	13	23	32	57	0	0	30	0	15	29	4	0	0	0	15
V95	29	9	105	65	16	21	1	0	0	0	21	5	0	0	0	0	0	0	5
V96	1	86	44	0	21	84	6	3	45	0	7	9	1	5	0	5	0	0	9
V97	201	125	93	27	3	0	0	0	0	50	0	0	0	3	17	0	0	0	3
V98	57	171	0	13	13	0	0	0	0	11	42	0	8	15	0	0	0	0	9
V99	152	0	9	0	0	0	0	5	3	0	27	27	20	0	0	7	2	0	0
V100	8	201	31	1	20	0	0	0	0	84	109	22	0	20	0	0	0	5	0
