Samples	ID83A	ID83B	ID83C	ID83D	ID83E	ID83F	ID83G	ID83H	ID83I	ID83J	ID83K	ID83L	ID83M	ID83N	ID83O	ID83P
V36	12	190	2	0	112	6	3	0	34	0	10	0	68	0	27	7
V37	8	6	14	25	24	0	0	8	15	0	0	0	30	0	0	0
V38	25	36	0	27	36	17	1	0	0	6	0	0	13	10	0	0
V39	3	79	31	1	25	0	0	8	5	0	9	0	8	36	2	0
V40	69	0	33	4	4	2	8	20	12	6	13	0	15	0	0	7
V41	72	0	56	0	33	149	0	27	0	27	28	52	2	0	5	0
V42	60	0	7	67	172	14	27	0	37	0	0	5	57	76	1	2
V43	15	14	5	0	41	0	2	13	13	9	0	0	24	37	8	0
V44	16	1	118	7	0	0	4	124	0	12	21	0	0	6	0	0
V45	0	18	61	3	3	4	0	28	3	0	39	28	2	0	0	0
V46	9	4	3	26	0	0	0	2	0	0	0	0	0	0	0	6
V47	145	47	122	0	15	35	37	32	16	8	41	0	0	22	10	0
V48	16	9	4	9	32	0	0	0	21	1	4	0	20	0	17	0
V49	121	21	3	21	0	0	0	0	22	0	2	0	3	0	0	0
V50	86	175	67	28	0	59	38	15	0	0	5	0	0	35	36	23
V51	108	3	4	24	129	24	1	0	15	9	0	0	11	99	0	0
V52	71	16	29	14	0	77	46	4	3	181	7	0	21	0	0	15
V53	0	0	0	0	31	8	9	0	3	9	0	0	4	29	0	0
V54	0	0	31	87	152	0	2	16	35	0	5	36	14	0	4	0
V55	48	153	31	62	39	0	2	8	0	6	24	60	9	9	41	0
V56	2	11	0	5	0	0	1	0	0	0	0	0	0	7	5	0
V57	0	72	15	0	6	0	0	0	0	0	14	0	8	29	0	0
V58	40	1	11	26	3	2	0	8	5	0	3	0	2	1	7	0
V59	15	8	15	7	5	19	0	7	5	23	4	5	1	0	0	2
V60	56	23	8	18	3	2	14	2	0	0	3	0	9	0	11	12
V61	107	12	23	32	1	10	16	18	10	16	13	0	0	0	0	13
V62	59	112	97	4	0	0	0	49	12	0	55	0	1	20	0	0
V63	56	0	27	6	68	1	2	8	0	0	0	57	56	1	18	0
V64	15	5	35	21	10	9	10	16	10	4	9	0	18	16	0	0
V65	204	41	53	72	0	0	0	37	17	0	53	0	10	0	0	18
V66	66	87	42	76	0	0	0	0	2	0	45	1	0	0	12	0
V67	28	17	3	1	6	36	62	7	0	144	0	42	9	0	0	1
V68	41	23	17	0	22	0	0	7	61	0	16	4	19	32	4	0
V69	0	167	5	0	15	0	0	0	4	0	0	0	7	32	21	0
V70	31	19	5	0	113	4	0	6	9	2	17	0	15	0	0	0
V71	67	6	8	45	0	6	32	3	8	13	2	0	1	0	0	0
V72	1	34	64	1	0	0	9	32	0	3	35	0	2	0	0	0
V73	61	24	22	0	0	25	24	0	33	4	4	73	0	3	14	0
V74	91	56	4	29	0	12	27	0	18	34	0	0	4	4	16	32
V75	63	8	0	8	4	1	5	0	3	0	0	135	15	19	3	53
V76	73	37	110	0	98	0	0	28	88	12	34	0	53	0	0	0
V77	134	40	81	3	14	6	3	34	48	5	57	0	4	0	0	0
V78	24	57	18	35	9	0	1	7	8	0	7	37	11	0	6	0
V79	1	91	0	10	5	22	5	4	3	41	0	54	2	0	0	0
V80	45	71	21	0	0	1	0	17	8	2	7	0	1	4	20	0
V81	3	129	78	3	0	3	0	74	9	0	2	0	2	12	6	8
V82	475	34	42	98	9	0	0	97	102	0	126	0	1	0	0	0
V83	1	0	33	1	4	1	4	18	9	0	0	0	0	0	0	0
V84	25	64	42	18	7	3	0	38	14	0	10	34	0	0	0	21
V85	140	33	1	150	2	5	39	0	0	29	0	0	8	13	0	10
V86	38	3	14	6	11	8	14	10	0	0	7	0	1	0	8	0
V87	56	29	86	82	5	21	12	30	2	8	26	36	1	0	0	2
V88	51	9	31	64	0	7	23	6	0	25	18	0	0	0	0	7
V89	39	55	108	3	0	11	6	35	14	0	26	0	0	42	0	0
V90	37	100	15	77	32	0	0	2	4	0	16	0	15	0	13	14
V91	0	8	7	1	7	30	9	7	5	25	20	0	4	7	0	0
V92	213	193	19	31	11	6	6	3	52	14	12	0	2	27	0	29
V93	39	87	1	0	9	7	0	0	5	7	0	7	1	0	0	0
V94	3	60	0	9	6	10	0	0	4	12	0	44	0	0	0	16
V95	0	2	18	67	7	35	0	41	2	24	13	18	7	12	0	0
V96	60	9	0	0	20	44	19	4	3	4	0	0	7	0	0	0
V97	71	242	0	35	65	0	3	0	0	0	0	0	11	7	37	0
V98	97	206	32	0	12	2	0	5	10	0	1	0	1	0	0	0
V99	6	20	0	2	0	1	0	0	4	0	0	17	0	0	0	3
V100	78	33	10	33	0	80	0	5	20	14	2	0	0	0	0	48
