MutationType	ID83A	ID83B	ID83C	ID83D	ID83E
4:Del:R:4	4.59E-05	2.55E-04	6.07E-05	1.52E-08	2.70E-04
4:Del:R:5	9.78E-09	4.06E-09	2.98E-09	1.13E-08	5.46E-09
5:Del:R:0	1.17E-02	7.45E-23	1.75E-03	2.48E-02	1.06E-02
5:Del:R:1	6.42E-05	2.65E-02	3.19E-08	1.31E-03	1.22E-03
5:Del:R:2	7.10E-05	7.22E-05	5.37E-05	9.26E-05	1.05E-04
5:Del:R:3	1.87E-05	3.00E-05	8.64E-09	9.43E-05	1.39E-04
5:Del:R:4	6.25E-05	1.93E-04	0.00E+00	1.53E-04	0.00E+00
5:Del:R:5	9.78E-09	4.06E-09	2.98E-09	1.13E-08	5.46E-09
2:Ins:R:0	1.61E-04	2.60E-05	1.00E-04	1.78E-04	0.00E+00
2:Ins:R:1	4.47E-04	4.91E-03	2.44E-04	5.28E-04	0.00E+00
2:Ins:R:2	1.03E-04	1.72E-05	8.18E-05	1.03E-04	2.00E-04
2:Ins:R:3	9.39E-05	1.02E-04	1.12E-04	1.31E-04	1.02E-04
2:Ins:R:4	3.88E-05	3.10E-05	3.52E-04	1.12E-06	1.15E-04
2:Ins:R:5	8.70E-05	2.39E-04	6.09E-04	3.56E-04	9.80E-04
3:Ins:R:0	9.74E-05	1.25E-09	5.34E-05	1.21E-04	4.22E-05
3:Ins:R:1	9.85E-05	4.99E-09	0.00E+00	1.17E-04	7.58E-05
3:Ins:R:2	4.30E-08	3.07E-05	3.26E-08	4.53E-08	5.98E-08
3:Ins:R:3	4.30E-08	3.14E-05	5.70E-05	5.31E-08	5.74E-08
3:Ins:R:4	1.07E-04	2.23E-04	6.98E-05	2.08E-04	6.24E-05
3:Ins:R:5	3.64E-05	3.20E-09	1.08E-04	1.81E-04	1.87E-04
4:Ins:R:0	3.10E-05	2.28E-08	3.14E-08	1.06E-04	3.53E-08
4:Ins:R:1	3.54E-04	2.93E-02	3.26E-03	6.48E-02	6.24E-08
4:Ins:R:2	2.75E-09	4.88E-05	7.57E-05	2.55E-04	2.40E-04
4:Ins:R:3	1.51E-05	2.40E-08	6.60E-05	4.65E-08	3.40E-08
4:Ins:R:4	4.78E-08	4.19E-08	5.83E-05	3.67E-08	5.26E-08
4:Ins:R:5	1.19E-04	1.85E-06	2.02E-04	1.78E-04	4.02E-04
5:Ins:R:0	3.68E-05	9.10E-09	8.01E-05	4.31E-08	1.16E-08
5:Ins:R:1	7.39E-04	2.49E-04	3.58E-04	1.49E-03	6.23E-04
5:Ins:R:2	4.38E-08	3.10E-08	6.77E-05	7.77E-08	5.27E-08
5:Ins:R:3	1.33E-08	5.13E-05	4.16E-05	1.13E-08	4.65E-05
5:Ins:R:4	4.68E-08	3.84E-08	3.55E-05	4.37E-08	5.04E-08
5:Ins:R:5	4.36E-05	3.75E-08	3.71E-05	4.85E-08	5.16E-08
2:Del:M:1	1.63E-04	2.54E-04	1.85E-04	3.20E-04	1.53E-04
3:Del:M:1	5.45E-04	4.71E-07	1.40E-46	9.10E-04	3.47E-04
3:Del:M:2	2.55E-04	1.18E-04	1.87E-04	5.60E-04	6.25E-04
4:Del:M:1	4.68E-04	2.12E-04	1.99E-04	5.97E-04	2.95E-04
4:Del:M:2	1.66E-04	1.74E-04	1.54E-05	2.71E-04	1.31E-04
4:Del:M:3	1.69E-04	9.88E-05	1.68E-05	2.06E-04	1.43E-04
5:Del:M:1	1.55E-02	0.00E+00	1.74E-03	2.96E-02	1.38E-02
5:Del:M:2	7.46E-03	8.60E-09	1.63E-03	1.45E-02	7.11E-03
5:Del:M:3	2.63E-03	2.03E-04	8.07E-05	4.83E-03	2.67E-03
5:Del:M:4	5.76E-04	1.71E-08	7.98E-05	1.17E-03	4.86E-04
5:Del:M:5	5.61E-04	1.92E-05	2.90E-04	9.62E-04	5.95E-04
