Sample Names	MutationType	ID1	ID2	ID8	ID9	ID20	ID83E
V17	2:Ins:R:0	0.0	0.04996988781448071	0.0	0.4895574393906107	0.32956825546012514	0.1309044173347835
V17	2:Ins:R:1	0.0	0.031815354586237125	0.0	0.6879712606175741	0.28021338479618874	0.0
V17	2:Ins:R:2	0.0	0.07736297701797566	0.0	0.15904095101596835	0.6883655065261142	0.07523056543994194
V17	2:Ins:R:3	0.0	0.13202472309622645	0.0	0.34053296656764254	0.5092593216323706	0.018182988703760436
V17	2:Ins:R:4	0.0	0.9025155637344116	0.0	0.03919238678490812	1.8284180106807147e-05	0.05827376530057365
V17	2:Ins:R:5	0.0	0.7609525211925896	0.0	8.446166359109625e-16	0.22619912284125632	0.012848355966153234
V17	3:Ins:R:0	0.0	0.06350534767479543	0.0	0.7823534794162353	4.168499811041071e-05	0.15409948791085876
V17	3:Ins:R:1	0.0	0.20932344397739158	0.0	0.3928718909755755	0.3550016649308163	0.042803000116216496
V17	3:Ins:R:2	0.0	0.38829316259379193	0.0	0.6114136584339517	9.727704499208158e-05	0.00019590192726426812
V17	3:Ins:R:3	0.0	0.16859930126389197	0.0	0.8088850438888732	0.0044949295430058165	0.018020725304229213
V17	3:Ins:R:4	0.0	0.2927791412447583	0.0	0.0929772201705295	0.0001848832259484658	0.6140587553587638
V17	3:Ins:R:5	0.0	0.9999641950583503	0.0	8.114828243143077e-15	3.580494164151989e-05	0.0
V17	4:Ins:R:0	0.0	0.033334762269430426	0.0	0.912354815459522	0.00011533735723794993	0.05419508491380956
V17	4:Ins:R:1	0.0	0.21499360107628554	0.0	0.35748224739480106	0.2652126185559437	0.1623115329729697
V17	4:Ins:R:2	0.0	0.09314077817622063	0.0	0.905428386756532	0.00045876646299841255	0.0009720686042487903
V17	4:Ins:R:3	0.0	0.6890723578541006	0.0	0.3088583335375524	0.0004114935320228954	0.0016578150763241226
V17	4:Ins:R:4	0.0	0.9997042134398673	0.0	6.066059668401476e-14	0.0002282913187724096	6.749524129970314e-05
V17	4:Ins:R:5	0.0	0.785770032056442	0.0	0.0021843067364050624	3.6579895576151714e-05	0.21200908131157664
V17	5:Ins:R:0	0.0	9.819278648171288e-16	0.0	0.11531763006058734	0.8846600648320312	2.230510738054492e-05
V17	5:Ins:R:1	0.0	0.008296498277285135	0.0	0.2145130840714355	0.763509861378988	0.013680556272291354
V17	5:Ins:R:2	0.0	0.013357779769253158	0.0	0.6948922039394297	2.988408077160929e-05	0.29172013221054555
V17	5:Ins:R:3	0.0	0.303008499360529	0.0	0.6957333686680437	0.0002570176227424148	0.0010011143486849572
V17	5:Ins:R:4	0.0	0.014947987980542221	0.0	0.982073237966665	0.0007345422148928529	0.0022442318378997823
V17	5:Ins:R:5	0.0	0.6925203833632108	0.0	0.16568008203049658	0.0007268494574596076	0.1410726851488329
V17	2:Del:M:1	0.0	0.009029657317244073	0.0	0.5612341184287217	0.38090175606084564	0.04883446819318872
V17	3:Del:M:1	0.0	5.000822157153155e-05	0.0	0.7714629045169478	0.18657425806335243	0.04191282919812839
V17	3:Del:M:2	0.0	0.2931263005604292	0.0	0.4298004095668386	0.22377844039372907	0.05329484947900305
V17	4:Del:M:1	0.0	0.01874391529743786	0.0	0.6875125073859556	0.2219494319693062	0.07179414534730012
V17	4:Del:M:2	0.0	0.04674520609994997	0.0	0.7830256759535978	0.17022911794645218	0.0
V17	4:Del:M:3	0.0	0.06839479551241731	0.0	0.7017365086908331	0.1798545735308348	0.050014122265914694
V17	5:Del:M:1	0.0	0.039524419561191224	0.0	0.006262138587032658	0.7294093207214256	0.22480412113035042
V17	5:Del:M:2	0.0	0.007984486085365939	0.0	0.041976382033473356	0.9055727400301984	0.04446639185096232
V17	5:Del:M:3	0.0	0.005722924655092483	0.0	0.16117903662564795	0.575765047485577	0.25733299123368264
V17	5:Del:M:4	0.0	0.06464112029582217	0.0	0.17513010988420796	0.6687905779139144	0.09143819190605558
V17	5:Del:M:5	0.0	0.9677123791513756	0.0	6.185787495176854e-15	2.938060962220277e-06	0.032284682787655894
V18	1:Del:C:0	0.0	0.1800110576002573	0.8039873671720099	0.0	0.0	0.016001575227732795
V18	1:Del:C:1	0.0	0.0016691238133737924	0.9771647755760325	0.0	0.0	0.02116610061059369
V18	1:Del:C:2	0.0	0.0017231013622846093	0.9982768986377154	0.0	0.0	0.0
V18	1:Del:C:3	0.0	0.4501344804416919	0.532245297947263	0.0	0.0	0.017620221611045074
V18	1:Del:C:4	0.0	0.8192223061436142	0.14658534610793283	0.0	0.0	0.034192347748453
V18	1:Del:C:5	0.0	0.7559976823624851	0.026128471076456626	0.0	0.0	0.21787384656105815
V18	1:Del:T:0	0.0	0.29599827590286	0.6935836754134228	0.0	0.0	0.010418048683717346
V18	1:Del:T:1	0.0	6.803483783289343e-16	0.9739147025251528	0.0	0.0	0.026085297474846527
V18	1:Del:T:2	0.0	0.5883741647079246	0.4067652236496173	0.0	0.0	0.00486061164245816
V18	1:Del:T:3	0.0	0.7787527411842462	0.2045599216129932	0.0	0.0	0.016687337202760555
V18	1:Del:T:4	0.0	0.982088554802289	0.014362319701947802	0.0	0.0	0.0035491254957632644
V18	1:Del:T:5	0.0	0.9929971241158667	0.007002842515398597	0.0	0.0	3.336873465410114e-08
V18	1:Ins:C:0	0.0	2.6197596198737005e-15	0.9918113424287217	0.0	0.0	0.008188657571275662
V18	1:Ins:C:1	0.0	0.16210540729642225	0.8378945927035778	0.0	0.0	0.0
V18	1:Ins:C:2	0.0	0.026457981286701522	0.834216077473518	0.0	0.0	0.1393259412397805
V18	1:Ins:C:3	0.0	0.7412464692869605	0.10865336353864284	0.0	0.0	0.15010016717439664
V18	1:Ins:C:4	0.0	0.9066505626379072	0.09334781031240239	0.0	0.0	1.6270496903198912e-06
V18	1:Ins:C:5	0.0	0.9714721200584294	0.028527879941570633	0.0	0.0	0.0
V18	1:Ins:T:0	0.0	0.3341509531078091	0.6133788942196234	0.0	0.0	0.052470152672567424
V18	1:Ins:T:1	0.0	1.4996859839914305e-15	0.9999999999999987	0.0	0.0	0.0
V18	1:Ins:T:2	0.0	0.4551551526407633	0.5440547583346991	0.0	0.0	0.0007900890245374679
V18	1:Ins:T:3	0.0	0.6244328768204634	0.3391827290562257	0.0	0.0	0.036384394123310806
V18	1:Ins:T:4	0.0	0.8868341564376063	0.11316584356239372	0.0	0.0	0.0
V18	1:Ins:T:5	0.0	0.22312615448161566	0.7768713995413961	0.0	0.0	2.44597698825753e-06
V18	2:Del:R:0	0.0	0.02892028365634976	0.8375482011800737	0.0	0.0	0.1335315151635766
V18	2:Del:R:1	0.0	0.38522470979334866	0.601871907906388	0.0	0.0	0.012903382300263427
V18	2:Del:R:2	0.0	0.8642666545878434	0.13449093318674	0.0	0.0	0.001242412225416483
V18	2:Del:R:3	0.0	0.8276174754451219	0.016417716522980207	0.0	0.0	0.155964808031898
V18	2:Del:R:4	0.0	0.8391645714853084	0.14105532969984286	0.0	0.0	0.01978009881484863
V18	2:Del:R:5	0.0	9.383502024902634e-15	0.9055623616117088	0.0	0.0	0.09443763838828187
V18	3:Del:R:0	0.0	0.002076061664706654	0.9851159902221277	0.0	0.0	0.012807948113165645
V18	3:Del:R:1	0.0	0.24755182977197301	0.03610492747508691	0.0	0.0	0.7163432427529401
V18	3:Del:R:2	0.0	0.8583330395958773	0.07636106843378027	0.0	0.0	0.06530589197034241
V18	3:Del:R:3	0.0	0.7459016808464484	0.2540968761551134	0.0	0.0	1.4429984383476594e-06
V18	3:Del:R:4	0.0	2.6445829086459475e-12	0.9657963927846043	0.0	0.0	0.03420360721275126
V18	3:Del:R:5	0.0	8.015283171365725e-14	0.9989580976804844	0.0	0.0	0.0010419023194354175
V18	4:Del:R:0	0.0	0.003281501524302391	0.9817082272613253	0.0	0.0	0.015010271214372322
V18	4:Del:R:1	0.0	0.6302083779221593	0.2615187375395005	0.0	0.0	0.10827288453834023
V18	4:Del:R:2	0.0	0.7513072916426086	0.2039533725484136	0.0	0.0	0.0447393358089778
V18	4:Del:R:3	0.0	0.31686528277840836	0.6790735895384115	0.0	0.0	0.004061127683180265
V18	4:Del:R:4	0.0	7.496813746807412e-14	0.9990254932402539	0.0	0.0	0.0009745067596711068
V18	4:Del:R:5	0.0	0.00173250327999935	2.824066114482766e-05	0.0	0.0	0.9982392560588558
V18	5:Del:R:0	0.0	0.00029866957085082017	0.9987406733270244	0.0	0.0	0.0009606571021247693
V18	5:Del:R:1	0.0	0.8675209668953059	0.09019899074080087	0.0	0.0	0.04228004236389316
V18	5:Del:R:2	0.0	0.5687380464945779	0.40002430356055274	0.0	0.0	0.031237649944869335
V18	5:Del:R:3	0.0	0.23164169717506697	0.006465752248530899	0.0	0.0	0.761892550576402
V18	5:Del:R:4	0.0	0.581019954351667	0.41896523827801474	0.0	0.0	1.480737031824196e-05
V18	5:Del:R:5	0.0	0.4688510447956251	0.5300134104444203	0.0	0.0	0.0011355447599546715
V18	2:Ins:R:0	0.0	0.22020095012205212	0.6880404227261039	0.0	0.0	0.0917586271518439
V18	2:Ins:R:1	0.0	0.23205739445890036	0.7679426055410997	0.0	0.0	0.0
V18	2:Ins:R:2	0.0	0.7611308219069489	0.1211350823213302	0.0	0.0	0.117734095771721
V18	2:Ins:R:3	0.0	0.7850262345872865	0.19777584378993843	0.0	0.0	0.017197921622775097
V18	2:Ins:R:4	0.0	0.985404064056542	0.004475143446054506	0.0	0.0	0.010120792497403394
V18	2:Ins:R:5	0.0	0.9322288277169496	0.06526740292613317	0.0	0.0	0.0025037693569172066
V18	3:Ins:R:0	0.0	0.1309431352276912	0.8185145155836576	0.0	0.0	0.050542349188651296
V18	3:Ins:R:1	0.0	0.7526284895314921	0.22289109502034482	0.0	0.0	0.024480415448163154
V18	3:Ins:R:2	0.0	0.7409004374585137	0.2590401031298055	0.0	0.0	5.945941168075492e-05
V18	3:Ins:R:3	0.0	0.12810384304712294	0.8697181440616474	0.0	0.0	0.002178012891229841
V18	3:Ins:R:4	0.0	0.5558033986017415	0.25876968139320733	0.0	0.0	0.18542692000505112
V18	3:Ins:R:5	0.0	0.9894932733070241	0.010506726692975935	0.0	0.0	0.0
V18	4:Ins:R:0	0.0	0.03801774000790952	0.9521505145309973	0.0	0.0	0.009831745461093274
V18	4:Ins:R:1	0.0	0.6187319834351783	0.3069646993820146	0.0	0.0	0.07430331718280696
V18	4:Ins:R:2	0.0	0.22003849606638273	0.779596214160483	0.0	0.0	0.0003652897731343255
V18	4:Ins:R:3	0.0	0.9662039601818551	0.033426278172768206	0.0	0.0	0.0003697616453767506
V18	4:Ins:R:4	0.0	0.6916449946997231	0.30834757738979185	0.0	0.0	7.427910485062819e-06
V18	4:Ins:R:5	0.0	0.7928724092148178	0.17309898942876079	0.0	0.0	0.03402860135642122
V18	5:Ins:R:0	0.0	2.2935108208960142e-14	0.999917128095673	0.0	0.0	8.287190430413029e-05
V18	5:Ins:R:1	0.0	0.024882961008271386	0.9685903520831475	0.0	0.0	0.006526686908581225
V18	5:Ins:R:2	0.0	0.0695924600209946	0.688652185043195	0.0	0.0	0.24175535493581043
V18	5:Ins:R:3	0.0	0.717817158800128	0.281805595322694	0.0	0.0	0.0003772458771780139
V18	5:Ins:R:4	0.0	0.3676737576522856	0.6235455369959692	0.0	0.0	0.00878070535174522
V18	5:Ins:R:5	0.0	0.5197725807023135	0.46338495913632416	0.0	0.0	0.016842460161362222
V18	2:Del:M:1	0.0	0.05881580896751459	0.8905864579380061	0.0	0.0	0.05059773309447935
V18	3:Del:M:1	0.0	0.00010707441430943586	0.9856180258633664	0.0	0.0	0.014274899722324094
V18	3:Del:M:2	0.0	0.5495839140965846	0.43452160836503395	0.0	0.0	0.01589447753838141
V18	4:Del:M:1	0.0	0.04349977540189419	0.9299970728812105	0.0	0.0	0.026503151716895372
V18	4:Del:M:2	0.0	0.39005367854365053	0.6099463214563494	0.0	0.0	0.0
V18	4:Del:M:3	0.0	0.5068348395128013	0.4342105400562913	0.0	0.0	0.05895462043090737
V18	5:Del:M:1	0.0	0.004083188011418677	0.9922226159652398	0.0	0.0	0.003694196023341559
V18	5:Del:M:2	0.0	0.0017543992226162475	0.996691442879216	0.0	0.0	0.0015541578981677776
V18	5:Del:M:3	0.0	0.002230698920419055	0.9818141769147329	0.0	0.0	0.015955124164847952
V18	5:Del:M:4	0.0	0.04912665367238533	0.9398193903940997	0.0	0.0	0.011053955933514952
V18	5:Del:M:5	0.0	0.25420812519656516	0.7444428453062608	0.0	0.0	0.0013490294971739533
V19	1:Del:C:0	0.00035254869455318363	0.0	0.07834755065940045	0.9195406528886398	0.0	0.0017592477574065013
V19	1:Del:C:1	0.005257257148837077	0.0	0.14501556803740337	0.8461833213937938	0.0	0.003543853419965723
V19	1:Del:C:2	5.236094162901264e-16	0.0	0.47004252906673133	0.5299574709332682	0.0	0.0
V19	1:Del:C:3	0.09472797146472028	0.0	0.2393737095065626	0.6569577728168267	0.0	0.008940546211890416
V19	1:Del:C:4	0.039878541129680666	0.0	0.06428853847241553	0.8789144931908266	0.0	0.01691842720707718
V19	1:Del:C:5	0.278619237175123	0.0	0.06886974042415563	0.004611560825691204	0.0	0.6478994615750302
V19	1:Del:T:0	0.00803450304622277	0.0	0.18714477034536803	0.80164931008376	0.0	0.003171416524649246
V19	1:Del:T:1	5.111448521200749e-17	0.0	0.14399909974659922	0.8516495632688215	0.0	0.004351336984579288
V19	1:Del:T:2	0.00807471818301752	0.0	0.06917359650823794	0.9218191279944745	0.0	0.0009325573142700352
V19	1:Del:T:3	0.015017735059362809	0.0	0.05733710368666905	0.9223681221300748	0.0	0.0052770391238932835
V19	1:Del:T:4	0.034805348824453866	0.0	0.009216805304680647	0.9534082474935239	0.0	0.00256959837734155
V19	1:Del:T:5	3.1130094844481785e-16	0.0	0.8911117555362785	0.10888345391103244	0.0	4.7905526886613445e-06
V19	1:Ins:C:0	1.329779185820205e-15	0.0	0.9907712031832911	2.7061530276686457e-15	0.0	0.009228796816704982
V19	1:Ins:C:1	1.7083011825150988e-15	0.0	0.9987597840683407	0.0012402159316577098	0.0	0.0
V19	1:Ins:C:2	1.6083019046772523e-15	0.0	0.6619418510995704	0.21333090101798427	0.0	0.12472724788244365
V19	1:Ins:C:3	0.7608000362807731	0.0	0.09348974036132074	6.05770559647502e-15	0.0	0.14571022335790004
V19	1:Ins:C:4	0.7822203183178565	0.0	0.2165972184835161	0.0011782039045524558	0.0	4.2592940748916296e-06
V19	1:Ins:C:5	0.9787123995464011	0.0	0.01759117656972393	0.00369642388387493	0.0	0.0
V19	1:Ins:T:0	0.10195614044565308	0.0	0.17954522483959728	0.7011707548516469	0.0	0.017327879863102903
V19	1:Ins:T:1	0.002327512167609749	0.0	0.2508654151257128	0.7468070727066775	0.0	0.0
V19	1:Ins:T:2	0.04431236751402679	0.0	0.2930476403406615	0.662159861182195	0.0	0.00048013096311662454
V19	1:Ins:T:3	0.5793685069548066	0.0	0.13244621176997237	0.2721561853548958	0.0	0.01602909592032538
V19	1:Ins:T:4	0.8601109069849655	0.0	0.03791424547687637	0.10197484753815812	0.0	0.0
V19	1:Ins:T:5	0.9725194957370557	0.0	0.01963472561848807	0.007845708898964566	0.0	6.974549161017867e-08
V19	2:Del:R:0	0.026064940131742716	0.0	0.2972388907663684	0.6232314033841986	0.0	0.053464765717690266
V19	2:Del:R:1	0.08344251323278773	0.0	0.6289529918622919	0.2723918142648441	0.0	0.015212680640076342
V19	2:Del:R:2	0.19425625117611287	0.0	0.1950376527839579	0.6086733681759414	0.0	0.00203272786398787
V19	2:Del:R:3	0.5144742794487094	0.0	0.029149504762007283	0.14396032737841746	0.0	0.3124158884108659
V19	2:Del:R:4	0.16165666493310885	0.0	0.7238282830330885	1.9943518777488884e-14	0.0	0.11451505203378269
V19	2:Del:R:5	3.984669942858292e-15	0.0	0.8947295227495595	8.108960303416996e-15	0.0	0.10527047725042826
V19	3:Del:R:0	0.009406889211436393	0.0	0.7186172745878943	0.2614349308596746	0.0	0.010540905340994668
V19	3:Del:R:1	0.13013092173767166	0.0	0.03125065229806899	0.13909566846894236	0.0	0.699522757495317
V19	3:Del:R:2	0.25494036755213534	0.0	0.11132279808475816	0.5263248963819371	0.0	0.10741193798116928
V19	3:Del:R:3	0.3813292656418054	0.0	0.23230644488234722	0.386362801088864	0.0	1.4883869833377592e-06
V19	3:Del:R:4	1.3311816011306823e-12	0.0	0.9615797905448457	2.7090069980713754e-12	0.0	0.0384202094511141
V19	3:Del:R:5	4.072251993754406e-14	0.0	0.998824677456319	8.287193227145429e-14	0.0	0.0011753225435573152
V19	4:Del:R:0	0.012530919092547974	0.0	0.7503088584285864	0.22421724331151338	0.0	0.012942979167352237
V19	4:Del:R:1	0.1029734152679095	0.0	0.165572288596831	0.654116353026379	0.0	0.07733794310888065
V19	4:Del:R:2	0.0022709953901839594	0.0	0.1710083999256027	0.784398802385001	0.0	0.042321802299212306
V19	4:Del:R:3	5.963876703153014e-14	0.0	0.4629503010373621	0.5339261217626414	0.0	0.0031235771999368425
V19	4:Del:R:4	3.8088708565044997e-14	0.0	0.9989006938199096	7.751202237363149e-14	0.0	0.0010993061799746229
V19	4:Del:R:5	0.0001280914515053025	0.0	2.5069910452360825e-05	7.560428674743057e-05	0.0	0.9997712343512949
V19	5:Del:R:0	3.9107413186559244e-05	0.0	0.994379628292833	0.0045021785650108	0.0	0.0010790857289696039
V19	5:Del:R:1	0.1215812497863251	0.0	0.3255389099919907	0.3807228306886568	0.0	0.1721570095330274
V19	5:Del:R:2	0.13189577009416276	0.0	0.4813202056901111	0.3443793101502991	0.0	0.04240471406542719
V19	5:Del:R:3	0.01886945150596228	0.0	0.007268233172666953	0.007607683623038761	0.0	0.9662546316983319
V19	5:Del:R:4	0.027555360419469287	0.0	0.8924279753419997	0.07998107971195494	0.0	3.558452657611409e-05
V19	5:Del:R:5	0.28942218486071725	0.0	0.3654537536268274	0.34424070117509287	0.0	0.0008833603373624398
V19	2:Ins:R:0	0.10534001227653603	0.0	0.44804955518276934	0.37919690186865695	0.0	0.06741353067203766
V19	2:Ins:R:1	0.0019194112811979558	0.0	0.36113200752519264	0.6369485811936094	0.0	0.0
V19	2:Ins:R:2	0.1273206090636284	0.0	0.15630620734771883	0.544978791212519	0.0	0.17139439237613371
V19	2:Ins:R:3	0.45669562941962066	0.0	0.14069542088700812	0.3888060366570328	0.0	0.013802913036338337
V19	2:Ins:R:4	0.9697656771763397	0.0	0.004930156715817792	0.01272486960102078	0.0	0.012579296506822008
V19	2:Ins:R:5	0.91690702518529	0.0	0.07964590934058954	3.4082383433363177e-16	0.0	0.003447065474120046
V19	3:Ins:R:0	0.00032054564633000475	0.0	0.6241616207399568	0.33203536737608536	0.0	0.04348246623762777
V19	3:Ins:R:1	0.13038592371491353	0.0	0.3067903736085457	0.5248086266186571	0.0	0.03801507605788379
V19	3:Ins:R:2	0.14111807642005192	0.0	0.38759904605068307	0.4711825028033422	0.0	0.00010037472592285393
V19	3:Ins:R:3	0.8050907580367402	0.0	0.1632993520310702	0.03114851451974828	0.0	0.0004613754124412346
V19	3:Ins:R:4	0.29066683712143887	0.0	0.3559923800361184	0.06554252209601072	0.0	0.287798260746432
V19	3:Ins:R:5	0.974516745495964	0.0	0.025483254504030817	5.256944596194215e-15	0.0	0.0
V19	4:Ins:R:0	3.650828350210519e-15	0.0	0.7653306883368165	0.22575347266385043	0.0	0.008915838999329542
V19	4:Ins:R:1	0.2576482038473779	0.0	0.34088130757536794	0.3083787750536591	0.0	0.09309171352359501
V19	4:Ins:R:2	0.3782315507736364	0.0	0.3571073604103406	0.2644723093891543	0.0	0.0001887794268687152
V19	4:Ins:R:3	0.8202689013438985	0.0	0.039855006755118084	0.13937869303113548	0.0	0.0004973988698480181
V19	4:Ins:R:4	0.635480912352595	0.0	0.3645091810922378	1.3391355517379886e-14	0.0	9.906555153954975e-06
V19	4:Ins:R:5	0.5085545721185435	0.0	0.40110637410021743	0.0013785569600748575	0.0	0.08896049682116437
V19	5:Ins:R:0	6.747934267631164e-15	0.0	0.5789756182712791	0.42097024504411434	0.0	5.4136684599872205e-05
V19	5:Ins:R:1	0.1225155793388979	0.0	0.739311858491773	0.13255214718957112	0.0	0.005620414979758057
V19	5:Ins:R:2	0.5007743792756895	0.0	0.1773405809227301	0.25164700223237907	0.0	0.07023803756920144
V19	5:Ins:R:3	0.5922831836962928	0.0	0.15801892996217537	0.24945923049593777	0.0	0.0002386558455940238
V19	5:Ins:R:4	0.7914889317729484	0.0	0.018174752572838952	0.19004756843822776	0.0	0.00028874721598499666
V19	5:Ins:R:5	0.38766106351347585	0.0	0.5499517389196907	0.039835655467582366	0.0	0.022551542099250976
V19	2:Del:M:1	0.11173998138533105	0.0	0.40894625058748424	0.4531012179645781	0.0	0.02621255006260656
V19	3:Del:M:1	0.006682893987446575	0.0	0.6763217568480658	0.3059442403157305	0.0	0.011051108848757197
V19	3:Del:M:2	0.19999228511502756	0.0	0.5188628242326618	0.2597319899401139	0.0	0.021412900712196755
V19	4:Del:M:1	0.01069740478290284	0.0	0.6616345871948307	0.3063953278556303	0.0	0.021272680166636134
V19	4:Del:M:2	0.025652829572470767	0.0	0.2503839995995084	0.7239631708280208	0.0	0.0
V19	4:Del:M:3	0.03604148877809312	0.0	0.21979049117371646	0.7105002420164497	0.0	0.03366777803174078
V19	5:Del:M:1	3.2439268658861806e-06	0.0	0.9956393715364472	0.0001752216263414443	0.0	0.004182162910345539
V19	5:Del:M:2	2.1490012123824813e-09	0.0	0.9957609780701699	0.0024872477711433776	0.0	0.0017517720096853818
V19	5:Del:M:3	5.4667958147607745e-11	0.0	0.9656182128364988	0.01667807219446432	0.0	0.01770371491436872
V19	5:Del:M:4	0.002520640409103356	0.0	0.9486287103891958	0.03626262231821989	0.0	0.01258802688348101
V19	5:Del:M:5	0.05487133279070828	0.0	0.9432003339105703	5.557109162457749e-16	0.0	0.0019283332987209273
V20	1:Del:C:0	0.005349211142250695	0.15537985743525826	0.8193399887476807	0.0	0.0	0.019930942674810357
V20	1:Del:C:1	0.04867923366951912	0.0013389630641932576	0.9254804277115929	0.0	0.0	0.02450137555469486
V20	1:Del:C:2	1.6138669617608445e-15	0.001459842316557796	0.9985401576834406	0.0	0.0	0.0
V20	1:Del:C:3	0.24632062162681254	0.3073110234364282	0.42900967117971767	0.0	0.0	0.017358683757041585
V20	1:Del:C:4	0.1300810175939286	0.6841764712051053	0.14453609404404996	0.0	0.0	0.04120641715691627
V20	1:Del:C:5	0.14120645900197104	0.5895587410786344	0.024056919100080273	0.0	0.0	0.24517788081931433
V20	1:Del:T:0	0.04319294596745258	0.25065162636460775	0.6934251670339531	0.0	0.0	0.01273026063398644
V20	1:Del:T:1	4.986855886530027e-16	5.7293023522321e-16	0.9683017162332969	0.0	0.0	0.031698283766702064
V20	1:Del:T:2	0.07030080127827257	0.5085477566321526	0.4150891251429647	0.0	0.0	0.006062316946610053
V20	1:Del:T:3	0.08078204743117628	0.6854470559736333	0.21257601785518843	0.0	0.0	0.021194878740002
V20	1:Del:T:4	0.08468494581326552	0.8951903735464111	0.015456413753270807	0.0	0.0	0.004668266887052588
V20	1:Del:T:5	4.185283388033426e-18	0.9917425257889692	0.008257426120424714	0.0	0.0	4.8090606157531456e-08
V20	1:Ins:C:0	1.9278691777303265e-15	2.214891640362148e-15	0.9900098198937624	0.0	0.0	0.0099901801062335
V20	1:Ins:C:1	2.132221576228241e-15	0.14079452255079253	0.8592054774492053	0.0	0.0	0.0
V20	1:Ins:C:2	2.8636800747066e-15	0.02182245554293127	0.8123531326745995	0.0	0.0	0.16582441178246624
V20	1:Ins:C:3	0.5823780899044729	0.28501428383863897	0.04932493875942922	0.0	0.0	0.08328268749745882
V20	1:Ins:C:4	0.362202677936071	0.5686695135260084	0.06912633591893688	0.0	0.0	1.4726189836673527e-06
V20	1:Ins:C:5	0.7300860131372475	0.2608695418306381	0.009044445032114476	0.0	0.0	0.0
V20	1:Ins:T:0	0.3447451480526341	0.1930728544354371	0.41843377541037136	0.0	0.0	0.04374822210155754
V20	1:Ins:T:1	0.013282381569276181	1.2533542092365244e-15	0.9867176184307226	0.0	0.0	0.0
V20	1:Ins:T:2	0.11368819348637364	0.3671928341370525	0.5181992000688358	0.0	0.0	0.0009197723077378353
V20	1:Ins:T:3	0.7022920244128253	0.17254529855734904	0.11065485951881353	0.0	0.0	0.01450781751101212
V20	1:Ins:T:4	0.8116594460328165	0.163680733640318	0.024659820326865544	0.0	0.0	0.0
V20	1:Ins:T:5	0.9829936605775408	0.0033275706976130283	0.013678716086922994	0.0	0.0	5.263792305192892e-08
V20	2:Del:R:0	0.09414991072658731	0.021642641083995082	0.7400088451160793	0.0	0.0	0.14419860307333815
V20	2:Del:R:1	0.10931760644362312	0.3078787360402037	0.567922432272314	0.0	0.0	0.014881225243859248
V20	2:Del:R:2	0.18293576751625473	0.6890417574227693	0.12659314322117843	0.0	0.0	0.001429331839797367
V20	2:Del:R:3	0.31647125903073897	0.5276760634879285	0.012358617355287444	0.0	0.0	0.14349406012604515
V20	2:Del:R:4	0.0495892229675814	0.7711441769035077	0.1530373142005785	0.0	0.0	0.02622928592833232
V20	2:Del:R:5	5.731007861992569e-15	7.784410202291796e-15	0.8869487297431646	0.0	0.0	0.11305127025682188
V20	3:Del:R:0	0.018320636332489617	0.0017218438536237932	0.9646289144870648	0.0	0.0	0.01532860532682177
V20	3:Del:R:1	0.162852946803827	0.15653900629332396	0.02695518397680954	0.0	0.0	0.6536528629260395
V20	3:Del:R:2	0.2231691926461061	0.6394583880303087	0.06716574656865883	0.0	0.0	0.07020667275492636
V20	3:Del:R:3	0.4058661304124191	0.42371603414993697	0.1704166525901846	0.0	0.0	1.1828474591825943e-06
V20	3:Del:R:4	1.9252226206837353e-12	2.2230503080027326e-12	0.9585109412842856	0.0	0.0	0.041489058711566246
V20	3:Del:R:5	5.907775893220743e-14	6.787329550251261e-14	0.9987268586070007	0.0	0.0	0.001273141392872072
V20	4:Del:R:0	0.023171109776781433	0.0027073404303814288	0.9562513929083646	0.0	0.0	0.0178701568844724
V20	4:Del:R:1	0.20279785710764126	0.45872875481132425	0.2247470471491496	0.0	0.0	0.11372634093188505
V20	4:Del:R:2	0.004371612743349874	0.7079104008168879	0.2268877101553699	0.0	0.0	0.06083027628439229
V20	4:Del:R:3	1.332644649861277e-13	0.2817906632820138	0.7129977717972026	0.0	0.0	0.005211564920650288
V20	4:Del:R:4	5.525713534175056e-14	6.348385489667444e-14	0.9988091940599361	0.0	0.0	0.0011908059399450934
V20	4:Del:R:5	0.00017134948984476694	0.0012010562943625645	2.3114449224347485e-05	0.0	0.0	0.9986044797665683
V20	5:Del:R:0	5.69762556052983e-05	0.0002529146467248987	0.9985162364912643	0.0	0.0	0.0011738726064055348
V20	5:Del:R:1	0.052808498849682	0.7939024316482789	0.09745591915915068	0.0	0.0	0.05583315034288842
V20	5:Del:R:2	0.1474034866950095	0.44646312297710045	0.3707482247660727	0.0	0.0	0.035385165561817325
V20	5:Del:R:3	0.021027600362072085	0.16939698440751247	0.005582482722566076	0.0	0.0	0.8039929325078494
V20	5:Del:R:4	0.020184551887928472	0.529234266263244	0.45056171908947595	0.0	0.0	1.9462759351594852e-05
V20	5:Del:R:5	0.39609402224990264	0.25828288792355686	0.34472040826729866	0.0	0.0	0.0009026815592417423
V20	2:Ins:R:0	0.19215675022345416	0.15270113746720357	0.5633216324461116	0.0	0.0	0.0918204798632307
V20	2:Ins:R:1	0.006102458492587027	0.20254341511668936	0.7913541263907237	0.0	0.0	0.0
V20	2:Ins:R:2	0.13597243690527766	0.6123031245614773	0.11505261576602284	0.0	0.0	0.13667182276722226
