Samples	ID83A	ID83B	ID83C	ID83D	ID83E	ID83F	ID83G	ID83H	ID83I	ID83J	ID83K	ID83L	ID83M	ID83N	ID83O
V68	10	23	10	0	0	9	14	0	19	4	0	0	0	0	0
V69	2	9	12	0	58	11	82	0	5	5	20	0	0	0	12
V70	439	59	15	26	54	0	10	0	0	11	0	11	0	0	0
V71	0	42	32	4	0	35	35	0	10	13	0	2	0	0	0
V72	0	116	38	0	319	32	70	40	140	58	0	0	22	0	0
V73	62	122	9	18	31	0	0	48	41	0	0	32	11	39	0
V74	47	34	0	7	0	2	5	0	0	3	27	3	0	0	25
V75	0	298	1	28	0	0	0	103	13	11	0	0	0	0	0
V76	0	9	109	20	0	0	10	0	0	77	32	11	0	0	0
V77	171	13	101	0	38	0	5	0	30	0	0	55	0	0	0
V78	16	0	0	176	17	64	0	31	0	0	0	4	0	43	0
V79	0	24	0	46	11	2	0	1	21	7	0	0	7	0	0
V80	3	64	29	58	0	0	10	9	2	8	0	0	6	4	0
V81	0	5	52	4	44	0	39	10	37	24	0	0	4	0	0
V82	3	4	61	207	50	188	20	0	0	13	80	39	3	68	0
V83	49	21	37	0	49	0	13	12	0	0	0	42	17	0	0
V84	0	29	0	56	534	6	132	0	167	0	1	0	29	122	0
V85	0	164	263	0	66	23	61	90	51	18	0	0	0	3	0
V86	179	4	0	0	27	29	29	0	27	11	0	0	24	0	0
V87	320	37	4	42	105	83	186	0	90	52	0	0	61	0	0
V88	2	4	1	13	4	2	3	1	0	0	0	5	3	0	7
V89	41	71	4	164	0	0	0	0	0	52	5	2	19	0	41
V90	254	65	203	0	0	0	0	0	0	20	69	127	0	0	0
V91	14	2	2	0	37	0	33	0	26	6	0	0	0	0	1
V92	0	61	0	30	10	7	0	0	0	1	0	0	6	22	2
V93	44	160	17	2	0	79	0	43	0	0	29	11	0	9	30
V94	42	39	0	5	13	0	9	0	0	0	2	14	4	0	0
V95	1	11	44	28	0	0	0	0	1	9	3	0	0	0	6
V96	119	0	1	28	118	0	40	19	15	0	0	0	44	0	0
V97	121	0	60	5	41	160	19	0	16	0	85	24	6	0	0
V98	11	53	0	19	77	112	0	0	11	0	57	0	35	29	57
V99	0	0	7	0	0	8	8	0	0	0	1	0	0	0	0
V100	68	49	34	46	0	0	0	0	0	5	0	48	0	0	0
