MutationType	ID83A	ID83B	ID83C	ID83D	ID83E
4:Del:R:0	1.10E-03	3.12E-04	5.13E-04	3.10E-08	3.74E-04
4:Del:R:1	2.37E-04	3.13E-04	7.54E-05	4.07E-04	0.00E+00
4:Del:R:2	5.17E-05	9.66E-05	9.18E-05	7.58E-05	0.00E+00
4:Del:R:3	1.46E-08	2.95E-09	4.32E-09	4.39E-09	3.38E-09
4:Del:R:4	1.46E-08	2.95E-09	4.32E-09	4.39E-09	3.38E-09
4:Del:R:5	8.62E-05	6.02E-09	1.69E-04	4.97E-08	4.84E-08
5:Del:R:0	4.04E-02	2.91E-06	1.95E-02	1.94E-07	1.34E-02
5:Del:R:1	1.90E-04	4.56E-05	1.93E-04	1.84E-04	1.50E-04
5:Del:R:2	1.70E-04	6.25E-09	7.93E-05	1.60E-04	5.79E-09
5:Del:R:3	2.01E-05	1.53E-07	4.59E-08	3.40E-05	4.70E-08
5:Del:R:4	1.46E-08	2.95E-09	4.32E-09	4.39E-09	3.38E-09
5:Del:R:5	1.46E-08	2.95E-09	4.32E-09	4.39E-09	3.38E-09
2:Ins:R:0	3.39E-04	1.41E-04	2.84E-04	1.70E-04	1.88E-04
2:Ins:R:1	2.77E-03	5.79E-08	3.64E-08	7.83E-08	2.98E-02
2:Ins:R:2	1.39E-04	1.89E-04	3.59E-08	4.80E-09	1.25E-04
2:Ins:R:3	1.13E-04	2.87E-09	2.76E-05	1.02E-04	3.13E-06
2:Ins:R:4	1.59E-04	7.32E-05	6.84E-09	1.86E-04	9.20E-05
2:Ins:R:5	1.79E-03	8.63E-06	3.96E-04	7.49E-04	1.65E-04
3:Ins:R:0	1.37E-04	1.40E-04	2.79E-05	1.60E-08	1.60E-05
3:Ins:R:1	1.60E-04	9.84E-05	2.35E-04	1.11E-04	0.00E+00
3:Ins:R:2	1.29E-04	1.76E-05	3.25E-08	8.31E-05	1.38E-07
3:Ins:R:3	1.46E-08	2.95E-09	4.32E-09	4.39E-09	3.38E-09
3:Ins:R:4	7.71E-05	3.88E-05	3.26E-05	5.42E-08	6.41E-05
3:Ins:R:5	4.42E-04	5.64E-09	8.20E-05	2.51E-04	1.38E-08
4:Ins:R:0	4.67E-04	2.44E-07	2.26E-02	1.80E-03	4.05E-04
4:Ins:R:1	3.31E-04	1.94E-04	1.55E-04	1.90E-04	6.70E-05
4:Ins:R:2	5.99E-05	1.03E-07	7.58E-09	1.17E-04	1.14E-07
4:Ins:R:3	5.52E-08	4.51E-05	4.93E-08	1.92E-07	4.16E-05
4:Ins:R:4	1.19E-04	0.00E+00	7.67E-05	0.00E+00	1.62E-04
4:Ins:R:5	2.27E-04	1.57E-04	1.13E-04	1.99E-04	1.05E-04
5:Ins:R:0	3.92E-05	3.67E-08	2.97E-05	6.89E-08	3.20E-08
5:Ins:R:1	1.74E-03	2.53E-04	2.82E-04	3.65E-04	4.12E-03
5:Ins:R:2	1.26E-04	1.77E-08	6.03E-04	5.75E-05	3.66E-08
5:Ins:R:3	1.49E-04	6.67E-09	6.88E-05	6.66E-05	1.46E-09
5:Ins:R:4	4.39E-05	3.39E-08	9.42E-05	2.69E-05	2.80E-08
5:Ins:R:5	1.46E-08	2.95E-09	4.32E-09	4.39E-09	3.38E-09
2:Del:M:1	2.75E-04	4.38E-04	2.13E-04	2.18E-04	1.89E-04
3:Del:M:1	1.12E-03	3.75E-04	5.42E-04	1.96E-04	8.67E-05
3:Del:M:2	3.90E-04	1.94E-04	1.88E-04	2.12E-04	3.83E-04
4:Del:M:1	1.64E-03	7.32E-04	3.27E-02	1.56E-03	0.00E+00
4:Del:M:2	2.53E-04	2.70E-04	2.65E-04	8.97E-05	1.31E-04
4:Del:M:3	3.37E-04	2.58E-04	1.40E-04	9.00E-05	5.30E-05
5:Del:M:1	4.60E-02	5.30E-04	2.13E-02	1.65E-08	1.46E-02
5:Del:M:2	1.90E-02	5.46E-04	8.13E-03	7.33E-04	2.94E-03
5:Del:M:3	8.11E-03	2.44E-04	4.09E-03	0.00E+00	2.33E-03
5:Del:M:4	2.74E-03	2.79E-04	1.33E-03	1.70E-04	6.67E-04
5:Del:M:5	1.62E-03	2.30E-05	7.44E-04	5.06E-04	5.58E-04
