Samples	ID83A	ID83B	ID83C	ID83D	ID83E	ID83F	ID83G	ID83H	ID83I	ID83J	ID83K	ID83L	ID83M	ID83N	ID83O	ID83P
V53	201	9	0	12	124	46	0	0	78	14	0	30	0	3	0	0
V54	24	0	3	11	35	14	0	3	3	0	17	17	0	0	0	0
V55	0	0	57	3	134	56	66	0	17	42	3	17	0	0	0	0
V56	85	115	44	4	7	0	71	0	60	13	96	32	0	4	0	0
V57	21	24	24	31	3	0	9	7	0	7	9	0	21	1	0	0
V58	42	99	100	74	0	0	0	56	0	0	7	4	7	0	0	7
V59	11	0	0	1	0	90	19	1	33	32	19	0	22	0	0	0
V60	125	10	6	4	0	12	0	1	14	6	0	11	0	20	0	0
V61	23	1	22	7	20	30	47	5	0	17	2	4	2	0	0	0
V62	296	4	0	17	37	9	0	11	41	11	2	0	0	0	0	0
V63	204	139	4	0	8	0	13	1	0	0	8	0	15	49	0	4
V64	45	16	99	49	21	2	0	18	16	0	0	26	0	0	10	8
V65	12	2	12	16	0	5	22	11	4	0	0	3	9	0	0	1
V66	32	0	2	8	0	0	7	0	0	7	7	0	0	12	0	0
V67	268	69	18	4	0	49	30	2	0	13	20	2	0	7	0	4
V68	6	0	39	11	44	8	92	6	0	10	1	33	4	0	13	0
V69	7	69	34	0	0	0	56	0	24	22	0	12	11	13	29	0
V70	259	15	60	0	3	0	0	1	0	0	0	12	1	0	0	1
V71	0	2	20	28	0	15	21	23	0	0	0	0	7	36	0	0
V72	42	72	19	18	3	21	1	17	11	1	0	0	0	13	0	0
V73	49	86	2	45	35	17	12	22	5	9	1	0	9	5	0	4
V74	0	0	14	28	0	6	0	4	0	9	4	0	12	7	0	0
V75	64	25	3	30	3	0	8	7	4	0	0	0	0	0	0	2
V76	39	9	187	29	2	0	0	6	0	0	0	2	0	1	37	2
V77	34	26	39	8	2	44	0	10	10	22	1	0	14	0	15	6
V78	11	1	0	71	4	25	45	3	8	21	0	10	0	3	0	0
V79	0	51	2	0	0	38	27	0	0	0	16	0	10	0	0	2
V80	2	12	50	1	1	0	0	0	2	0	1	9	2	2	4	0
V81	1	1	11	6	0	0	0	3	0	0	0	0	0	0	0	0
V82	0	8	109	72	4	54	98	22	1	0	50	11	33	0	7	0
V83	5	0	32	66	10	12	15	20	4	3	5	3	7	3	4	3
V84	130	9	11	0	0	87	0	0	1	26	13	0	39	17	0	0
V85	26	46	49	210	30	14	12	90	0	0	27	15	0	0	0	0
V86	19	2	0	157	0	54	63	68	0	13	0	0	12	0	0	0
V87	156	0	50	2	0	106	12	6	0	8	0	0	56	0	3	0
V88	1	111	21	15	20	8	14	4	0	0	44	0	2	0	2	0
V89	1	0	170	14	0	1	6	2	0	4	0	2	0	0	5	0
V90	136	3	5	67	0	12	0	34	0	9	0	0	0	0	0	1
V91	60	80	6	57	83	0	74	23	18	20	0	49	0	0	0	1
V92	10	74	42	107	125	7	0	42	3	25	0	23	10	7	0	3
V93	8	1	45	15	0	13	0	7	0	0	6	1	0	4	8	4
V94	1	0	68	8	6	14	2	7	10	11	0	0	1	0	6	0
V95	57	48	31	100	3	7	0	14	3	0	0	4	0	0	7	0
V96	52	152	31	0	56	1	5	6	34	0	12	10	0	36	37	0
V97	33	10	112	113	0	48	13	59	0	40	4	0	0	0	5	0
V98	0	19	18	25	77	24	36	18	105	21	0	15	11	8	0	0
V99	18	38	4	37	1	9	12	17	0	6	9	0	0	6	0	0
V100	6	36	3	18	4	16	0	3	14	6	7	32	0	19	0	2
