Samples	ID83A	ID83B	ID83C	ID83D	ID83E	ID83F	ID83G	ID83H	ID83I	ID83J	ID83K	ID83L	ID83M	ID83N	ID83O	ID83P	ID83Q	ID83R	ID83S
V91	0	14	0	13	24	0	130	41	18	0	0	0	32	0	0	0	0	0	5
V92	118	14	16	14	0	65	55	25	10	23	0	21	21	1	80	0	0	0	0
V93	0	24	159	60	14	0	8	0	0	0	68	12	0	0	0	0	0	0	0
V94	1	4	31	7	0	0	0	0	0	0	8	12	0	11	0	0	0	0	0
V95	10	0	0	10	121	135	0	0	78	108	53	0	0	29	0	37	0	0	5
V96	18	14	45	3	26	4	0	0	2	0	21	22	0	0	2	0	0	0	0
V97	70	0	26	0	27	74	0	2	94	22	16	0	0	0	6	0	0	0	0
V98	77	18	0	4	0	11	1	0	0	2	0	22	0	0	0	0	0	10	4
V99	192	39	74	136	32	0	34	39	0	0	68	1	0	8	0	0	0	4	0
V100	3	0	0	6	1	43	0	0	37	67	0	0	0	39	0	39	0	0	0
