Samples	ID83A	ID83B	ID83C	ID83D	ID83E	ID83F	ID83G	ID83H	ID83I	ID83J	ID83K	ID83L	ID83M	ID83N	ID83O	ID83P	ID83Q
V64	23	41	9	18	2	32	0	0	1	9	16	7	0	4	1	0	0
V65	26	0	4	0	0	1	0	1	2	0	0	0	0	0	0	0	0
V66	108	67	159	1	113	3	98	0	0	0	18	83	50	74	0	7	0
V67	31	0	2	4	0	8	37	0	0	0	0	0	44	26	0	7	5
V68	0	78	0	1	8	5	6	4	61	93	14	0	24	0	0	0	0
V69	26	6	5	2	1	6	0	0	0	2	3	71	0	0	0	0	0
V70	225	22	0	0	116	1	27	1	10	0	1	59	31	0	0	0	0
V71	15	82	63	9	0	15	0	7	0	7	7	12	0	4	15	0	0
V72	11	45	0	3	119	5	161	0	0	0	29	0	5	13	6	2	0
V73	0	63	84	10	59	0	103	0	0	0	32	5	0	16	115	11	0
V74	76	4	100	11	11	3	27	0	0	0	3	26	7	10	85	0	0
V75	3	2	0	11	2	1	13	0	0	0	0	0	1	0	0	0	0
V76	73	0	1	58	0	39	0	3	10	0	0	11	0	0	0	0	0
V77	36	70	65	36	19	68	0	0	31	0	1	7	0	5	0	8	0
V78	0	88	296	3	0	10	0	0	3	0	51	2	0	28	10	0	0
V79	112	0	1	2	0	1	5	0	0	0	0	47	6	0	0	0	0
V80	13	0	0	72	0	54	22	82	50	129	0	7	41	3	0	0	7
V81	40	0	5	98	5	80	0	0	0	7	0	15	21	0	0	5	0
V82	15	43	0	0	0	2	71	136	157	139	7	4	57	3	0	0	0
V83	0	116	118	2	69	1	0	114	157	184	90	8	1	0	0	0	7
V84	21	0	1	9	7	10	0	10	0	16	0	0	6	0	0	1	0
V85	10	156	70	0	0	0	0	8	0	0	58	7	0	12	0	0	0
V86	4	4	0	22	26	6	0	66	31	0	0	0	44	3	1	0	0
V87	3	57	39	104	0	114	0	0	0	0	18	0	0	0	0	0	0
V88	36	209	46	5	0	1	0	38	34	12	70	17	0	0	0	0	2
V89	19	22	117	17	20	4	53	19	23	44	6	0	49	7	48	1	0
V90	6	0	53	32	88	8	24	140	1	10	1	1	7	12	0	0	0
V91	0	77	0	31	0	32	0	3	0	0	0	0	7	0	0	1	0
V92	59	11	137	0	58	0	76	0	0	0	0	65	21	36	0	4	7
V93	0	11	123	107	2	86	0	0	10	4	2	0	4	0	0	5	0
V94	58	0	137	3	4	19	0	33	0	0	0	67	0	4	0	1	0
V95	83	23	1	4	19	4	5	20	21	0	10	26	0	0	12	9	2
V96	261	0	61	69	1	43	0	11	30	21	1	29	11	3	0	1	0
V97	0	54	26	38	109	20	31	18	6	0	13	0	57	18	21	10	0
V98	53	40	3	15	46	10	0	0	12	3	33	0	7	15	0	0	0
V99	67	4	1	8	0	3	0	1	6	0	0	2	0	0	0	0	0
V100	14	3	19	0	14	0	7	92	45	63	0	0	1	27	0	13	13
