MutationType	ID83A	ID83B	ID83C	ID83D
3:Del:R:2	1.91E-04	3.46E-04	1.89E-08	1.43E-05
3:Del:R:3	6.21E-05	6.31E-05	1.23E-08	5.27E-05
3:Del:R:4	9.63E-09	8.04E-09	7.11E-09	3.71E-09
3:Del:R:5	9.63E-09	8.04E-09	7.11E-09	3.71E-09
4:Del:R:0	2.87E-04	4.14E-04	6.37E-05	1.27E-04
4:Del:R:1	4.15E-04	2.13E-04	2.81E-04	3.18E-04
4:Del:R:2	1.17E-04	5.21E-05	4.94E-05	5.34E-05
4:Del:R:3	5.11E-08	2.74E-05	3.63E-05	4.27E-08
4:Del:R:4	9.63E-09	8.04E-09	7.11E-09	3.71E-09
4:Del:R:5	7.91E-08	6.36E-05	4.28E-08	4.33E-05
5:Del:R:0	1.95E-02	1.91E-02	3.84E-04	4.95E-04
5:Del:R:1	2.72E-04	2.19E-04	7.33E-05	1.20E-04
5:Del:R:2	7.03E-05	3.42E-05	1.43E-05	9.74E-05
5:Del:R:3	3.96E-05	2.25E-05	4.82E-05	4.21E-08
5:Del:R:4	3.03E-05	4.52E-05	7.08E-08	3.71E-08
5:Del:R:5	9.63E-09	8.04E-09	7.11E-09	3.71E-09
2:Ins:R:0	1.90E-04	1.44E-04	7.23E-05	2.30E-04
2:Ins:R:1	1.57E-04	6.96E-05	2.41E-04	1.04E-05
2:Ins:R:2	1.03E-04	1.47E-04	9.88E-05	2.20E-04
2:Ins:R:3	1.00E-04	9.02E-05	0.00E+00	1.44E-04
2:Ins:R:4	1.16E-04	1.38E-04	1.94E-04	3.08E-04
2:Ins:R:5	8.30E-04	6.32E-04	9.66E-04	9.56E-04
3:Ins:R:0	1.29E-04	7.77E-05	1.24E-08	8.01E-09
3:Ins:R:1	1.98E-04	1.88E-04	1.19E-08	1.32E-07
3:Ins:R:2	6.01E-08	7.09E-03	1.76E-04	3.03E-04
3:Ins:R:3	4.03E-09	1.80E-04	2.01E-08	1.70E-04
3:Ins:R:4	7.11E-05	5.91E-05	2.82E-05	3.14E-05
3:Ins:R:5	2.45E-04	2.00E-04	1.33E-04	1.55E-04
4:Ins:R:0	5.05E-05	1.33E-04	1.56E-04	4.04E-05
4:Ins:R:1	3.71E-04	2.48E-02	6.90E-04	2.72E-03
4:Ins:R:2	4.49E-08	4.13E-08	5.93E-08	7.25E-05
4:Ins:R:3	2.62E-05	5.10E-05	7.87E-09	6.28E-05
4:Ins:R:4	6.21E-06	3.47E-05	9.67E-05	5.01E-05
4:Ins:R:5	2.60E-04	2.26E-04	2.20E-04	2.77E-04
5:Ins:R:0	6.13E-05	8.04E-05	1.32E-08	1.92E-05
5:Ins:R:1	7.09E-04	6.17E-04	2.49E-04	3.19E-04
5:Ins:R:2	2.38E-05	4.41E-08	5.28E-08	2.06E-05
5:Ins:R:3	2.89E-08	2.82E-08	3.60E-08	1.13E-04
5:Ins:R:4	3.25E-05	2.29E-05	2.22E-07	9.18E-05
5:Ins:R:5	7.21E-05	5.56E-05	5.28E-08	4.09E-08
2:Del:M:1	5.82E-04	6.65E-04	2.51E-04	3.57E-04
3:Del:M:1	6.88E-04	6.42E-04	2.41E-04	2.51E-05
3:Del:M:2	2.75E-04	1.72E-04	2.20E-04	5.43E-06
4:Del:M:1	5.83E-04	6.88E-04	0.00E+00	2.14E-04
4:Del:M:2	3.10E-04	5.82E-05	2.43E-04	2.22E-04
4:Del:M:3	2.85E-04	2.94E-03	6.56E-04	5.21E-04
5:Del:M:1	3.02E-02	2.81E-02	5.83E-04	1.32E-08
5:Del:M:2	1.21E-02	1.19E-02	3.39E-04	2.96E-04
5:Del:M:3	3.27E-03	3.22E-03	1.44E-04	1.19E-04
5:Del:M:4	1.72E-03	1.50E-03	1.69E-04	2.30E-08
5:Del:M:5	7.92E-04	7.57E-04	1.01E-04	2.87E-04
