Samples	ID83A	ID83B	ID83C	ID83D	ID83E	ID83F	ID83G	ID83H	ID83I	ID83J	ID83K	ID83L	ID83M	ID83N	ID83O	ID83P	ID83Q	ID83R
V77	5	0	26	79	11	29	137	22	0	0	7	0	42	0	3	0	0	22
V78	9	123	14	0	2	3	2	12	1	0	11	15	5	9	2	0	16	0
V79	1	3	4	0	71	54	0	16	0	7	3	15	3	5	0	0	1	28
V80	38	3	0	0	0	0	4	5	4	0	4	0	0	0	0	9	2	0
V81	7	0	0	0	51	73	0	3	9	0	0	10	2	0	0	6	0	16
V82	21	47	74	0	0	0	21	70	30	0	67	0	9	24	7	0	0	0
V83	20	3	0	75	48	6	0	0	1	36	0	1	0	7	11	0	2	0
V84	30	39	31	0	6	0	10	21	0	0	31	1	5	14	13	0	0	17
V85	118	2	0	0	0	0	0	9	9	0	0	0	3	4	24	52	0	0
V86	0	175	0	29	0	0	9	0	0	66	7	0	0	0	11	2	22	3
V87	28	0	18	0	0	3	3	11	36	2	59	3	0	9	0	0	0	1
V88	71	34	2	0	18	12	0	27	8	0	0	10	7	14	32	0	0	0
V89	10	44	0	147	2	11	26	14	26	23	23	12	0	7	18	0	0	0
V90	31	0	97	0	48	19	44	0	44	0	105	0	0	0	32	0	0	0
V91	8	27	13	36	13	5	0	0	0	0	0	15	3	0	0	0	6	0
V92	0	14	0	25	15	8	0	0	8	69	45	37	0	21	0	1	0	0
V93	139	1	19	0	0	3	1	1	14	0	9	4	1	0	0	13	3	0
V94	0	7	125	193	3	4	11	2	19	24	35	39	22	5	0	0	19	0
V95	19	62	52	0	1	6	40	28	6	0	0	0	11	45	0	0	0	0
V96	6	7	47	65	0	0	58	0	50	11	0	17	22	3	16	0	0	0
V97	24	1	0	279	0	0	1	0	4	0	25	32	0	7	0	10	0	0
V98	0	6	11	63	10	32	9	0	1	9	0	17	0	0	0	0	8	5
V99	20	47	69	0	33	11	2	0	0	36	0	43	40	0	0	0	0	0
V100	169	45	30	113	76	66	0	0	0	0	0	18	12	5	0	19	0	0
