Samples	ID83A	ID83B	ID83C	ID83D	ID83E	ID83F	ID83G	ID83H	ID83I	ID83J	ID83K	ID83L	ID83M	ID83N	ID83O	ID83P	ID83Q	ID83R
V28	0	4	9	0	245	122	1	4	0	0	0	17	0	80	0	0	0	0
V29	68	7	4	0	1	0	33	0	2	2	7	4	0	2	2	6	8	0
V30	17	12	82	35	0	3	4	3	0	4	0	0	1	0	3	6	5	0
V31	7	42	3	1	0	0	3	25	0	0	1	2	31	0	1	0	1	0
V32	46	224	0	14	61	3	9	109	17	20	15	1	21	0	5	0	0	3
V33	8	24	19	34	19	13	6	0	0	10	3	0	0	0	4	0	0	11
V34	16	2	21	16	2	16	0	1	0	0	0	0	3	0	1	7	1	0
V35	6	0	0	0	81	7	1	1	0	0	0	3	0	20	0	0	3	0
V36	36	16	42	52	8	1	0	7	0	1	0	0	0	0	6	14	0	6
V37	79	99	31	39	27	2	23	19	5	0	19	13	18	0	10	0	11	0
V38	26	0	0	0	35	6	1	1	8	0	2	7	0	27	0	29	0	0
V39	108	28	16	13	127	76	5	2	4	0	4	18	0	0	7	0	27	0
V40	0	48	23	26	143	43	35	22	37	0	25	45	18	0	18	3	0	0
V41	162	0	45	29	14	60	0	1	0	0	0	16	0	4	8	20	0	0
V42	3	38	0	19	0	1	125	17	26	25	2	0	27	0	6	0	0	0
V43	147	49	95	27	35	111	2	32	0	0	3	3	0	0	10	0	21	0
V44	2	5	15	10	0	0	0	3	0	1	0	0	0	0	5	1	0	0
V45	44	2	161	46	25	11	0	1	0	5	2	9	1	9	18	0	0	11
V46	11	4	0	3	0	9	39	1	8	0	21	22	1	0	4	0	0	0
V47	0	18	33	17	43	46	27	6	7	2	0	26	2	34	8	0	0	0
V48	0	32	12	19	71	79	12	2	0	10	6	0	8	5	2	0	0	0
V49	107	13	12	14	0	0	18	6	7	5	2	0	29	1	0	9	1	0
V50	78	72	2	0	0	38	62	52	84	0	32	19	0	0	14	0	8	2
V51	4	3	31	37	0	0	59	4	16	24	20	41	14	0	6	0	0	2
V52	0	5	97	125	0	0	8	21	24	0	0	7	7	0	43	0	0	16
V53	0	3	1	0	22	2	6	0	0	0	1	0	0	11	1	2	0	0
V54	21	20	0	0	24	7	0	16	0	5	4	0	14	6	0	0	0	0
V55	112	45	1	0	0	2	0	23	0	6	3	0	7	4	0	12	14	0
V56	0	7	3	4	26	0	21	7	11	5	6	5	3	0	3	3	0	0
V57	265	13	2	4	1	79	6	0	0	3	8	0	0	0	0	0	75	0
V58	1	0	41	2	15	0	4	0	1	1	0	0	0	0	1	0	2	0
V59	8	40	0	32	13	0	56	4	10	15	40	11	14	13	11	0	0	23
V60	223	10	10	12	43	0	6	1	23	0	0	0	1	0	4	4	6	27
V61	26	9	42	6	3	24	0	8	0	0	0	0	0	8	4	33	16	0
V62	27	55	0	22	7	0	8	4	3	59	23	9	2	0	2	63	0	5
V63	70	0	41	32	50	41	8	0	2	0	9	0	0	0	8	45	12	0
V64	70	12	0	1	150	55	31	0	22	0	5	13	0	0	9	0	11	0
V65	30	48	0	20	0	0	15	57	9	45	0	2	34	0	1	9	7	0
V66	0	144	0	12	62	172	13	35	0	27	44	13	31	47	5	0	0	0
V67	81	71	9	0	22	24	1	30	2	0	0	0	4	19	1	0	4	0
V68	2	15	1	21	5	7	2	0	2	16	0	6	0	5	1	0	1	0
V69	46	10	1	6	24	0	19	9	20	0	2	28	14	3	0	0	6	8
V70	0	104	7	5	0	0	1	40	0	2	0	0	8	4	0	0	0	0
V71	14	17	16	14	0	7	0	3	0	9	0	0	2	0	7	0	5	7
V72	22	191	54	19	20	0	0	58	0	11	5	0	39	0	8	0	2	0
V73	20	63	3	29	6	0	18	0	4	38	34	5	7	0	0	0	0	11
V74	156	20	137	171	116	0	92	16	38	39	25	27	4	0	0	74	15	0
V75	67	61	0	3	0	0	30	17	20	0	57	5	10	3	3	0	0	4
V76	32	2	35	54	0	0	59	1	26	0	2	2	0	0	14	0	10	30
V77	11	0	0	0	25	0	0	0	3	0	1	0	3	21	0	0	5	0
V78	0	37	39	36	0	22	4	41	11	9	8	8	31	2	3	0	0	0
V79	18	105	3	65	34	0	3	0	2	39	9	0	2	0	2	0	6	25
V80	12	50	2	13	0	20	6	1	8	68	11	1	4	20	2	0	14	0
V81	83	3	36	28	47	28	2	2	2	0	0	1	11	25	31	0	0	0
V82	225	55	5	74	18	11	40	4	12	61	46	20	5	37	0	61	0	11
V83	3	20	6	5	0	14	7	43	0	27	15	0	2	0	2	0	2	0
V84	4	32	182	73	62	103	0	9	2	10	16	0	14	0	27	0	0	0
V85	26	45	0	1	142	59	26	12	18	0	21	18	0	43	5	0	9	0
V86	0	19	3	8	0	0	24	13	7	3	2	9	0	0	7	11	3	0
V87	5	66	14	0	31	63	23	58	31	0	19	5	69	8	4	0	0	0
V88	0	3	33	24	64	170	0	0	0	0	0	20	3	0	4	0	8	5
V89	81	36	7	0	0	7	7	5	2	0	15	2	3	0	6	0	0	0
V90	1	18	21	31	7	0	11	3	1	27	10	0	7	0	3	0	0	0
V91	7	50	2	14	3	0	6	0	1	22	1	0	0	0	1	5	0	5
V92	14	5	99	45	0	17	63	0	54	0	21	96	4	12	6	0	0	28
V93	23	65	43	39	0	16	47	23	66	0	25	20	0	5	10	2	0	0
V94	0	7	1	1	36	41	3	15	0	0	0	0	0	30	1	0	0	0
V95	278	0	134	49	28	72	7	11	2	0	5	9	4	0	12	39	25	0
V96	42	0	70	29	31	0	57	2	30	0	0	29	1	14	7	0	0	0
V97	32	4	25	45	6	0	6	0	2	0	2	7	1	7	11	9	2	2
V98	54	19	12	12	0	11	6	0	0	0	24	1	0	0	11	3	3	10
V99	22	35	59	5	79	98	8	37	5	0	0	0	0	0	10	5	8	22
V100	1	9	19	18	0	0	0	7	0	0	2	0	0	0	2	0	0	0
