MutationType	ID83A	ID83B	ID83C	ID83D
3:Ins:R:5	1.73E-04	4.53E-05	3.58E-08	2.04E-04
4:Ins:R:0	1.80E-05	4.96E-05	5.31E-08	2.10E-05
4:Ins:R:1	1.57E-04	1.18E-04	1.17E-04	1.15E-04
4:Ins:R:2	3.43E-05	1.03E-05	5.27E-08	1.58E-05
4:Ins:R:3	8.16E-09	5.92E-09	2.63E-09	7.20E-09
4:Ins:R:4	5.76E-08	4.08E-08	4.99E-08	3.74E-05
4:Ins:R:5	2.18E-04	9.19E-05	1.38E-04	2.29E-04
5:Ins:R:0	2.87E-05	1.02E-04	2.10E-08	5.38E-05
5:Ins:R:1	9.46E-04	5.52E-04	2.30E-04	4.77E-04
5:Ins:R:2	8.82E-05	3.10E-05	4.35E-05	2.01E-05
5:Ins:R:3	4.28E-05	4.76E-05	4.36E-05	8.14E-05
5:Ins:R:4	3.76E-08	7.11E-05	1.22E-08	5.49E-05
5:Ins:R:5	1.97E-05	3.28E-05	1.51E-05	2.59E-05
2:Del:M:1	6.06E-04	5.19E-04	2.61E-04	7.43E-04
3:Del:M:1	9.98E-04	5.35E-04	2.69E-04	6.45E-04
3:Del:M:2	4.11E-04	4.48E-04	4.17E-05	3.56E-04
4:Del:M:1	7.23E-04	2.92E-04	5.74E-05	3.17E-04
4:Del:M:2	4.73E-04	3.58E-04	2.79E-04	2.12E-04
4:Del:M:3	1.88E-02	1.14E-02	7.02E-04	1.11E-02
5:Del:M:1	3.55E-02	1.37E-02	1.21E-03	2.11E-02
5:Del:M:2	2.94E-02	1.92E-02	1.31E-03	1.77E-02
5:Del:M:3	5.81E-03	2.19E-03	2.20E-04	3.73E-03
5:Del:M:4	1.57E-03	7.56E-04	1.50E-08	9.80E-04
5:Del:M:5	1.66E-03	6.66E-04	2.83E-05	1.03E-03
