Samples	ID83A	ID83B	ID83C	ID83D	ID83E	ID83F	ID83G	ID83H	ID83I	ID83J	ID83K	ID83L	ID83M	ID83N	ID83O	ID83P	ID83Q	ID83R	ID83S
V69	3	6	40	0	0	175	68	18	0	41	13	45	25	0	17	0	0	2	0
V70	97	64	0	2	44	0	0	3	19	0	0	0	0	3	0	7	4	0	0
V71	66	209	39	12	68	0	0	0	0	0	8	0	17	0	4	2	0	7	0
V72	49	10	0	307	257	137	94	10	0	9	0	0	0	22	0	0	26	23	0
V73	0	9	2	70	55	0	0	9	5	6	0	0	0	0	0	0	0	0	0
V74	0	7	0	0	0	81	25	92	0	50	0	15	43	0	24	5	42	7	0
V75	53	0	43	17	15	0	0	0	14	12	0	5	18	0	3	0	0	0	0
V76	8	18	162	0	17	0	1	95	56	28	0	0	13	2	0	0	0	18	0
V77	15	86	0	51	35	8	23	0	9	1	0	16	0	10	0	0	0	0	0
V78	0	27	2	34	16	153	158	18	0	9	0	0	0	36	11	4	0	43	0
V79	0	79	148	52	94	2	2	0	18	0	0	16	0	0	0	0	0	0	0
V80	253	7	107	0	0	55	0	0	0	0	29	0	0	0	0	35	0	7	4
V81	93	10	0	2	10	0	8	0	16	0	0	5	0	0	0	10	0	0	0
V82	0	54	123	0	0	0	0	0	25	0	28	0	0	0	0	0	0	7	5
V83	211	98	0	6	5	2	12	10	1	19	4	7	6	0	0	9	7	1	21
V84	2	44	34	17	30	13	20	0	0	0	4	0	0	14	0	6	0	29	0
V85	2	7	91	0	3	8	4	32	1	27	4	4	27	0	0	0	5	0	0
V86	2	16	10	20	26	0	9	44	23	2	0	0	0	8	0	0	0	0	0
V87	61	156	16	0	1	4	1	23	3	19	6	5	3	0	0	4	8	0	0
V88	53	14	0	1	1	117	105	0	0	27	0	24	0	9	12	0	40	9	0
V89	55	282	54	98	36	0	0	0	47	0	0	0	0	0	0	1	0	0	0
V90	87	273	0	0	0	0	0	0	47	2	0	0	0	0	0	30	0	0	0
V91	14	5	9	2	2	0	4	108	0	44	0	0	14	0	8	0	60	0	0
V92	107	47	111	0	5	95	87	9	31	15	0	0	19	6	0	14	0	19	0
V93	0	36	0	0	0	85	40	2	0	3	8	0	0	6	4	1	3	4	0
V94	224	84	2	81	80	0	10	108	12	29	0	0	11	28	0	46	0	0	18
V95	16	129	16	120	65	1	0	0	0	0	0	0	0	9	16	0	0	10	0
V96	0	11	1	14	8	1	8	0	10	0	0	0	0	3	0	0	0	0	0
V97	12	0	73	74	107	7	1	0	0	0	47	22	0	5	0	0	0	14	8
V98	3	76	0	22	65	0	0	0	22	0	0	0	0	0	0	0	0	0	0
V99	0	0	4	0	2	0	2	13	0	17	0	0	6	5	0	0	10	0	0
V100	11	5	27	6	9	29	33	0	0	8	12	11	0	17	4	0	0	0	0
