Samples	ID83A	ID83B	ID83C	ID83D	ID83E	ID83F	ID83G	ID83H	ID83I	ID83J	ID83K	ID83L	ID83M	ID83N
V36	8	5	11	1	5	1	6	17	0	0	0	0	0	0
V37	68	77	1	17	6	35	1	0	0	26	6	11	0	0
V38	12	67	205	5	21	0	0	0	28	3	9	9	2	6
V39	34	0	0	2	4	8	11	1	0	0	3	0	1	0
V40	5	5	0	57	19	5	82	13	53	8	27	16	1	9
V41	0	16	2	28	23	32	49	31	140	38	0	4	17	0
V42	59	16	92	13	88	0	121	193	20	51	0	64	3	138
V43	0	203	7	72	9	7	40	42	0	0	37	20	42	0
V44	0	4	102	10	41	0	18	15	35	4	18	54	0	0
V45	60	7	28	0	19	0	4	2	0	8	4	11	0	5
V46	0	10	5	9	345	0	0	0	0	10	0	138	4	0
V47	38	15	17	17	0	1	196	98	151	0	6	0	15	35
V48	171	38	0	24	31	4	92	74	0	8	19	15	18	0
V49	30	6	0	96	8	8	5	9	0	91	15	0	15	0
V50	43	6	33	0	0	0	0	3	8	9	0	8	0	0
V51	89	8	49	59	21	46	0	0	0	0	48	29	42	0
V52	60	39	51	96	28	53	1	7	0	108	82	0	4	0
V53	6	26	48	53	0	34	0	0	3	0	31	2	12	6
V54	0	57	0	3	2	1	2	5	17	0	1	0	1	30
V55	36	104	9	15	17	0	0	24	8	9	0	0	21	0
V56	6	12	0	1	30	0	1	0	2	0	0	7	1	3
V57	90	13	6	136	0	146	11	4	0	0	203	0	72	0
V58	121	7	99	41	20	5	4	10	1	19	0	0	0	0
V59	41	20	42	10	2	3	6	2	0	0	4	17	0	0
V60	0	1	37	53	34	25	47	23	30	13	0	0	44	28
V61	0	0	76	10	8	0	81	0	39	14	0	20	6	0
V62	0	0	352	22	96	2	9	15	0	53	0	46	14	27
V63	195	29	0	104	0	23	174	274	150	9	24	0	6	32
V64	14	94	0	11	1	13	17	0	9	0	0	1	0	13
V65	52	231	46	1	0	10	4	0	17	0	4	10	0	7
V66	54	25	9	0	45	5	13	30	25	0	13	0	1	20
V67	28	78	48	8	0	15	0	2	7	33	5	12	48	0
V68	120	22	4	77	84	69	6	6	11	0	0	66	54	0
V69	23	3	0	16	1	11	0	0	0	29	31	0	7	0
V70	11	35	90	0	0	7	4	11	0	0	0	0	1	0
V71	0	0	1	25	53	0	0	0	0	32	10	121	4	0
V72	0	0	156	151	1	157	0	0	0	10	62	0	86	5
V73	0	4	96	27	1	8	20	12	33	0	46	40	10	0
V74	75	27	9	34	121	0	7	1	0	29	7	7	0	4
V75	368	29	9	12	52	12	25	71	0	0	0	2	9	11
V76	59	0	0	3	7	0	14	18	0	23	0	23	0	0
V77	2	0	28	2	6	0	1	0	0	4	0	0	2	0
V78	178	3	12	5	17	2	0	1	1	2	15	3	3	0
V79	163	0	66	28	1	2	1	0	7	5	22	0	20	0
V80	864	20	14	24	4	47	11	31	5	26	0	0	5	19
V81	7	3	30	67	0	42	7	7	0	2	2	14	9	6
V82	0	56	2	23	1	3	16	11	0	6	5	0	7	0
V83	5	0	3	4	0	8	8	22	0	25	14	0	6	0
V84	0	95	0	2	20	0	0	0	0	3	8	18	0	0
V85	1	11	0	1	24	0	0	0	0	0	1	30	2	4
V86	72	0	5	5	1	3	5	20	0	0	0	4	0	0
V87	8	0	11	6	0	10	13	9	0	30	3	0	1	0
V88	14	4	0	47	139	0	12	0	0	18	49	58	1	3
V89	51	0	16	1	0	0	17	10	0	11	0	0	0	32
V90	34	512	3	10	18	9	3	10	24	8	8	0	2	2
V91	0	61	70	5	0	9	6	10	22	7	1	0	3	0
V92	7	200	7	0	42	5	0	0	0	0	0	69	2	0
V93	33	132	25	0	49	0	16	0	37	30	0	59	4	7
V94	28	13	17	6	16	27	43	19	0	45	44	0	11	0
V95	1	11	341	4	0	4	49	39	0	0	0	7	9	0
V96	3	10	24	15	5	2	2	0	27	0	0	0	6	0
V97	2	14	335	2	10	1	4	0	9	0	0	0	0	15
V98	42	48	65	2	47	2	0	1	0	12	0	2	0	0
V99	29	82	0	31	15	27	2	18	38	5	7	1	10	0
V100	60	10	3	0	28	0	1	0	0	0	3	32	3	0
