Samples	ID83A	ID83B	ID83C	ID83D	ID83E
V60	3.13E+00	9.80E+00	8.42E+00	1.40E+00	2.62E+00
V61	5.38E+00	9.00E-01	8.61E+00	3.59E+00	4.73E+00
V62	3.12E+00	4.82E+00	2.15E+01	1.15E+00	2.21E+01
V63	2.98E+00	1.39E+00	6.80E+00	6.95E+00	1.11E+00
V64	2.24E+00	7.06E-01	6.38E+00	5.81E+00	2.50E+00
V65	2.25E+00	7.02E+00	7.57E+00	1.02E+00	0.00E+00
V66	7.16E-01	6.75E+00	2.93E+01	9.69E-01	2.76E+01
V67	5.81E+00	1.36E+01	1.19E+01	2.86E+00	3.96E+00
V68	4.01E-01	3.79E-01	3.55E+00	1.11E+00	3.46E+00
V69	1.04E+00	4.52E+00	1.39E+01	1.01E+00	1.21E+01
V70	7.82E+00	1.28E+00	2.11E+01	1.73E+01	6.44E+00
V71	2.13E+01	4.62E+00	1.24E+01	9.44E+00	2.09E+01
V72	1.87E+00	1.12E+01	1.16E+01	1.10E+00	1.05E+00
V73	2.03E+01	2.64E+00	1.26E+01	1.40E+01	1.86E+01
V74	1.13E+01	3.06E-01	7.23E+00	7.40E+00	9.40E+00
V75	1.53E-01	4.68E+00	4.18E+00	8.14E-01	8.14E-01
V76	1.11E+01	1.22E+00	1.19E+01	5.10E+00	4.53E+00
V77	3.83E+00	1.87E+01	2.85E+01	2.17E+01	1.21E+00
V78	1.20E+01	1.65E+01	1.00E+01	6.15E+00	1.29E+01
V79	3.83E+00	8.33E+00	8.80E+00	3.63E+00	1.45E+00
V80	6.50E+00	3.63E+01	3.84E+01	1.85E+00	2.67E+00
V81	1.49E+01	5.02E+00	7.23E+00	7.81E+00	1.25E+01
V82	2.24E+00	2.57E+00	2.96E+00	1.10E+00	1.51E+00
V83	1.75E+00	2.76E+00	2.34E+00	1.37E+00	1.25E+00
V84	1.85E+00	3.07E-01	1.21E+01	1.05E+01	2.36E+00
V85	2.49E+01	3.11E+00	1.21E+01	1.38E+01	2.15E+01
V86	9.47E+00	4.87E+00	6.34E+00	3.03E+00	8.41E+00
V87	4.87E+00	1.11E+01	1.43E+01	1.05E+00	6.63E+00
V88	1.72E+00	2.47E+00	8.03E+00	1.56E+00	7.02E+00
V89	2.86E+00	7.45E+00	1.19E+01	6.58E+00	3.95E+00
V90	1.58E+00	4.40E+00	1.16E+01	4.23E+00	9.68E+00
V91	3.15E+00	4.87E+00	6.86E+00	3.77E+00	1.23E+00
V92	5.36E+00	4.31E+00	2.11E+01	1.71E+01	6.79E+00
V93	1.79E+00	7.00E+00	7.14E+00	2.97E+00	1.60E+00
V94	6.29E+00	0.00E+00	1.31E+01	9.36E+00	8.08E+00
V95	3.67E+01	4.58E+00	1.84E+01	2.41E+01	3.49E+01
V96	3.73E+00	2.97E+00	3.83E+00	1.86E+00	4.24E+00
V97	0.00E+00	4.13E+00	2.38E+01	6.87E-01	2.28E+01
V98	3.31E+00	1.71E+00	2.15E+01	1.59E+00	1.94E+01
V99	4.29E+00	4.83E+00	3.13E+00	2.34E+00	2.54E+00
V100	7.25E+00	5.06E+00	4.70E+01	6.00E+00	4.41E+01
