Samples	ID83A	ID83B	ID83C	ID83D	ID83E	ID83F	ID83G	ID83H	ID83I	ID83J	ID83K	ID83L	ID83M	ID83N	ID83O	ID83P	ID83Q	ID83R	ID83S	ID83T
V30	7	0	7	4	0	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0
V31	63	20	0	28	32	24	2	6	13	1	1	0	0	1	2	0	7	9	0	0
V32	132	119	116	99	0	0	0	0	121	0	4	0	0	0	0	0	0	17	0	0
V33	72	117	11	2	0	3	28	3	13	0	28	0	0	0	0	5	0	4	0	0
V34	17	0	43	0	0	0	0	2	7	0	0	0	0	0	0	0	0	10	1	0
V35	58	19	1	32	0	13	1	5	0	3	0	27	0	21	0	0	15	0	0	0
V36	1	0	69	6	13	7	0	7	0	14	9	0	0	0	1	0	0	10	0	0
V37	48	4	41	9	83	0	19	0	2	14	0	4	45	0	0	0	0	0	4	0
V38	21	8	42	6	4	0	5	4	0	1	4	0	0	0	0	8	0	4	0	0
V39	38	74	37	35	15	33	4	0	52	0	0	22	0	42	0	5	3	38	0	0
V40	62	17	3	37	0	39	4	0	0	0	7	9	0	36	0	0	0	0	2	0
V41	60	5	0	3	30	2	24	15	27	30	26	0	0	0	0	7	0	0	0	0
V42	13	55	0	0	0	20	0	0	0	9	0	23	0	1	0	12	15	0	0	0
V43	41	0	21	56	0	16	0	7	12	0	0	28	0	9	0	3	0	0	0	0
V44	0	80	24	0	5	0	2	0	0	2	0	0	0	0	0	0	2	12	0	0
V45	70	23	45	107	102	0	5	24	0	25	0	0	2	57	23	6	0	0	6	0
V46	111	0	0	2	48	8	40	5	12	22	0	0	16	0	0	0	0	0	0	0
V47	4	79	123	0	120	36	0	57	0	51	0	0	63	0	0	32	0	0	0	3
V48	121	7	38	44	49	2	7	28	0	16	0	15	34	0	0	0	22	0	0	12
V49	111	10	10	38	0	19	1	2	0	0	0	36	0	24	0	0	0	0	2	0
V50	48	272	13	34	0	11	0	25	63	27	0	0	0	0	0	10	19	0	3	17
V51	34	43	1	37	15	0	0	17	0	0	15	0	12	27	0	2	7	0	0	0
V52	0	8	14	0	0	175	1	0	0	0	0	2	38	0	59	0	8	8	0	0
V53	24	0	32	0	0	0	24	0	0	6	56	0	0	0	0	0	5	0	7	0
V54	335	26	97	81	168	3	107	86	0	78	0	1	0	0	43	0	30	19	0	0
V55	11	76	21	0	23	37	8	5	0	27	0	0	0	7	0	12	0	0	0	0
V56	61	89	0	2	0	0	17	3	11	0	0	18	0	33	0	1	0	0	1	1
V57	154	133	112	123	0	30	4	6	17	1	0	12	0	4	0	0	0	20	2	18
V58	90	70	17	6	0	11	35	10	0	0	7	13	0	0	0	10	0	0	0	0
V59	99	27	10	109	116	0	0	0	3	0	5	0	14	13	0	0	33	0	10	0
V60	35	1	48	14	37	17	2	3	0	3	0	10	10	0	0	0	4	33	0	0
V61	35	242	91	1	0	0	24	0	96	0	40	0	0	0	0	3	4	17	2	0
V62	29	0	15	0	1	95	10	0	0	0	6	27	0	0	0	6	0	61	0	0
V63	7	55	0	11	44	68	0	4	0	14	13	0	23	28	0	0	0	0	4	3
V64	126	33	13	2	6	52	55	42	1	9	11	0	0	9	0	0	0	0	11	3
V65	13	84	1	3	54	0	7	30	60	26	0	28	11	27	0	2	0	0	0	0
V66	57	0	24	48	0	56	0	10	4	0	3	0	0	16	0	6	0	0	0	0
V67	91	403	14	34	0	0	25	0	39	0	51	0	0	0	0	0	0	0	29	0
V68	0	85	1	0	2	0	0	0	38	22	0	0	10	17	0	18	19	0	0	0
V69	137	0	25	121	0	0	0	23	0	0	15	0	11	0	0	0	10	0	0	0
V70	86	17	8	12	17	29	29	31	0	3	0	18	0	19	0	0	3	0	0	0
V71	7	87	0	2	15	0	0	0	0	0	1	0	24	0	0	4	3	0	2	0
V72	19	3	14	9	0	0	1	0	0	0	10	0	0	0	0	0	0	0	0	0
V73	26	0	27	26	0	7	5	1	8	2	13	2	0	10	1	0	1	0	5	5
V74	324	1	42	208	44	0	0	13	0	16	69	0	58	0	0	9	0	0	2	0
V75	1	13	248	3	1	0	0	0	0	7	0	2	11	0	0	9	0	18	2	22
V76	68	0	26	0	24	13	30	1	0	16	16	0	6	0	0	27	0	3	0	0
V77	164	0	1	174	31	294	0	21	0	8	0	108	0	0	26	29	0	7	4	0
V78	87	0	115	72	1	17	17	0	0	0	0	63	0	0	1	0	6	9	5	0
V79	4	2	6	5	55	0	3	0	0	18	8	0	9	0	0	18	3	0	0	0
V80	43	43	25	16	0	0	8	9	0	0	0	0	0	5	0	0	2	0	9	0
V81	55	34	69	1	0	6	28	3	0	0	0	23	0	0	40	0	0	0	0	0
V82	24	6	7	8	27	106	6	25	0	6	0	54	0	38	0	1	0	0	0	0
V83	30	0	67	36	0	13	0	0	0	2	31	8	0	0	8	2	0	4	0	0
V84	91	89	11	29	0	30	0	0	63	0	11	0	0	0	4	8	0	3	0	6
V85	123	47	0	61	144	15	7	6	6	9	0	0	85	53	51	9	4	0	0	0
V86	75	16	23	5	0	0	21	1	0	4	24	6	0	0	2	18	0	0	0	0
V87	0	2	0	10	0	11	3	19	0	6	23	52	0	1	0	15	0	0	0	0
V88	22	9	6	2	0	1	4	0	0	0	5	0	0	0	0	13	0	0	0	3
V89	76	95	3	78	174	59	0	44	39	27	86	3	50	48	0	0	0	0	0	0
V90	0	2	36	2	42	0	4	0	0	17	0	0	17	0	0	0	0	0	0	0
V91	17	0	13	14	5	111	0	0	1	10	4	6	0	89	0	3	0	0	1	3
V92	29	136	58	0	21	63	0	79	2	20	3	26	0	4	0	0	22	0	0	0
V93	90	4	61	13	0	5	51	15	2	0	104	0	0	0	0	0	0	0	0	0
V94	29	6	3	2	0	4	12	0	5	6	0	0	0	0	0	0	0	7	0	0
V95	63	10	10	17	274	0	34	0	0	105	37	3	3	0	0	30	0	0	0	0
V96	45	20	4	8	0	0	16	10	17	0	28	0	2	0	0	7	0	0	0	0
V97	44	67	3	0	66	0	17	56	0	13	0	0	71	0	0	0	0	0	0	0
V98	6	57	1	12	1	0	0	12	44	0	0	0	0	0	4	0	0	0	12	0
V99	110	154	130	22	3	58	63	0	25	0	0	0	0	0	35	10	0	16	1	0
V100	0	3	5	0	109	6	0	0	0	59	0	0	10	0	0	18	25	0	0	0
