Sample Names	MutationType	ID1	ID2	ID8	ID9	ID83A	ID83B
V2	1:Del:C:2	1.3985261390856437e-15	0.0	0.0	0.9301445245496662	0.0698554754503323	0.0
V2	1:Del:C:3	0.17652374014444908	0.0	0.0	0.8044677041744193	0.01900855568113166	0.0
V2	1:Del:C:4	0.062669195033165	0.0	0.0	0.9076277282752071	0.02970307669162801	0.0
V2	1:Del:C:5	0.9735136428408365	0.0	0.0	0.010588273715327095	0.015898083443836402	0.0
V2	1:Del:T:0	0.015006680819318849	0.0	0.0	0.9839121510084681	0.0010811681722131304	0.0
V2	1:Del:T:1	9.082597329352546e-17	0.0	0.0	0.9944278355081309	0.0055721644918689615	0.0
V2	1:Del:T:2	0.013102899660091006	0.0	0.0	0.9829513694745774	0.003945730865331683	0.0
V2	1:Del:T:3	0.02397174909033706	0.0	0.0	0.9674885747556862	0.00853967615397671	0.0
V2	1:Del:T:4	0.052544308739674764	0.0	0.0	0.9458121132421297	0.0016435780181957179	0.0
V2	1:Del:T:5	4.348999910413353e-15	0.0	0.0	0.9995789888847241	0.00042101111527170494	0.0
V2	1:Ins:C:0	3.3525429980557266e-11	0.0	0.0	4.4832551105557075e-11	0.9999999999216421	0.0
V2	1:Ins:C:1	2.1838880298233508e-14	0.0	0.0	0.010418603427089154	0.989581396572889	0.0
V2	1:Ins:C:2	1.1472750091614865e-14	0.0	0.0	0.9999999999999885	0.0	0.0
V2	1:Ins:C:3	0.10167436362722339	0.0	0.0	5.319800870344842e-16	0.8983256363727761	0.0
V2	1:Ins:C:4	0.933111631022307	0.0	0.0	0.0009235730314650848	0.06596479594622791	0.0
V2	1:Ins:C:5	0.10802786865422906	0.0	0.0	0.0002681073746418013	0.8917040239711292	0.0
V2	1:Ins:T:0	0.181187346026849	0.0	0.0	0.8188126539731511	0.0	0.0
V2	1:Ins:T:1	0.004671662299184762	0.0	0.0	0.9849953465204909	0.010332991180324267	0.0
V2	1:Ins:T:2	0.06752989932953438	0.0	0.0	0.6631019032842955	0.26936819738617007	0.0
V2	1:Ins:T:3	0.7558674482769716	0.0	0.0	0.23332175933423505	0.010810792388793322	0.0
V2	1:Ins:T:4	0.9257587258379966	0.0	0.0	0.0721244806693745	0.002116793492628973	0.0
V2	1:Ins:T:5	0.9947266677555168	0.0	0.0	0.005273317377706253	1.4866776996952389e-08	0.0
V2	2:Del:R:0	0.059134801502005854	0.0	0.0	0.9291418357260068	0.011723362771987315	0.0
V2	2:Del:R:1	0.310449604323077	0.0	0.0	0.6659537392679091	0.023596656409013875	0.0
V2	2:Del:R:2	0.27129994130825463	0.0	0.0	0.5586055826417707	0.17009447604997452	0.0
V2	2:Del:R:3	0.8445798028928792	0.0	0.0	0.15529809367795872	0.00012210342916217458	0.0
V2	2:Del:R:4	0.0005434051370776825	0.0	0.0	4.405327360025368e-17	0.9994565948629224	0.0
V2	2:Del:R:5	3.2098226020440775e-10	0.0	0.0	4.2923994093250795e-10	0.9999999992497778	0.0
V2	3:Del:R:0	0.05191392982656594	0.0	0.0	0.9480860701734339	0.0	0.0
V2	3:Del:R:1	0.557606086525648	0.0	0.0	0.39165789076834756	0.050736022706004386	0.0
V2	3:Del:R:2	0.41512786569180155	0.0	0.0	0.5631751296972831	0.021697004610915397	0.0
V2	3:Del:R:3	0.007375133152107524	0.0	0.0	0.004910337118334627	0.9877145297295579	0.0
V2	3:Del:R:4	1.7730739010322548e-11	0.0	0.0	2.371078501545193e-11	0.9999999999585585	0.0
V2	3:Del:R:5	6.989837584323593e-10	0.0	0.0	9.347299972005376e-10	0.9999999983662862	0.0
V2	4:Del:R:0	0.006781467571779384	0.0	0.0	0.07973629412619468	0.9134822383020258	0.0
V2	4:Del:R:1	0.19108644229419672	0.0	0.0	0.7976383739186633	0.011275183787139917	0.0
V2	4:Del:R:2	0.0022045658725714417	0.0	0.0	0.5003685725483981	0.4974268615790306	0.0
V2	4:Del:R:3	1.683672203640645e-13	0.0	0.0	0.9905042186757104	0.009495781324121147	0.0
V2	4:Del:R:4	5.812718741684317e-14	0.0	0.0	7.773174279939835e-14	0.9999999999998641	0.0
V2	4:Del:R:5	0.30937352686755953	0.0	0.0	0.11999294074479425	0.5706335323876462	0.0
V2	5:Del:R:0	0.013045391854542671	0.0	0.0	0.9868860952504126	6.851289504468474e-05	0.0
V2	5:Del:R:1	0.23576008830994255	0.0	0.0	0.48513083354252107	0.27910907814753644	0.0
V2	5:Del:R:2	0.3173562697283893	0.0	0.0	0.5445020781297674	0.13814165214184326	0.0
V2	5:Del:R:3	0.7855207686906215	0.0	0.0	0.20811199586089194	0.0063672354484864795	0.0
V2	5:Del:R:4	0.3431908423187827	0.0	0.0	0.6545806039550007	0.002228553726216554	0.0
V2	5:Del:R:5	0.5594248830973015	0.0	0.0	0.43723855951636315	0.003336557386335262	0.0
V2	2:Ins:R:0	0.29713494872232077	0.0	0.0	0.7028642058437514	8.454339279413208e-07	0.0
V2	2:Ins:R:1	0.004564890326771998	0.0	0.0	0.995435109673228	0.0	0.0
V2	2:Ins:R:2	0.2220673514642806	0.0	0.0	0.624614240994387	0.15331840754133225	0.0
V2	2:Ins:R:3	0.6228337000993928	0.0	0.0	0.34843720557623115	0.028729094324376085	0.0
V2	2:Ins:R:4	0.8965637047474899	0.0	0.0	0.00773061348646807	0.09570568176604197	0.0
V2	2:Ins:R:5	0.997017564881332	0.0	0.0	2.4353071420282855e-16	0.002982435118667826	0.0
V2	3:Ins:R:0	0.0011508449594262863	0.0	0.0	0.7833530851765456	0.21549606986402825	0.0
V2	3:Ins:R:1	0.25495001174746107	0.0	0.0	0.6743285827793947	0.07072140547314426	0.0
V2	3:Ins:R:2	0.2262441018516717	0.0	0.0	0.4963980283688413	0.27735786977948707	0.0
V2	3:Ins:R:3	0.001022166217615956	0.0	0.0	2.5987248375302188e-05	0.9989518465340089	0.0
V2	3:Ins:R:4	0.8701270599532632	0.0	0.0	0.12893078125291726	0.0009421587938193956	0.0
V2	3:Ins:R:5	0.8188389564424662	0.0	0.0	2.9026111886599137e-15	0.18116104355753082	0.0
V2	4:Ins:R:0	9.001980546408226e-15	0.0	0.0	0.365786245117871	0.6342137548821201	0.0
V2	4:Ins:R:1	0.02683564353991467	0.0	0.0	0.021106472165433293	0.952057884294652	0.0
V2	4:Ins:R:2	0.684015656009875	0.0	0.0	0.3142930455549287	0.0016912984351962282	0.0
V2	4:Ins:R:3	0.4103160824070533	0.0	0.0	0.045814711472099465	0.5438692061208472	0.0
V2	4:Ins:R:4	0.999982041656343	0.0	0.0	1.3847153463925893e-14	1.7958343643323097e-05	0.0
V2	4:Ins:R:5	0.9063626508484158	0.0	0.0	0.0016144902555577474	0.09202285889602652	0.0
V2	5:Ins:R:0	2.4379606951622465e-14	0.0	0.0	0.9994326462644608	0.0005673537355147716	0.0
V2	5:Ins:R:1	0.5646643190097882	0.0	0.0	0.4014505617054408	0.03388511928477117	0.0
V2	5:Ins:R:2	0.5266641552098187	0.0	0.0	0.17391205874407517	0.2994237860461061	0.0
V2	5:Ins:R:3	0.7831517035778209	0.0	0.0	0.21675161808360763	9.667833857145678e-05	0.0
V2	5:Ins:R:4	0.8412351339074737	0.0	0.0	0.1327336842061044	0.02603118188642181	0.0
V2	5:Ins:R:5	0.9367326763607747	0.0	0.0	0.06325308762187129	1.4236017353927628e-05	0.0
V2	2:Del:M:1	0.25459804207509174	0.0	0.0	0.6784033276126488	0.06699863031225961	0.0
V2	3:Del:M:1	0.03119588686288966	0.0	0.0	0.9384720039465715	0.030332109190538973	0.0
V2	3:Del:M:2	0.48078971867234255	0.0	0.0	0.41031146032346694	0.10889882100419056	0.0
V2	4:Del:M:1	0.04083659359818466	0.0	0.0	0.7685984285410883	0.19056497786072715	0.0
V2	4:Del:M:2	0.04732138155913527	0.0	0.0	0.8775763042430162	0.07510231419784845	0.0
V2	4:Del:M:3	0.06957503313833839	0.0	0.0	0.9012830527811545	0.02914191408050709	0.0
V2	5:Del:M:1	0.0026066075150714134	0.0	0.0	0.09252062770741447	0.904872764777514	0.0
V2	5:Del:M:2	1.3143215004792893e-06	0.0	0.0	0.9996092755234242	0.00038941015507537775	0.0
V2	5:Del:M:3	3.3490397042729844e-09	0.0	0.0	0.6713972646908463	0.3286027319601141	0.0
V2	5:Del:M:4	0.058482172940935315	0.0	0.0	0.5528637157479932	0.3886541113110714	0.0
V2	5:Del:M:5	0.8216601145028197	0.0	0.0	5.468168638682069e-15	0.17833988549717486	0.0
V3	1:Del:C:0	9.235821945708338e-05	0.0	0.030674633378604044	0.9673727067518457	0.0018603016500931102	0.0
V3	1:Del:C:1	0.001449032521911997	0.0	0.059735301047339616	0.9365906733052423	0.0022249931255060983	0.0
V3	1:Del:C:2	1.8121924808384424e-16	0.0	0.24312607918736745	0.7365535890529242	0.020320331759708078	0.0
V3	1:Del:C:3	0.030424431764702553	0.0	0.11489951736384538	0.8473213488888436	0.007354701982608593	0.0
V3	1:Del:C:4	0.010755054739079176	0.0	0.025912208626441276	0.9518892978576754	0.01144343877680427	0.0
V3	1:Del:C:5	0.6790975740637414	0.0	0.25086902523423804	0.045137289555483434	0.02489611114653703	0.0
V3	1:Del:T:0	0.002290177626222535	0.0	0.07972331690996147	0.9176161025627921	0.0003704029010238336	0.0
V3	1:Del:T:1	1.4033738501190003e-17	0.0	0.05908628454322818	0.9389809290930331	0.0019327863637385947	0.0
V3	1:Del:T:2	0.0021145162846018997	0.0	0.027072074258403887	0.9693839636894314	0.0014294457675629263	0.0
V3	1:Del:T:3	0.003934726561326036	0.0	0.02245139786134784	0.970467193690115	0.0031466818872110257	0.0
V3	1:Del:T:4	0.008971210871496568	0.0	0.0035504467544463965	0.9868483833355777	0.0006299590384792527	0.0
V3	1:Del:T:5	1.7596695126668217e-16	0.0	0.752801290291842	0.2471604684759145	3.824123224330961e-05	0.0
V3	1:Ins:C:0	8.980127934675131e-16	0.0	0.9999398681213437	7.338745034228465e-15	6.0131878648154916e-05	0.0
V3	1:Ins:C:1	1.0220747421775255e-15	0.0	0.893052061501459	0.0029797647317260185	0.10396817376681401	0.0
V3	1:Ins:C:2	8.712555424092184e-16	0.0	0.5359142853006551	0.46408571469934407	0.0	0.0
V3	1:Ins:C:3	0.04757816663626119	0.0	0.008737730552079583	1.5212892500713547e-15	0.9436841028116577	0.0
V3	1:Ins:C:4	0.633481775074713	0.0	0.26215335707281556	0.0038317039362691092	0.10053316391620236	0.0
V3	1:Ins:C:5	0.05109264385030504	0.0	0.00137244733957916	0.0007749104340979887	0.9467599983760178	0.0
V3	1:Ins:T:0	0.03200117357888613	0.0	0.08422167876857616	0.8837771476525378	0.0	0.0
V3	1:Ins:T:1	0.0006870289910584476	0.0	0.1106678345955434	0.8852337863629687	0.0034113500504294077	0.0
V3	1:Ins:T:2	0.012524195129555993	0.0	0.12378288943553203	0.7515435945133504	0.11214932092156164	0.0
V3	1:Ins:T:3	0.3067352157174334	0.0	0.10479626688792551	0.5786199711375731	0.009848546257068054	0.0
V3	1:Ins:T:4	0.6463625293574733	0.0	0.04258156808461978	0.3077380777170831	0.0033178248408238286	0.0
V3	1:Ins:T:5	0.9411143920099366	0.0	0.0283966070292077	0.030488969385221255	3.157563447282921e-08	0.0
V3	2:Del:R:0	0.00873305428552367	0.0	0.14883757176369242	0.8385427562367547	0.0038866177140292847	0.0
V3	2:Del:R:1	0.03914711971123195	0.0	0.4409893903818056	0.5131838080651375	0.0066796818418250106	0.0
V3	2:Del:R:2	0.06064010750962047	0.0	0.09099152358626766	0.7630196360423073	0.08534873286180455	0.0
V3	2:Del:R:3	0.45275724226886394	0.0	0.03833808669380769	0.5087577279431952	0.00014694309413318182	0.0
V3	2:Del:R:4	0.0002417435551360383	0.0	0.001617686475781762	1.1976489315805557e-16	0.998140569969082	0.0
V3	2:Del:R:5	2.9798473653577805e-15	0.0	0.9999791594299674	2.4351924843784878e-14	2.084057000499646e-05	0.0
V3	3:Del:R:0	0.004409669835936657	0.0	0.503448688173303	0.4921416419907603	0.0	0.0
V3	3:Del:R:1	0.1707779472448514	0.0	0.06129257765302882	0.733046195616417	0.03488327948570284	0.0
V3	3:Del:R:2	0.09939917975731469	0.0	0.06486730019663679	0.8240708684911301	0.011662651554918465	0.0
V3	3:Del:R:3	0.0032612901701101512	0.0	0.002969258982963972	0.013269393266263411	0.9805000575806625	0.0
V3	3:Del:R:4	8.290723085106307e-13	0.0	0.8950307298322216	6.775349228160893e-12	0.10496927016017388	0.0
V3	3:Del:R:5	2.72778298390984e-14	0.0	0.9999123928934357	2.2292002934973159e-13	8.760710631395208e-05	0.0
V3	4:Del:R:0	0.0021517682063276573	0.0	0.19255293834722984	0.15461371815711647	0.650681575289326	0.0
V3	4:Del:R:1	0.0344297280008739	0.0	0.08273583276259053	0.878273818560243	0.004560620676292681	0.0
V3	4:Del:R:2	0.0004982314985983204	0.0	0.056069913660421	0.6910640561920455	0.2523677986489352	0.0
V3	4:Del:R:3	2.0973382833519247e-14	0.0	0.24331658634656766	0.7540279628969154	0.002655450756495994	0.0
V3	4:Del:R:4	1.2851024531203042e-14	0.0	0.5036876885744433	1.0502121255862303e-13	0.4963123114254387	0.0
V3	4:Del:R:5	0.1281490006415833	0.0	0.03748395220611941	0.3037441710708808	0.5306228760814166	0.0
V3	5:Del:R:0	2.599837999808758e-05	0.0	0.9879544727805899	0.012019222319930245	3.065194818156485e-07	0.0
V3	5:Del:R:1	0.049421059112027425	0.0	0.19776337538911717	0.6214709328450321	0.13134463265382348	0.0
V3	5:Del:R:2	0.05581571925195997	0.0	0.3044088449922255	0.5852334816379478	0.05454195411786673	0.0
V3	5:Del:R:3	0.31124475208317764	0.0	0.17917158215158588	0.5039200748013354	0.005663590963901198	0.0
V3	5:Del:R:4	0.016373936243070125	0.0	0.79253361370638	0.19085375846022254	0.0002386915903274739	0.0
V3	5:Del:R:5	0.13026157535485366	0.0	0.2458184361329081	0.6221758950655152	0.0017440934467231484	0.0
V3	2:Ins:R:0	0.04584560338705668	0.0	0.2914257312545988	0.6627283725251977	2.928331467771587e-07	0.0
V3	2:Ins:R:1	0.0006192731640122448	0.0	0.1741316501397923	0.8252490766961955	0.0	0.0
V3	2:Ins:R:2	0.0463531175556198	0.0	0.08504601772358038	0.7967577519887526	0.07184311273204723	0.0
V3	2:Ins:R:3	0.20069211789515973	0.0	0.09240190814173713	0.686124480582736	0.02078149338036725	0.0
V3	2:Ins:R:4	0.7692736810161371	0.0	0.005844835675565721	0.04053534380418697	0.18434613950411022	0.0
V3	2:Ins:R:5	0.8798684597216346	0.0	0.11422296803174942	1.3133753558999155e-15	0.00590857224661473	0.0
V3	3:Ins:R:0	0.00013349128374791054	0.0	0.3884701056110273	0.5552822970189024	0.05611410608632231	0.0
V3	3:Ins:R:1	0.046942293643527505	0.0	0.1650717829200219	0.7587540427347728	0.02923188070167785	0.0
V3	3:Ins:R:2	0.04702518335550076	0.0	0.19303144652485646	0.6305266676649518	0.12941670245469095	0.0
V3	3:Ins:R:3	0.00045550352645751534	0.0	0.000138079396389884	7.077024471961733e-05	0.999335646832433	0.0
V3	3:Ins:R:4	0.26749921337729476	0.0	0.4896268691380342	0.24222369715266845	0.0006502203320024879	0.0
V3	3:Ins:R:5	0.6511497488547167	0.0	0.025447432957349244	1.4105595522465102e-14	0.32340281818792005	0.0
V3	4:Ins:R:0	1.3893247749800215e-15	0.0	0.4352702752624014	0.3449953652335963	0.21973435950400097	0.0
V3	4:Ins:R:1	0.01143813906399458	0.0	0.02261668536387089	0.05497676579149174	0.9109684097806428	0.0
V3	4:Ins:R:2	0.19140458340548833	0.0	0.2700790501386051	0.5374539295624308	0.0010624368934758748	0.0
V3	4:Ins:R:3	0.21139191499767854	0.0	0.015350146673776483	0.14424307407613393	0.6290148642524112	0.0
V3	4:Ins:R:4	0.5384210860274606	0.0	0.4615572073255836	4.556281460534645e-14	2.1706646910244457e-05	0.0
V3	4:Ins:R:5	0.4136412550136504	0.0	0.48757717142632884	0.004502746054856378	0.09427882750516453	0.0
V3	5:Ins:R:0	2.639886910970683e-15	0.0	0.338510598381626	0.6613514873668337	0.00013791425153772914	0.0
V3	5:Ins:R:1	0.0689753793876472	0.0	0.6220538298074915	0.29967878705876005	0.009292003746101264	0.0
V3	5:Ins:R:2	0.20731751434013532	0.0	0.10972347024993047	0.4183618821884335	0.26459713322150064	0.0
V3	5:Ins:R:3	0.3235860766060497	0.0	0.1290229765521738	0.5473012721871124	8.96746546639697e-05	0.0
V3	5:Ins:R:4	0.4835539990165316	0.0	0.016594575848224203	0.4662608013735101	0.03359062376173402	0.0
V3	5:Ins:R:5	0.28305722604162814	0.0	0.6001283717971893	0.11680474512874901	9.65703243370758e-06	0.0
V3	2:Del:M:1	0.04283746864850891	0.0	0.2343035947388159	0.6975524841010969	0.025306452511578186	0.0
V3	3:Del:M:1	0.00295620673680023	0.0	0.4471169202530637	0.543474244219485	0.0064526287906511185	0.0
V3	3:Del:M:2	0.09432958684351436	0.0	0.365750358830193	0.49195636920007535	0.04796368512621747	0.0
V3	4:Del:M:1	0.004567665779475242	0.0	0.42221300392706723	0.5253690479758827	0.04785028231757485	0.0
V3	4:Del:M:2	0.007548273564971427	0.0	0.11010738391522422	0.8554512874802516	0.02689305503955283	0.0
V3	4:Del:M:3	0.011084235610525593	0.0	0.1010204833415142	0.8774728986019248	0.010422382446035284	0.0
V3	5:Del:M:1	2.175345982512285e-06	0.0	0.9978307045502192	0.00047185813591259115	0.001695261967885818	0.0
V3	5:Del:M:2	1.4344271873717644e-09	0.0	0.9933320921157162	0.006666952378684447	9.540711723052526e-07	0.0
V3	5:Del:M:3	3.59152406988277e-11	0.0	0.9480885303891998	0.044000562921986314	0.007910906652898621	0.0
V3	5:Del:M:4	0.001571983001144563	0.0	0.8841597322124177	0.09081605093777279	0.023452233848664766	0.0
V3	5:Del:M:5	0.036796132783294	0.0	0.9452749087863254	1.4964839092550811e-15	0.017928958430379262	0.0
V4	1:Del:C:0	0.0361955374990468	0.0	0.0	0.0	0.6648126881953096	0.2989917743056435
V4	1:Del:C:1	0.33184847865412015	0.0	0.0	0.0	0.4646509413685337	0.20350057997734616
V4	1:Del:C:2	9.77996003768927e-15	0.0	0.0	0.0	0.9999999999999901	0.0
V4	1:Del:C:3	0.6603122953380612	0.0	0.0	0.0	0.14555543874115154	0.1941322659207874
V4	1:Del:C:4	0.4577685917458935	0.0	0.0	0.0	0.4441466254404276	0.09808478281367888
V4	1:Del:C:5	0.8846755344258914	0.0	0.0	0.0	0.02957466281995059	0.08574980275415801
V4	1:Del:T:0	0.5909848179915765	0.0	0.0	0.0	0.08716015339945668	0.32185502860896686
V4	1:Del:T:1	6.889860881229985e-15	0.0	0.0	0.0	0.8652814146483007	0.13471858535169248
V4	1:Del:T:2	0.5952265051365814	0.0	0.0	0.0	0.36692335895947137	0.03785013590394716
V4	1:Del:T:3	0.5199121428309808	0.0	0.0	0.0	0.3791444418272239	0.10094341534179527
V4	1:Del:T:4	0.9398212768203466	0.0	0.0	0.0	0.060178723179653386	0.0
