Method,cutoff,mean,lowCI.5.,median.50.,highCI.95.,J,theta,K_new,overd
1.CompNMFcos,0.8361825503355704,0.9623034859876964,0.9045454545454544,0.9523809523809524,1,100,100,6,0.15
1.CompNMFcos,0.8388664429530202,0.9623034859876964,0.9045454545454544,0.9523809523809524,1,100,100,6,0.15
1.CompNMFcos,0.8415503355704698,0.9623034859876964,0.9045454545454544,0.9523809523809524,1,100,100,6,0.15
1.CompNMFcos,0.8442342281879195,0.9623034859876964,0.9045454545454544,0.9523809523809524,1,100,100,6,0.15
1.CompNMFcos,0.8469181208053691,0.9623034859876964,0.9045454545454544,0.9523809523809524,1,100,100,6,0.15
1.CompNMFcos,0.8496020134228188,0.9623034859876964,0.9045454545454544,0.9523809523809524,1,100,100,6,0.15
1.CompNMFcos,0.8522859060402684,0.9623034859876964,0.9045454545454544,0.9523809523809524,1,100,100,6,0.15
1.CompNMFcos,0.854969798657718,0.9623034859876964,0.9045454545454544,0.9523809523809524,1,100,100,6,0.15
1.CompNMFcos,0.8576536912751678,0.9623034859876964,0.9045454545454544,0.9523809523809524,1,100,100,6,0.15
1.CompNMFcos,0.8603375838926175,0.9623034859876964,0.9045454545454544,0.9523809523809524,1,100,100,6,0.15
1.CompNMFcos,0.8630214765100671,0.957758031442242,0.8181818181818182,0.9523809523809524,1,100,100,6,0.15
1.CompNMFcos,0.8657053691275167,0.957758031442242,0.8181818181818182,0.9523809523809524,1,100,100,6,0.15
1.CompNMFcos,0.8683892617449664,0.957758031442242,0.8181818181818182,0.9523809523809524,1,100,100,6,0.15
1.CompNMFcos,0.8710731543624162,0.957758031442242,0.8181818181818182,0.9523809523809524,1,100,100,6,0.15
1.CompNMFcos,0.8737570469798658,0.957758031442242,0.8181818181818182,0.9523809523809524,1,100,100,6,0.15
1.CompNMFcos,0.8764409395973154,0.957758031442242,0.8181818181818182,0.9523809523809524,1,100,100,6,0.15
1.CompNMFcos,0.8791248322147651,0.9529961266803372,0.8181818181818182,0.9523809523809524,1,100,100,6,0.15
1.CompNMFcos,0.8818087248322147,0.9529961266803372,0.8181818181818182,0.9523809523809524,1,100,100,6,0.15
1.CompNMFcos,0.8844926174496643,0.9529961266803372,0.8181818181818182,0.9523809523809524,1,100,100,6,0.15
1.CompNMFcos,0.8871765100671141,0.9529961266803372,0.8181818181818182,0.9523809523809524,1,100,100,6,0.15
1.CompNMFcos,0.8898604026845638,0.9529961266803372,0.8181818181818182,0.9523809523809524,1,100,100,6,0.15
1.CompNMFcos,0.8925442953020134,0.9529961266803372,0.8181818181818182,0.9523809523809524,1,100,100,6,0.15
1.CompNMFcos,0.895228187919463,0.9529961266803372,0.8181818181818182,0.9523809523809524,1,100,100,6,0.15
1.CompNMFcos,0.8979120805369127,0.9529961266803372,0.8181818181818182,0.9523809523809524,1,100,100,6,0.15
1.CompNMFcos,0.9005959731543625,0.9529961266803372,0.8181818181818182,0.9523809523809524,1,100,100,6,0.15
1.CompNMFcos,0.903279865771812,0.9529961266803372,0.8181818181818182,0.9523809523809524,1,100,100,6,0.15
1.CompNMFcos,0.9059637583892616,0.9529961266803372,0.8181818181818182,0.9523809523809524,1,100,100,6,0.15
1.CompNMFcos,0.9086476510067114,0.9529961266803372,0.8181818181818182,0.9523809523809524,1,100,100,6,0.15
1.CompNMFcos,0.9113315436241612,0.9529961266803372,0.8181818181818182,0.9523809523809524,1,100,100,6,0.15
1.CompNMFcos,0.9140154362416107,0.9529961266803372,0.8181818181818182,0.9523809523809524,1,100,100,6,0.15
1.CompNMFcos,0.9166993288590604,0.9529961266803372,0.8181818181818182,0.9523809523809524,1,100,100,6,0.15
1.CompNMFcos,0.91938322147651,0.9529961266803372,0.8181818181818182,0.9523809523809524,1,100,100,6,0.15
1.CompNMFcos,0.9220671140939596,0.943688767372978,0.8136363636363637,0.9523809523809524,1,100,100,6,0.15
1.CompNMFcos,0.9247510067114092,0.943688767372978,0.8136363636363637,0.9523809523809524,1,100,100,6,0.15
1.CompNMFcos,0.927434899328859,0.943688767372978,0.8136363636363637,0.9523809523809524,1,100,100,6,0.15
1.CompNMFcos,0.9301187919463088,0.943688767372978,0.8136363636363637,0.9523809523809524,1,100,100,6,0.15
1.CompNMFcos,0.9328026845637584,0.938688767372978,0.8136363636363637,0.9523809523809524,1,100,100,6,0.15
1.CompNMFcos,0.935486577181208,0.938688767372978,0.8136363636363637,0.9523809523809524,1,100,100,6,0.15
1.CompNMFcos,0.9381704697986576,0.938688767372978,0.8136363636363637,0.9523809523809524,1,100,100,6,0.15
1.CompNMFcos,0.9408543624161074,0.938688767372978,0.8136363636363637,0.9523809523809524,1,100,100,6,0.15
1.CompNMFcos,0.943538255033557,0.938688767372978,0.8136363636363637,0.9523809523809524,1,100,100,6,0.15
1.CompNMFcos,0.9462221476510068,0.938688767372978,0.8136363636363637,0.9523809523809524,1,100,100,6,0.15
1.CompNMFcos,0.9489060402684564,0.9241649578491684,0.7601731601731603,0.9523809523809524,1,100,100,6,0.15
1.CompNMFcos,0.951589932885906,0.9241649578491684,0.7601731601731603,0.9523809523809524,1,100,100,6,0.15
1.CompNMFcos,0.9542738255033556,0.9196195033037138,0.7272727272727272,0.9523809523809524,1,100,100,6,0.15
1.CompNMFcos,0.9569577181208052,0.909857598541809,0.7272727272727272,0.949874686716792,1,100,100,6,0.15
1.CompNMFcos,0.959641610738255,0.8955718842560948,0.7272727272727272,0.9,1,100,100,6,0.15
1.CompNMFcos,0.9623255033557048,0.8807849168375484,0.6666666666666666,0.9,1,100,100,6,0.15
1.CompNMFcos,0.9650093959731544,0.8610230120756437,0.6666666666666666,0.8571428571428572,1,100,100,6,0.15
1.CompNMFcos,0.967693288590604,0.8610230120756437,0.6666666666666666,0.8571428571428572,1,100,100,6,0.15
1.CompNMFcos,0.9703771812080536,0.8326680337206653,0.6331168831168832,0.849624060150376,1,100,100,6,0.15
1.CompNMFcos,0.9730610738255032,0.8135987696514012,0.57012987012987,0.8210526315789475,1,100,100,6,0.15
1.CompNMFcos,0.9757449664429528,0.7852221462747778,0.5655844155844154,0.7809523809523811,1,100,100,6,0.15
1.CompNMFcos,0.9784288590604028,0.7518238778765095,0.45,0.7809523809523811,0.905,100,100,6,0.15
1.CompNMFcos,0.9811127516778524,0.6693962178172704,0.4454545454545455,0.6666666666666666,0.905,100,100,6,0.15
1.CompNMFcos,0.983796644295302,0.582924356345409,0.3545454545454545,0.5714285714285713,0.905,100,100,6,0.15
1.CompNMFcos,0.9864805369127516,0.4421667805878332,0.1818181818181818,0.4000000000000001,0.8000000000000002,100,100,6,0.15
1.CompNMFcos,0.9891644295302012,0.3780940988835726,0.1818181818181818,0.380952380952381,0.635,100,100,6,0.15
1.CompNMFcos,0.9918483221476512,0.28038163590795173,0.0909090909090909,0.2928571428571428,0.4250000000000001,100,100,6,0.15
1.CompNMFcos,0.9945322147651008,0.20128389154704945,0.0909090909090909,0.1904761904761905,0.30500000000000005,100,100,6,0.15
1.CompNMFcos,0.9972161073825504,0.1572146274777854,0.08636363636363636,0.1904761904761905,0.3,100,100,6,0.15
1.CompNMFcos,0.9999,0,0,0,0,100,100,6,0.15
5.ARD,0.6,0.912992143122578,0.8148148148148148,0.923076923076923,0.962962962962963,100,100,6,0.15
5.ARD,0.6026838926174496,0.912992143122578,0.8148148148148148,0.923076923076923,0.962962962962963,100,100,6,0.15
5.ARD,0.6053677852348993,0.9108382969687318,0.8148148148148148,0.9198717948717948,0.962962962962963,100,100,6,0.15
5.ARD,0.6080516778523489,0.9108382969687318,0.8148148148148148,0.9198717948717948,0.962962962962963,100,100,6,0.15
5.ARD,0.6107355704697986,0.9108382969687318,0.8148148148148148,0.9198717948717948,0.962962962962963,100,100,6,0.15
5.ARD,0.6134194630872483,0.9108382969687318,0.8148148148148148,0.9198717948717948,0.962962962962963,100,100,6,0.15
5.ARD,0.616103355704698,0.9108382969687318,0.8148148148148148,0.9198717948717948,0.962962962962963,100,100,6,0.15
5.ARD,0.6187872483221476,0.9108382969687318,0.8148148148148148,0.9198717948717948,0.962962962962963,100,100,6,0.15
5.ARD,0.6214711409395973,0.9088541699846048,0.8148148148148148,0.9166666666666666,0.962962962962963,100,100,6,0.15
5.ARD,0.6241550335570469,0.9088541699846048,0.8148148148148148,0.9166666666666666,0.962962962962963,100,100,6,0.15
5.ARD,0.6268389261744967,0.9088541699846048,0.8148148148148148,0.9166666666666666,0.962962962962963,100,100,6,0.15
5.ARD,0.6295228187919463,0.9088541699846048,0.8148148148148148,0.9166666666666666,0.962962962962963,100,100,6,0.15
5.ARD,0.632206711409396,0.9088541699846048,0.8148148148148148,0.9166666666666666,0.962962962962963,100,100,6,0.15
5.ARD,0.6348906040268456,0.904187503317938,0.8148148148148148,0.9166666666666666,0.962962962962963,100,100,6,0.15
5.ARD,0.6375744966442953,0.9018541699846048,0.8148148148148148,0.9166666666666666,0.962962962962963,100,100,6,0.15
5.ARD,0.6402583892617449,0.9018541699846048,0.8148148148148148,0.9166666666666666,0.962962962962963,100,100,6,0.15
5.ARD,0.6429422818791946,0.9018541699846048,0.8148148148148148,0.9166666666666666,0.962962962962963,100,100,6,0.15
5.ARD,0.6456261744966443,0.8995749677054025,0.8125356125356125,0.9166666666666666,0.962962962962963,100,100,6,0.15
5.ARD,0.6483100671140939,0.8932601528905877,0.8125356125356125,0.9166666666666666,0.9601481481481482,100,100,6,0.15
5.ARD,0.6509939597315436,0.8889524605828953,0.8125356125356125,0.9027777777777778,0.9601481481481482,100,100,6,0.15
5.ARD,0.6536778523489932,0.8889524605828953,0.8125356125356125,0.9027777777777778,0.9601481481481482,100,100,6,0.15
5.ARD,0.656361744966443,0.8867857939162287,0.8125356125356125,0.9027777777777778,0.9568438003220612,100,100,6,0.15
5.ARD,0.6590456375838926,0.8867857939162287,0.8125356125356125,0.9027777777777778,0.9568438003220612,100,100,6,0.15
5.ARD,0.6617295302013423,0.8867857939162287,0.8125356125356125,0.9027777777777778,0.9568438003220612,100,100,6,0.15
5.ARD,0.6644134228187919,0.8844307214524606,0.8125356125356125,0.8844444444444445,0.9568438003220612,100,100,6,0.15
5.ARD,0.6670973154362416,0.8778054007184442,0.8125356125356125,0.88,0.9568438003220612,100,100,6,0.15
5.ARD,0.6697812080536912,0.8778054007184442,0.8125356125356125,0.88,0.9568438003220612,100,100,6,0.15
5.ARD,0.672465100671141,0.8778054007184442,0.8125356125356125,0.88,0.9568438003220612,100,100,6,0.15
5.ARD,0.6751489932885906,0.8778054007184442,0.8125356125356125,0.88,0.9568438003220612,100,100,6,0.15
5.ARD,0.6778328859060403,0.8778054007184442,0.8125356125356125,0.88,0.9568438003220612,100,100,6,0.15
5.ARD,0.6805167785234899,0.8778054007184442,0.8125356125356125,0.88,0.9568438003220612,100,100,6,0.15
5.ARD,0.6832006711409395,0.8778054007184442,0.8125356125356125,0.88,0.9568438003220612,100,100,6,0.15
5.ARD,0.6858845637583892,0.8778054007184442,0.8125356125356125,0.88,0.9568438003220612,100,100,6,0.15
5.ARD,0.688568456375839,0.8778054007184442,0.8125356125356125,0.88,0.9568438003220612,100,100,6,0.15
5.ARD,0.6912523489932886,0.8778054007184442,0.8125356125356125,0.88,0.9568438003220612,100,100,6,0.15
5.ARD,0.6939362416107382,0.8778054007184442,0.8125356125356125,0.88,0.9568438003220612,100,100,6,0.15
5.ARD,0.6966201342281879,0.8778054007184442,0.8125356125356125,0.88,0.9568438003220612,100,100,6,0.15
5.ARD,0.6993040268456375,0.8778054007184442,0.8125356125356125,0.88,0.9568438003220612,100,100,6,0.15
5.ARD,0.7019879194630873,0.8778054007184442,0.8125356125356125,0.88,0.9568438003220612,100,100,6,0.15
5.ARD,0.7046718120805369,0.8778054007184442,0.8125356125356125,0.88,0.9568438003220612,100,100,6,0.15
5.ARD,0.7073557046979866,0.8778054007184442,0.8125356125356125,0.88,0.9568438003220612,100,100,6,0.15
5.ARD,0.7100395973154362,0.8778054007184442,0.8125356125356125,0.88,0.9568438003220612,100,100,6,0.15
5.ARD,0.7127234899328859,0.8778054007184442,0.8125356125356125,0.88,0.9568438003220612,100,100,6,0.15
5.ARD,0.7154073825503355,0.8778054007184442,0.8125356125356125,0.88,0.9568438003220612,100,100,6,0.15
5.ARD,0.7180912751677853,0.875526198439242,0.7692307692307693,0.88,0.9568438003220612,100,100,6,0.15
5.ARD,0.7207751677852349,0.875526198439242,0.7692307692307693,0.88,0.9568438003220612,100,100,6,0.15
5.ARD,0.7234590604026845,0.875526198439242,0.7692307692307693,0.88,0.9568438003220612,100,100,6,0.15
5.ARD,0.7261429530201342,0.875526198439242,0.7692307692307693,0.88,0.9568438003220612,100,100,6,0.15
5.ARD,0.7288268456375839,0.875526198439242,0.7692307692307693,0.88,0.9568438003220612,100,100,6,0.15
5.ARD,0.7315107382550335,0.875526198439242,0.7692307692307693,0.88,0.9568438003220612,100,100,6,0.15
5.ARD,0.7341946308724832,0.875526198439242,0.7692307692307693,0.88,0.9568438003220612,100,100,6,0.15
5.ARD,0.7368785234899329,0.875526198439242,0.7692307692307693,0.88,0.9568438003220612,100,100,6,0.15
5.ARD,0.7395624161073826,0.875526198439242,0.7692307692307693,0.88,0.9568438003220612,100,100,6,0.15
5.ARD,0.7422463087248322,0.875526198439242,0.7692307692307693,0.88,0.9568438003220612,100,100,6,0.15
5.ARD,0.7449302013422818,0.8735318964449399,0.7692307692307693,0.88,0.9247491638795988,100,100,6,0.15
5.ARD,0.7476140939597316,0.8712526941657377,0.7692307692307693,0.88,0.9247491638795988,100,100,6,0.15
5.ARD,0.7502979865771812,0.8712526941657377,0.7692307692307693,0.88,0.9247491638795988,100,100,6,0.15
5.ARD,0.7529818791946309,0.8690988480118915,0.7692307692307693,0.88,0.9247491638795988,100,100,6,0.15
5.ARD,0.7556657718120805,0.8625503153594727,0.7692307692307693,0.88,0.9169871794871794,100,100,6,0.15
5.ARD,0.7583496644295302,0.8533850545589676,0.7682692307692308,0.8695652173913044,0.9166666666666666,100,100,6,0.15
5.ARD,0.7610335570469798,0.8533850545589676,0.7682692307692308,0.8695652173913044,0.9166666666666666,100,100,6,0.15
5.ARD,0.7637174496644294,0.8512483024222155,0.7682692307692308,0.8695652173913044,0.9166666666666666,100,100,6,0.15
5.ARD,0.7664013422818792,0.8489149690888821,0.7682692307692308,0.8578595317725752,0.9166666666666666,100,100,6,0.15
5.ARD,0.7690852348993289,0.8489149690888821,0.7682692307692308,0.8578595317725752,0.9166666666666666,100,100,6,0.15
5.ARD,0.7717691275167785,0.846559896625114,0.7682692307692308,0.8578595317725752,0.9166666666666666,100,100,6,0.15
5.ARD,0.7744530201342281,0.846559896625114,0.7682692307692308,0.8578595317725752,0.9166666666666666,100,100,6,0.15
5.ARD,0.7771369127516778,0.846559896625114,0.7682692307692308,0.8578595317725752,0.9166666666666666,100,100,6,0.15
5.ARD,0.7798208053691276,0.846559896625114,0.7682692307692308,0.8578595317725752,0.9166666666666666,100,100,6,0.15
5.ARD,0.7825046979865772,0.8442048241613459,0.7682692307692308,0.8578595317725752,0.9094696969696968,100,100,6,0.15
5.ARD,0.7851885906040268,0.8442048241613459,0.7682692307692308,0.8578595317725752,0.9094696969696968,100,100,6,0.15
5.ARD,0.7878724832214765,0.8442048241613459,0.7682692307692308,0.8578595317725752,0.9094696969696968,100,100,6,0.15
5.ARD,0.7905563758389261,0.8442048241613459,0.7682692307692308,0.8578595317725752,0.9094696969696968,100,100,6,0.15
5.ARD,0.7932402684563759,0.8442048241613459,0.7682692307692308,0.8578595317725752,0.9094696969696968,100,100,6,0.15
5.ARD,0.7959241610738255,0.8418714908280126,0.7682692307692308,0.8397435897435896,0.9094696969696968,100,100,6,0.15
5.ARD,0.7986080536912752,0.8418714908280126,0.7682692307692308,0.8397435897435896,0.9094696969696968,100,100,6,0.15
5.ARD,0.8012919463087248,0.8418714908280126,0.7682692307692308,0.8397435897435896,0.9094696969696968,100,100,6,0.15
5.ARD,0.8039758389261744,0.8418714908280126,0.7682692307692308,0.8397435897435896,0.9094696969696968,100,100,6,0.15
5.ARD,0.8066597315436241,0.8418714908280126,0.7682692307692308,0.8397435897435896,0.9094696969696968,100,100,6,0.15
5.ARD,0.8093436241610739,0.8418714908280126,0.7682692307692308,0.8397435897435896,0.9094696969696968,100,100,6,0.15
5.ARD,0.8120275167785235,0.8418714908280126,0.7682692307692308,0.8397435897435896,0.9094696969696968,100,100,6,0.15
5.ARD,0.8147114093959731,0.8418714908280126,0.7682692307692308,0.8397435897435896,0.9094696969696968,100,100,6,0.15
5.ARD,0.8173953020134228,0.8418714908280126,0.7682692307692308,0.8397435897435896,0.9094696969696968,100,100,6,0.15
5.ARD,0.8200791946308725,0.8418714908280126,0.7682692307692308,0.8397435897435896,0.9094696969696968,100,100,6,0.15
5.ARD,0.8227630872483221,0.8418714908280126,0.7682692307692308,0.8397435897435896,0.9094696969696968,100,100,6,0.15
5.ARD,0.8254469798657718,0.8418714908280126,0.7682692307692308,0.8397435897435896,0.9094696969696968,100,100,6,0.15
5.ARD,0.8281308724832215,0.8418714908280126,0.7682692307692308,0.8397435897435896,0.9094696969696968,100,100,6,0.15
5.ARD,0.8308147651006711,0.8418714908280126,0.7682692307692308,0.8397435897435896,0.9094696969696968,100,100,6,0.15
5.ARD,0.8334986577181208,0.8418714908280126,0.7682692307692308,0.8397435897435896,0.9094696969696968,100,100,6,0.15
5.ARD,0.8361825503355704,0.8395381574946792,0.7682692307692308,0.8333333333333333,0.9094696969696968,100,100,6,0.15
5.ARD,0.8388664429530202,0.8395381574946792,0.7682692307692308,0.8333333333333333,0.9094696969696968,100,100,6,0.15
5.ARD,0.8415503355704698,0.8395381574946792,0.7682692307692308,0.8333333333333333,0.9094696969696968,100,100,6,0.15
5.ARD,0.8442342281879195,0.8395381574946792,0.7682692307692308,0.8333333333333333,0.9094696969696968,100,100,6,0.15
5.ARD,0.8469181208053691,0.8395381574946792,0.7682692307692308,0.8333333333333333,0.9094696969696968,100,100,6,0.15
5.ARD,0.8496020134228188,0.8395381574946792,0.7682692307692308,0.8333333333333333,0.9094696969696968,100,100,6,0.15
5.ARD,0.8522859060402684,0.8395381574946792,0.7682692307692308,0.8333333333333333,0.9094696969696968,100,100,6,0.15
5.ARD,0.854969798657718,0.8395381574946792,0.7682692307692308,0.8333333333333333,0.9094696969696968,100,100,6,0.15
5.ARD,0.8576536912751678,0.8326850106415324,0.7682692307692308,0.8333333333333333,0.8818333333333334,100,100,6,0.15
5.ARD,0.8603375838926175,0.8303299381777642,0.7682692307692308,0.8333333333333333,0.8700869565217392,100,100,6,0.15
5.ARD,0.8630214765100671,0.8303299381777642,0.7682692307692308,0.8333333333333333,0.8700869565217392,100,100,6,0.15
5.ARD,0.8657053691275167,0.8259821120908077,0.7682692307692308,0.8333333333333333,0.8700869565217392,100,100,6,0.15
5.ARD,0.8683892617449664,0.8259821120908077,0.7682692307692308,0.8333333333333333,0.8700869565217392,100,100,6,0.15
5.ARD,0.8710731543624162,0.8259821120908077,0.7682692307692308,0.8333333333333333,0.8700869565217392,100,100,6,0.15
5.ARD,0.8737570469798658,0.8151342860038512,0.75,0.8333333333333333,0.8695652173913044,100,100,6,0.15
5.ARD,0.8764409395973154,0.8112881321576974,0.7471153846153846,0.8333333333333333,0.8695652173913044,100,100,6,0.15
5.ARD,0.8791248322147651,0.8112881321576974,0.7471153846153846,0.8333333333333333,0.8695652173913044,100,100,6,0.15
5.ARD,0.8818087248322147,0.8072881321576973,0.7186153846153847,0.8333333333333333,0.8695652173913044,100,100,6,0.15
5.ARD,0.8844926174496643,0.798954798824364,0.691025641025641,0.8257575757575757,0.8695652173913044,100,100,6,0.15
5.ARD,0.8871765100671141,0.7944093442789095,0.691025641025641,0.8079710144927535,0.8695652173913044,100,100,6,0.15
5.ARD,0.8898604026845638,0.7858948515252863,0.691025641025641,0.7759197324414715,0.8695652173913044,100,100,6,0.15
5.ARD,0.8925442953020134,0.7858948515252863,0.691025641025641,0.7759197324414715,0.8695652173913044,100,100,6,0.15
5.ARD,0.895228187919463,0.7737008715921759,0.6653333333333333,0.7759197324414715,0.8695652173913044,100,100,6,0.15
5.ARD,0.8979120805369127,0.7737008715921759,0.6653333333333333,0.7759197324414715,0.8695652173913044,100,100,6,0.15
5.ARD,0.9005959731543625,0.7660085638998683,0.6153846153846154,0.7759197324414715,0.8695652173913044,100,100,6,0.15
5.ARD,0.903279865771812,0.7618418972332016,0.6153846153846154,0.7596153846153846,0.8695652173913044,100,100,6,0.15
5.ARD,0.9059637583892616,0.7618418972332016,0.6153846153846154,0.7596153846153846,0.8695652173913044,100,100,6,0.15
5.ARD,0.9086476510067114,0.7579957433870477,0.6153846153846154,0.75,0.8695652173913044,100,100,6,0.15
5.ARD,0.9113315436241612,0.7371624100537144,0.6153846153846154,0.7386363636363635,0.8695652173913044,100,100,6,0.15
5.ARD,0.9140154362416107,0.7248290767203811,0.5821666666666667,0.7386363636363635,0.8695652173913044,100,100,6,0.15
5.ARD,0.9166993288590604,0.7248290767203811,0.5821666666666667,0.7386363636363635,0.8695652173913044,100,100,6,0.15
5.ARD,0.91938322147651,0.7121479173000912,0.5821666666666667,0.7114624505928853,0.8695652173913044,100,100,6,0.15
5.ARD,0.9220671140939596,0.703633424546468,0.5821666666666667,0.7114624505928853,0.7869565217391304,100,100,6,0.15
5.ARD,0.9247510067114092,0.6997872707003142,0.558923076923077,0.7114624505928853,0.7869565217391304,100,100,6,0.15
5.ARD,0.927434899328859,0.6997872707003142,0.558923076923077,0.7114624505928853,0.7869565217391304,100,100,6,0.15
5.ARD,0.9301187919463088,0.6957872707003142,0.5355384615384615,0.7114624505928853,0.7869565217391304,100,100,6,0.15
5.ARD,0.9328026845637584,0.6919411168541603,0.5355384615384615,0.7114624505928853,0.7869565217391304,100,100,6,0.15
5.ARD,0.935486577181208,0.6750932907672038,0.499,0.6794871794871795,0.7869565217391304,100,100,6,0.15
5.ARD,0.9381704697986576,0.6707454646802472,0.499,0.6794871794871795,0.7826086956521738,100,100,6,0.15
5.ARD,0.9408543624161074,0.6622309719266241,0.499,0.6666666666666666,0.7826086956521738,100,100,6,0.15
5.ARD,0.943538255033557,0.6580643052599574,0.499,0.6666666666666666,0.7826086956521738,100,100,6,0.15
5.ARD,0.9462221476510068,0.6455224992398905,0.499,0.6666666666666666,0.7826086956521738,100,100,6,0.15
5.ARD,0.9489060402684564,0.6171362116144724,0.4752307692307692,0.6376811594202898,0.7826086956521738,100,100,6,0.15
5.ARD,0.951589932885906,0.6047755650146954,0.4576923076923077,0.608695652173913,0.7826086956521738,100,100,6,0.15
5.ARD,0.9542738255033556,0.5929165906557211,0.3807692307692308,0.608695652173913,0.7826086956521738,100,100,6,0.15
5.ARD,0.9569577181208052,0.5845832573223877,0.3807692307692308,0.608695652173913,0.7826086956521738,100,100,6,0.15
5.ARD,0.959641610738255,0.5592064457281848,0.3807692307692308,0.5608974358974359,0.7300395256916995,100,100,6,0.15
5.ARD,0.9623255033557048,0.5463441268876051,0.3807692307692308,0.5301003344481605,0.7300395256916995,100,100,6,0.15
5.ARD,0.9650093959731544,0.5421774602209385,0.3807692307692308,0.5108695652173914,0.7300395256916995,100,100,6,0.15
5.ARD,0.967693288590604,0.537829634133982,0.3807692307692308,0.5108695652173914,0.6972332015810276,100,100,6,0.15
5.ARD,0.9703771812080536,0.512968987534205,0.3282051282051282,0.5,0.6972332015810276,100,100,6,0.15
5.ARD,0.9730610738255032,0.4713833992094862,0.24903846153846151,0.5,0.6393280632411068,100,100,6,0.15
5.ARD,0.9757449664429528,0.40806952467822033,0.24903846153846151,0.41666666666666663,0.6130434782608696,100,100,6,0.15
5.ARD,0.9784288590604028,0.3748610519914868,0.16602564102564102,0.358974358974359,0.6130434782608696,100,100,6,0.15
5.ARD,0.9811127516778524,0.3277121718860849,0.1596923076923077,0.3333333333333333,0.5260869565217392,100,100,6,0.15
5.ARD,0.983796644295302,0.24375174825174825,0.08333333333333333,0.25,0.4391304347826088,100,100,6,0.15
5.ARD,0.9864805369127516,0.17595631904327558,0.08301282051282051,0.16666666666666666,0.38712374581939807,100,100,6,0.15
5.ARD,0.9891644295302012,0.1134810986115334,0,0.08333333333333333,0.26321070234113714,100,100,6,0.15
5.ARD,0.9918483221476512,0.06356415323806627,0,0,0.18426573426573423,100,100,6,0.15
5.ARD,0.9945322147651008,0.02976841998581128,0,0,0.09505928853754944,100,100,6,0.15
5.ARD,0.9972161073825504,0.01286231884057971,0,0,0.08695652173913043,100,100,6,0.15
5.ARD,0.9999,0,0,0,0,100,100,6,0.15
6.CUSP,0.6,0.8265311211449895,0.7573563218390805,0.8256048387096775,0.9090909090909092,100,100,6,0.15
6.CUSP,0.6026838926174496,0.8247166050159572,0.7573563218390805,0.8256048387096775,0.9090909090909092,100,100,6,0.15
6.CUSP,0.6053677852348993,0.8228012824353121,0.7573563218390805,0.8256048387096775,0.9090909090909092,100,100,6,0.15
6.CUSP,0.6080516778523489,0.8228012824353121,0.7573563218390805,0.8256048387096775,0.9090909090909092,100,100,6,0.15
6.CUSP,0.6107355704697986,0.8228012824353121,0.7573563218390805,0.8256048387096775,0.9090909090909092,100,100,6,0.15
6.CUSP,0.6134194630872483,0.8208657985643444,0.7573563218390805,0.8125000000000001,0.9090909090909092,100,100,6,0.15
6.CUSP,0.616103355704698,0.8208657985643444,0.7573563218390805,0.8125000000000001,0.9090909090909092,100,100,6,0.15
6.CUSP,0.6187872483221476,0.8208657985643444,0.7573563218390805,0.8125000000000001,0.9090909090909092,100,100,6,0.15
6.CUSP,0.6214711409395973,0.8151803146933766,0.7573563218390805,0.8062500000000001,0.9090909090909092,100,100,6,0.15
6.CUSP,0.6241550335570469,0.8151803146933766,0.7573563218390805,0.8062500000000001,0.9090909090909092,100,100,6,0.15
6.CUSP,0.6268389261744967,0.8094914811409446,0.7573563218390805,0.8,0.8836898395721925,100,100,6,0.15
6.CUSP,0.6295228187919463,0.8094914811409446,0.7573563218390805,0.8,0.8836898395721925,100,100,6,0.15
6.CUSP,0.632206711409396,0.8094914811409446,0.7573563218390805,0.8,0.8836898395721925,100,100,6,0.15
6.CUSP,0.6348906040268456,0.8077980765063635,0.7573563218390805,0.8,0.8767045454545456,100,100,6,0.15
6.CUSP,0.6375744966442953,0.8077980765063635,0.7573563218390805,0.8,0.8767045454545456,100,100,6,0.15
6.CUSP,0.6402583892617449,0.8077980765063635,0.7573563218390805,0.8,0.8767045454545456,100,100,6,0.15
6.CUSP,0.6429422818791946,0.8077980765063635,0.7573563218390805,0.8,0.8767045454545456,100,100,6,0.15
6.CUSP,0.6456261744966443,0.8077980765063635,0.7573563218390805,0.8,0.8767045454545456,100,100,6,0.15
6.CUSP,0.6483100671140939,0.8058625926353957,0.7573563218390805,0.8,0.8767045454545456,100,100,6,0.15
6.CUSP,0.6509939597315436,0.8058625926353957,0.7573563218390805,0.8,0.8767045454545456,100,100,6,0.15
6.CUSP,0.6536778523489932,0.8015709046340304,0.7333333333333334,0.8,0.8767045454545456,100,100,6,0.15
6.CUSP,0.656361744966443,0.7952750203181238,0.7311494252873564,0.7870967741935484,0.8767045454545456,100,100,6,0.15
6.CUSP,0.6590456375838926,0.7932060548008825,0.7311494252873564,0.7741935483870968,0.8767045454545456,100,100,6,0.15
6.CUSP,0.6617295302013423,0.789348527919162,0.7311494252873564,0.7741935483870968,0.8767045454545456,100,100,6,0.15
6.CUSP,0.6644134228187919,0.789348527919162,0.7311494252873564,0.7741935483870968,0.8767045454545456,100,100,6,0.15
6.CUSP,0.6670973154362416,0.789348527919162,0.7311494252873564,0.7741935483870968,0.8767045454545456,100,100,6,0.15
6.CUSP,0.6697812080536912,0.789348527919162,0.7311494252873564,0.7741935483870968,0.8767045454545456,100,100,6,0.15
