Sample Names	MutationType	ID1	ID2	ID8	ID9	ID83C	ID83F	ID83G
V1	4:Del:M:2	0.030573934589954214	0.07163451621198466	0.6849053664055335	0.0	0.0	7.44958518703573e-06	0.21287873320734063
V1	4:Del:M:3	0.037042498247941966	0.0989781853462808	0.5184589627134377	0.0	0.00839290036294694	0.01340418019772432	0.3237232731316683
V1	5:Del:M:1	1.2590208347726619e-06	0.0005969268611990168	0.886894302237624	0.0	9.179000052588496e-08	6.046018634801825e-07	0.11250681548847817
V1	5:Del:M:2	4.049584755127208e-10	0.00012398340917636402	0.4306623201587502	0.0	0.5437842886343862	0.0003593742349960642	0.025070033157732766
V1	5:Del:M:3	1.792748316820302e-11	0.0002700663773407408	0.7267747978209795	0.0	0.0010035511507942671	0.0	0.2719515846329581
V1	5:Del:M:4	0.001030688732190806	0.007611191021601055	0.8902681547024318	0.0	0.0	0.0	0.10108996554377636
V1	5:Del:M:5	0.018019052115955603	0.03970227446678078	0.7108833106209557	0.0	0.018933808677567145	0.015746261077604917	0.19671529304113586
V2	1:Del:C:0	0.01360025558716319	0.0	0.0	0.0	0.08966027821229551	0.0	0.8967394662005413
V2	1:Del:C:1	0.043289606373530624	0.0	0.0	0.0	0.013913305977018368	0.0	0.942797087649451
V2	1:Del:C:2	6.38403410972532e-15	0.0	0.0	0.0	0.0	0.0	0.9999999999999936
V2	1:Del:C:3	0.6260444530131163	0.0	0.0	0.0	0.0	0.0	0.37395554698688377
V2	1:Del:C:4	0.30020714296577683	0.0	0.0	0.0	0.17231645582457403	0.0	0.5274764012096491
V2	1:Del:C:5	0.01781897672204654	0.0	0.0	0.0	0.9702291886308587	0.0	0.011951834647094706
V2	1:Del:T:0	0.05739624002632183	0.0	0.0	0.0	0.023738148429003278	0.0	0.9188656115446748
V2	1:Del:T:1	3.420763691689071e-16	0.0	0.0	0.0	0.0021755867783541504	0.0	0.9978244132216454
V2	1:Del:T:2	0.044468059413522096	0.0	0.0	0.0	0.01703650883130885	0.0	0.938495431755169
V2	1:Del:T:3	0.06109370250080851	0.0	0.0	0.0	0.01100749564369369	0.0	0.9278988018554978
V2	1:Del:T:4	0.211265673574428	0.0	0.0	0.0	0.02510277228308167	0.0	0.7636315541424903
V2	1:Del:T:5	1.8549540543627483e-15	0.0	0.0	0.0	0.012104187036014635	0.0	0.9878958129639835
V2	1:Ins:C:0	3.0450362426530273e-15	0.0	0.0	0.0	0.0	0.0	0.9999999999999971
V2	1:Ins:C:1	3.873872436856852e-15	0.0	0.0	0.0	0.017054857372894985	0.0	0.9829451426271011
V2	1:Ins:C:2	6.846812076657442e-13	0.0	0.0	0.0	0.9919033378249819	0.0	0.008096662174333507
V2	1:Ins:C:3	0.9994436107118655	0.0	0.0	0.0	9.915737670352378e-06	0.0	0.0005464735504642595
V2	1:Ins:C:4	0.7254481929529635	0.0	0.0	0.0	1.476462679584737e-06	0.0	0.274550330584357
V2	1:Ins:C:5	0.9401066638456343	0.0	0.0	0.0	0.008505779949339466	0.0	0.051387556205026316
V2	1:Ins:T:0	0.3820243897729049	0.0	0.0	0.0	0.0	0.0	0.617975610227095
V2	1:Ins:T:1	0.020800045627579315	0.0	0.0	0.0	0.042590925675280514	0.0	0.93660902869714
V2	1:Ins:T:2	0.09558820771318542	0.0	0.0	0.0	0.07951791900865914	0.0	0.8248938732781556
V2	1:Ins:T:3	0.841673509259572	0.0	0.0	0.0	0.0	0.0	0.15832649074042807
V2	1:Ins:T:4	0.9998500796618425	0.0	0.0	0.0	0.000149920338157562	0.0	0.0
V2	1:Ins:T:5	0.9999963587288413	0.0	0.0	0.0	3.130671319690479e-06	0.0	5.105998389654142e-07
V2	2:Del:R:0	0.12946570240028668	0.0	0.0	0.0	0.00799508321461985	0.0	0.8625392143850935
V2	2:Del:R:1	0.327323356950929	0.0	0.0	0.0	0.013700693689396314	0.0	0.6589759493596746
V2	2:Del:R:2	0.8281412504819943	0.0	0.0	0.0	0.09929470253987077	0.0	0.07256404697813497
V2	2:Del:R:3	0.21758401344344752	0.0	0.0	0.0	0.0	0.0	0.7824159865565524
V2	2:Del:R:4	0.4995300651941065	0.0	0.0	0.0	0.3846610553699852	0.0	0.11580887943590833
V2	2:Del:R:5	1.2795633096197596e-14	0.0	0.0	0.0	1.8557453217223274e-05	0.0	0.99998144254677
V2	3:Del:R:0	0.1579844250150627	0.0	0.0	0.0	0.0	0.0	0.8420155749849374
V2	3:Del:R:1	0.8018744947157819	0.0	0.0	0.0	0.013413178388691082	0.0	0.18471232689552705
V2	3:Del:R:2	0.4838648240417686	0.0	0.0	0.0	0.10880558268347475	0.0	0.4073295932747567
V2	3:Del:R:3	0.9990250303796411	0.0	0.0	0.0	0.0009254772149508743	0.0	4.949240540815234e-05
V2	3:Del:R:4	1.095751189543148e-11	0.0	0.0	0.0	0.2517504320939225	0.0	0.74824956789512
V2	3:Del:R:5	1.095751189543148e-11	0.0	0.0	0.0	0.2517504320939225	0.0	0.74824956789512
V2	4:Del:R:0	0.05571397008903382	0.0	0.0	0.0	0.053037051272237346	0.0	0.8912489786387289
V2	4:Del:R:1	0.2456687708492929	0.0	0.0	0.0	0.002176157561985892	0.0	0.7521550715887212
V2	4:Del:R:2	0.003604603431301331	0.0	0.0	0.0	0.07983967714043287	0.0	0.9165557194282656
V2	4:Del:R:3	1.095751189543148e-11	0.0	0.0	0.0	0.2517504320939225	0.0	0.74824956789512
V2	4:Del:R:4	1.095751189543148e-11	0.0	0.0	0.0	0.2517504320939225	0.0	0.74824956789512
V2	4:Del:R:5	0.0880795999615181	0.0	0.0	0.0	9.178413412232489e-05	0.0	0.9118286159043596
V2	5:Del:R:0	2.4985705868904596e-05	0.0	0.0	0.0	0.10686209509095007	0.0	0.893112919203181
V2	5:Del:R:1	0.5011726458582509	0.0	0.0	0.0	0.08412265590289052	0.0	0.41470469823885847
V2	5:Del:R:2	0.2523569454712588	0.0	0.0	0.0	0.023051971180570882	0.0	0.7245910833481702
V2	5:Del:R:3	0.9821121223977682	0.0	0.0	0.0	0.0036958311755432853	0.0	0.014192046426688545
V2	5:Del:R:4	0.9114685937262735	0.0	0.0	0.0	0.022287819783537475	0.0	0.06624358649018906
V2	5:Del:R:5	0.99044126478378	0.0	0.0	0.0	0.0024064157209811193	0.0	0.007152319495238771
V2	2:Ins:R:0	0.5240632868873711	0.0	0.0	0.0	0.0	0.0	0.4759367131126289
V2	2:Ins:R:1	0.003865339053615881	0.0	0.0	0.0	0.09061427256240116	0.0	0.9055203883839831
V2	2:Ins:R:2	0.2899161593335547	0.0	0.0	0.0	0.04004974510324791	0.0	0.6700340955631974
V2	2:Ins:R:3	0.9107693651446596	0.0	0.0	0.0	0.0	0.0	0.08923063485534045
V2	2:Ins:R:4	0.9387007655912302	0.0	0.0	0.0	0.02608921900797608	0.0	0.03521001540079384
V2	2:Ins:R:5	0.9162718165604139	0.0	0.0	0.0	0.0	0.0	0.08372818343958616
V2	3:Ins:R:0	0.00074765897851088	0.0	0.0	0.0	1.5807015350071562e-05	0.0	0.9992365340061391
V2	3:Ins:R:1	0.5000902750411741	0.0	0.0	0.0	0.08601691377543358	0.0	0.41389281118339233
V2	3:Ins:R:2	0.1920969636016481	0.0	0.0	0.0	5.509486413403167e-06	0.0	0.8078975269119385
V2	3:Ins:R:3	0.6757531392667624	0.0	0.0	0.0	6.957525808389252e-05	0.0	0.3241772854751538
V2	3:Ins:R:4	0.5040244061797803	0.0	0.0	0.0	0.2175354237601104	0.0	0.2784401700601093
V2	3:Ins:R:5	0.8125534826240635	0.0	0.0	0.0	0.005271763226725754	0.0	0.1821747541492108
V2	4:Ins:R:0	1.0337638006190267e-10	0.0	0.0	0.0	0.3241046262880437	0.0	0.67589537360858
V2	4:Ins:R:1	0.35649171840644245	0.0	0.0	0.0	0.0	0.0	0.6435082815935577
V2	4:Ins:R:2	0.9988083643700457	0.0	0.0	0.0	0.000291759467857322	0.0	0.0008998761620969693
V2	4:Ins:R:3	0.9980862630008259	0.0	0.0	0.0	0.00048178411646148707	0.0	0.0014319528827126194
V2	4:Ins:R:4	0.6857799377244322	0.0	0.0	0.0	0.05588935075559728	0.0	0.25833071151997034
V2	4:Ins:R:5	0.9331016474441263	0.0	0.0	0.0	0.06689835255587379	0.0	0.0
V2	5:Ins:R:0	3.7236874572398365e-14	0.0	0.0	0.0	0.0004643131359446092	0.0	0.9995356868640182
V2	5:Ins:R:1	0.2866000702610755	0.0	0.0	0.0	0.0	0.0	0.7133999297389245
V2	5:Ins:R:2	0.39468012473826564	0.0	0.0	0.0	4.983629802178899e-05	0.0	0.6052700389637126
V2	5:Ins:R:3	0.6011182288399401	0.0	0.0	0.0	0.25593260500776194	0.0	0.14294916615229789
V2	5:Ins:R:4	0.48082596724507326	0.0	0.0	0.0	3.5622450203984322e-06	0.0	0.5191704705099064
V2	5:Ins:R:5	0.3152875267939139	0.0	0.0	0.0	0.10841849388825694	0.0	0.5762939793178291
V2	2:Del:M:1	0.36392087940127216	0.0	0.0	0.0	0.07314823134228828	0.0	0.5629308892564395
V2	3:Del:M:1	0.027148307056016036	0.0	0.0	0.0	0.046627402675002434	0.0	0.9262242902689816
V2	3:Del:M:2	0.42405770412012167	0.0	0.0	0.0	0.0	0.0	0.5759422958798783
V2	4:Del:M:1	0.08583195839260388	0.0	0.0	0.0	0.21955912989574036	0.0	0.6946089117116557
V2	4:Del:M:2	0.22219574785079424	0.0	0.0	0.0	0.0	0.0	0.7778042521492058
V2	4:Del:M:3	0.183511014047551	0.0	0.0	0.0	0.010202439558703693	0.0	0.8062865463937454
V2	5:Del:M:1	2.2258229748326943e-05	0.0	0.0	0.0	3.9818342083983343e-07	0.0	0.9999773435868308
V2	5:Del:M:2	2.773023269609585e-09	0.0	0.0	0.0	0.9136918976843056	0.0	0.08630809954267114
V2	5:Del:M:3	1.3088582812919018e-10	0.0	0.0	0.0	0.0017978063589539467	0.0	0.9982021935101602
V2	5:Del:M:4	0.019876802545106785	0.0	0.0	0.0	0.0	0.0	0.9801231974548931
V2	5:Del:M:5	0.14822700103376646	0.0	0.0	0.0	0.03821760452889995	0.0	0.8135553944373336
V3	1:Del:C:0	0.0	0.7633893548823412	0.0	0.0	0.2262996722342061	0.010310972883452726	0.0
V3	1:Del:C:1	0.0	0.056985790519176634	0.0	0.0	0.8697174896021397	0.0732967198786837	0.0
V3	1:Del:C:2	0.0	0.998586524198473	0.0	0.0	0.0	0.0014134758015269646	0.0
V3	1:Del:C:3	0.0	1.0	0.0	0.0	0.0	0.0	0.0
V3	1:Del:C:4	0.0	0.8752417334099403	0.0	0.0	0.12475826659005969	0.0	0.0
V3	1:Del:C:5	0.0	0.05544112771841673	0.0	0.0	0.9443672160542705	0.00019165622731260465	0.0
V3	1:Del:T:0	0.0	0.8712187407115621	0.0	0.0	0.0811003441859164	0.04768091510252163	0.0
V3	1:Del:T:1	0.0	2.3884065879781187e-14	0.0	0.0	0.1726936881628884	0.8273063118370877	0.0
V3	1:Del:T:2	0.0	0.929800815754865	0.0	0.0	0.06431920560923038	0.005879978635904667	0.0
V3	1:Del:T:3	0.0	0.960023845317033	0.0	0.0	0.026625932635406916	0.013350222047560123	0.0
V3	1:Del:T:4	0.0	0.985530831799141	0.0	0.0	0.014469168200858987	0.0	0.0
V3	1:Del:T:5	0.0	0.9998252784342058	0.0	0.0	3.596187329242745e-05	0.00013875969250176816	0.0
V3	1:Ins:C:0	0.0	3.164580721271298e-09	0.0	0.0	0.0	0.9999999968354192	0.0
V3	1:Ins:C:1	0.0	0.9198826542828606	0.0	0.0	0.08010720358301605	1.0142134123473718e-05	0.0
V3	1:Ins:C:2	0.0	0.0002230117242150896	0.0	0.0	5.537571040940263e-05	0.9997216125653755	0.0
V3	1:Ins:C:3	0.0	0.1056844870275668	0.0	0.0	2.7983766585746276e-06	0.8943127145957747	0.0
V3	1:Ins:C:4	0.0	0.9999983068445331	0.0	0.0	1.693155467033853e-06	0.0	0.0
V3	1:Ins:C:5	0.0	0.9043346025528557	0.0	0.0	0.029909324505972414	0.06575607294117188	0.0
V3	1:Ins:T:0	0.0	0.8382850450691276	0.0	0.0	0.0	0.16171495493087232	0.0
V3	1:Ins:T:1	0.0	3.526889949682176e-14	0.0	0.0	0.9996238737843245	0.00037612621564011846	0.0
V3	1:Ins:T:2	0.0	0.7482721664830804	0.0	0.0	0.2517278335169195	0.0	0.0
V3	1:Ins:T:3	0.0	1.0	0.0	0.0	0.0	0.0	0.0
V3	1:Ins:T:4	0.0	0.9298532765941139	0.0	0.0	0.0009030382976819525	0.0692436851082041	0.0
V3	1:Ins:T:5	0.0	0.9987865345176623	0.0	0.0	0.0012064934035762522	6.9720787615190195e-06	0.0
V3	2:Del:R:0	0.0	0.548977203771688	0.0	0.0	0.19262915247929677	0.2583936437490153	0.0
V3	2:Del:R:1	0.0	0.8888798451335572	0.0	0.0	0.017254756289949328	0.09386539857649333	0.0
V3	2:Del:R:2	0.0	0.9585376176599923	0.0	0.0	0.03985416357593465	0.001608218764073013	0.0
V3	2:Del:R:3	0.0	0.044375298524081654	0.0	0.0	0.0	0.9556247014759183	0.0
V3	2:Del:R:4	0.0	0.9392393716224336	0.0	0.0	0.06074833608742465	1.2292290141726695e-05	0.0
V3	2:Del:R:5	0.0	1.9217627641925734e-10	0.0	0.0	0.2680102800309222	0.7319897197769015	0.0
V3	3:Del:R:0	0.0	1.0	0.0	0.0	0.0	0.0	0.0
V3	3:Del:R:1	0.0	0.9387665900547524	0.0	0.0	0.02133760964051253	0.039895800304735156	0.0
V3	3:Del:R:2	0.0	0.90702656435401	0.0	0.0	0.09297343564599002	0.0	0.0
V3	3:Del:R:3	0.0	0.8517257636463403	0.0	0.0	0.000987158408693651	0.14728707794496596	0.0
V3	3:Del:R:4	0.0	2.3708796086598787e-11	0.0	0.0	0.6161539421797336	0.3838460577965575	0.0
V3	3:Del:R:5	0.0	2.3589356307827807e-11	0.0	0.0	0.6161539421798072	0.3838460577966033	0.0
V3	4:Del:R:0	0.0	0.08589254365796806	0.0	0.0	0.9140384921023152	6.89642397167612e-05	0.0
V3	4:Del:R:1	0.0	0.9798238296718356	0.0	0.0	0.0050117058135578305	0.015164464514606518	0.0
V3	4:Del:R:2	0.0	0.6836758235563403	0.0	0.0	0.1221419035813474	0.19418227286231227	0.0
V3	4:Del:R:3	0.0	0.977485773049918	0.0	0.0	0.013872229690751116	0.008641997259330876	0.0
V3	4:Del:R:4	0.0	2.3589356307827807e-11	0.0	0.0	0.6161539421798072	0.3838460577966033	0.0
V3	4:Del:R:5	0.0	0.9996844281416131	0.0	0.0	0.00019411739406129377	0.00012145446432558793	0.0
V3	5:Del:R:0	0.0	0.0007939857179343997	0.0	0.0	0.9992046973083356	1.3169737298134883e-06	0.0
V3	5:Del:R:1	0.0	0.9367670241764366	0.0	0.0	0.013661037783587408	0.04957193803997595	0.0
V3	5:Del:R:2	0.0	0.962041746979329	0.0	0.0	0.0378964631273674	6.178989330359824e-05	0.0
V3	5:Del:R:3	0.0	0.7958306361434161	0.0	0.0	0.0004855629458713037	0.20368380091071256	0.0
V3	5:Del:R:4	0.0	0.9980269419619726	0.0	0.0	0.0012157074883087833	0.000757350549718563	0.0
V3	5:Del:R:5	0.0	0.9921633880615689	0.0	0.0	0.004828559339311551	0.0030080525991195246	0.0
V3	2:Ins:R:0	0.0	1.0	0.0	0.0	0.0	0.0	0.0
V3	2:Ins:R:1	0.0	0.5201441496124404	0.0	0.0	0.4798541209031912	1.729484368436802e-06	0.0
V3	2:Ins:R:2	0.0	0.8965625333207364	0.0	0.0	0.0359237873129636	0.06751367936630008	0.0
V3	2:Ins:R:3	0.0	0.9886678391191865	0.0	0.0	0.0	0.011332160880813541	0.0
V3	2:Ins:R:4	0.0	0.791013169545601	0.0	0.0	0.04393973179470634	0.1650470986596927	0.0
V3	2:Ins:R:5	0.0	0.9903093143732027	0.0	0.0	0.0	0.00969068562679735	0.0
V3	3:Ins:R:0	0.0	0.999821510696944	0.0	0.0	0.00015182607170928294	2.6663231346717745e-05	0.0
V3	3:Ins:R:1	0.0	0.9538007185277781	0.0	0.0	0.04619928147222187	0.0	0.0
V3	3:Ins:R:2	0.0	0.9999918316327545	0.0	0.0	8.168367245541908e-06	0.0	0.0
V3	3:Ins:R:3	0.0	0.9746791351171061	0.0	0.0	0.007515298929927795	0.01780556595296616	0.0
V3	3:Ins:R:4	0.0	0.7314799786596561	0.0	0.0	0.26851523136826166	4.789972082247069e-06	0.0
V3	3:Ins:R:5	0.0	0.993176942543045	0.0	0.0	0.005854107016919637	0.0009689504400352731	0.0
V3	4:Ins:R:0	0.0	0.15754877097362951	0.0	0.0	0.00013203273229954874	0.8423191962940709	0.0
V3	4:Ins:R:1	0.0	0.9445210770088652	0.0	0.0	0.0	0.05547892299113475	0.0
V3	4:Ins:R:2	0.0	0.9955725010564688	0.0	0.0	0.0024416688916817945	0.001985830051849361	0.0
