MutationType	ID83A	ID83B	ID83C	ID83D	ID83E
3:Ins:R:1	1.22E-04	4.58E-05	8.12E-05	6.88E-05	1.96E-04
3:Ins:R:2	2.00E-04	2.90E-04	1.04E-04	2.04E-03	5.72E-04
3:Ins:R:3	6.40E-09	1.70E-09	5.17E-09	3.22E-09	3.46E-09
3:Ins:R:4	6.90E-08	3.32E-08	2.45E-05	3.87E-08	1.12E-04
3:Ins:R:5	1.08E-08	1.42E-11	1.12E-04	1.45E-04	1.83E-04
4:Ins:R:0	1.33E-04	6.57E-05	9.93E-05	9.03E-06	1.02E-08
4:Ins:R:1	8.04E-05	6.99E-05	8.47E-05	0.00E+00	1.94E-04
4:Ins:R:2	4.80E-08	4.08E-08	4.13E-05	3.80E-08	3.00E-08
4:Ins:R:3	2.67E-05	4.80E-08	1.88E-05	4.00E-08	3.34E-08
4:Ins:R:4	9.18E-05	2.66E-09	4.55E-05	1.69E-08	7.25E-05
4:Ins:R:5	7.72E-05	1.24E-04	2.16E-04	2.49E-05	1.88E-04
5:Ins:R:0	1.21E-05	2.47E-08	6.01E-05	2.72E-08	2.50E-08
5:Ins:R:1	7.10E-04	1.76E-04	3.47E-04	1.46E-04	7.24E-05
5:Ins:R:2	5.43E-05	3.97E-05	2.09E-05	9.02E-05	3.13E-08
5:Ins:R:3	1.38E-07	4.07E-08	5.60E-05	4.24E-08	3.55E-08
5:Ins:R:4	8.58E-08	1.63E-08	1.54E-04	1.15E-02	5.06E-04
5:Ins:R:5	6.19E-05	3.16E-08	1.98E-05	3.04E-08	3.01E-08
2:Del:M:1	6.81E-04	2.30E-04	3.59E-04	3.66E-04	3.26E-04
3:Del:M:1	3.28E-04	1.44E-08	3.71E-04	8.57E-05	2.62E-04
3:Del:M:2	6.10E-04	0.00E+00	4.59E-04	2.94E-04	3.60E-04
4:Del:M:1	5.52E-04	8.59E-05	3.82E-04	1.85E-04	2.54E-09
4:Del:M:2	3.24E-04	2.18E-04	1.40E-04	1.27E-04	2.08E-04
4:Del:M:3	3.05E-04	3.34E-05	2.48E-04	1.25E-04	2.45E-04
5:Del:M:1	3.57E-02	6.59E-04	2.03E-02	7.60E-03	5.21E-07
5:Del:M:2	1.32E-02	4.22E-04	6.92E-03	2.90E-03	3.97E-05
5:Del:M:3	4.52E-03	5.60E-04	2.31E-03	9.83E-04	1.40E-46
5:Del:M:4	2.20E-03	4.06E-08	1.02E-03	6.16E-04	3.11E-04
5:Del:M:5	1.79E-03	1.68E-03	2.37E-04	4.11E-05	8.97E-04
