Samples	ID83A	ID83B	ID83C	ID83D	ID83E	ID83F	ID83G	ID83H	ID83I	ID83J	ID83K	ID83L	ID83M	ID83N	ID83O
V91	20	1	3	0	0	64	7	0	0	17	20	0	0	27	0
V92	1	0	44	23	4	90	0	7	0	0	0	8	72	0	0
V93	356	6	69	0	0	33	0	38	0	121	38	0	0	0	10
V94	3	26	14	0	0	5	0	23	0	0	10	0	1	0	0
V95	9	4	45	48	54	0	31	37	13	26	0	0	0	49	0
V96	3	20	1	0	0	53	0	2	0	0	20	0	0	0	0
V97	15	36	10	0	0	41	0	0	30	0	0	0	0	8	0
V98	0	153	73	0	0	222	0	83	0	0	123	0	0	0	2
V99	0	53	204	42	1	114	4	89	0	35	43	0	18	0	21
V100	23	16	0	0	0	19	0	0	0	0	18	0	0	0	17
