Sample Names	MutationType	ID1	ID2	ID5	ID8	ID9	ID83A	ID83C	ID83G
V25	2:Ins:R:2	0.00925015095929127	0.0	0.0	0.0	0.1335597062922879	0.002185106350034051	0.8550050363983869	0.0
V25	2:Ins:R:3	0.25095135187364503	0.0	0.0	0.0	0.7206782653938696	0.028370382732485506	0.0	0.0
V25	2:Ins:R:4	0.00620286940826346	0.0	0.0	0.0	0.0002745521889058016	5.4269379231218e-07	0.9935220357090384	0.0
V25	2:Ins:R:5	0.9964622499213756	0.0	0.0	0.0	1.249428043526079e-15	0.0009543918693907073	0.0025833582092325345	0.0
V25	3:Ins:R:0	0.0002583744594960513	0.0	0.0	0.0	0.9027963312568977	0.0	0.09694529428360608	0.0
V25	3:Ins:R:1	0.024005945790288585	0.0	0.0	0.0	0.32593786718971657	0.00429258629671092	0.6457636007232839	0.0
V25	3:Ins:R:2	0.08144599121284632	0.0	0.0	0.0	0.9173223206497543	0.0002592956566660554	0.0009723924807335273	0.0
V25	3:Ins:R:3	0.8841522093124848	0.0	0.0	0.0	0.11538923027799561	3.304114194078636e-05	0.00042551926757885953	0.0
V25	3:Ins:R:4	0.5675464575754766	0.0	0.0	0.0	0.43169281733693726	0.00028952469012690917	0.0004712003974592462	0.0
V25	3:Ins:R:5	0.9770774059323031	0.0	0.0	0.0	1.7779469796967226e-14	0.02291920565496617	3.388412712954403e-06	0.0
V25	4:Ins:R:0	2.708373922321672e-16	0.0	0.0	0.0	0.05649335796581598	0.9298721365239214	0.01363450551026229	0.0
V25	4:Ins:R:1	0.001520106367677315	0.0	0.0	0.0	0.006137296135373519	0.9923394739416035	3.1235553457565353e-06	0.0
V25	4:Ins:R:2	0.29734849459266266	0.0	0.0	0.0	0.7013486081729983	0.0002375005850516741	0.001065396649287325	0.0
V25	4:Ins:R:3	0.2598330915722456	0.0	0.0	0.0	0.1489293668370346	0.0002352763758944078	0.5910022652148255	0.0
V25	4:Ins:R:4	0.9998359953973038	0.0	0.0	0.0	7.107167299358221e-14	7.043816122494356e-05	9.35664414001366e-05	0.0
V25	4:Ins:R:5	0.06964009411490402	0.0	0.0	0.0	0.0006367841466424931	0.7930945089621718	0.13662861277628174	0.0
V25	5:Ins:R:0	4.170980610351601e-15	0.0	0.0	0.0	0.8777371272744293	0.05091537067827957	0.07134750204728696	0.0
V25	5:Ins:R:1	0.20600559581975356	0.0	0.0	0.0	0.7518309635953259	0.042163440584920525	0.0	0.0
V25	5:Ins:R:2	0.30103790631317273	0.0	0.0	0.0	0.5102894457167653	0.18862842323091003	4.422473915197143e-05	0.0
V25	5:Ins:R:3	0.010183840928653957	0.0	0.0	0.0	0.014468633785942708	6.943597973292673e-05	0.9752780893056705	0.0
V25	5:Ins:R:4	0.5522115631457211	0.0	0.0	0.0	0.4472689078082501	0.00016525916478750684	0.00035426988124117204	0.0
V25	5:Ins:R:5	0.001709118430781794	0.0	0.0	0.0	0.0005924308741910823	0.002196999553372469	0.9955014511416546	0.0
V25	2:Del:M:1	0.06644504676009227	0.0	0.0	0.0	0.9088558092770626	0.02217583988251254	0.0025233040803327314	0.0
V25	3:Del:M:1	0.0020827730627302685	0.0	0.0	0.0	0.3216365559715597	0.016125895346286386	0.6601547756194237	0.0
V25	3:Del:M:2	0.09218485976025652	0.0	0.0	0.0	0.40384763204370283	0.0	0.5039675081960407	0.0
V25	4:Del:M:1	0.010244207489856796	0.0	0.0	0.0	0.9897552554597587	5.370503844994332e-07	2.0556361179610192e-44	0.0
V25	4:Del:M:2	0.010324629157332415	0.0	0.0	0.0	0.9828820421879948	0.005515834533754615	0.001277494120918117	0.0
V25	4:Del:M:3	0.014656054189011312	0.0	0.0	0.0	0.9745952968405565	0.0008846626591643629	0.009863986311267892	0.0
V25	5:Del:M:1	0.0003084569359606258	0.0	0.0	0.0	0.05620266818459049	1.3620251338180464e-05	0.9434752546281107	0.0
V25	5:Del:M:2	1.1633723226042983e-07	0.0	0.0	0.0	0.4541997161712081	0.545379718721524	0.0004204487700355308	0.0
V25	5:Del:M:3	6.735794963595732e-10	0.0	0.0	0.0	0.6931825098790773	0.08125367789956783	0.2255638115477753	0.0
V25	5:Del:M:4	0.014705162033423157	0.0	0.0	0.0	0.7136148319509136	0.03565812210833459	0.23602188390732862	0.0
V25	5:Del:M:5	0.1907145300783681	0.0	0.0	0.0	6.515277864974951e-15	0.03535211708370306	0.7739333528379223	0.0
V26	1:Del:C:0	6.520414852238373e-05	0.00242635785194076	0.0	0.036815269027028745	0.960693168972508	0.0	0.0	0.0
V26	1:Del:C:1	0.00102007118363333	3.594429671589053e-05	0.0	0.0714878645913382	0.9274561199283127	0.0	0.0	0.0
V26	1:Del:C:2	1.2501244034295875e-16	0.00014486587623629667	0.0	0.2851211123858225	0.714734021737941	0.0	0.0	0.0
V26	1:Del:C:3	0.020749415560479663	0.03316331094025654	0.0	0.133214199307406	0.812873074191858	0.0	0.0	0.0
V26	1:Del:C:4	0.007335005884742472	0.04942302493994192	0.0	0.030042854502702474	0.9131991146726132	0.0	0.0	0.0
V26	1:Del:C:5	0.1414389326909492	0.7565125516613953	0.0	0.08882449665581083	0.013224018991844536	0.0	0.0	0.0
V26	1:Del:T:0	0.0015842123981304507	0.011777300487741326	0.0	0.09375156387811627	0.8928869232360119	0.0	0.0	0.0
V26	1:Del:T:1	9.874014909145411e-18	1.4532600996692867e-17	0.0	0.07067340271274343	0.9293265972872565	0.0	0.0	0.0
V26	1:Del:T:2	0.0014773059422352813	0.013690413313773636	0.0	0.032153619239105376	0.9526786615048856	0.0	0.0	0.0
V26	1:Del:T:3	0.0027136104331878428	0.029497228114057188	0.0	0.026322385836804782	0.9414667756159503	0.0	0.0	0.0
V26	1:Del:T:4	0.005884064899890874	0.07968219532504339	0.0	0.003958752171164118	0.9104749876039016	0.0	0.0	0.0
V26	1:Del:T:5	3.1968140452069502e-18	0.9704341883282571	0.0	0.02324960298080651	0.006316208690936314	0.0	0.0	0.0
V26	1:Ins:C:0	5.282745858300609e-16	7.775159186209807e-16	0.0	0.9999999999999927	6.07281694331191e-15	0.0	0.0	0.0
V26	1:Ins:C:1	6.352870925708103e-16	0.05374005475010361	0.0	0.9436546284049045	0.002605316844991048	0.0	0.0	0.0
V26	1:Ins:C:2	5.541020900345808e-16	0.005409330977638697	0.0	0.5794133395854051	0.4151773294369557	0.0	0.0	0.0
V26	1:Ins:C:3	0.515687250378744	0.323312607022615	0.0	0.1610001425986178	2.3194322095946427e-14	0.0	0.0	0.0
V26	1:Ins:C:4	0.26857559426952093	0.5401936589189755	0.0	0.18894559234537028	0.0022851544661332446	0.0	0.0	0.0
V26	1:Ins:C:5	0.6558472469794118	0.30021106427832106	0.0	0.0299494557430134	0.0139922329992538	0.0	0.0	0.0
V26	1:Ins:T:0	0.02220272411554365	0.015929566764366226	0.0	0.0993374877075346	0.8625302214125555	0.0	0.0	0.0
V26	1:Ins:T:1	0.0004790826070695279	5.791391482482341e-17	0.0	0.13119149292325127	0.8683294244696792	0.0	0.0	0.0
V26	1:Ins:T:2	0.009402922093312272	0.03890597619400071	0.0	0.15798743563736842	0.7937036660753187	0.0	0.0	0.0
V26	1:Ins:T:3	0.21982547083673734	0.06918915922775198	0.0	0.12767595242160587	0.5833094175139047	0.0	0.0	0.0
V26	1:Ins:T:4	0.49018105750868607	0.12663533024286314	0.0	0.05489729233103586	0.3282863199174149	0.0	0.0	0.0
V26	1:Ins:T:5	0.9080980404185383	0.0039380747915558866	0.0	0.04658066629133763	0.04138321849856814	0.0	0.0	0.0
V26	2:Del:R:0	0.006048329041287382	0.0017811496158759545	0.0	0.175238992351505	0.8169315289913316	0.0	0.0	0.0
V26	2:Del:R:1	0.02369752524456943	0.08550021812442807	0.0	0.4538164592955984	0.436985797335404	0.0	0.0	0.0
V26	2:Del:R:2	0.03834960028166959	0.1850471513693062	0.0	0.09782519842333366	0.6787780499256906	0.0	0.0	0.0
V26	2:Del:R:3	0.20573435993947536	0.4394551883641933	0.0	0.029615616680451293	0.3251948350158801	0.0	0.0	0.0
V26	2:Del:R:4	0.030962139994237872	0.6168135383563695	0.0	0.35222432164937084	2.1577284752638872e-14	0.0	0.0	0.0
V26	2:Del:R:5	1.7528879225703953e-15	3.0501662048432888e-15	0.0	0.999999999999975	2.0150444033165473e-14	0.0	0.0	0.0
V26	3:Del:R:0	0.0028393015356509834	0.0003418529840390956	0.0	0.5510735649786166	0.4457452805016934	0.0	0.0	0.0
V26	3:Del:R:1	0.1126188538568897	0.1386796386802567	0.0	0.0687125587711106	0.679988948691743	0.0	0.0	0.0
V26	3:Del:R:2	0.0573324156234836	0.21045194024066716	0.0	0.06360513579041291	0.6686105083454364	0.0	0.0	0.0
V26	3:Del:R:3	0.10407371725715059	0.13918992532986815	0.0	0.1610825980988611	0.5956537593141201	0.0	0.0	0.0
V26	3:Del:R:4	5.448858647895296e-13	8.060250219429404e-13	0.0	0.9999999999923853	6.263773046484348e-12	0.0	0.0	0.0
V26	3:Del:R:5	1.604718810600804e-14	2.3618293471229352e-14	0.0	0.9999999999997758	1.8447155785386944e-13	0.0	0.0	0.0
V26	4:Del:R:0	0.003931579082814153	0.0005884881161403867	0.0	0.5980955914647724	0.3973843413362731	0.0	0.0	0.0
V26	4:Del:R:1	0.022796776023588792	0.06606032136287429	0.0	0.09312845638984438	0.8180144462236925	0.0	0.0	0.0
V26	4:Del:R:2	0.0004253766224913556	0.08824393696081757	0.0	0.08138066733576199	0.829950019080929	0.0	0.0	0.0
V26	4:Del:R:3	1.369808213055509e-14	0.03710621462535763	0.0	0.2701543206896182	0.6927394646850105	0.0	0.0	0.0
V26	4:Del:R:4	1.500816153799335e-14	2.2089051447912667e-14	0.0	0.9999999999997904	1.7252735626621134e-13	0.0	0.0	0.0
V26	4:Del:R:5	0.07240627083402755	0.6501766604440701	0.0	0.03600437310492036	0.24141269561698203	0.0	0.0	0.0
V26	5:Del:R:0	1.5323780856444418e-05	8.714062207586857e-05	0.0	0.9899323082765428	0.009965227320524954	0.0	0.0	0.0
V26	5:Del:R:1	0.022345981911164613	0.43036545130906106	0.0	0.15201350821927215	0.39527505856050227	0.0	0.0	0.0
V26	5:Del:R:2	0.03460121290868002	0.13425912309929747	0.0	0.3208048946898692	0.5103347693021534	0.0	0.0	0.0
V26	5:Del:R:3	0.06860430885877639	0.708014253724869	0.0	0.0671378463836999	0.15624359103265453	0.0	0.0	0.0
V26	5:Del:R:4	0.007503610660242138	0.2520425021236103	0.0	0.6174244294722525	0.1230294577438951	0.0	0.0	0.0
V26	5:Del:R:5	0.08501815350349037	0.0710204894655355	0.0	0.27274620406167666	0.5712151529692975	0.0	0.0	0.0
V26	2:Ins:R:0	0.0301580191206224	0.030701817533067395	0.0	0.3258981802915489	0.6132419830547613	0.0	0.0	0.0
V26	2:Ins:R:1	0.00041734929861528573	0.017745475028375205	0.0	0.1995005349318141	0.7823366407411954	0.0	0.0	0.0
V26	2:Ins:R:2	0.029353974905651583	0.16933906612894564	0.0	0.09155685664615135	0.7097501023192514	0.0	0.0	0.0
V26	2:Ins:R:3	0.13322115774809543	0.12183177995258364	0.0	0.10427321125909979	0.6406738510402211	0.0	0.0	0.0
V26	2:Ins:R:4	0.5196886463631597	0.4350787642010573	0.0	0.006712488918045321	0.03852010051773758	0.0	0.0	0.0
V26	2:Ins:R:5	0.4654275181133071	0.43185681991497826	0.0	0.10271566197171358	9.772695481099982e-16	0.0	0.0	0.0
V26	3:Ins:R:0	9.064216687228845e-05	0.021116267763951643	0.0	0.44841888513946054	0.5303742049297154	0.0	0.0	0.0
V26	3:Ins:R:1	0.028045294969161482	0.16664117606034082	0.0	0.16765537050652274	0.637658158463975	0.0	0.0	0.0
V26	3:Ins:R:2	0.030567636151324355	0.1795883281074151	0.0	0.2133085896443873	0.5765354460968733	0.0	0.0	0.0
V26	3:Ins:R:3	0.5694035509587863	0.012722333422141461	0.0	0.29343115890050986	0.12444295671856252	0.0	0.0	0.0
V26	3:Ins:R:4	0.1360037944395713	0.26756382935486117	0.0	0.42319709683148893	0.1732352793740786	0.0	0.0	0.0
V26	3:Ins:R:5	0.3438549654928133	0.6333002364640306	0.0	0.022844798043145646	1.0477967459912881e-14	0.0	0.0	0.0
V26	4:Ins:R:0	1.1259167079474434e-15	0.007048034498087922	0.0	0.5996673658802172	0.3932845996216938	0.0	0.0	0.0
V26	4:Ins:R:1	0.07623759985483214	0.15204871981454493	0.0	0.25626643098000157	0.5154472493506213	0.0	0.0	0.0
V26	4:Ins:R:2	0.13248713149274685	0.026403837154890034	0.0	0.3178053345811886	0.5233036967711745	0.0	0.0	0.0
V26	4:Ins:R:3	0.31911926345832853	0.335184405833883	0.0	0.03939363882939098	0.3063026918783975	0.0	0.0	0.0
V26	4:Ins:R:4	0.2924381679535868	0.2813883203618605	0.0	0.4261735116845177	3.481077846922536e-14	0.0	0.0	0.0
V26	4:Ins:R:5	0.17479513158818477	0.4722624973709828	0.0	0.3502658285892708	0.0026765424515617126	0.0	0.0	0.0
V26	5:Ins:R:0	1.7531817423759206e-15	2.5803374788342475e-15	0.0	0.3821754700813428	0.6178245299186529	0.0	0.0	0.0
V26	5:Ins:R:1	0.04432831265354583	0.0051392864934483575	0.0	0.6796166216081252	0.27091577924488053	0.0	0.0	0.0
V26	5:Ins:R:2	0.20985852716205303	0.005616661597003474	0.0	0.18881612626692285	0.5957086849740207	0.0	0.0	0.0
V26	5:Ins:R:3	0.21904560112420626	0.11132733883959521	0.0	0.1484775141811548	0.5211495458550438	0.0	0.0	0.0
V26	5:Ins:R:4	0.4124005476310965	0.004176002083013987	0.0	0.024059651473123448	0.559363798812766	0.0	0.0	0.0
V26	5:Ins:R:5	0.15686754662398264	0.18668107251075822	0.0	0.5653949673767499	0.09105641348850929	0.0	0.0	0.0
V26	2:Del:M:1	0.029953744600431893	0.005414397043952695	0.0	0.27851923648209304	0.6861126218735224	0.0	0.0	0.0
V26	3:Del:M:1	0.0019352394586620587	1.5911968882332485e-05	0.0	0.49758804182882804	0.5004608067436276	0.0	0.0	0.0
V26	3:Del:M:2	0.05753156927920826	0.14118596317891896	0.0	0.3792206430717362	0.4220618244701366	0.0	0.0	0.0
V26	4:Del:M:1	0.0031046550926771407	0.00671710159517228	0.0	0.4878648936696877	0.5023133496424628	0.0	0.0	0.0
V26	4:Del:M:2	0.005266357274054308	0.024583161288240257	0.0	0.1305954519626747	0.8395550294750307	0.0	0.0	0.0
V26	4:Del:M:3	0.00750894448967784	0.03997371610849707	0.0	0.1163406560682993	0.8361766833335258	0.0	0.0	0.0
V26	5:Del:M:1	1.280343621399373e-06	0.0012094033273873696	0.0	0.9983986546196089	0.00039066170938237244	0.0	0.0	0.0
V26	5:Del:M:2	8.443182325088517e-10	0.000515009998452328	0.0	0.9939648985170577	0.005520090640171748	0.0	0.0	0.0
V26	5:Del:M:3	2.144548705896642e-11	0.0006436407339199665	0.0	0.9623985208818482	0.03695783836278648	0.0	0.0	0.0
V26	5:Del:M:4	0.0009495409145066072	0.013969960816345774	0.0	0.907915625132178	0.07716487313696951	0.0	0.0	0.0
V26	5:Del:M:5	0.02038240198840179	0.08947366360318648	0.0	0.8901439344084106	1.166048012365789e-15	0.0	0.0	0.0
V27	1:Del:C:0	0.0	0.0	0.0	0.9148257698106995	0.0	0.08517423018930056	0.0	0.0
V27	1:Del:C:1	0.0	0.0	0.0	0.9999927560774662	0.0	7.243922533846813e-06	0.0	0.0
V27	1:Del:C:2	0.0	0.0	0.0	0.9834388486973277	0.0	0.016561151302672307	0.0	0.0
V27	1:Del:C:3	0.0	0.0	0.0	0.8115839190378102	0.0	0.18841608096218984	0.0	0.0
V27	1:Del:C:4	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
V27	1:Del:C:5	0.0	0.0	0.0	0.4382423995648412	0.0	0.5617576004351588	0.0	0.0
V27	1:Del:T:0	0.0	0.0	0.0	0.9906195996631495	0.0	0.009380400336850538	0.0	0.0
V27	1:Del:T:1	0.0	0.0	0.0	0.30110455411512804	0.0	0.698895445884872	0.0	0.0
V27	1:Del:T:2	0.0	0.0	0.0	0.6994448092162728	0.0	0.3005551907837271	0.0	0.0
V27	1:Del:T:3	0.0	0.0	0.0	0.9365358783763353	0.0	0.06346412162366469	0.0	0.0
V27	1:Del:T:4	0.0	0.0	0.0	0.9224809357608788	0.0	0.07751906423912124	0.0	0.0
V27	1:Del:T:5	0.0	0.0	0.0	0.9998374435650914	0.0	0.0001625564349085266	0.0	0.0
V27	1:Ins:C:0	0.0	0.0	0.0	0.9999084065638398	0.0	9.159343616020659e-05	0.0	0.0
V27	1:Ins:C:1	0.0	0.0	0.0	0.7999354576435005	0.0	0.20006454235649954	0.0	0.0
V27	1:Ins:C:2	0.0	0.0	0.0	0.9999078153482338	0.0	9.218465176624247e-05	0.0	0.0
V27	1:Ins:C:3	0.0	0.0	0.0	0.9999691164624693	0.0	3.088353753073488e-05	0.0	0.0
V27	1:Ins:C:4	0.0	0.0	0.0	0.7634169885025014	0.0	0.23658301149749858	0.0	0.0
V27	1:Ins:C:5	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
V27	1:Ins:T:0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
V27	1:Ins:T:1	0.0	0.0	0.0	0.7997208645250656	0.0	0.2002791354749343	0.0	0.0
V27	1:Ins:T:2	0.0	0.0	0.0	0.38856958629186356	0.0	0.6114304137081363	0.0	0.0
V27	1:Ins:T:3	0.0	0.0	0.0	0.9540602788650794	0.0	0.04593972113492061	0.0	0.0
V27	1:Ins:T:4	0.0	0.0	0.0	0.6608744501788836	0.0	0.3391255498211165	0.0	0.0
V27	1:Ins:T:5	0.0	0.0	0.0	0.9999427658730864	0.0	5.723412691357259e-05	0.0	0.0
V27	2:Del:R:0	0.0	0.0	0.0	0.9889465006871608	0.0	0.011053499312839095	0.0	0.0
V27	2:Del:R:1	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
V27	2:Del:R:2	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
V27	2:Del:R:3	0.0	0.0	0.0	0.38265585263571356	0.0	0.6173441473642864	0.0	0.0
V27	2:Del:R:4	0.0	0.0	0.0	0.5025831475092657	0.0	0.49741685249073436	0.0	0.0
V27	2:Del:R:5	0.0	0.0	0.0	0.9998969402613611	0.0	0.00010305973863884139	0.0	0.0
V27	3:Del:R:0	0.0	0.0	0.0	0.9803384300898365	0.0	0.019661569910163507	0.0	0.0
V27	3:Del:R:1	0.0	0.0	0.0	0.3624277162467938	0.0	0.6375722837532062	0.0	0.0
V27	3:Del:R:2	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
V27	3:Del:R:3	0.0	0.0	0.0	0.9997142832485615	0.0	0.00028571675143862203	0.0	0.0
V27	3:Del:R:4	0.0	0.0	0.0	0.900490972408448	0.0	0.0995090275915519	0.0	0.0
V27	3:Del:R:5	0.0	0.0	0.0	0.9989677544023315	0.0	0.0010322455976685626	0.0	0.0
V27	4:Del:R:0	0.0	0.0	0.0	0.8639061288425766	0.0	0.13609387115742344	0.0	0.0
V27	4:Del:R:1	0.0	0.0	0.0	0.9067601181023287	0.0	0.09323988189767128	0.0	0.0
V27	4:Del:R:2	0.0	0.0	0.0	0.8533589694050526	0.0	0.14664103059494735	0.0	0.0
V27	4:Del:R:3	0.0	0.0	0.0	0.9898215341656161	0.0	0.010178465834383785	0.0	0.0
V27	4:Del:R:4	0.0	0.0	0.0	0.9969655135087362	0.0	0.0030344864912638715	0.0	0.0
V27	4:Del:R:5	0.0	0.0	0.0	0.9248973114956014	0.0	0.07510268850439858	0.0	0.0
V27	5:Del:R:0	0.0	0.0	0.0	0.9999985711390748	0.0	1.428860925230088e-06	0.0	0.0
V27	5:Del:R:1	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
V27	5:Del:R:2	0.0	0.0	0.0	0.9999774210550778	0.0	2.2578944922152886e-05	0.0	0.0
V27	5:Del:R:3	0.0	0.0	0.0	0.9649776713923205	0.0	0.035022328607679565	0.0	0.0
V27	5:Del:R:4	0.0	0.0	0.0	0.9973836616067578	0.0	0.0026163383932421938	0.0	0.0
V27	5:Del:R:5	0.0	0.0	0.0	0.9933591984154199	0.0	0.006640801584580075	0.0	0.0
V27	2:Ins:R:0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
V27	2:Ins:R:1	0.0	0.0	0.0	0.9999902720499152	0.0	9.727950084843562e-06	0.0	0.0
V27	2:Ins:R:2	0.0	0.0	0.0	0.7341547661607286	0.0	0.2658452338392715	0.0	0.0
V27	2:Ins:R:3	0.0	0.0	0.0	0.5915109878170429	0.0	0.40848901218295713	0.0	0.0
V27	2:Ins:R:4	0.0	0.0	0.0	0.9686295303358861	0.0	0.031370469664113984	0.0	0.0
V27	2:Ins:R:5	0.0	0.0	0.0	0.9796715981102709	0.0	0.020328401889728957	0.0	0.0
V27	3:Ins:R:0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
V27	3:Ins:R:1	0.0	0.0	0.0	0.8748784973887171	0.0	0.12512150261128274	0.0	0.0
V27	3:Ins:R:2	0.0	0.0	0.0	0.9978234222432031	0.0	0.002176577756797008	0.0	0.0
V27	3:Ins:R:3	0.0	0.0	0.0	0.9996533965725943	0.0	0.00034660342740565824	0.0	0.0
V27	3:Ins:R:4	0.0	0.0	0.0	0.9992167620953872	0.0	0.0007832379046127302	0.0	0.0
V27	3:Ins:R:5	0.0	0.0	0.0	0.3720089743713895	0.0	0.6279910256286104	0.0	0.0
V27	4:Ins:R:0	0.0	0.0	0.0	0.03142542448703404	0.0	0.968574575512966	0.0	0.0
V27	4:Ins:R:1	0.0	0.0	0.0	0.0010757895041207128	0.0	0.9989242104958793	0.0	0.0
V27	4:Ins:R:2	0.0	0.0	0.0	0.9984104944677212	0.0	0.0015895055322787922	0.0	0.0
V27	4:Ins:R:3	0.0	0.0	0.0	0.9661169921596705	0.0	0.03388300784032954	0.0	0.0
V27	4:Ins:R:4	0.0	0.0	0.0	0.9997689170374965	0.0	0.00023108296250347733	0.0	0.0
V27	4:Ins:R:5	0.0	0.0	0.0	0.035494897090305275	0.0	0.9645051029096948	0.0	0.0
V27	5:Ins:R:0	0.0	0.0	0.0	0.7888041004995161	0.0	0.2111958995004839	0.0	0.0
V27	5:Ins:R:1	0.0	0.0	0.0	0.9400010013717642	0.0	0.05999899862823579	0.0	0.0
V27	5:Ins:R:2	0.0	0.0	0.0	0.23095886272812602	0.0	0.769041137271874	0.0	0.0
V27	5:Ins:R:3	0.0	0.0	0.0	0.9541131603628334	0.0	0.045886839637166554	0.0	0.0
V27	5:Ins:R:4	0.0	0.0	0.0	0.9760608726747336	0.0	0.023939127325266377	0.0	0.0
V27	5:Ins:R:5	0.0	0.0	0.0	0.3696556963908946	0.0	0.6303443036091054	0.0	0.0
V27	2:Del:M:1	0.0	0.0	0.0	0.8535228166755372	0.0	0.14647718332446277	0.0	0.0
V27	3:Del:M:1	0.0	0.0	0.0	0.874144717056589	0.0	0.12585528294341106	0.0	0.0
V27	3:Del:M:2	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
V27	4:Del:M:1	0.0	0.0	0.0	0.9999984048878708	0.0	1.5951121292467456e-06	0.0	0.0
V27	4:Del:M:2	0.0	0.0	0.0	0.9066137789299797	0.0	0.09338622107002024	0.0	0.0
V27	4:Del:M:3	0.0	0.0	0.0	0.9817133493273513	0.0	0.018286650672648688	0.0	0.0
V27	5:Del:M:1	0.0	0.0	0.0	0.9999997292587239	0.0	2.7074127609884236e-07	0.0	0.0
V27	5:Del:M:2	0.0	0.0	0.0	0.9813161752057561	0.0	0.01868382479424384	0.0	0.0
V27	5:Del:M:3	0.0	0.0	0.0	0.987310908629711	0.0	0.012689091370288962	0.0	0.0
V27	5:Del:M:4	0.0	0.0	0.0	0.9880198033231806	0.0	0.011980196676819274	0.0	0.0
V27	5:Del:M:5	0.0	0.0	0.0	0.9801096292155215	0.0	0.019890370784478535	0.0	0.0
V28	1:Del:C:0	0.0008750705790049809	0.0	0.0	0.0782050390613297	0.5737251890093129	0.0	0.34719470135035246	0.0
V28	1:Del:C:1	0.019026080205682982	0.0	0.0	0.21105229194950093	0.769774598384106	0.0	0.00014702946071011645	0.0
V28	1:Del:C:2	1.6248927419816089e-15	0.0	0.0	0.5865968773892606	0.41339696272626913	0.0	6.159884468560903e-06	0.0
V28	1:Del:C:3	0.25481851928539956	0.0	0.0	0.25894918123956634	0.44422113530519813	0.0	0.04201116416983593	0.0
V28	1:Del:C:4	0.005458773430635655	0.0	0.0	0.0035389522367201614	0.030242065153888293	0.0	0.960760209178756	0.0
V28	1:Del:C:5	0.8311527166319443	0.0	0.0	0.08261968173840117	0.0034580134888811138	0.0	0.0827695881407733	0.0
V28	1:Del:T:0	0.02806206159224157	0.0	0.0	0.2628594476579829	0.7038076592475229	0.0	0.0052708315022525366	0.0
V28	1:Del:T:1	1.8368298046489453e-16	0.0	0.0	0.20809902486359372	0.7692984658458157	0.0	0.022602509290590517	0.0
V28	1:Del:T:2	0.029815046544862833	0.0	0.0	0.10271498707113244	0.8555843760509523	0.0	0.011885590333052342	0.0
V28	1:Del:T:3	0.055635862230453054	0.0	0.0	0.085422342702595	0.8589416883280714	0.0	1.067388805782381e-07	0.0
V28	1:Del:T:4	0.124675390382009	0.0	0.0	0.013277016695196304	0.8584651362841857	0.0	0.003582456638608853	0.0
V28	1:Del:T:5	8.069492731822091e-16	0.0	0.0	0.9289306776107217	0.07094743381057761	0.0	0.00012188857870002393	0.0
V28	1:Ins:C:0	3.33738844479669e-15	0.0	0.0	0.999967635440303	1.7072164639661303e-15	0.0	3.236455969214842e-05	0.0
V28	1:Ins:C:1	4.249923327211743e-15	0.0	0.0	0.99922442648259	0.0007755735174056533	0.0	0.0	0.0
V28	1:Ins:C:2	5.02871149900694e-15	0.0	0.0	0.8323276575084272	0.16766867168996863	0.0	3.670801599276009e-06	0.0
V28	1:Ins:C:3	0.9528949787583266	0.0	0.0	0.04708947073625852	1.9071800209927538e-15	0.0	1.555050541295347e-05	0.0
V28	1:Ins:C:4	0.7641112153445767	0.0	0.0	0.08508748722136929	0.0002893056738007572	0.0	0.15051199176025312	0.0
V28	1:Ins:C:5	0.9873199327353427	0.0	0.0	0.007136463418775001	0.0009373323240529397	0.0	0.004606271521829363	0.0
V28	1:Ins:T:0	0.28223433391820235	0.0	0.0	0.19987370307904856	0.4878982535329344	0.0	0.029993709469814472	0.0
V28	1:Ins:T:1	0.008000096471494486	0.0	0.0	0.3467603226654723	0.6452391319301879	0.0	4.4893284544035944e-07	0.0
V28	1:Ins:T:2	0.13282253967431087	0.0	0.0	0.3532404232245545	0.4989059564132303	0.0	0.015031080687904246	0.0
V28	1:Ins:T:3	0.8228750977203133	0.0	0.0	0.07564912658117853	0.0971641948594807	0.0	0.004311580839027455	0.0
V28	1:Ins:T:4	0.9502691542437038	0.0	0.0	0.01684534603636347	0.028320065526773013	0.0	0.004565434193159674	0.0
V28	1:Ins:T:5	0.9899547075814684	0.0	0.0	0.00803761477137044	0.002007512283110203	0.0	1.653640509187274e-07	0.0
V28	2:Del:R:0	0.08329407777134529	0.0	0.0	0.38198680911964816	0.500628687848516	0.0	0.034090425260490415	0.0
V28	2:Del:R:1	0.20367503809481793	0.0	0.0	0.6173819938862242	0.16712964631729454	0.0	0.011813321701663305	0.0
V28	2:Del:R:2	0.4563289807836586	0.0	0.0	0.18424972620396735	0.3594151336526001	0.0	6.159359774203445e-06	0.0
V28	2:Del:R:3	0.7971643949184452	0.0	0.0	0.018163550580884393	0.0560707109436911	0.0	0.12860134355697936	0.0
