Samples	ID83A	ID83B	ID83C	ID83D	ID83E	ID83F	ID83G	ID83H	ID83I	ID83J	ID83K	ID83L	ID83M	ID83N	ID83O	ID83P
V65	37	30	71	10	0	11	13	18	6	16	1	6	0	11	0	0
V66	73	3	0	15	25	38	0	14	13	144	0	0	1	15	0	31
V67	3	32	112	8	0	8	15	32	6	0	0	64	7	20	7	36
V68	0	3	3	133	0	0	0	0	0	0	0	0	0	0	0	0
V69	6	8	13	5	1	11	0	0	0	2	0	0	0	5	0	0
V70	442	39	36	82	0	0	0	0	58	0	0	0	0	0	0	0
V71	58	46	0	26	49	10	0	10	11	0	0	0	0	1	0	0
V72	12	261	144	0	0	0	0	0	1	0	28	23	0	0	0	0
V73	32	21	5	72	0	0	75	8	0	0	0	19	129	40	0	0
V74	2	7	70	46	5	1	0	0	2	0	2	0	0	0	4	0
V75	22	0	101	0	0	2	57	102	15	2	31	51	0	26	0	0
V76	114	9	31	21	13	5	101	1	6	0	8	0	0	0	0	0
V77	18	37	1	12	26	15	27	0	4	0	14	3	0	0	1	0
V78	72	55	15	14	29	1	0	0	3	0	0	0	0	0	0	0
V79	65	63	21	50	12	39	0	33	9	37	6	22	0	9	0	0
V80	91	20	101	1	0	0	8	16	7	0	0	9	8	0	44	0
V81	49	2	29	12	13	46	145	49	9	18	0	39	0	7	0	0
V82	113	56	4	10	4	5	15	1	27	20	8	0	17	2	0	46
V83	25	0	4	4	5	5	0	0	2	12	0	0	0	5	0	0
V84	14	167	0	0	0	24	45	14	2	24	2	6	40	14	2	40
V85	359	35	45	22	27	1	22	26	25	2	16	0	0	8	0	7
V86	81	2	33	19	16	3	17	50	23	0	18	1	0	35	0	0
V87	216	40	59	7	8	0	42	16	4	0	2	1	54	7	8	9
V88	78	0	0	18	0	0	4	13	3	0	0	3	0	4	0	0
V89	34	90	17	5	0	0	3	0	12	0	16	4	0	11	0	0
V90	177	1	14	14	29	0	0	0	15	0	0	0	0	0	0	0
V91	15	110	113	0	8	33	9	16	1	23	2	0	0	9	12	0
V92	168	10	9	4	0	116	11	9	27	36	0	6	11	10	0	0
V93	20	26	58	15	0	0	38	1	3	0	0	33	0	2	0	0
V94	20	1	3	0	0	0	6	3	0	2	0	9	30	4	0	0
V95	1	133	0	0	0	0	25	64	0	0	10	53	10	24	0	0
V96	6	0	108	32	28	0	44	1	0	12	31	21	7	5	0	16
V97	14	13	1	1	3	6	13	4	11	19	0	0	0	6	4	5
V98	200	42	47	0	0	6	0	0	28	4	13	9	0	1	8	0
V99	31	4	23	24	22	0	41	11	4	0	3	0	0	0	0	0
V100	328	4	0	23	9	37	0	0	93	9	0	0	0	2	0	0
