MutationType	ID83A	ID83B	ID83C	ID83D	ID83E
5:Ins:R:1	6.70E-04	2.09E-04	6.90E-04	8.07E-04	3.54E-04
5:Ins:R:2	2.17E-05	4.92E-05	9.48E-05	4.51E-08	2.11E-05
5:Ins:R:3	7.29E-05	8.50E-08	3.50E-08	4.55E-05	9.48E-05
5:Ins:R:4	1.04E-04	1.18E-08	1.20E-08	1.38E-07	7.12E-05
5:Ins:R:5	4.63E-05	1.93E-05	5.44E-08	4.47E-08	3.24E-05
2:Del:M:1	4.92E-04	2.16E-04	4.62E-04	4.50E-04	6.48E-04
3:Del:M:1	1.07E-03	2.02E-04	9.65E-04	8.52E-04	5.11E-04
3:Del:M:2	5.63E-04	1.66E-04	6.13E-04	3.97E-04	3.99E-04
4:Del:M:1	5.60E-04	6.94E-05	4.32E-04	6.33E-04	3.66E-04
4:Del:M:2	5.74E-04	3.72E-04	4.79E-04	4.31E-04	1.11E-04
4:Del:M:3	9.32E-03	3.17E-04	2.06E-02	1.81E-04	5.19E-04
5:Del:M:1	3.21E-02	1.22E-03	3.45E-02	3.48E-02	1.53E-02
5:Del:M:2	1.81E-02	2.67E-04	1.73E-02	1.38E-02	6.46E-03
5:Del:M:3	5.00E-03	1.32E-04	5.39E-03	5.68E-03	2.52E-03
5:Del:M:4	1.42E-03	4.35E-05	1.50E-03	1.55E-03	8.02E-04
5:Del:M:5	1.61E-03	1.27E-05	1.65E-03	1.52E-03	8.75E-04
