Samples	ID83A	ID83B	ID83C	ID83D	ID83E	ID83F	ID83G	ID83H	ID83I	ID83J	ID83K	ID83L	ID83M	ID83N	ID83O
V36	1	3	45	16	6	7	4	1	0	1	0	0	2	0	25
V37	77	0	81	5	5	15	22	48	2	0	12	33	0	0	18
V38	212	27	47	1	47	4	9	7	11	7	3	11	13	15	0
V39	169	0	79	48	7	143	14	49	61	9	66	6	16	14	0
V40	44	49	35	3	52	8	25	1	3	7	6	32	18	0	6
V41	14	3	116	0	0	49	0	22	11	0	29	3	8	8	0
V42	34	10	18	95	17	1	13	0	57	50	0	12	17	7	0
V43	49	88	23	55	0	57	0	5	22	49	20	3	0	0	18
V44	42	135	0	1	4	11	0	15	12	8	8	0	0	11	30
V45	15	2	130	39	14	94	6	124	10	16	43	0	0	46	0
V46	1	36	2	48	1	12	5	6	29	4	2	0	15	3	0
V47	9	2	26	116	6	35	22	14	26	39	7	0	21	8	0
V48	16	40	122	30	78	0	5	0	19	22	0	77	0	2	0
V49	0	16	7	0	2	1	2	0	0	0	0	7	0	0	1
V50	39	14	105	0	42	1	37	2	34	23	0	32	19	2	0
V51	46	11	0	37	5	3	9	0	26	7	12	4	1	14	0
V52	11	4	23	38	26	29	12	34	20	23	27	13	0	0	3
V53	8	32	160	34	0	13	0	4	40	51	8	1	0	9	0
V54	6	16	11	34	1	77	1	6	30	0	9	0	9	47	0
V55	20	38	17	17	99	20	115	2	7	10	0	85	2	0	32
V56	239	19	3	33	230	172	13	81	0	13	150	98	52	0	0
V57	37	0	25	2	52	123	10	88	1	4	93	28	0	21	0
V58	0	3	14	2	24	14	40	8	45	0	0	39	5	1	0
V59	49	123	9	14	1	2	1	4	12	0	2	2	5	13	0
V60	152	70	14	43	70	0	4	0	20	16	0	0	6	10	7
V61	63	21	1	78	35	0	39	0	29	0	2	19	3	3	0
V62	49	8	0	22	59	11	42	47	0	0	21	24	0	1	0
V63	95	28	0	43	0	0	0	1	9	7	0	0	14	6	0
V64	54	93	83	21	1	15	2	8	11	48	2	0	57	26	13
V65	26	235	32	0	88	4	29	11	0	4	12	1	14	4	14
V66	2	162	2	23	3	76	2	0	112	44	73	0	29	0	0
V67	26	2	10	1	0	10	0	1	0	0	0	2	0	5	0
V68	3	116	0	0	0	3	0	3	0	4	4	0	0	0	0
V69	1	5	15	1	1	8	9	3	0	0	0	5	7	0	5
V70	36	0	30	0	1	32	0	48	0	0	45	0	0	14	0
V71	0	2	94	124	0	0	0	0	18	4	0	2	0	16	0
V72	7	9	0	45	18	3	10	2	30	9	0	7	13	4	3
V73	19	0	40	2	4	16	7	31	0	8	11	0	2	10	0
V74	19	20	174	17	15	2	19	0	16	19	3	6	3	0	43
V75	1	40	7	5	1	3	0	6	10	3	4	5	0	13	0
V76	133	49	15	10	0	286	0	184	0	1	76	0	0	11	0
V77	64	3	15	18	0	6	0	0	6	8	6	0	0	8	0
V78	37	0	74	51	6	0	1	0	49	48	0	9	35	4	39
V79	2	19	443	100	26	0	12	0	16	17	0	12	0	21	16
V80	24	14	15	6	0	15	0	23	0	3	46	0	0	1	0
V81	0	99	0	22	45	2	41	0	20	19	4	4	0	0	13
V82	64	105	0	0	2	1	0	0	0	0	0	0	0	2	4
V83	31	6	28	0	0	18	0	3	3	0	0	0	0	3	7
V84	17	10	54	10	8	3	26	0	2	24	0	0	3	2	0
V85	1	0	30	1	10	24	12	5	0	2	16	0	0	5	0
V86	328	58	49	3	0	5	1	1	0	0	0	1	5	2	9
V87	51	80	1	46	0	0	0	0	40	20	0	0	0	21	9
V88	39	25	44	36	129	2	69	1	6	11	8	120	12	4	0
V89	11	57	2	117	54	11	3	2	41	88	13	33	0	0	1
V90	1	22	0	27	3	13	1	27	30	15	17	0	30	2	7
V91	37	60	12	16	0	4	1	5	11	4	0	4	26	18	0
V92	3	5	18	7	69	8	31	10	1	12	2	51	6	1	0
V93	80	0	68	0	0	1	13	2	2	0	6	0	0	17	0
V94	45	14	0	2	0	1	2	2	0	0	4	4	0	0	8
V95	8	10	37	0	0	6	0	14	8	2	26	0	1	3	15
V96	31	49	21	31	3	13	0	8	2	11	11	0	41	10	0
V97	0	35	0	3	14	9	0	0	0	0	0	3	12	1	16
V98	21	1	5	6	141	0	34	1	7	8	0	15	0	1	17
V99	129	5	40	0	1	0	1	0	0	2	0	0	6	8	0
V100	66	16	0	32	22	0	40	1	0	10	2	0	22	8	0
