MutationType	ID83A	ID83B	ID83C	ID83D
2:Ins:R:3	7.76E-05	7.09E-05	1.33E-04	1.26E-04
2:Ins:R:4	1.28E-05	1.87E-02	3.68E-02	1.67E-02
2:Ins:R:5	7.12E-04	2.19E-03	3.61E-03	1.45E-03
3:Ins:R:0	9.11E-09	9.75E-05	3.51E-05	6.60E-05
3:Ins:R:1	1.04E-04	5.70E-05	1.51E-05	6.56E-05
3:Ins:R:2	2.16E-04	3.10E-03	6.32E-03	2.59E-03
3:Ins:R:3	4.54E-08	5.64E-05	4.40E-08	8.33E-05
3:Ins:R:4	3.48E-05	2.22E-08	6.50E-05	2.03E-05
3:Ins:R:5	1.19E-04	3.04E-05	1.29E-05	2.59E-04
4:Ins:R:0	5.14E-05	1.45E-04	2.57E-08	5.62E-05
4:Ins:R:1	6.50E-05	1.03E-04	1.86E-04	1.09E-04
4:Ins:R:2	1.61E-04	3.33E-03	6.52E-03	2.88E-03
4:Ins:R:3	6.91E-05	4.22E-09	8.16E-07	8.45E-05
4:Ins:R:4	1.45E-05	1.26E-05	1.57E-05	7.43E-05
4:Ins:R:5	1.05E-04	1.66E-04	2.06E-04	1.22E-04
5:Ins:R:0	1.02E-05	7.39E-05	6.54E-05	1.85E-05
5:Ins:R:1	3.66E-04	1.08E-03	9.41E-05	2.58E-04
5:Ins:R:2	5.25E-08	5.37E-05	3.46E-05	4.61E-08
5:Ins:R:3	1.32E-08	5.08E-05	9.93E-09	5.85E-05
5:Ins:R:4	2.80E-05	5.26E-05	1.16E-08	7.40E-09
5:Ins:R:5	1.71E-05	9.35E-05	9.13E-06	8.44E-06
2:Del:M:1	6.82E-04	4.93E-04	2.67E-03	1.20E-03
3:Del:M:1	1.25E-02	6.51E-04	3.58E-02	1.45E-02
3:Del:M:2	5.21E-04	5.17E-04	1.52E-04	3.43E-04
4:Del:M:1	1.34E-04	5.30E-04	1.45E-04	1.55E-04
4:Del:M:2	2.20E-04	2.49E-04	1.50E-04	0.00E+00
4:Del:M:3	2.33E-04	2.04E-04	2.74E-04	9.39E-05
5:Del:M:1	1.07E-03	2.09E-02	2.19E-04	2.05E-04
5:Del:M:2	2.68E-04	6.50E-03	1.82E-02	7.92E-03
5:Del:M:3	3.46E-04	2.90E-03	3.64E-04	1.05E-04
5:Del:M:4	9.97E-05	1.70E-03	1.63E-04	3.60E-08
5:Del:M:5	2.49E-04	9.45E-04	1.55E-04	1.33E-04
