Samples	ID83A	ID83B	ID83C	ID83D	ID83E	ID83F
V54	1.38E+00	2.28E+00	0.00E+00	0.00E+00	3.38E+00	1.83E+00
V55	1.80E+00	8.70E-01	1.35E+00	1.44E+00	1.02E+00	9.00E-01
V56	2.13E-01	3.12E+00	1.40E+00	8.16E-01	3.31E+00	4.53E+00
V57	1.62E+00	2.93E+00	4.33E-01	4.52E-01	2.10E+00	1.00E+00
V58	3.19E+00	2.24E+00	1.75E+00	8.33E-01	1.47E+00	3.36E+00
V59	4.99E-01	7.92E-01	2.59E+00	3.29E+00	1.77E+00	2.91E+00
V60	2.30E+00	2.14E+00	8.57E-01	4.10E+00	1.69E+00	3.79E+00
V61	1.16E+00	0.00E+00	3.02E+00	9.20E-01	4.38E+00	6.70E-01
V62	2.40E+00	3.01E+00	2.24E+00	2.26E+00	2.67E+00	1.25E+00
V63	1.10E+00	1.90E+00	1.96E+00	2.24E-01	0.00E+00	2.05E+00
V64	2.51E+00	1.48E+00	1.76E+00	0.00E+00	0.00E+00	2.29E+00
V65	1.92E+00	3.01E+00	2.67E+00	4.75E+00	7.77E-01	3.46E+00
V66	2.48E+00	2.73E+00	1.65E+00	2.05E+00	2.00E-01	1.18E+00
V67	1.05E+00	1.55E+00	2.42E+00	3.51E+00	4.33E-01	2.56E+00
V68	1.19E+00	0.00E+00	1.13E+00	6.23E-01	1.38E+00	1.36E+00
V69	1.84E+00	1.45E+00	2.58E-01	2.31E+00	0.00E+00	2.29E+00
V70	6.37E-01	2.37E+00	1.15E+00	3.59E-01	5.17E-01	1.19E+00
V71	7.30E-01	0.00E+00	4.99E-01	7.89E-01	1.26E+00	8.97E-01
V72	1.10E+00	1.22E+00	0.00E+00	2.43E+00	5.00E+00	2.90E+00
V73	0.00E+00	2.69E-01	8.00E-01	1.08E+00	4.12E+00	3.09E+00
V74	3.36E+00	1.80E+00	1.58E+00	7.48E-01	1.92E+00	8.84E-01
V75	1.37E+00	1.00E+00	1.84E+00	1.15E+00	8.16E-01	8.67E-01
V76	9.66E-01	1.35E+00	3.00E-01	0.00E+00	1.34E+00	1.52E+00
V77	1.32E+00	3.06E-01	2.60E-01	3.49E+00	1.19E+00	2.82E+00
V78	4.06E+00	3.21E+00	1.85E+00	2.33E+00	2.23E+00	2.03E+00
V79	6.16E-01	2.38E+00	4.76E-01	0.00E+00	2.37E+00	1.54E+00
V80	2.58E+00	1.94E+00	4.37E+00	3.06E-01	3.34E+00	2.07E+00
V81	3.17E+00	3.00E-01	2.09E+00	2.93E+00	1.35E+00	1.05E+00
V82	7.61E-01	1.70E+00	3.06E-01	4.52E-01	1.31E+00	9.20E-01
V83	2.11E+00	1.33E-01	0.00E+00	3.90E+00	3.13E+00	2.48E+00
V84	0.00E+00	1.16E+00	1.61E+00	0.00E+00	5.67E-01	9.36E-01
V85	5.77E-01	7.78E-01	3.07E-01	0.00E+00	1.16E+00	5.54E-01
V86	1.63E+00	1.87E+00	9.04E-01	2.51E+00	2.87E+00	1.16E+00
V87	4.22E-01	2.90E+00	1.84E+00	1.70E+00	6.46E-01	2.42E+00
V88	1.18E+00	8.85E-01	1.70E+00	1.59E+00	1.45E+00	1.46E+00
V89	2.06E+00	8.19E-01	5.73E-01	2.60E+00	1.03E+00	3.00E-01
V90	3.51E+00	4.36E+00	4.50E+00	3.69E+00	8.88E-01	1.96E+00
V91	1.27E+00	7.06E-01	1.42E+00	9.83E-01	1.19E+00	9.17E-01
V92	1.51E+00	2.34E+00	1.23E+00	2.07E+00	1.18E+00	1.95E+00
V93	9.94E-01	2.66E+00	0.00E+00	0.00E+00	1.19E+00	2.77E+00
V94	1.48E+00	1.33E+00	3.27E+00	7.90E-01	1.66E+00	1.81E+00
V95	0.00E+00	1.63E-01	8.92E-01	5.97E-01	1.29E+00	8.23E-01
V96	2.43E+00	5.03E+00	3.44E+00	4.65E+00	6.29E-01	1.43E+00
V97	1.14E+00	1.54E+00	6.74E-01	1.70E+00	1.99E+00	3.10E+00
V98	2.47E+00	1.02E+00	1.57E+00	2.80E+00	7.77E-01	2.32E+00
V99	1.34E+00	1.26E+00	3.71E+00	3.08E+00	1.02E+00	3.97E+00
V100	8.27E-01	1.01E+00	4.00E-01	1.65E+00	6.00E-01	9.60E-01
