Samples	ID83A	ID83B	ID83C	ID83D	ID83E	ID83F	ID83G	ID83H	ID83I	ID83J	ID83K	ID83L	ID83M	ID83N	ID83O	ID83P	ID83Q	ID83R
V41	26	0	36	0	29	97	111	156	10	105	12	36	76	0	0	0	19	0
V42	43	97	82	7	6	29	53	0	32	13	0	0	0	0	0	0	0	1
V43	5	11	75	32	0	0	0	0	21	5	0	0	0	0	0	5	0	0
V44	3	88	1	0	40	0	0	0	0	0	3	0	0	0	0	0	1	1
V45	38	138	19	175	24	22	29	0	0	12	25	20	13	72	0	9	0	0
V46	25	0	232	14	0	43	0	69	50	23	0	0	0	0	12	0	0	3
V47	16	46	3	66	16	0	0	0	2	1	12	19	0	0	0	7	0	1
V48	7	22	58	63	57	0	0	0	10	3	15	24	0	0	11	0	0	0
V49	2	0	15	117	0	0	29	0	11	7	13	16	26	8	0	1	0	0
V50	111	231	176	14	26	0	0	19	62	8	11	0	5	0	0	0	18	0
V51	15	2	65	0	36	0	3	0	13	0	10	0	1	0	4	0	6	0
V52	13	27	15	16	0	19	0	111	8	56	0	25	0	0	0	0	0	7
V53	10	0	0	0	200	33	19	26	1	35	71	51	0	0	21	1	0	0
V54	2	0	4	0	3	0	0	0	2	0	6	3	0	0	0	0	0	0
V55	9	2	2	11	5	0	0	11	9	8	2	3	0	25	9	4	7	0
V56	3	37	0	11	0	35	0	0	0	0	0	3	0	0	1	0	2	0
V57	49	278	2	0	41	26	13	1	0	27	32	14	0	0	0	2	0	0
V58	135	39	19	0	31	0	0	4	11	1	37	24	0	0	5	2	0	0
V59	3	8	59	58	0	23	54	11	19	14	0	18	4	27	0	1	0	0
V60	53	15	32	47	27	4	0	27	2	2	0	23	0	28	0	0	21	0
V61	34	0	0	29	10	3	17	0	0	4	3	0	0	0	0	0	0	0
V62	120	0	174	12	100	1	0	6	49	0	87	28	0	0	0	1	0	0
V63	75	75	24	2	5	69	0	14	17	0	4	0	0	0	1	7	0	0
V64	10	45	48	36	0	8	0	6	13	7	1	0	0	0	0	1	0	0
V65	17	11	30	1	7	0	0	3	12	13	0	1	0	0	0	5	0	0
V66	0	26	6	14	122	14	158	0	0	1	45	11	43	0	0	0	0	22
V67	21	0	26	6	0	4	0	18	1	28	0	2	4	0	0	4	0	3
V68	57	2	55	43	105	0	0	0	12	7	40	43	45	0	0	6	0	0
V69	183	117	17	0	95	0	33	0	14	0	35	14	6	64	0	0	0	0
V70	0	0	14	2	2	0	0	14	2	3	2	4	0	0	0	4	4	0
V71	12	3	1	35	4	5	22	0	0	3	0	0	0	0	0	3	0	0
V72	4	4	21	0	3	0	1	1	13	0	6	1	0	0	0	0	0	1
V73	19	107	13	6	0	53	4	8	4	9	0	2	0	0	2	0	0	0
V74	44	90	1	126	24	3	66	0	0	0	0	14	0	0	0	15	6	0
V75	15	75	0	0	76	223	0	86	0	99	16	36	2	0	1	1	12	0
V76	23	2	72	0	57	15	0	0	20	13	21	24	29	0	0	3	0	0
V77	11	8	385	0	3	2	10	6	82	0	4	0	0	0	6	0	0	0
V78	8	0	192	0	0	0	0	15	63	8	0	0	0	0	1	0	0	0
V79	13	10	211	202	5	0	10	20	59	0	13	0	1	0	0	9	0	0
V80	10	61	63	80	9	28	0	49	21	14	15	0	17	42	3	1	0	0
V81	0	0	14	4	4	1	0	0	7	1	2	0	0	0	0	0	0	0
V82	0	3	37	0	4	0	1	9	6	0	0	6	2	1	0	0	0	0
V83	8	103	59	20	0	0	0	0	10	0	0	0	0	16	0	0	0	0
V84	0	2	0	17	0	33	0	0	0	6	0	7	0	0	0	0	0	1
V85	47	32	73	10	0	2	0	6	36	6	0	1	0	10	2	0	0	0
V86	5	3	28	38	0	0	21	19	0	22	0	0	11	0	2	0	6	1
V87	69	38	32	0	0	0	1	1	3	0	4	0	0	0	6	3	4	0
V88	26	51	3	0	0	21	0	14	2	0	0	3	0	2	6	0	0	0
V89	131	174	0	5	0	0	0	9	0	0	0	0	0	0	0	6	22	0
V90	27	0	9	5	1	0	0	2	0	10	13	3	0	0	9	0	5	0
V91	46	107	0	0	19	20	23	25	0	22	14	0	26	0	4	7	3	0
V92	0	284	4	15	11	8	18	12	1	27	15	6	4	12	3	0	0	8
V93	23	6	7	0	15	0	0	0	0	1	0	24	3	0	0	0	0	0
V94	19	19	22	2	136	41	27	0	3	23	25	27	0	6	0	2	17	0
V95	7	10	2	11	26	16	0	0	1	15	14	21	0	0	14	0	0	3
V96	11	83	1	66	5	0	0	0	2	0	4	19	2	0	0	10	0	0
V97	95	427	5	0	0	65	0	50	1	66	0	6	0	0	0	0	0	8
V98	14	90	197	0	9	16	0	0	54	25	4	6	7	4	0	0	0	2
V99	16	39	62	39	0	0	0	0	34	1	2	0	0	0	0	4	2	0
V100	0	51	32	203	0	43	89	0	4	6	5	0	0	50	0	0	7	0
