Samples	ID83A	ID83B	ID83C	ID83D	ID83E	ID83F
V63	3.42E+00	3.11E+00	2.54E+00	2.60E-01	8.70E-01	1.97E+00
V64	1.22E+00	1.89E+00	1.48E+00	1.94E+00	9.68E-01	1.90E+00
V65	8.72E-01	9.68E-01	3.48E-01	0.00E+00	9.48E-01	0.00E+00
V66	3.79E-01	4.96E-01	8.79E-01	2.45E+00	2.13E+00	3.29E+00
V67	0.00E+00	8.56E-01	0.00E+00	1.44E+00	1.41E+00	0.00E+00
V68	3.12E+00	1.85E+00	4.13E+00	3.13E+00	7.42E-01	0.00E+00
V69	5.26E-01	0.00E+00	1.40E+00	1.69E+00	5.73E-01	0.00E+00
V70	7.63E-01	8.41E-01	1.51E+00	1.47E+00	0.00E+00	7.02E-01
V71	4.28E+00	4.90E+00	1.35E+00	1.02E+00	2.57E+00	4.48E-01
V72	2.67E+00	1.44E+00	2.52E+00	1.83E+00	1.34E+00	2.05E+00
V73	1.87E+00	2.15E+00	1.32E+00	4.00E-01	0.00E+00	1.47E+00
V74	0.00E+00	1.34E+00	1.10E+00	1.25E+00	1.15E+00	6.54E-01
V75	2.50E+00	1.24E+00	3.42E+00	1.23E+00	1.24E+00	1.05E+00
V76	4.65E+00	2.92E+00	8.72E-01	9.75E-01	3.72E+00	1.51E+00
V77	0.00E+00	1.17E+00	5.00E-01	4.16E-01	4.27E-01	6.23E-01
V78	1.78E+00	1.51E+00	1.55E+00	0.00E+00	1.70E+00	3.44E+00
V79	1.54E+00	1.20E+00	2.82E+00	2.84E+00	0.00E+00	7.95E-01
V80	1.60E+00	2.94E+00	0.00E+00	2.33E-01	1.23E+00	2.66E+00
V81	0.00E+00	0.00E+00	0.00E+00	2.11E+00	2.09E+00	2.33E-01
V82	3.53E+00	1.31E+00	1.57E+00	2.04E+00	2.08E+00	1.40E+00
V83	0.00E+00	1.90E+00	1.02E+00	1.57E+00	1.28E+00	1.81E+00
V84	4.30E+00	2.71E+00	1.70E+00	1.21E+00	6.80E-01	4.21E+00
V85	2.14E+00	2.77E+00	9.43E-01	1.48E+00	1.71E+00	5.13E+00
V86	1.06E+00	7.81E-01	1.45E+00	0.00E+00	1.85E+00	6.87E-01
V87	3.32E+00	1.57E+00	1.34E+00	2.33E+00	1.63E+00	0.00E+00
V88	3.91E+00	2.29E+00	4.49E+00	2.10E+00	1.02E+00	4.41E+00
V89	1.28E+00	1.51E+00	3.39E+00	2.33E+00	1.84E+00	4.96E-01
V90	5.86E-01	2.17E+00	5.59E-01	1.50E+00	7.52E-01	2.12E+00
V91	1.92E+00	1.45E+00	7.15E-01	7.27E-01	2.25E+00	1.06E+00
V92	2.86E+00	2.04E+00	1.75E+00	7.81E-01	1.51E+00	6.86E-01
V93	2.61E+00	2.53E+00	2.95E+00	8.06E-01	3.78E+00	2.20E+00
V94	7.31E-01	1.64E+00	1.00E+00	1.93E+00	9.80E-01	7.31E-01
V95	3.58E+00	2.46E+00	2.13E-01	1.33E+00	1.60E+00	1.17E+00
V96	1.81E+00	2.15E+00	2.70E+00	2.99E+00	2.51E+00	6.86E-01
V97	1.35E+00	2.00E-01	1.41E+00	1.09E+00	6.19E-01	0.00E+00
V98	9.80E-01	3.83E+00	4.84E+00	1.90E+00	1.55E+00	1.67E+00
V99	4.04E+00	2.81E+00	2.77E-01	3.42E+00	4.77E-01	8.19E-01
V100	2.12E+00	3.05E+00	6.67E-01	4.22E-01	2.09E+00	6.00E-01
