Samples	ID83A	ID83B	ID83C	ID83D	ID83E	ID83F	ID83G	ID83H	ID83I	ID83J	ID83K	ID83L	ID83M	ID83N	ID83O
c3679262.63d7.463e.9501.6ab3f177aee8..Panc.AdenoCA..DO51496	85	247	0	142	34	58	5	54	8	18	24	6	0	0	0
c741fb12.8160.43a7.bc70.2c545ea0031d..Panc.AdenoCA..DO49436	127	228	0	71	16	40	0	0	3	56	12	49	6	14	1
c9e7c629.7b57.4ede.b315.0cea8c97c48e..Panc.AdenoCA..DO35424	38	65	11	0	22	89	0	0	3	40	28	118	66	0	0
ca284012.bd06.47a3.8a9d.c6b185d87d85..Panc.AdenoCA..DO51511	81	199	33	173	11	31	304	0	57	37	116	35	0	0	0
cafe9603.a804.48fb.9217.e2d1c3c346c5..Panc.AdenoCA..DO32916	319	452	86	100	35	55	22	0	36	162	3	0	0	48	2
cb4608a7.6aec.4cba.b20f.489e214c9dbd..Panc.AdenoCA..DO51509	16	0	0	58	14	0	14	0	45	0	57	0	51	12	2
cba4de91.cce7.4edc.8450.d0a52c959586..Panc.AdenoCA..DO35330	0	113	0	23	12	6	22	12	24	23	13	0	0	30	20
cc7af465.22ed.485d.a78c.282b840bf7c9..Panc.AdenoCA..DO35454	24	141	2	113	11	0	2	66	17	0	28	65	0	0	48
cf072bfe.3191.4a71.9e0b.decaa28365e1..Panc.AdenoCA..DO34600	43	126	0	0	13	3	0	0	24	39	18	0	83	6	0
cfe0bf13.2ff4.4164.9b6a.cd3615bf3ddc..Panc.AdenoCA..DO33016	34	125	0	0	26	54	4	0	28	16	0	0	34	82	3
d05ea63c.86a3.463a.a790.2edaa74b4da7..Panc.AdenoCA..DO51538	16	86	14	86	7	16	0	55	29	45	0	46	0	73	90
d1804679.e728.4597.ac69.49554c087b9e..Panc.AdenoCA..DO51533	35	79	0	34	14	47	8	0	17	18	11	42	39	3	25
d333b55b.8bac.4a99.9d23.3cc0c25057bf..Panc.AdenoCA..DO51487	41	12	111	0	26	26	9	0	2	78	12	58	60	28	21
d4907a1b.8b06.47c5.8bca.c781d9cddaf8..Panc.AdenoCA..DO49184	97	81	0	138	33	20	18	0	31	51	25	0	31	14	0
d5796835.d6cd.427e.a398.5fbef88b0648..Panc.AdenoCA..DO51548	80	304	115	95	51	70	6	0	2	32	23	20	0	0	9
d8de6de6.4cfe.4239.9ebd.3437aa65efb2..Panc.AdenoCA..DO221543	41	42	18	52	6	0	9	0	20	12	13	0	0	36	18
d91f487e.0895.44ef.aeb1.a62bd576f8b0..Panc.AdenoCA..DO49079	88	671	185	42	50	123	21	0	33	42	9	0	0	68	0
da1ed4b9.f428.48aa.834d.1d9673999044..Panc.AdenoCA..DO35128	9	103	36	122	10	9	0	76	12	0	21	79	0	0	18
db2a1df8.487d.4dad.a347.5c5ed539d5ad..Panc.AdenoCA..DO51531	41	364	75	98	84	6	11	70	15	14	22	0	0	3	13
dc856038.f5f7.4dfc.a0a4.3e3a6b8d160f..Panc.AdenoCA..DO34728	36	116	0	99	16	7	0	0	14	44	20	0	6	24	0
dd4fdb6a.8067.4b64.ab74.bbb0fec34ca9..Panc.AdenoCA..DO34801	135	116	56	138	15	5	0	0	42	30	2	0	0	32	1
ded2689b.8e37.480c.b37c.acc538e54ddf..Panc.AdenoCA..DO35136	124	0	48	0	8	0	11	63	0	262	24	0	32	0	40
e0aa815f.668a.4de9.bb32.3f215bb7f843..Panc.AdenoCA..DO34785	139	394	83	0	48	37	15	0	69	50	7	0	0	5	8
e1df938f.1f23.4291.98ef.13db6debb796..Panc.AdenoCA..DO51505	32	35	81	55	13	74	0	0	19	10	9	43	0	0	32
e4c8c7f0.5bac.4d59.91c4.c98207150548..Panc.AdenoCA..DO221547	15	44	26	116	3	92	721	0	13	66	192	83	0	37	26
e5193d7e.e8b7.4098.bf98.8b3a62781d13..Panc.AdenoCA..DO49451	87	194	81	85	26	68	2	0	31	14	13	81	0	27	1
e56b0990.ff67.47c1.b9ad.87ef1d4aa2ae..Panc.AdenoCA..DO33368	109	178	0	77	30	18	43	0	66	89	26	0	33	37	0
e6eda5db.4d4f.418e.b0d4.ed9b3e5259d3..Panc.AdenoCA..DO51525	30	18	10	12	5	38	64	0	0	56	12	29	0	14	23
e7048a93.a1ed.4cdc.a1ab.fa507408ca77..Panc.AdenoCA..DO51480	111	0	170	36	25	5	4	50	20	0	0	21	5	15	24
e7603fc8.9b73.4c17.86f9.46ca1bceeb1d..Panc.AdenoCA..DO51519	46	113	62	50	36	3	6	0	27	34	9	30	3	1	16
e97ea3d7.9fcd.4df1.9ea8.587cb3be75ec..Panc.AdenoCA..DO49183	138	58	55	54	43	37	0	0	29	14	4	2	50	9	0
ec646623.6d33.4fbd.888e.89f55d82eb11..Panc.AdenoCA..DO33184	168	172	1	27	17	66	6	0	12	35	5	126	32	0	2
ec77847e.48fd.4ba5.bc3e.3cd1b149b552..Panc.AdenoCA..DO51475	248	118	100	82	21	1	8	0	52	63	1	0	0	0	52
ecfe388a.99f5.44b9.9226.a6ae6d892538..Panc.AdenoCA..DO221539	72	170	0	22	22	42	5	0	28	33	0	0	48	26	34
edac1323.2497.45e6.9148.e9c955292ba2..Panc.AdenoCA..DO33248	81	133	62	77	16	0	0	0	55	14	24	0	5	0	0
ee5d5e7d.78cf.4a29.a9ee.56aa3da877dd..Panc.AdenoCA..DO32875	14	76	47	42	0	0	22	30	23	27	30	11	0	53	0
ee8ba991.8c96.476e.b096.49f3aaaffc2f..Panc.AdenoCA..DO32863	133	47	75	9	45	28	19	0	33	30	5	0	43	35	0
ef002c3d.358f.4fc0.98f3.2f8b89de4374..Panc.AdenoCA..DO51512	0	53	61	0	18	8	12	64	67	0	14	32	0	14	22
ef3a0ccd.85bc.4e5f.a8c6.5a2e2d9e6717..Panc.AdenoCA..DO49080	123	222	4	282	60	19	65	59	10	41	130	0	24	0	0
efacd7d6.56cf.4f6a.87f0.1a7ab6b1a643..Panc.AdenoCA..DO51483	203	98	79	159	32	32	15	0	52	4	15	0	0	0	14
efc39172.083c.4297.b922.3f58df781332..Panc.AdenoCA..DO35198	96	79	90	0	23	57	7	0	7	20	15	96	52	29	6
f1d9124e.dfa2.415e.b8b8.dd872fd3e2cb..Panc.AdenoCA..DO33408	37	45	0	103	16	0	0	17	24	30	8	0	20	29	0
f283ed80.8302.4f26.99ed.ea20d101289d..Panc.AdenoCA..DO49420	4	80	0	15	14	18	0	41	33	14	7	27	17	0	0
f4ada7a2.c4ac.4f89.ada7.4645861002cb..Panc.AdenoCA..DO51530	110	131	0	0	15	93	528	0	55	0	132	174	0	0	17
f4e673a9.5b85.46e7.bcac.2ce6e1026896..Panc.AdenoCA..DO51502	99	70	85	163	53	23	9	0	17	27	0	0	0	30	23
f4e926fd.006e.4c85.b71c.1433c325acb0..Panc.AdenoCA..DO49204	49	36	86	50	8	41	14	0	22	27	10	0	0	10	1
f5bb7ae4.4bb4.4e87.b83c.bc8620584989..Panc.AdenoCA..DO34312	37	118	62	24	22	68	0	3	61	0	0	52	6	0	0
f7702c0c.9636.4700.a8ae.7a58afd9fa71..Panc.AdenoCA..DO33544	50	153	74	97	22	31	3	0	31	69	4	57	0	1	0
f94c4f69.8119.4eaf.97c1.5106890c14d4..Panc.AdenoCA..DO35186	131	101	0	48	29	56	2	0	2	22	2	49	24	0	0
fa54205f.7e51.4e5a.9f0a.5e8a2e40235f..Panc.AdenoCA..DO49178	12	93	11	0	14	20	14	0	25	14	28	28	0	1	0
fa9a3247.a465.4fdf.bb64.5afaa83a5d76..Panc.AdenoCA..DO35132	0	0	33	0	4	15	0	0	16	1	2	0	1	0	0
fdbd0277.ddbf.4cc5.8ec3.3644b9553627..Panc.AdenoCA..DO35406	46	114	0	52	15	0	8	50	25	8	4	14	44	14	3
fe96d91c.3686.4125.af71.b8703a011ad4..Panc.AdenoCA..DO49463	80	609	149	257	75	54	15	0	14	0	1	0	0	0	0
ffe4bb51.e98a.41a7.a4e1.c3970386889c..Panc.AdenoCA..DO51503	42	59	0	15	8	4	10	0	43	43	9	0	10	8	32
