Samples	ID83A	ID83B	ID83C	ID83D	ID83E	ID83F	ID83G	ID83H	ID83I	ID83J	ID83K	ID83L	ID83M	ID83N	ID83O	ID83P
V39	35	18	0	1	26	27	54	0	5	18	15	31	0	0	0	0
V40	173	0	69	85	84	76	0	15	51	0	0	38	0	14	2	8
V41	0	131	23	2	0	0	10	12	69	0	28	0	0	26	0	0
V42	45	75	45	145	108	94	8	171	16	1	62	35	0	0	0	2
V43	91	0	8	0	0	0	2	0	0	0	0	0	0	0	9	3
V44	0	112	4	44	18	5	0	0	0	0	5	0	0	2	0	0
V45	85	0	2	19	0	0	5	9	20	5	1	0	4	3	6	16
V46	13	207	58	1	0	0	5	0	15	19	3	11	0	38	9	0
V47	3	155	0	16	0	0	9	0	0	0	10	0	0	35	20	0
V48	103	9	1	0	6	11	136	0	7	88	0	0	0	0	30	0
V49	399	9	0	0	26	2	0	0	0	0	0	0	26	25	47	4
V50	0	17	0	6	54	89	81	34	0	47	23	0	0	0	0	0
V51	92	5	0	0	0	3	41	0	0	43	0	0	0	7	22	0
V52	72	50	60	37	10	29	98	0	0	55	0	38	0	0	0	0
V53	109	34	156	28	16	0	4	0	13	0	6	0	0	9	29	0
V54	26	9	59	1	1	0	6	0	68	7	0	61	0	0	0	7
V55	57	77	2	0	1	5	23	0	0	3	0	0	0	28	4	0
V56	0	0	0	0	25	14	9	11	2	17	11	0	0	0	11	5
V57	306	53	0	10	37	102	4	110	9	0	24	12	0	0	54	0
V58	5	0	30	24	0	0	42	0	20	0	57	0	0	0	0	0
V59	37	54	70	0	19	54	19	0	15	3	0	0	40	0	4	37
V60	68	101	65	4	25	56	77	8	22	47	0	17	0	0	29	0
V61	0	18	38	18	40	57	2	42	0	0	7	14	0	0	0	0
V62	63	147	0	34	0	8	1	0	12	0	7	5	0	0	23	0
V63	2	0	0	88	5	20	2	63	0	7	0	0	0	33	0	0
V64	0	4	58	74	35	30	33	0	4	35	41	0	109	0	1	0
V65	5	1	1	18	57	34	1	0	0	4	0	0	47	0	0	0
V66	3	148	0	60	52	53	24	42	0	22	61	0	11	0	0	0
V67	0	0	45	2	29	58	0	0	22	1	24	0	161	12	0	0
V68	5	0	0	82	62	58	4	22	0	0	36	3	3	0	0	0
V69	43	2	0	119	0	0	163	195	0	77	0	48	0	0	0	0
V70	5	66	153	0	0	14	92	0	127	69	0	0	0	0	18	0
V71	8	0	6	21	0	16	7	35	0	3	32	0	0	5	0	0
V72	175	0	0	45	1	0	3	45	0	4	51	20	0	0	0	0
V73	44	0	0	9	24	28	2	19	0	0	16	0	0	0	0	7
V74	14	0	111	0	89	61	45	0	62	40	13	6	0	0	3	0
V75	0	189	26	34	1	0	0	17	40	5	42	3	0	0	0	8
V76	19	51	0	5	0	0	0	0	4	0	6	0	0	0	4	0
V77	49	39	0	46	0	0	0	27	0	0	8	2	12	0	0	10
V78	0	90	0	116	0	0	2	90	0	0	61	0	0	0	0	0
V79	71	69	0	181	10	0	10	59	0	2	95	1	0	0	24	0
V80	10	0	44	0	32	61	5	0	53	0	0	29	0	0	1	3
V81	18	0	48	0	105	51	10	0	42	5	0	0	0	0	0	0
V82	19	1	0	6	0	10	0	24	4	2	11	0	0	0	0	0
V83	51	11	0	0	79	64	3	0	0	0	0	0	0	0	0	10
V84	3	34	0	20	0	0	85	0	58	75	19	79	0	0	10	0
V85	0	0	2	20	18	51	12	0	0	22	10	0	93	17	0	13
V86	15	2	144	24	0	0	49	16	27	12	39	74	0	0	5	0
V87	0	121	0	12	21	13	5	0	4	0	0	0	51	0	0	18
V88	24	27	24	0	111	130	48	0	9	19	0	0	35	2	0	0
V89	39	37	1	25	18	10	0	42	14	0	20	5	0	22	0	0
V90	120	39	0	0	5	8	76	0	0	54	0	0	0	0	0	0
V91	37	16	1	0	1	10	62	0	0	32	0	0	0	0	0	0
V92	0	3	0	47	14	7	88	0	75	10	5	0	0	0	0	0
V93	437	8	0	36	0	0	29	61	0	33	41	0	0	0	26	0
V94	0	10	0	15	0	0	3	6	0	6	8	0	0	34	0	0
V95	27	28	26	31	41	43	0	31	18	0	15	36	0	0	0	20
V96	0	16	0	0	0	0	43	0	0	20	0	0	0	4	16	0
V97	12	41	28	6	0	0	35	0	0	5	0	0	0	0	6	7
V98	14	162	0	77	0	0	187	0	0	138	78	0	0	0	0	0
V99	30	56	26	142	10	1	98	127	31	55	47	1	0	0	0	0
V100	24	0	0	0	0	0	15	0	0	21	0	0	20	5	6	2
