Sample Names	MutationType	ID1	ID2	ID8	ID9	ID17	ID83C
V11	5:Del:R:2	0.00038621736268696987	0.008005213320751024	0.0	0.002191509405198226	0.0	0.9894170599113637
V11	5:Del:R:3	0.01753398310530635	0.9666290063920889	0.0	0.015363109006554137	0.0	0.00047390149605050426
V11	5:Del:R:4	0.0053448347212112	0.9590172139076588	0.0	0.03371481708953916	0.0	0.001923134281590721
V11	5:Del:R:5	0.08036417148479479	0.35861057841288624	0.0	0.20772952726966126	0.0	0.3532957228326578
V11	2:Ins:R:0	0.06288735760414851	0.3419898785325434	0.0	0.4919717028722956	0.0	0.10315106099101254
V11	2:Ins:R:1	0.001053370251919917	0.23925312707253146	0.0	0.7596660921284631	0.0	2.7410547085268198e-05
V11	2:Ins:R:2	0.024318289870758063	0.749396921348412	0.0	0.22621389927740487	0.0	7.088950342503074e-05
V11	2:Ins:R:3	0.00043658393001038304	0.0021327687250565627	0.0	0.0008077542483620634	0.0	0.996622893096571
V11	2:Ins:R:4	0.15359773537575355	0.6869072527174814	0.0	0.004380026167750126	0.0	0.15511498573901503
V11	2:Ins:R:5	0.16766494456066924	0.8310336833561469	0.0	1.354416664399891e-16	0.0	0.0013013720831835953
V11	3:Ins:R:0	0.00028558862381893626	0.3553991763080096	0.0	0.6428960064681029	0.0	0.0014192286000685598
V11	3:Ins:R:1	0.02410357252196685	0.7650544723654232	0.0	0.2108419551126098	0.0	0.0
V11	3:Ins:R:2	0.025224398614728343	0.791636308345704	0.0	0.1830343868354193	0.0	0.0001049062041482519
V11	3:Ins:R:3	0.8263457652992613	0.09862727630736007	0.0	0.06947997693506906	0.0	0.00554698145830958
V11	3:Ins:R:4	0.08332681973140217	0.8756888430311031	0.0	0.04083361522733834	0.0	0.00015072201015644513
V11	3:Ins:R:5	0.08909871149313038	0.8765857480579606	0.0	1.0445299049936152e-15	0.0	0.03431554044890794
V11	4:Ins:R:0	5.958109330236888e-15	0.19923189116356366	0.0	0.8006760804976711	0.0	9.202833875915917e-05
V11	4:Ins:R:1	0.07014183103926752	0.7472729873579419	0.0	0.18244829944929522	0.0	0.00013688215349524726
V11	4:Ins:R:2	0.2778545538931835	0.29580090567950595	0.0	0.4222263513153604	0.0	0.00411818911195017
V11	4:Ins:R:3	0.14312079750192488	0.8030122376135465	0.0	0.05285039650152029	0.0	0.0010165683830086
V11	4:Ins:R:4	0.13308394892856795	0.6840476000717881	0.0	6.0947103357783406e-15	0.0	0.1828684509996379
V11	4:Ins:R:5	0.06477337670990037	0.934844326717748	0.0	0.0003815830290175092	0.0	7.13543334217371e-07
V11	5:Ins:R:0	2.0903088908181936e-16	1.6434203897244867e-15	0.0	0.02833977419958267	0.0	0.9716602258004153
V11	5:Ins:R:1	0.251852759350122	0.15597571082933087	0.0	0.5921715298205472	0.0	0.0
V11	5:Ins:R:2	0.44729756375860175	0.06394944837695321	0.0	0.4884853615693264	0.0	0.0002676262951185411
V11	5:Ins:R:3	0.1752560525188433	0.4758049425594801	0.0	0.16041632494612096	0.0	0.18852267997555572
V11	5:Ins:R:4	0.30273908927604315	0.016375652182179904	0.0	0.15797607981396974	0.0	0.5229091787278072
V11	5:Ins:R:5	0.13191965635762867	0.8386202137649922	0.0	0.029460129877379188	0.0	0.0
V11	2:Del:M:1	0.0852157111327034	0.08228246277281362	0.0	0.7509511186954458	0.0	0.0815507073990371
V11	3:Del:M:1	0.00994680889824678	0.000436879449648486	0.0	0.9896163116521047	0.0	0.0
V11	3:Del:M:2	0.05047897649897285	0.6617355600576921	0.0	0.14247153451641248	0.0	0.14531392892692255
V11	4:Del:M:1	0.00018373302916872508	0.002123461661329653	0.0	0.01143658350499757	0.0	0.986256221804504
V11	4:Del:M:2	0.0014066952590509267	0.03507648509492233	0.0	0.08627532073724817	0.0	0.8772414989087787
V11	4:Del:M:3	0.011344593636408247	0.3226065687433508	0.0	0.4860218711919462	0.0	0.18002696642829477
V11	5:Del:M:1	0.0001935961822347732	0.9768548510564404	0.0	0.02272578021562173	0.0	0.0002257725457030467
V11	5:Del:M:2	1.22055012599934e-07	0.39769830929032607	0.0	0.3070035312179223	0.0	0.29529803743673894
V11	5:Del:M:3	1.2145790437031522e-09	0.19472513908438518	0.0	0.8052748597010359	0.0	0.0
V11	5:Del:M:4	0.008166392131385678	0.6418009670860806	0.0	0.2553194519213365	0.0	0.09471318886119737
V11	5:Del:M:5	0.040901092326296504	0.9590989076737028	0.0	9.00209696842103e-16	0.0	0.0
V12	1:Del:C:0	0.0	0.35015126146055164	0.0	0.0	0.0	0.6498487385394484
V12	1:Del:C:1	0.0	0.04475635172148056	0.0	0.0	0.0	0.9552436482785194
V12	1:Del:C:2	0.0	0.0034904685433444923	0.0	0.0	0.0	0.9965095314566556
V12	1:Del:C:3	0.0	0.7047466399797206	0.0	0.0	0.0	0.29525336002027935
V12	1:Del:C:4	0.0	0.7827270063436963	0.0	0.0	0.0	0.2172729936563036
V12	1:Del:C:5	0.0	0.8281059045783404	0.0	0.0	0.0	0.17189409542165945
V12	1:Del:T:0	0.0	0.8419582640630339	0.0	0.0	0.0	0.15804173593696616
V12	1:Del:T:1	0.0	2.2856971049323717e-14	0.0	0.0	0.0	0.9999999999999771
V12	1:Del:T:2	0.0	0.7215002647938419	0.0	0.0	0.0	0.27849973520615817
V12	1:Del:T:3	0.0	0.6588937080779353	0.0	0.0	0.0	0.3411062919220646
V12	1:Del:T:4	0.0	0.3427928636592622	0.0	0.0	0.0	0.6572071363407377
V12	1:Del:T:5	0.0	0.9982439913430791	0.0	0.0	0.0	0.0017560086569209704
V12	1:Ins:C:0	0.0	9.088554415957591e-10	0.0	0.0	0.0	0.9999999990911446
V12	1:Ins:C:1	0.0	0.5058313651990619	0.0	0.0	0.0	0.49416863480093814
V12	1:Ins:C:2	0.0	0.10296818151780968	0.0	0.0	0.0	0.8970318184821903
V12	1:Ins:C:3	0.0	0.7032766882466982	0.0	0.0	0.0	0.29672331175330174
V12	1:Ins:C:4	0.0	0.82684825082479	0.0	0.0	0.0	0.17315174917521003
V12	1:Ins:C:5	0.0	0.7952063381735411	0.0	0.0	0.0	0.2047936618264588
V12	1:Ins:T:0	0.0	0.3578090416080056	0.0	0.0	0.0	0.6421909583919945
V12	1:Ins:T:1	0.0	4.303803748283335e-15	0.0	0.0	0.0	0.9999999999999958
V12	1:Ins:T:2	0.0	0.43161930473211024	0.0	0.0	0.0	0.5683806952678898
V12	1:Ins:T:3	0.0	0.7230978433866504	0.0	0.0	0.0	0.2769021566133496
V12	1:Ins:T:4	0.0	0.04625632933227096	0.0	0.0	0.0	0.953743670667729
V12	1:Ins:T:5	0.0	0.9123052315677058	0.0	0.0	0.0	0.08769476843229417
V12	2:Del:R:0	0.0	0.12424206489366268	0.0	0.0	0.0	0.8757579351063374
V12	2:Del:R:1	0.0	0.7697046966072866	0.0	0.0	0.0	0.23029530339271348
V12	2:Del:R:2	0.0	0.9037051747711439	0.0	0.0	0.0	0.0962948252288562
V12	2:Del:R:3	0.0	0.9864939777119573	0.0	0.0	0.0	0.01350602228804256
V12	2:Del:R:4	0.0	0.7003045054425763	0.0	0.0	0.0	0.29969549455742367
V12	2:Del:R:5	0.0	3.323889333645746e-11	0.0	0.0	0.0	0.999999999966761
V12	3:Del:R:0	0.0	1.0	0.0	0.0	0.0	0.0
V12	3:Del:R:1	0.0	0.48965548361090677	0.0	0.0	0.0	0.5103445163890933
V12	3:Del:R:2	0.0	0.8473792050559038	0.0	0.0	0.0	0.15262079494409625
V12	3:Del:R:3	0.0	0.9999805212027354	0.0	0.0	0.0	1.9478797264639072e-05
V12	3:Del:R:4	0.0	5.725693406468811e-12	0.0	0.0	0.0	0.9999999999942744
V12	3:Del:R:5	0.0	5.696848603413717e-12	0.0	0.0	0.0	0.9999999999943031
V12	4:Del:R:0	0.0	0.011137508586044034	0.0	0.0	0.0	0.9888624914139559
V12	4:Del:R:1	0.0	0.9771533823031803	0.0	0.0	0.0	0.0228466176968197
V12	4:Del:R:2	0.0	0.9999892936514854	0.0	0.0	0.0	1.0706348514601192e-05
V12	4:Del:R:3	0.0	0.9129305598773959	0.0	0.0	0.0	0.08706944012260417
V12	4:Del:R:4	0.0	6.42361238629816e-14	0.0	0.0	0.0	0.9999999999999358
V12	4:Del:R:5	0.0	0.874041840494271	0.0	0.0	0.0	0.12595815950572903
V12	5:Del:R:0	0.0	0.04377256540654207	0.0	0.0	0.0	0.9562274345934579
V12	5:Del:R:1	0.0	0.9867391744786672	0.0	0.0	0.0	0.013260825521332696
V12	5:Del:R:2	0.0	0.001978052466174705	0.0	0.0	0.0	0.9980219475338253
V12	5:Del:R:3	0.0	0.9980026427601769	0.0	0.0	0.0	0.001997357239823043
V12	5:Del:R:4	0.0	0.991880331740662	0.0	0.0	0.0	0.00811966825933792
V12	5:Del:R:5	0.0	0.19913523216402912	0.0	0.0	0.0	0.8008647678359708
V12	2:Ins:R:0	0.0	0.4481735752551641	0.0	0.0	0.0	0.551826424744836
V12	2:Ins:R:1	0.0	0.999532531001738	0.0	0.0	0.0	0.0004674689982621059
V12	2:Ins:R:2	0.0	0.9996139903555874	0.0	0.0	0.0	0.0003860096444125794
V12	2:Ins:R:3	0.0	0.0005239495797035453	0.0	0.0	0.0	0.9994760504202964
V12	2:Ins:R:4	0.0	0.5203370316336116	0.0	0.0	0.0	0.4796629683663885
V12	2:Ins:R:5	0.0	0.9936479893506724	0.0	0.0	0.0	0.006352010649327674
V12	3:Ins:R:0	0.0	0.9839598249212352	0.0	0.0	0.0	0.016040175078764783
V12	3:Ins:R:1	0.0	1.0	0.0	0.0	0.0	0.0
V12	3:Ins:R:2	0.0	0.999459324870697	0.0	0.0	0.0	0.0005406751293030222
V12	3:Ins:R:3	0.0	0.8132783466923185	0.0	0.0	0.0	0.18672165330768153
V12	3:Ins:R:4	0.0	0.9992978698489138	0.0	0.0	0.0	0.0007021301510862722
V12	3:Ins:R:5	0.0	0.8622133938617406	0.0	0.0	0.0	0.13778660613825952
V12	4:Ins:R:0	0.0	0.998117910057659	0.0	0.0	0.0	0.001882089942340969
V12	4:Ins:R:1	0.0	0.9992527968082932	0.0	0.0	0.0	0.0007472031917068353
V12	4:Ins:R:2	0.0	0.9462230566855245	0.0	0.0	0.0	0.05377694331447554
V12	4:Ins:R:3	0.0	0.9948587154189622	0.0	0.0	0.0	0.005141284581037879
V12	4:Ins:R:4	0.0	0.4781691122110669	0.0	0.0	0.0	0.5218308877889332
V12	4:Ins:R:5	0.0	0.9999968841574505	0.0	0.0	0.0	3.1158425496060584e-06
V12	5:Ins:R:0	0.0	4.143224299224358e-16	0.0	0.0	0.0	0.9999999999999996
V12	5:Ins:R:1	0.0	1.0	0.0	0.0	0.0	0.0
V12	5:Ins:R:2	0.0	0.9832030284280867	0.0	0.0	0.0	0.016796971571913327
V12	5:Ins:R:3	0.0	0.3820514549503119	0.0	0.0	0.0	0.617948545049688
V12	5:Ins:R:4	0.0	0.007613030906782212	0.0	0.0	0.0	0.9923869690932178
V12	5:Ins:R:5	0.0	1.0	0.0	0.0	0.0	0.0
V12	2:Del:M:1	0.0	0.19818029628718936	0.0	0.0	0.0	0.8018197037128107
V12	3:Del:M:1	0.0	1.0	0.0	0.0	0.0	0.0
V12	3:Del:M:2	0.0	0.5273053138581699	0.0	0.0	0.0	0.4726946861418301
V12	4:Del:M:1	0.0	0.0005271447330533017	0.0	0.0	0.0	0.9994728552669467
V12	4:Del:M:2	0.0	0.009699914707394439	0.0	0.0	0.0	0.9903000852926055
V12	4:Del:M:3	0.0	0.30506092080675973	0.0	0.0	0.0	0.6949390791932403
V12	5:Del:M:1	0.0	0.999057400220798	0.0	0.0	0.0	0.0009425997792019707
V12	5:Del:M:2	0.0	0.2480702360152031	0.0	0.0	0.0	0.7519297639847969
V12	5:Del:M:3	0.0	1.0	0.0	0.0	0.0	0.0
V12	5:Del:M:4	0.0	0.6240525981967815	0.0	0.0	0.0	0.3759474018032186
V12	5:Del:M:5	0.0	1.0	0.0	0.0	0.0	0.0
V13	1:Del:C:0	0.006362877549470193	0.2783689066729914	0.0	0.0	0.0	0.7152682157775385
V13	1:Del:C:1	0.44138667017095207	0.018285475474715242	0.0	0.0	0.0	0.5403278543543325
V13	1:Del:C:2	1.8523067239108278e-15	0.002523558057847697	0.0	0.0	0.0	0.9974764419421505
V13	1:Del:C:3	0.25195446320228626	0.47343635385380567	0.0	0.0	0.0	0.2746091829439082
V13	1:Del:C:4	0.08356958759554274	0.662010150065247	0.0	0.0	0.0	0.2544202623392102
V13	1:Del:C:5	0.10994446718082523	0.6913660976666007	0.0	0.0	0.0	0.19868943515257395
V13	1:Del:T:0	0.0832530958052439	0.7276462120874434	0.0	0.0	0.0	0.1891006921073126
V13	1:Del:T:1	9.540913445260275e-15	1.650923920173058e-14	0.0	0.0	0.0	0.999999999999974
V13	1:Del:T:2	0.056440685576144164	0.614930350038353	0.0	0.0	0.0	0.32862896438550293
V13	1:Del:T:3	0.04359284722444158	0.5571042541127451	0.0	0.0	0.0	0.39930289866281327
V13	1:Del:T:4	0.016897193316430432	0.26902085103306544	0.0	0.0	0.0	0.7140819556505041
V13	1:Del:T:5	2.7951642376101692e-18	0.9975704539022153	0.0	0.0	0.0	0.002429546097784676
V13	1:Ins:C:0	3.793727122769637e-10	6.564523291741116e-10	0.0	0.0	0.0	0.9999999989641749
V13	1:Ins:C:1	4.274064760774946e-15	0.4250663287766026	0.0	0.0	0.0	0.5749336712233932
V13	1:Ins:C:2	6.670680932618417e-15	0.07656168236561138	0.0	0.0	0.0	0.9234383176343818
V13	1:Ins:C:3	0.461326400910177	0.3400416285039722	0.0	0.0	0.0	0.19863197058585075
V13	1:Ins:C:4	0.24689788058286752	0.5838319142416745	0.0	0.0	0.0	0.1692702051754579
V13	1:Ins:C:5	0.5780197778488368	0.31106720420650247	0.0	0.0	0.0	0.11091301794466062
V13	1:Ins:T:0	0.2538397830093754	0.2141139298807244	0.0	0.0	0.0	0.5320462871099002
V13	1:Ins:T:1	0.02140444774570796	3.042034105795095e-15	0.0	0.0	0.0	0.9785955522542888
V13	1:Ins:T:2	0.06787272624630064	0.33016900857033593	0.0	0.0	0.0	0.6019582651833634
V13	1:Ins:T:3	0.6384777594096072	0.2362617126299118	0.0	0.0	0.0	0.12526052796048098
V13	1:Ins:T:4	0.10025960782849276	0.030451724865627285	0.0	0.0	0.0	0.86928866730588
V13	1:Ins:T:5	0.9942562029343063	0.005069172421621702	0.0	0.0	0.0	0.0006746246440720627
V13	2:Del:R:0	0.21164032080316544	0.07327417476400461	0.0	0.0	0.0	0.71508550443283
V13	2:Del:R:1	0.1428786337265818	0.6060647839859646	0.0	0.0	0.0	0.2510565822874537
V13	2:Del:R:2	0.1331583059960931	0.755400654361841	0.0	0.0	0.0	0.11144103964206599
V13	2:Del:R:3	0.28098709078316936	0.7056375236808611	0.0	0.0	0.0	0.013375385535969593
V13	2:Del:R:4	0.026110843977383728	0.6115491544589721	0.0	0.0	0.0	0.3623400015636441
V13	2:Del:R:5	1.1735404096168885e-11	2.4007942246890514e-11	0.0	0.0	0.0	0.9999999999642567
V13	3:Del:R:0	0.8760005473079291	0.12399945269207088	0.0	0.0	0.0	0.0
V13	3:Del:R:1	0.22041928965079	0.3191087624206069	0.0	0.0	0.0	0.46047194792860313
V13	3:Del:R:2	0.15645221569576506	0.6751836925758655	0.0	0.0	0.0	0.1683640917283693
V13	3:Del:R:3	0.38874041940396525	0.6112430960807287	0.0	0.0	0.0	1.6484515305983763e-05
V13	3:Del:R:4	2.3779677245330417e-12	4.135580424856331e-12	0.0	0.0	0.0	0.9999999999934864
V13	3:Del:R:5	2.3779677245330914e-12	4.114746266544797e-12	0.0	0.0	0.0	0.9999999999935073
V13	4:Del:R:0	0.043844210856748875	0.007715613635723761	0.0	0.0	0.0	0.9484401755075272
V13	4:Del:R:1	0.2213787139627345	0.7542071457448276	0.0	0.0	0.0	0.024414140292437842
V13	4:Del:R:2	0.004083360852497615	0.9959018768417788	0.0	0.0	0.0	1.4762305723764127e-05
V13	4:Del:R:3	2.773717089378587e-13	0.8833576645826096	0.0	0.0	0.0	0.11664233541711301
V13	4:Del:R:4	2.681332082510798e-14	4.639676586882355e-14	0.0	0.0	0.0	0.9999999999999267
V13	4:Del:R:5	0.07318826077383173	0.7726523943112861	0.0	0.0	0.0	0.15415934491488212
V13	5:Del:R:0	0.004764373621336068	0.031852833222884555	0.0	0.0	0.0	0.9633827931557793
V13	5:Del:R:1	0.04155610650607015	0.9409365541698894	0.0	0.0	0.0	0.017507339324040434
V13	5:Del:R:2	0.0003132627394704309	0.00142905438832318	0.0	0.0	0.0	0.9982576828722065
V13	5:Del:R:3	0.0759480357309737	0.921498614200496	0.0	0.0	0.0	0.002553350068530325
V13	5:Del:R:4	0.024427227679087792	0.9646398609026261	0.0	0.0	0.0	0.010932911418286057
V13	5:Del:R:5	0.13421858157970762	0.13181722676550198	0.0	0.0	0.0	0.7339641916547904
V13	2:Ins:R:0	0.2360056082345948	0.2824692196936064	0.0	0.0	0.0	0.4815251720717988
V13	2:Ins:R:1	0.019599585735673476	0.9797660044896591	0.0	0.0	0.0	0.0006344097746672781
V13	2:Ins:R:2	0.12843667279449641	0.8710976078700128	0.0	0.0	0.0	0.0004657193354908495
V13	2:Ins:R:3	0.0003519113691598965	0.0003783626132611531	0.0	0.0	0.0	0.9992697260175789
V13	2:Ins:R:4	0.3085986248354743	0.3037429291308761	0.0	0.0	0.0	0.3876584460336496
V13	2:Ins:R:5	0.47607020582180315	0.5193334076993902	0.0	0.0	0.0	0.004596386478806726
V13	3:Ins:R:0	0.003557826943751039	0.9744492684829235	0.0	0.0	0.0	0.021992904573325454
V13	3:Ins:R:1	0.1252238598664892	0.8747761401335108	0.0	0.0	0.0	0.0
V13	3:Ins:R:2	0.12638388490860397	0.8729622948334177	0.0	0.0	0.0	0.0006538202579783336
V13	3:Ins:R:3	0.9665399991608801	0.02538948936620733	0.0	0.0	0.0	0.008070511472912607
V13	3:Ins:R:4	0.30164205962915763	0.6976792525000713	0.0	0.0	0.0	0.000678687870771084
V13	3:Ins:R:5	0.274393858089002	0.5941502291242821	0.0	0.0	0.0	0.1314559127867158
V13	4:Ins:R:0	1.355246806038484e-13	0.9973961388246968	0.0	0.0	0.0	0.002603861175167657
V13	4:Ins:R:1	0.2987569917028072	0.700517781025084	0.0	0.0	0.0	0.0007252272721087451
V13	4:Ins:R:2	0.7982496035099628	0.18703358259723496	0.0	0.0	0.0	0.014716813892802267
V13	4:Ins:R:3	0.4456929857100067	0.5503691933022048	0.0	0.0	0.0	0.0039378209877884846
V13	4:Ins:R:4	0.26038423854591863	0.2945603164311681	0.0	0.0	0.0	0.4450554450229132
V13	4:Ins:R:5	0.23943716698487266	0.760559552049352	0.0	0.0	0.0	3.2809657753736657e-06
V13	5:Ins:R:0	1.7294568181363855e-16	2.9925872887843345e-16	0.0	0.0	0.0	0.9999999999999996
V13	5:Ins:R:1	0.8800460486729693	0.11995395132703077	0.0	0.0	0.0	0.0
V13	5:Ins:R:2	0.9687950363174997	0.03048393843281799	0.0	0.0	0.0	0.000721025249682223
V13	5:Ins:R:3	0.34064733702599886	0.20354471143414918	0.0	0.0	0.0	0.4558079515398518
V13	5:Ins:R:4	0.31641082193427533	0.003766867421687142	0.0	0.0	0.0	0.6798223106440375
V13	5:Ins:R:5	0.416819639782877	0.5831803602171229	0.0	0.0	0.0	0.0
V13	2:Del:M:1	0.4161607714866565	0.08843977933099491	0.0	0.0	0.0	0.49539944918234863
V13	3:Del:M:1	0.9904258831297458	0.009574116870254211	0.0	0.0	0.0	0.0
V13	3:Del:M:2	0.13394046098882914	0.38644226846857554	0.0	0.0	0.0	0.47961727054259534
V13	4:Del:M:1	0.0001496858454179777	0.0003807472932365301	0.0	0.0	0.0	0.9994695668613456
V13	4:Del:M:2	0.0012784309307622638	0.007016042551437411	0.0	0.0	0.0	0.9917055265178002
V13	4:Del:M:3	0.03703960095086503	0.2318192316346189	0.0	0.0	0.0	0.7311411674145162
V13	5:Del:M:1	0.0008984843939138348	0.997798135167499	0.0	0.0	0.0	0.0013033804385870799
V13	5:Del:M:2	2.68340526494288e-07	0.19243465842123952	0.0	0.0	0.0	0.8075650732382341
V13	5:Del:M:3	2.834032638772778e-08	0.9999999716596736	0.0	0.0	0.0	0.0
V13	5:Del:M:4	0.030558970586626728	0.5285763877105788	0.0	0.0	0.0	0.44086464170279455
V13	5:Del:M:5	0.16231333820294172	0.8376866617970582	0.0	0.0	0.0	0.0
V14	1:Del:C:0	0.0	0.04073994833030393	0.0	0.959260051669696	0.0	0.0
V14	1:Del:C:1	0.0	0.0006512798541937981	0.0	0.9993487201458062	0.0	0.0
V14	1:Del:C:2	0.0	0.0033967057415248913	0.0	0.996603294258475	0.0	0.0
V14	1:Del:C:3	0.0	0.40689407833083363	0.0	0.5931059216691664	0.0	0.0
V14	1:Del:C:4	0.0	0.4764607052933302	0.0	0.5235392947066698	0.0	0.0
V14	1:Del:C:5	0.0	0.9989615582560113	0.0	0.0010384417439887345	0.0	0.0
V14	1:Del:T:0	0.0	0.1815360266041739	0.0	0.8184639733958261	0.0	0.0
V14	1:Del:T:1	0.0	2.629595498242263e-16	0.0	0.9999999999999997	0.0	0.0
V14	1:Del:T:2	0.0	0.19461908283912482	0.0	0.8053809171608751	0.0	0.0
V14	1:Del:T:3	0.0	0.3450584755609792	0.0	0.6549415244390208	0.0	0.0
V14	1:Del:T:4	0.0	0.5954134700637136	0.0	0.40458652993628635	0.0	0.0
V14	1:Del:T:5	0.0	0.9996130914265694	0.0	0.00038690857343068785	0.0	0.0
V14	1:Ins:C:0	0.0	0.6828362696169803	0.0	0.31716373038301965	0.0	0.0
V14	1:Ins:C:1	0.0	0.997125262476865	0.0	0.0028747375231350106	0.0	0.0
V14	1:Ins:C:2	0.0	0.17971647027786028	0.0	0.8202835297221397	0.0	0.0
V14	1:Ins:C:3	0.0	0.9999999999999957	0.0	4.2662380006369145e-15	0.0	0.0
V14	1:Ins:C:4	0.0	0.9997484971705782	0.0	0.0002515028294217588	0.0	0.0
V14	1:Ins:C:5	0.0	0.9972359601478977	0.0	0.0027640398521021833	0.0	0.0
V14	1:Ins:T:0	0.0	0.23696660809377895	0.0	0.763033391906221	0.0	0.0
V14	1:Ins:T:1	0.0	1.1215338081051961e-15	0.0	0.9999999999999987	0.0	0.0
V14	1:Ins:T:2	0.0	0.4518368982410879	0.0	0.5481631017589121	0.0	0.0
V14	1:Ins:T:3	0.0	0.6660641583264515	0.0	0.33393584167354856	0.0	0.0
V14	1:Ins:T:4	0.0	0.8664277378709777	0.0	0.1335722621290222	0.0	0.0
V14	1:Ins:T:5	0.0	0.6154138688719849	0.0	0.38458613112801504	0.0	0.0
V14	2:Del:R:0	0.0	0.03536641877252479	0.0	0.9646335812274752	0.0	0.0
V14	2:Del:R:1	0.0	0.7669071625205357	0.0	0.2330928374794643	0.0	0.0
V14	2:Del:R:2	0.0	0.8209250192454286	0.0	0.17907498075457148	0.0	0.0
V14	2:Del:R:3	0.0	0.9578486052544027	0.0	0.04215139474559722	0.0	0.0
V14	2:Del:R:4	0.0	0.999999999999998	0.0	2.0803141876855694e-15	0.0	0.0
V14	2:Del:R:5	0.0	0.7179428907545051	0.0	0.28205710924549493	0.0	0.0
V14	3:Del:R:0	0.0	0.01273214520349533	0.0	0.9872678547965047	0.0	0.0
V14	3:Del:R:1	0.0	0.7742384718567132	0.0	0.2257615281432869	0.0	0.0
V14	3:Del:R:2	0.0	0.8410907566934624	0.0	0.15890924330653763	0.0	0.0
V14	3:Del:R:3	0.0	0.7971361641341881	0.0	0.20286383586581186	0.0	0.0
V14	3:Del:R:4	0.0	0.6839290529406478	0.0	0.3160709470593523	0.0	0.0
V14	3:Del:R:5	0.0	0.6828362696169803	0.0	0.31716373038301965	0.0	0.0
V14	4:Del:R:0	0.0	0.024297321972395657	0.0	0.9757026780276044	0.0	0.0
V14	4:Del:R:1	0.0	0.575908360976751	0.0	0.42409163902324903	0.0	0.0
V14	4:Del:R:2	0.0	0.6413090244043338	0.0	0.3586909755956662	0.0	0.0
V14	4:Del:R:3	0.0	0.4738840867224033	0.0	0.5261159132775968	0.0	0.0
V14	4:Del:R:4	0.0	0.6828362696169803	0.0	0.31716373038301965	0.0	0.0
V14	4:Del:R:5	0.0	0.9783962304393999	0.0	0.021603769560600027	0.0	0.0
V14	5:Del:R:0	0.0	0.12819388810918952	0.0	0.8718061118908105	0.0	0.0
V14	5:Del:R:1	0.0	0.9482092460893127	0.0	0.05179075391068745	0.0	0.0
V14	5:Del:R:2	0.0	0.8156298882306295	0.0	0.18437011176937046	0.0	0.0
V14	5:Del:R:3	0.0	0.9870465962717446	0.0	0.012953403728255304	0.0	0.0
V14	5:Del:R:4	0.0	0.9717905868854912	0.0	0.02820941311450877	0.0	0.0
V14	5:Del:R:5	0.0	0.6764518187619656	0.0	0.3235481812380344	0.0	0.0
V14	2:Ins:R:0	0.0	0.45707416777927734	0.0	0.5429258322207228	0.0	0.0
V14	2:Ins:R:1	0.0	0.276109247240737	0.0	0.723890752759263	0.0	0.0
V14	2:Ins:R:2	0.0	0.8004805927170785	0.0	0.19951940728292153	0.0	0.0
V14	2:Ins:R:3	0.0	0.7617742373548532	0.0	0.23822576264514692	0.0	0.0
V14	2:Ins:R:4	0.0	0.9947624888427299	0.0	0.005237511157270151	0.0	0.0
V14	2:Ins:R:5	0.0	0.9999999999999998	0.0	1.3457383205553145e-16	0.0	0.0
V14	3:Ins:R:0	0.0	0.40101724567214186	0.0	0.5989827543278581	0.0	0.0
V14	3:Ins:R:1	0.0	0.8146256244782873	0.0	0.18537437552171251	0.0	0.0
V14	3:Ins:R:2	0.0	0.8396923839876008	0.0	0.16030761601239923	0.0	0.0
V14	3:Ins:R:3	0.0	0.6322362193257117	0.0	0.3677637806742883	0.0	0.0
V14	3:Ins:R:4	0.0	0.9629244841003076	0.0	0.037075515899692386	0.0	0.0
V14	3:Ins:R:5	0.0	0.999999999999999	0.0	9.839055959858097e-16	0.0	0.0
V14	4:Ins:R:0	0.0	0.2315687958890066	0.0	0.7684312041109934	0.0	0.0
V14	4:Ins:R:1	0.0	0.8322246771297007	0.0	0.16777532287029928	0.0	0.0
V14	4:Ins:R:2	0.0	0.4590067395144932	0.0	0.5409932604855068	0.0	0.0
V14	4:Ins:R:3	0.0	0.9484568877365198	0.0	0.051543112263480274	0.0	0.0
V14	4:Ins:R:4	0.0	0.9999999999999926	0.0	7.356880534811232e-15	0.0	0.0
V14	4:Ins:R:5	0.0	0.9996630772291626	0.0	0.00033692277083749146	0.0	0.0
V14	5:Ins:R:0	0.0	7.023043002203899e-14	0.0	0.9999999999999297	0.0	0.0
V14	5:Ins:R:1	0.0	0.24184642809871884	0.0	0.7581535719012812	0.0	0.0
V14	5:Ins:R:2	0.0	0.13684993590572622	0.0	0.8631500640942738	0.0	0.0
V14	5:Ins:R:3	0.0	0.7822366726309413	0.0	0.21776332736905865	0.0	0.0
V14	5:Ins:R:4	0.0	0.11153716025713319	0.0	0.8884628397428668	0.0	0.0
V14	5:Ins:R:5	0.0	0.9718110990645723	0.0	0.02818890093542775	0.0	0.0
V14	2:Del:M:1	0.0	0.11715316360826983	0.0	0.8828468363917302	0.0	0.0
V14	3:Del:M:1	0.0	0.0005343621408737916	0.0	0.9994656378591262	0.0	0.0
V14	3:Del:M:2	0.0	0.849058636037204	0.0	0.1509413639627959	0.0	0.0
V14	4:Del:M:1	0.0	0.1835832547099584	0.0	0.8164167452900415	0.0	0.0
V14	4:Del:M:2	0.0	0.32993045547752803	0.0	0.6700695445224719	0.0	0.0
