Sample Names	MutationType	ID83A	ID83B	ID83C	ID83D	ID83E
X01b0848c.ae36.4ade.a3da.d297b003c99f..Panc.AdenoCA..DO51493	4:Del:R:4	0.013641242227105726	0.019581102803586884	0.6803150150731357	0.28646208462764244	5.552685291578819e-07
X01b0848c.ae36.4ade.a3da.d297b003c99f..Panc.AdenoCA..DO51493	4:Del:R:5	0.05660781875976271	0.1867927323623611	0.5557467645424116	0.20085209153739342	5.927980711253161e-07
X01b0848c.ae36.4ade.a3da.d297b003c99f..Panc.AdenoCA..DO51493	5:Del:R:0	0.00017782867609150444	0.005082904227080287	0.10476624108310599	0.8894474567586423	0.0005255692550798627
X01b0848c.ae36.4ade.a3da.d297b003c99f..Panc.AdenoCA..DO51493	5:Del:R:1	0.004818755394288636	0.099454401806085	0.14850753297967287	0.7449469975957304	0.0022723122242230757
X01b0848c.ae36.4ade.a3da.d297b003c99f..Panc.AdenoCA..DO51493	5:Del:R:2	0.008497939705722135	0.14814117281236208	0.24816509911375798	0.5951957190721793	6.929597848825563e-08
X01b0848c.ae36.4ade.a3da.d297b003c99f..Panc.AdenoCA..DO51493	5:Del:R:3	0.02542430631715269	0.013512795460144127	0.44761767371679134	0.5134434690275865	1.7554783253161557e-06
X01b0848c.ae36.4ade.a3da.d297b003c99f..Panc.AdenoCA..DO51493	5:Del:R:4	0.08824875938228956	0.13109748931117485	0.03861061101529054	0.7420398100526201	3.330238624859353e-06
X01b0848c.ae36.4ade.a3da.d297b003c99f..Panc.AdenoCA..DO51493	5:Del:R:5	0.0033541755738913403	0.08667761359349203	0.41875466815340034	0.4912121293319974	1.4133472188232403e-06
X01b0848c.ae36.4ade.a3da.d297b003c99f..Panc.AdenoCA..DO51493	2:Ins:R:0	0.05849129410990934	0.5185440904040796	0.1302766301420608	0.28918141751066545	0.003506567833284927
X01b0848c.ae36.4ade.a3da.d297b003c99f..Panc.AdenoCA..DO51493	2:Ins:R:1	0.021617331294705538	0.6060527604448018	0.1688379850530018	0.2004696213919509	0.0030223018155399006
X01b0848c.ae36.4ade.a3da.d297b003c99f..Panc.AdenoCA..DO51493	2:Ins:R:2	0.17505898446687346	0.5169795452299318	0.007503535245437352	0.30045521262686925	2.722430888041046e-06
X01b0848c.ae36.4ade.a3da.d297b003c99f..Panc.AdenoCA..DO51493	2:Ins:R:3	0.29197134813257153	0.4331492244220341	0.2748674862476485	0.0	1.1941197745794416e-05
X01b0848c.ae36.4ade.a3da.d297b003c99f..Panc.AdenoCA..DO51493	2:Ins:R:4	0.30448423281571774	0.5954454388728462	0.09784201743321326	0.0022046752275036723	2.363565071918445e-05
X01b0848c.ae36.4ade.a3da.d297b003c99f..Panc.AdenoCA..DO51493	2:Ins:R:5	0.078479726187615	0.5918011260559817	0.3296628137514486	0.0	5.6334004954819466e-05
X01b0848c.ae36.4ade.a3da.d297b003c99f..Panc.AdenoCA..DO51493	3:Ins:R:0	0.01796000616167407	0.2567295724637778	0.3161966541528702	0.4047659063427966	0.004347860878881408
X01b0848c.ae36.4ade.a3da.d297b003c99f..Panc.AdenoCA..DO51493	3:Ins:R:1	0.03190813870181781	0.31071282072866163	0.3796936872215247	0.27768452224464435	8.311033515881646e-07
X01b0848c.ae36.4ade.a3da.d297b003c99f..Panc.AdenoCA..DO51493	3:Ins:R:2	0.052980503077050836	0.4670241659879281	0.45712978908577634	7.288171207025317e-05	0.022792660137174316
X01b0848c.ae36.4ade.a3da.d297b003c99f..Panc.AdenoCA..DO51493	3:Ins:R:3	0.5481633946530625	0.09812101635438417	0.07400658693223237	0.0011858739710530163	0.2785231280892678
X01b0848c.ae36.4ade.a3da.d297b003c99f..Panc.AdenoCA..DO51493	3:Ins:R:4	0.001541349688056786	0.039552034701749575	0.7663590407164599	0.18805929769468097	0.00448827719905292
X01b0848c.ae36.4ade.a3da.d297b003c99f..Panc.AdenoCA..DO51493	3:Ins:R:5	0.0015413494577123446	0.0395520724653451	0.7663590252021991	0.18805927599401265	0.004488276880730875
X01b0848c.ae36.4ade.a3da.d297b003c99f..Panc.AdenoCA..DO51493	4:Ins:R:0	0.003699853681329559	0.2936350369250419	0.26668560442523637	0.4334004011987218	0.002579103769670335
X01b0848c.ae36.4ade.a3da.d297b003c99f..Panc.AdenoCA..DO51493	4:Ins:R:1	0.013364743768940415	0.025376401607608547	0.2649936336744786	0.6962635725432765	1.6484056958752508e-06
X01b0848c.ae36.4ade.a3da.d297b003c99f..Panc.AdenoCA..DO51493	4:Ins:R:2	0.00012501191640926896	0.9425612777654011	0.05436607016063012	0.0027880339168901806	0.00015960624066921287
X01b0848c.ae36.4ade.a3da.d297b003c99f..Panc.AdenoCA..DO51493	4:Ins:R:3	1.8424584272921476e-05	0.9343845105352556	0.00864479144375681	0.0020593529444269676	0.05489292049228761
X01b0848c.ae36.4ade.a3da.d297b003c99f..Panc.AdenoCA..DO51493	4:Ins:R:4	2.198689197836958e-06	4.638558212536486e-05	0.005790867673108939	0.9941482058459388	1.2342209629232563e-05
X01b0848c.ae36.4ade.a3da.d297b003c99f..Panc.AdenoCA..DO51493	4:Ins:R:5	0.0015413497538286371	0.03955205424435694	0.7663590293779399	0.1880592894009135	0.00448827722296099
X01b0848c.ae36.4ade.a3da.d297b003c99f..Panc.AdenoCA..DO51493	5:Ins:R:0	0.0	0.12740184025203724	0.29798010643678147	0.5713331272770487	0.0032849260341324695
X01b0848c.ae36.4ade.a3da.d297b003c99f..Panc.AdenoCA..DO51493	5:Ins:R:1	0.0	0.04103480737710562	0.1370019834620018	0.8219604512647497	2.7578961429074303e-06
X01b0848c.ae36.4ade.a3da.d297b003c99f..Panc.AdenoCA..DO51493	5:Ins:R:2	3.913038665899932e-05	0.9889491598111118	0.008628588072066687	0.0021159207092442647	0.0002672010209182342
X01b0848c.ae36.4ade.a3da.d297b003c99f..Panc.AdenoCA..DO51493	5:Ins:R:3	0.0015413497538286371	0.03955205424435694	0.7663590293779399	0.1880592894009135	0.00448827722296099
X01b0848c.ae36.4ade.a3da.d297b003c99f..Panc.AdenoCA..DO51493	5:Ins:R:4	0.001541349688056786	0.039552034701749575	0.7663590407164599	0.18805929769468097	0.00448827719905292
X01b0848c.ae36.4ade.a3da.d297b003c99f..Panc.AdenoCA..DO51493	5:Ins:R:5	0.0015413494577123446	0.0395520724653451	0.7663590252021991	0.18805927599401265	0.004488276880730875
X01b0848c.ae36.4ade.a3da.d297b003c99f..Panc.AdenoCA..DO51493	2:Del:M:1	0.02726721136887028	0.05180787074347836	0.6549704343331341	0.2648148078669689	0.0011396756875482663
X01b0848c.ae36.4ade.a3da.d297b003c99f..Panc.AdenoCA..DO51493	3:Del:M:1	0.0008939575455926104	0.0015148725414996954	0.24576171616829093	0.7508665824335949	0.0009628713110217481
X01b0848c.ae36.4ade.a3da.d297b003c99f..Panc.AdenoCA..DO51493	3:Del:M:2	0.014727691909386028	0.023807301148785282	0.4439193338903367	0.5157482254534113	0.0017974475980808635
X01b0848c.ae36.4ade.a3da.d297b003c99f..Panc.AdenoCA..DO51493	4:Del:M:1	0.0020197840661169983	0.003126731239631794	0.26476919577247765	0.7300841924576055	9.646416807147636e-08
X01b0848c.ae36.4ade.a3da.d297b003c99f..Panc.AdenoCA..DO51493	4:Del:M:2	0.0025178349255225354	0.025242365906150574	0.23584650120455916	0.7363932918497387	6.114029061693566e-09
X01b0848c.ae36.4ade.a3da.d297b003c99f..Panc.AdenoCA..DO51493	4:Del:M:3	0.011126510911591673	0.019400597866125118	0.4309485144944644	0.5342674295822707	0.004256947145548105
X01b0848c.ae36.4ade.a3da.d297b003c99f..Panc.AdenoCA..DO51493	5:Del:M:1	8.442626668504476e-05	0.00441219621133248	0.058970269215381746	0.936384812785126	0.00014829552147468733
X01b0848c.ae36.4ade.a3da.d297b003c99f..Panc.AdenoCA..DO51493	5:Del:M:2	2.189016574371223e-05	0.00676159953354988	0.0032088730195300023	0.9898665786629772	0.00014105861819931176
X01b0848c.ae36.4ade.a3da.d297b003c99f..Panc.AdenoCA..DO51493	5:Del:M:3	0.00011555064375377163	0.00018238722217305185	0.002647878943651828	0.9968075314699272	0.0002466517204941384
X01b0848c.ae36.4ade.a3da.d297b003c99f..Panc.AdenoCA..DO51493	5:Del:M:4	9.78153433999841e-05	0.003721473649981098	0.0002731592367709208	0.9959075504587698	1.3110782531519364e-09
X01b0848c.ae36.4ade.a3da.d297b003c99f..Panc.AdenoCA..DO51493	5:Del:M:5	0.00035554739914286536	0.008471271992575817	0.008516608730123477	0.9824258785246106	0.000230693353547295
X02c97e2b.914e.4afc.bf50.78f0cfbfa67b..Panc.AdenoCA..DO35184	1:Del:C:0	0.0034370049075460414	0.011678592536314553	0.8934958668180069	0.08792518092581993	0.003463354812312619
X02c97e2b.914e.4afc.bf50.78f0cfbfa67b..Panc.AdenoCA..DO35184	1:Del:C:1	0.0019088346377556917	0.04355818517933389	0.8860828315137343	0.0666279053630425	0.0018222433061335956
X02c97e2b.914e.4afc.bf50.78f0cfbfa67b..Panc.AdenoCA..DO35184	1:Del:C:2	0.006492943665058901	0.07441434262380978	0.8315158151446831	0.08560859737253503	0.0019683011939133433
X02c97e2b.914e.4afc.bf50.78f0cfbfa67b..Panc.AdenoCA..DO35184	1:Del:C:3	0.04059994193963698	0.051653640024305794	0.8352015672077834	0.07254483405429314	1.6773980700128488e-08
X02c97e2b.914e.4afc.bf50.78f0cfbfa67b..Panc.AdenoCA..DO35184	1:Del:C:4	0.27484082586821806	0.05267946118283648	0.557685948212294	0.1147936773343811	8.740227038980664e-08
X02c97e2b.914e.4afc.bf50.78f0cfbfa67b..Panc.AdenoCA..DO35184	1:Del:C:5	0.5608804363951878	0.19323416254148304	0.2012985315863494	0.04059483404929934	0.0039920354276804845
X02c97e2b.914e.4afc.bf50.78f0cfbfa67b..Panc.AdenoCA..DO35184	1:Del:T:0	0.005727286413554525	0.032394551524495156	0.9019183716032814	0.05751513238859776	0.002444658070071216
X02c97e2b.914e.4afc.bf50.78f0cfbfa67b..Panc.AdenoCA..DO35184	1:Del:T:1	0.00991533688001697	0.05789322700461725	0.8927594020295738	0.037159870707472745	0.002272163378319188
X02c97e2b.914e.4afc.bf50.78f0cfbfa67b..Panc.AdenoCA..DO35184	1:Del:T:2	0.01546684080644986	0.022388739120598904	0.8909974979019442	0.06953107467473828	0.0016158474962689193
X02c97e2b.914e.4afc.bf50.78f0cfbfa67b..Panc.AdenoCA..DO35184	1:Del:T:3	0.07945382481342053	0.08380352776072265	0.7433142023655791	0.0908071100820774	0.002621334978200302
X02c97e2b.914e.4afc.bf50.78f0cfbfa67b..Panc.AdenoCA..DO35184	1:Del:T:4	0.25241261514451946	0.06614372402526959	0.5772127922403132	0.09348881639852961	0.010742052191368083
X02c97e2b.914e.4afc.bf50.78f0cfbfa67b..Panc.AdenoCA..DO35184	1:Del:T:5	0.7582759923697752	0.21367328996251447	8.166400277221899e-05	0.018028959866346665	0.009940093798591478
X02c97e2b.914e.4afc.bf50.78f0cfbfa67b..Panc.AdenoCA..DO35184	1:Ins:C:0	0.00484193766948058	0.004669001798855334	0.14765075874112812	0.04035911635475297	0.802479185435783
X02c97e2b.914e.4afc.bf50.78f0cfbfa67b..Panc.AdenoCA..DO35184	1:Ins:C:1	0.016776451312180137	0.06799026642564858	0.010413042659820636	0.03581008515424859	0.8690101544481021
X02c97e2b.914e.4afc.bf50.78f0cfbfa67b..Panc.AdenoCA..DO35184	1:Ins:C:2	0.037782037129222415	0.42074264856290444	0.01910752477580156	0.010374033117936205	0.5119937564141354
X02c97e2b.914e.4afc.bf50.78f0cfbfa67b..Panc.AdenoCA..DO35184	1:Ins:C:3	0.049044003710067625	0.28315998083043586	0.168558831021136	0.009986148760554647	0.4892510356778058
X02c97e2b.914e.4afc.bf50.78f0cfbfa67b..Panc.AdenoCA..DO35184	1:Ins:C:4	0.05821709111017438	0.2262159317653887	0.05424246653745378	0.016326416834011665	0.6449980937529715
X02c97e2b.914e.4afc.bf50.78f0cfbfa67b..Panc.AdenoCA..DO35184	1:Ins:C:5	0.08382586025381872	0.4729432131067304	0.3988930969135088	0.0	0.04433782972594201
X02c97e2b.914e.4afc.bf50.78f0cfbfa67b..Panc.AdenoCA..DO35184	1:Ins:T:0	0.02425009143757618	0.7209737122865488	0.15259429009685016	0.00783090378650764	0.09435100239251729
X02c97e2b.914e.4afc.bf50.78f0cfbfa67b..Panc.AdenoCA..DO35184	1:Ins:T:1	0.019322441492709293	0.7060312249333061	0.1991688496412754	0.004893613299498015	0.07058387063321135
X02c97e2b.914e.4afc.bf50.78f0cfbfa67b..Panc.AdenoCA..DO35184	1:Ins:T:2	0.02302543055090172	0.7477772201574222	0.16073946153119653	0.000214825524236034	0.06824306223624353
X02c97e2b.914e.4afc.bf50.78f0cfbfa67b..Panc.AdenoCA..DO35184	1:Ins:T:3	0.018541777669811195	0.7414515752981763	0.17393583199200258	0.006913862113898227	0.05915695292611176
X02c97e2b.914e.4afc.bf50.78f0cfbfa67b..Panc.AdenoCA..DO35184	1:Ins:T:4	0.034274468625199	0.885065428390025	0.017465629859787144	0.018167297821672687	0.04502717530331614
X02c97e2b.914e.4afc.bf50.78f0cfbfa67b..Panc.AdenoCA..DO35184	1:Ins:T:5	0.03287678579609822	0.8544879644949124	0.07940925321928159	0.011113783417861215	0.022112213071846597
X02c97e2b.914e.4afc.bf50.78f0cfbfa67b..Panc.AdenoCA..DO35184	2:Del:R:0	0.01363148328109485	0.02320367359748016	0.9089709840772963	0.05419383365071348	2.5393415197534834e-08
X02c97e2b.914e.4afc.bf50.78f0cfbfa67b..Panc.AdenoCA..DO35184	2:Del:R:1	0.027976182971442866	0.045510496563961396	0.8859090399165629	0.03552985810505057	0.0050744224429823525
X02c97e2b.914e.4afc.bf50.78f0cfbfa67b..Panc.AdenoCA..DO35184	2:Del:R:2	0.02673636472230448	0.03907054684130009	0.9016567649684225	0.02982561634506213	0.002710707122910844
X02c97e2b.914e.4afc.bf50.78f0cfbfa67b..Panc.AdenoCA..DO35184	2:Del:R:3	0.27211181662052286	0.017364656726394426	0.6565492999552407	0.05397362794558771	5.987522541142075e-07
X02c97e2b.914e.4afc.bf50.78f0cfbfa67b..Panc.AdenoCA..DO35184	2:Del:R:4	0.3857072385104699	0.021386941658088972	0.5466071054956535	0.04629633396580056	2.380369986944362e-06
X02c97e2b.914e.4afc.bf50.78f0cfbfa67b..Panc.AdenoCA..DO35184	2:Del:R:5	0.055524766015250956	0.0	0.9318239894525573	0.012651092507718592	1.520244730532758e-07
X02c97e2b.914e.4afc.bf50.78f0cfbfa67b..Panc.AdenoCA..DO35184	3:Del:R:0	0.003957729448589141	0.07316620481888296	0.7711385447946326	0.14843688508593544	0.0033006358519599007
X02c97e2b.914e.4afc.bf50.78f0cfbfa67b..Panc.AdenoCA..DO35184	3:Del:R:1	0.017549295746525913	0.022232397162870374	0.9350812140002034	0.02322955911422631	0.0019075339761740536
X02c97e2b.914e.4afc.bf50.78f0cfbfa67b..Panc.AdenoCA..DO35184	3:Del:R:2	0.016912486695050757	0.026167003397295302	0.9383721837547361	0.015240299207374342	0.0033080269455434135
X02c97e2b.914e.4afc.bf50.78f0cfbfa67b..Panc.AdenoCA..DO35184	3:Del:R:3	0.020148443880644046	0.1758667906351717	0.7875142142963659	0.0030319647511195262	0.013438586436698622
X02c97e2b.914e.4afc.bf50.78f0cfbfa67b..Panc.AdenoCA..DO35184	3:Del:R:4	0.004673797104939977	0.0013030700913157184	0.9816961350144394	0.012326549962076955	4.4782722787749676e-07
X02c97e2b.914e.4afc.bf50.78f0cfbfa67b..Panc.AdenoCA..DO35184	3:Del:R:5	0.004940900391596845	0.03319866454852804	0.9618532494672145	7.009712933188692e-06	1.758797273907956e-07
X02c97e2b.914e.4afc.bf50.78f0cfbfa67b..Panc.AdenoCA..DO35184	4:Del:R:0	0.0008065337920077611	0.016208892127059994	0.8416895947958145	0.14129472041610125	2.5886901641565915e-07
X02c97e2b.914e.4afc.bf50.78f0cfbfa67b..Panc.AdenoCA..DO35184	4:Del:R:1	0.009772975204005259	0.04838067951164514	0.9145530402442048	0.024479054390160272	0.002814250649984567
X02c97e2b.914e.4afc.bf50.78f0cfbfa67b..Panc.AdenoCA..DO35184	4:Del:R:2	0.01325252919996516	0.002671221723964331	0.964167123554552	0.01990850555805128	6.199634671926165e-07
X02c97e2b.914e.4afc.bf50.78f0cfbfa67b..Panc.AdenoCA..DO35184	4:Del:R:3	0.0070148938880411574	0.027057265091748103	0.9167965349577205	0.04913079096262049	5.150998697703783e-07
X02c97e2b.914e.4afc.bf50.78f0cfbfa67b..Panc.AdenoCA..DO35184	4:Del:R:4	0.008601685710336681	0.018050932004608337	0.9527645058266438	0.02058215085439954	7.256040114752264e-07
X02c97e2b.914e.4afc.bf50.78f0cfbfa67b..Panc.AdenoCA..DO35184	4:Del:R:5	0.035672337296292204	0.17208695628442627	0.7778179331970186	0.014421999065534428	7.741567284203584e-07
X02c97e2b.914e.4afc.bf50.78f0cfbfa67b..Panc.AdenoCA..DO35184	5:Del:R:0	0.0005188591995249406	0.021681657820345108	0.6789142933296515	0.29570725733158704	0.0031779323188913574
X02c97e2b.914e.4afc.bf50.78f0cfbfa67b..Panc.AdenoCA..DO35184	5:Del:R:1	0.008459281661331162	0.255243944097518	0.5790191820143092	0.14901086562855942	0.008266726598282311
X02c97e2b.914e.4afc.bf50.78f0cfbfa67b..Panc.AdenoCA..DO35184	5:Del:R:2	0.010067887123837532	0.25658620552835826	0.6529971118894885	0.08034862532095566	1.7013736008552478e-07
X02c97e2b.914e.4afc.bf50.78f0cfbfa67b..Panc.AdenoCA..DO35184	5:Del:R:3	0.02315848450091616	0.01799446999481802	0.9055534990101625	0.0532902327157188	3.313778384436338e-06
X02c97e2b.914e.4afc.bf50.78f0cfbfa67b..Panc.AdenoCA..DO35184	5:Del:R:4	0.1960130137670302	0.4256998579052153	0.19047098852996966	0.18780081062862214	1.532916916274313e-05
X02c97e2b.914e.4afc.bf50.78f0cfbfa67b..Panc.AdenoCA..DO35184	5:Del:R:5	0.0030052781728038686	0.11353732669752166	0.8333058112996423	0.050148959522544063	2.6243074881233306e-06
X02c97e2b.914e.4afc.bf50.78f0cfbfa67b..Panc.AdenoCA..DO35184	2:Ins:R:0	0.05103339820802302	0.6614267886000899	0.2524501528422795	0.02874932150535585	0.006340338844251904
X02c97e2b.914e.4afc.bf50.78f0cfbfa67b..Panc.AdenoCA..DO35184	2:Ins:R:1	0.016480023375325576	0.6754590300187763	0.28587209834394306	0.01741398935700739	0.004774858904947664
X02c97e2b.914e.4afc.bf50.78f0cfbfa67b..Panc.AdenoCA..DO35184	2:Ins:R:2	0.17831066988291383	0.7698376025731802	0.01697480201329091	0.034871178854031834	5.7466765830758415e-06
X02c97e2b.914e.4afc.bf50.78f0cfbfa67b..Panc.AdenoCA..DO35184	2:Ins:R:3	0.1901206705930625	0.41234380743982	0.39751940794488666	0.0	1.611402223096442e-05
X02c97e2b.914e.4afc.bf50.78f0cfbfa67b..Panc.AdenoCA..DO35184	2:Ins:R:4	0.21864407078402978	0.6250974142659134	0.15604295251823996	0.00018038959270102073	3.517283911596563e-05
X02c97e2b.914e.4afc.bf50.78f0cfbfa67b..Panc.AdenoCA..DO35184	2:Ins:R:5	0.046826804786158735	0.516232884675821	0.43687065195447233	0.0	6.965858354788488e-05
X02c97e2b.914e.4afc.bf50.78f0cfbfa67b..Panc.AdenoCA..DO35184	3:Ins:R:0	0.015608089238783292	0.3261759898459556	0.6103042470007516	0.040081239376587245	0.007830434537922239
X02c97e2b.914e.4afc.bf50.78f0cfbfa67b..Panc.AdenoCA..DO35184	3:Ins:R:1	0.023443044830572028	0.3337371506697212	0.61957200668765	0.023246532392487536	1.2654195692460874e-06
